Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
49,Kansas,Big 12,,,13,10,73.2,66.1,7.09,,11.83,,11.00,5.15,16.15,105.70,84.99,20.71,2026-02-03
50,Arizona State,Big 12,,,18,5,66.8,58.2,8.61,,7.34,,4.17,11.77,15.94,96.84,76.60,20.23,2026-02-03
51,James Madison,Sun Belt,,,16,8,74.5,63.5,11.08,,4.80,,9.88,6.01,15.89,101.69,81.41,20.28,2026-02-03
52,Seton Hall,Big East,,,15,7,69.9,63.9,6.00,,9.70,,8.88,6.82,15.70,103.22,83.24,19.98,2026-02-03
53,Richmond,A-10,,,18,4,75.0,62.4,12.68,,2.68,,11.34,4.03,15.37,110.19,90.01,20.18,2026-02-03
54,Kansas State,Big 12,,,12,11,68.8,65.7,3.13,,11.99,,8.90,6.22,15.12,103.28,84.83,18.45,2026-02-03
55,South Dakota State,Summit,,,17,6,75.5,63.9,11.57,,3.42,,9.86,5.12,14.99,106.60,86.97,19.63,2026-02-03
56,Indiana,Big Ten,,,12,11,71.2,69.4,1.78,,12.97,,10.07,4.69,14.76,107.10,88.90,18.21,2026-02-03
57,Princeton,Ivy,,23,18,2,74.3,64.5,9.75,,5.00,,11.27,3.49,14.75,108.66,89.48,19.18,2026-02-03
58,Missouri,SEC,,,15,9,75.1,72.8,2.33,,11.20,,13.24,0.29,13.54,107.28,90.82,16.46,2026-02-03
59,Marquette,Big East,,,15,7,69.8,61.7,8.05,,7.10,,6.51,6.97,13.48,102.71,85.33,17.38,2026-02-03
60,Montana State,Big Sky,,,16,5,76.8,62.2,14.57,,1.92,,10.31,2.93,13.24,98.43,82.24,16.19,2026-02-03
61,Auburn,SEC,,,13,10,61.3,61.1,0.22,,12.63,,1.39,11.45,12.85,95.85,80.11,15.74,2026-02-03
62,Purdue,Big Ten,,,11,11,69.7,70.6,-0.91,,13.75,,10.12,2.72,12.84,104.73,88.52,16.20,2026-02-03
63,Columbia,Ivy,,,14,6,71.5,61.3,10.25,,2.45,,8.68,4.02,12.70,102.51,86.69,15.82,2026-02-03
64,Troy,Sun Belt,,,18,4,84.5,69.1,15.41,,-0.15,,15.44,-2.78,12.66,99.61,86.24,13.37,2026-02-03
65,Davidson,A-10,,,15,9,67.1,58.5,8.63,,3.76,,3.72,8.67,12.39,98.91,82.71,16.21,2026-02-03
66,Rhode Island,A-10,,,19,2,68.2,53.7,14.52,,-0.06,,2.59,9.80,12.39,100.44,83.85,16.59,2026-02-03
67,Gonzaga,WCC,,,16,7,73.8,65.9,7.91,,4.38,,9.78,2.52,12.29,104.86,89.02,15.84,2026-02-03
68,Texas A&M,SEC,,,8,10,63.8,69.2,-5.44,,17.33,,4.34,7.55,11.88,95.18,81.39,13.79,2026-02-03
69,Santa Clara,WCC,,,18,6,82.0,65.9,16.08,,0.34,,14.45,-2.84,11.61,102.09,88.43,13.66,2026-02-03
70,Wisconsin,Big Ten,,,13,9,69.8,70.1,-0.32,,11.64,,8.13,3.20,11.32,102.26,88.26,14.00,2026-02-03
71,Rice,American,,,19,3,69.6,58.6,10.95,,0.14,,4.06,7.04,11.09,96.76,82.84,13.91,2026-02-03
72,Harvard,Ivy,,,12,8,65.8,58.1,7.70,,3.30,,2.31,8.69,11.00,95.78,81.65,14.12,2026-02-03
73,George Mason,A-10,,,15,6,68.4,60.3,8.10,,2.86,,4.26,6.70,10.96,96.74,82.33,14.41,2026-02-03
74,South Florida,American,,,13,9,71.0,70.1,0.82,,9.85,,9.09,1.58,10.67,102.30,89.75,12.55,2026-02-03
75,San Diego State,MWC,,,17,3,70.9,59.6,11.35,,1.70,,4.57,5.92,10.49,100.50,86.70,13.81,2026-02-03
76,Georgetown,Big East,,,12,10,65.6,60.7,4.91,,5.42,,3.21,7.11,10.33,97.25,84.16,13.09,2026-02-03
77,Oregon State,WCC,,,17,6,68.1,60.6,7.57,,4.31,,3.62,6.26,9.88,100.56,87.99,12.57,2026-02-03
78,Fairfield,MAAC,,,18,4,76.6,59.5,17.14,,-7.36,,8.07,1.70,9.77,104.02,91.68,12.34,2026-02-03
79,Nevada-Las Vegas,MWC,,,15,7,67.9,61.4,6.55,,3.18,,5.46,4.27,9.73,101.63,89.40,12.23,2026-02-03
80,Arkansas State,Sun Belt,,,19,4,78.5,66.7,11.74,,-0.34,,10.24,-0.62,9.62,95.65,85.42,10.23,2026-02-03
81,Georgia Southern,Sun Belt,,,16,5,74.8,65.0,9.76,,2.15,,4.43,4.87,9.30,100.13,88.29,11.84,2026-02-03
82,Colorado State,MWC,,,17,6,66.4,55.6,10.83,,-0.02,,0.16,9.10,9.26,97.87,85.89,11.98,2026-02-03
83,Florida State,ACC,,,7,15,73.3,77.0,-3.68,,12.65,,12.89,-3.93,8.96,99.25,89.36,9.89,2026-02-03
84,Georgia Tech,ACC,,,10,13,66.1,67.6,-1.43,,10.38,,4.23,4.72,8.95,93.37,82.79,10.58,2026-02-03
85,Ball State,MAC,,,17,5,78.1,65.6,12.50,,-0.11,,10.29,-1.35,8.94,99.86,90.17,9.69,2026-02-03
86,Saint Joseph's,A-10,,,15,6,67.8,56.7,11.10,,1.57,,1.04,7.90,8.94,96.75,85.15,11.60,2026-02-03
87,Creighton,Big East,,,10,12,69.3,68.5,0.82,,7.90,,7.05,1.66,8.72,101.07,90.15,10.92,2026-02-03
88,Penn State,Big Ten,,,7,15,74.0,82.5,-8.50,,17.02,,15.91,-7.39,8.52,105.22,94.98,10.24,2026-02-03
89,Miami (OH),MAC,,,18,4,71.9,57.8,14.09,,-3.07,,1.86,5.92,7.78,95.45,85.62,9.83,2026-02-03
90,Louisiana Tech,CUSA,,,15,5,74.6,60.0,14.60,,0.32,,4.81,2.84,7.65,100.72,90.84,9.88,2026-02-03
91,UC Irvine,Big West,,,17,4,70.9,57.3,13.57,,-6.01,,3.12,4.44,7.56,98.93,89.64,9.29,2026-02-03
92,Arkansas,SEC,,,11,12,73.1,74.7,-1.61,,9.09,,10.51,-3.03,7.48,97.21,88.91,8.30,2026-02-03
93,New Mexico,MWC,,,15,7,69.5,61.1,8.36,,-1.09,,3.29,3.98,7.27,95.26,87.10,8.16,2026-02-03
94,Belmont,MVC,,,12,9,69.8,68.9,0.90,,6.31,,4.68,2.53,7.21,96.73,88.43,8.30,2026-02-03
95,Green Bay,Horizon,,,18,5,68.3,57.5,10.78,,-2.07,,0.46,6.57,7.03,94.31,85.61,8.70,2026-02-03
96,North Texas,American,,,12,10,70.1,61.3,8.86,,3.31,,1.23,5.73,6.96,90.63,82.90,7.73,2026-02-03
97,Cincinnati,Big 12,,,8,14,70.4,71.4,-1.05,,9.71,,7.43,-0.67,6.76,98.40,90.54,7.86,2026-02-03
98,Murray State,MVC,,,19,3,83.4,75.1,8.32,,0.76,,16.35,-9.58,6.76,104.38,96.79,7.60,2026-02-03
99,Arizona,Big 12,,,10,11,71.5,70.5,1.00,,5.58,,8.25,-1.67,6.58,97.25,90.56,6.69,2026-02-03
100,Marshall,Sun Belt,,,18,6,73.7,62.3,11.42,,0.43,,4.51,2.06,6.57,96.72,89.55,7.17,2026-02-03
101,UCF,Big 12,,,10,11,64.7,62.4,2.24,,3.98,,0.68,5.54,6.22,92.37,86.14,6.23,2026-02-03
102,McNeese State,Southland,,,18,4,68.0,51.5,16.50,,-5.33,,-3.11,9.19,6.07,90.69,82.67,8.01,2026-02-03
103,Quinnipiac,MAAC,,,18,4,68.5,52.5,15.95,,-10.02,,-0.06,6.00,5.94,99.04,90.56,8.48,2026-02-03
104,Northwestern,Big Ten,,,8,14,65.9,73.4,-7.50,,13.39,,6.35,-0.45,5.89,99.46,93.24,6.21,2026-02-03
105,Lindenwood,OVC,,,16,7,73.2,61.0,12.13,,-1.97,,4.95,0.70,5.65,102.66,95.70,6.96,2026-02-03
106,Wake Forest,ACC,,,12,11,66.5,63.9,2.65,,2.76,,2.93,2.48,5.41,94.81,88.94,5.87,2026-02-03
107,St. John's (NY),Big East,,,17,7,63.1,60.9,2.25,,3.06,,-0.13,5.43,5.31,94.82,89.52,5.30,2026-02-03
108,Abilene Christian,WAC,,,15,6,73.7,57.8,15.90,,-3.26,,-0.14,5.43,5.29,92.76,86.94,5.82,2026-02-03
109,Boise State,MWC,,,17,5,72.2,66.2,6.00,,-0.90,,7.33,-2.33,5.00,98.85,93.74,5.12,2026-02-03
110,Coastal Carolina,Sun Belt,,,11,12,74.7,64.6,10.13,,-0.49,,5.33,-0.44,4.89,92.91,88.38,4.54,2026-02-03
111,Massachusetts,MAC,,,15,4,70.5,61.2,9.32,,-4.55,,2.27,2.50,4.77,94.37,89.55,4.82,2026-02-03
112,College of Charleston,CAA,,,17,3,77.8,59.0,18.75,,-6.75,,4.38,0.37,4.75,97.52,92.09,5.43,2026-02-03
113,Portland,WCC,,,13,10,70.7,62.3,8.39,,1.89,,3.47,1.29,4.75,92.19,86.75,5.44,2026-02-03
114,Central Michigan,MAC,,,13,7,69.5,64.1,5.40,,0.48,,2.94,1.80,4.74,93.80,89.10,4.70,2026-02-03
115,Western Illinois,OVC,,,18,3,77.1,60.3,16.76,,-6.99,,5.79,-1.17,4.62,99.30,93.56,5.74,2026-02-03
116,Northern Iowa,MVC,,,11,10,65.3,63.3,1.95,,2.64,,-2.18,6.77,4.59,88.82,84.15,4.68,2026-02-03
117,South Dakota,Summit,,,17,6,72.5,55.7,16.83,,-6.26,,-0.51,4.90,4.39,92.13,86.32,5.81,2026-02-03
118,Temple,American,,,10,11,69.3,70.3,-1.00,,5.25,,6.16,-1.92,4.25,95.78,92.09,3.69,2026-02-03
119,Butler,Big East,,,9,13,63.5,65.0,-1.55,,5.77,,0.03,4.20,4.23,91.78,88.43,3.35,2026-02-03
120,Idaho,Big Sky,,,17,5,79.7,67.7,12.00,,-4.89,,9.99,-5.83,4.16,97.41,93.55,3.86,2026-02-03
121,East Carolina,American,,,16,7,72.8,65.7,7.09,,-2.94,,6.22,-2.08,4.15,94.54,90.95,3.59,2026-02-03
122,Vermont,AmEast,,,19,5,68.9,54.2,14.75,,-5.53,,-1.45,5.60,4.15,98.10,92.28,5.82,2026-02-03
123,Eastern Kentucky,A-Sun,,,19,4,76.0,60.0,16.00,,-8.93,,3.57,0.51,4.08,93.46,89.83,3.63,2026-02-03
124,Grand Canyon,MWC,,,8,14,65.6,68.2,-2.64,,6.34,,3.88,-0.17,3.70,93.02,89.64,3.38,2026-02-03
125,Pepperdine,WCC,,,14,9,69.7,65.5,4.13,,0.43,,3.34,0.14,3.48,95.54,92.22,3.32,2026-02-03
126,Illinois State,MVC,,,13,9,73.1,67.8,5.27,,-1.82,,5.07,-1.62,3.45,97.57,94.84,2.74,2026-02-03
127,UTSA,American,,,10,10,60.4,58.6,1.75,,3.81,,-5.02,8.46,3.44,88.00,84.49,3.51,2026-02-03
128,High Point,Big South,,,20,2,76.3,57.5,18.77,,-12.25,,3.86,-0.56,3.30,93.71,90.99,2.72,2026-02-03
129,Southern Indiana,OVC,,,15,6,70.0,56.7,13.33,,-2.73,,0.10,3.17,3.27,91.62,87.67,3.95,2026-02-03
130,Loyola Marymount,WCC,,,14,8,70.6,62.7,7.91,,-2.51,,3.56,-0.36,3.20,98.69,95.25,3.44,2026-02-03
131,UC San Diego,Big West,,,15,6,69.6,59.8,9.86,,-5.11,,0.60,2.24,2.84,90.42,87.71,2.72,2026-02-03
132,California Baptist,WAC,,,14,8,71.8,65.7,6.14,,-3.35,,5.40,-2.62,2.78,91.74,89.99,1.75,2026-02-03
133,Purdue Fort Wayne,Horizon,,,15,8,71.5,63.3,8.26,,-2.54,,3.36,-0.58,2.78,92.60,90.07,2.53,2026-02-03
134,UC Santa Barbara,Big West,,,15,5,68.8,59.2,9.55,,-5.52,,-0.83,3.47,2.64,93.87,91.57,2.30,2026-02-03
135,Pennsylvania,Ivy,,,13,7,64.7,56.3,8.45,,-0.97,,-2.57,4.99,2.42,90.24,88.57,1.67,2026-02-03
136,Tulsa,American,,,15,6,71.0,65.8,5.24,,-2.95,,2.22,0.07,2.29,90.89,89.34,1.55,2026-02-03
137,Tulane,American,,,8,12,69.4,69.5,-0.15,,2.42,,3.98,-1.71,2.27,93.22,91.40,1.82,2026-02-03
138,Charlotte,American,,,9,13,64.0,67.4,-3.41,,5.52,,0.65,1.46,2.11,92.23,90.79,1.45,2026-02-03
139,Sam Houston,CUSA,,,13,6,65.6,56.1,9.53,,-0.51,,-3.63,5.69,2.06,82.79,82.18,0.61,2026-02-03
140,Rutgers,Big Ten,,,9,13,57.9,66.3,-8.45,,10.40,,-3.39,5.33,1.94,88.97,88.23,0.74,2026-02-03
141,Missouri State,CUSA,,,13,8,65.9,63.0,2.81,,-0.93,,-1.22,3.10,1.88,88.65,87.79,0.85,2026-02-03
142,Middle Tennessee,CUSA,,,12,9,61.0,59.2,1.71,,0.08,,-4.18,5.96,1.79,92.20,91.09,1.11,2026-02-03
143,Central Arkansas,A-Sun,,,11,10,71.1,60.5,10.62,,-4.21,,0.33,1.20,1.53,91.57,90.32,1.26,2026-02-03
144,Idaho State,Big Sky,,,14,7,65.4,58.5,6.95,,-3.18,,-5.19,6.71,1.52,86.41,85.07,1.34,2026-02-03
145,Hawaii,Big West,,,12,9,62.5,58.9,3.62,,-1.52,,-3.78,5.26,1.48,88.62,87.16,1.46,2026-02-03
146,Old Dominion,Sun Belt,,,13,10,69.2,67.5,1.70,,2.87,,1.98,-0.70,1.28,89.40,89.10,0.31,2026-02-03
147,San Francisco,WCC,,,13,9,68.4,67.3,1.14,,1.87,,3.36,-2.21,1.16,88.65,88.47,0.18,2026-02-03
148,Houston,Big 12,,,7,14,61.8,70.8,-9.00,,10.14,,0.12,1.02,1.14,88.30,87.48,0.81,2026-02-03
149,Southern Methodist,ACC,,,8,14,64.5,71.5,-7.05,,7.97,,1.73,-0.80,0.92,91.74,91.98,-0.25,2026-02-03
150,Providence,Big East,,,10,13,59.5,63.3,-3.78,,4.62,,-3.35,4.18,0.83,87.80,88.32,-0.52,2026-02-03
151,Bradley,MVC,,,14,8,72.2,64.8,7.41,,-4.24,,0.99,-0.38,0.61,91.99,91.80,0.20,2026-02-03
152,Navy,Patriot,,,14,6,70.5,62.1,8.40,,-6.54,,3.14,-2.68,0.46,93.62,94.55,-0.93,2026-02-03
153,UC Davis,Big West,,,16,6,69.7,63.5,6.18,,-3.08,,2.40,-2.13,0.27,93.63,95.25,-1.62,2026-02-03
154,Northern Colorado,Big Sky,,,16,7,70.8,60.7,10.09,,-2.71,,-1.07,1.31,0.24,90.59,91.02,-0.43,2026-02-03
155,Brown,Ivy,,,12,7,63.3,55.7,7.53,,-4.94,,-3.34,3.46,0.12,86.21,88.43,-2.22,2026-02-03
156,Liberty,CUSA,,,10,10,65.4,63.5,1.90,,1.95,,-0.31,0.26,-0.05,94.48,96.25,-1.77,2026-02-03
157,Toledo,MAC,,,11,8,65.3,62.7,2.58,,-2.37,,-2.97,2.66,-0.31,89.47,90.96,-1.49,2026-02-03
158,Saint Mary's (CA),WCC,,,13,10,58.4,58.0,0.48,,1.77,,-7.07,6.65,-0.42,87.78,90.09,-2.30,2026-02-03
159,Army,Patriot,,,16,5,65.7,57.0,8.71,,-7.80,,-2.97,2.51,-0.45,92.23,94.09,-1.87,2026-02-03
160,Southern Mississippi,Sun Belt,,,12,10,76.0,73.1,2.86,,0.69,,6.67,-7.13,-0.46,96.12,98.32,-2.20,2026-02-03
161,Austin Peay,A-Sun,,,13,7,68.2,58.4,9.75,,-5.56,,-4.49,3.99,-0.50,90.25,91.89,-1.64,2026-02-03
162,Xavier,Big East,,,11,11,59.3,65.4,-6.09,,5.56,,-4.52,3.99,-0.53,88.11,90.18,-2.06,2026-02-03
163,UAB,American,,,8,13,70.5,70.0,0.48,,-1.21,,3.72,-4.29,-0.56,96.17,97.86,-1.69,2026-02-03
164,George Washington,A-10,,,13,11,62.6,59.9,2.71,,-1.71,,-4.31,3.73,-0.58,91.08,92.95,-1.86,2026-02-03
165,Fresno State,MWC,,,10,13,61.7,59.1,2.61,,-1.73,,-4.90,3.67,-1.23,85.86,88.53,-2.67,2026-02-03
166,Louisiana-Monroe,Sun Belt,,,9,12,66.5,69.0,-2.48,,1.25,,0.88,-2.11,-1.23,89.78,92.19,-2.41,2026-02-03
167,Cleveland State,Horizon,,,17,7,70.3,58.8,11.50,,-9.03,,-2.14,0.65,-1.49,89.64,93.00,-3.36,2026-02-03
168,Appalachian State,Sun Belt,,,10,11,64.2,58.9,5.33,,-0.78,,-4.63,3.11,-1.52,90.78,94.50,-3.72,2026-02-03
169,Kent State,MAC,,,9,12,71.0,69.1,1.86,,1.90,,1.84,-3.36,-1.52,93.16,96.62,-3.46,2026-02-03
170,Maine,AmEast,,,11,11,62.5,60.8,1.73,,-3.33,,-2.92,1.32,-1.60,88.36,92.23,-3.87,2026-02-03
171,Jacksonville,A-Sun,,,14,7,71.6,67.5,4.10,,-3.57,,4.40,-6.03,-1.63,88.74,92.46,-3.72,2026-02-03
172,Florida Gulf Coast,A-Sun,,,10,11,62.1,59.8,2.33,,3.24,,-6.43,4.73,-1.70,86.24,90.22,-3.98,2026-02-03
173,La Salle,A-10,,,12,10,65.0,64.5,0.50,,-0.85,,-0.77,-1.13,-1.90,86.98,91.31,-4.33,2026-02-03
174,Ohio,MAC,,,12,8,74.1,71.4,2.65,,-3.04,,6.41,-8.34,-1.93,91.74,96.05,-4.32,2026-02-03
175,Howard,MEAC,,,16,7,65.1,62.1,3.04,,-5.14,,-1.96,-0.14,-2.09,87.63,92.50,-4.87,2026-02-03
176,Drexel,CAA,,,13,7,63.6,56.7,6.90,,-6.46,,-4.80,2.61,-2.19,91.99,96.14,-4.15,2026-02-03
177,Oral Roberts,Summit,,,12,10,78.0,76.2,1.73,,1.55,,10.20,-12.38,-2.19,95.99,100.24,-4.26,2026-02-03
178,Binghamton,AmEast,,,15,6,68.0,62.8,5.19,,-2.94,,0.18,-2.59,-2.41,92.21,96.41,-4.20,2026-02-03
179,Youngstown State,Horizon,,,16,7,67.0,57.3,9.70,,-6.02,,-5.78,3.33,-2.45,86.21,90.87,-4.67,2026-02-03
180,South Alabama,Sun Belt,,,9,12,68.1,68.9,-0.71,,-1.82,,-0.16,-2.37,-2.53,88.62,93.38,-4.77,2026-02-03
181,Saint Louis,A-10,,,11,13,68.0,67.0,1.00,,-0.18,,-0.31,-2.26,-2.57,85.13,89.97,-4.84,2026-02-03
182,DePaul,Big East,,,5,19,63.2,72.3,-9.17,,6.57,,0.65,-3.25,-2.59,89.15,94.09,-4.94,2026-02-03
183,Eastern Michigan,MAC,,,10,10,68.7,66.8,1.95,,-1.96,,0.49,-3.14,-2.64,92.72,97.70,-4.98,2026-02-03
184,FDU,NEC,,,19,4,66.7,52.1,14.57,,-13.94,,-6.96,4.30,-2.66,89.63,93.32,-3.69,2026-02-03
185,Loyola (IL),A-10,,,10,11,56.3,61.5,-5.14,,2.46,,-7.69,5.00,-2.68,84.33,89.97,-5.64,2026-02-03
186,Virginia Commonwealth,A-10,,,8,15,58.3,66.3,-8.00,,5.32,,-4.69,2.01,-2.68,85.35,90.27,-4.92,2026-02-03
187,Northern Kentucky,Horizon,,,10,14,67.8,70.9,-3.08,,0.37,,2.06,-4.77,-2.71,91.46,96.21,-4.76,2026-02-03
188,Holy Cross,Patriot,,,14,8,60.0,58.6,1.45,,-4.18,,-5.93,3.20,-2.73,83.16,88.78,-5.63,2026-02-03
189,Cal State Fullerton,Big West,,,12,9,71.6,63.5,8.10,,-5.63,,1.57,-4.47,-2.89,85.47,90.92,-5.45,2026-02-03
190,Bryant,AmEast,,,15,7,66.3,54.9,11.41,,-10.76,,-4.25,1.29,-2.96,86.12,91.15,-5.02,2026-02-03
191,Albany (NY),AmEast,,,12,10,59.7,55.2,4.45,,-5.15,,-7.98,4.98,-3.01,90.88,96.08,-5.20,2026-02-03
192,Lamar,Southland,,,13,7,64.4,58.8,5.55,,-7.43,,-4.66,1.44,-3.22,87.99,92.92,-4.93,2026-02-03
193,Florida International,CUSA,,,12,8,73.3,67.2,6.15,,-4.86,,3.17,-6.40,-3.23,88.68,94.78,-6.11,2026-02-03
194,Washington State,WCC,,,4,20,62.8,75.1,-12.29,,9.06,,-0.44,-2.80,-3.24,91.34,97.34,-6.00,2026-02-03
195,Southern Utah,WAC,,,15,7,73.4,66.3,7.14,,-4.26,,1.41,-4.82,-3.42,92.05,97.98,-5.93,2026-02-03
196,Stephen F. Austin,Southland,,,15,7,76.0,68.6,7.41,,-8.12,,6.52,-9.99,-3.47,91.59,97.76,-6.17,2026-02-03
197,Dayton,A-10,,,11,11,65.8,67.5,-1.77,,-1.80,,-0.10,-3.47,-3.58,91.17,97.99,-6.82,2026-02-03
198,Tennessee Tech,OVC,,,12,9,67.3,62.0,5.33,,-6.14,,-1.79,-1.82,-3.61,90.02,96.17,-6.15,2026-02-03
