Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
43,Clemson,ACC,,,21,11,67.7,58.7,9.00,,9.72,,5.90,12.82,18.72,107.39,81.85,25.54,2026-03-10
44,California,ACC,,,19,14,69.3,63.0,6.30,,11.81,,8.77,9.34,18.11,104.60,80.59,24.01,2026-03-10
45,Kansas,Big 12,,,19,13,71.8,64.9,6.91,,12.96,,10.58,7.32,17.89,107.16,83.19,23.97,2026-03-10
46,James Madison,Sun Belt,,,25,8,74.9,61.3,13.61,,3.70,,10.10,7.21,17.31,103.75,80.55,23.20,2026-03-10
47,Kansas State,Big 12,,,18,17,69.8,67.1,2.63,,14.67,,10.25,7.05,17.29,105.25,82.68,22.57,2026-03-10
48,Richmond,A-10,,,26,7,72.6,59.0,13.61,,3.60,,10.02,7.19,17.21,109.90,85.77,24.13,2026-03-10
49,South Dakota State,Summit,,,27,6,76.6,61.2,15.33,,1.85,,10.70,6.49,17.19,108.56,84.59,23.97,2026-03-10
50,Arizona State,Big 12,,,24,10,66.5,60.6,5.94,,11.20,,4.89,12.25,17.14,98.45,75.77,22.67,2026-03-10
51,Indiana,Big Ten,,,18,14,71.4,70.2,1.22,,15.77,,11.48,5.50,16.98,108.86,87.02,21.85,2026-03-10
52,Miami (FL),ACC,,,17,14,70.3,65.7,4.65,,12.14,,9.70,7.09,16.79,104.15,82.51,21.65,2026-03-10
53,BYU,Big 12,,,22,11,69.9,64.2,5.76,,10.96,,9.20,7.52,16.71,101.26,79.85,21.42,2026-03-10
54,Texas A&M,SEC,,,14,12,65.3,67.5,-2.19,,18.22,,7.05,8.98,16.03,100.42,79.68,20.74,2026-03-10
55,Princeton,Ivy,,23,24,3,73.1,60.6,12.56,,3.45,,10.21,5.79,16.00,109.56,87.17,22.39,2026-03-10
56,Utah,Big 12,,,19,12,68.3,65.3,3.03,,13.70,,8.11,7.86,15.97,102.86,81.96,20.91,2026-03-10
57,North Dakota State,Summit,,,28,4,79.2,58.9,20.28,,-4.17,,11.07,3.66,14.73,108.86,88.02,20.84,2026-03-10
58,Rhode Island,A-10,,,28,4,67.7,53.8,13.91,,1.24,,3.44,10.34,13.78,102.90,83.15,19.75,2026-03-10
59,Seton Hall,Big East,,,19,12,67.8,64.1,3.77,,9.59,,7.55,5.81,13.36,102.06,84.64,17.42,2026-03-10
60,Columbia,Ivy,,,20,7,71.1,59.4,11.70,,1.48,,8.20,4.99,13.19,101.82,84.34,17.48,2026-03-10
61,Marquette,Big East,,,18,12,67.7,63.0,4.63,,9.34,,5.87,6.78,12.65,101.96,85.40,16.57,2026-03-10
62,Gonzaga,WCC,,,22,9,73.9,64.6,9.29,,3.29,,9.85,2.73,12.58,104.88,87.65,17.23,2026-03-10
63,Georgia Tech,ACC,,,14,18,65.8,65.8,0.00,,12.57,,5.19,7.37,12.57,95.00,78.79,16.20,2026-03-10
64,Purdue,Big Ten,,,13,17,69.4,72.2,-2.80,,15.28,,9.77,2.71,12.48,105.48,88.94,16.54,2026-03-10
65,South Florida,American,,,20,11,71.0,66.6,4.42,,7.93,,8.86,3.49,12.35,102.06,86.43,15.63,2026-03-10
66,George Mason,A-10,,,23,9,67.4,59.7,7.66,,4.26,,4.59,7.33,11.92,98.97,82.02,16.95,2026-03-10
67,Rice,American,,,27,4,70.9,59.5,11.48,,0.42,,5.69,6.22,11.91,98.91,83.20,15.71,2026-03-10
68,Fairfield,MAAC,,25,27,4,76.3,56.2,20.13,,-8.35,,8.14,3.65,11.78,104.55,88.38,16.17,2026-03-10
69,Wisconsin,Big Ten,,,13,17,68.5,73.1,-4.60,,16.36,,9.31,2.44,11.76,103.94,88.76,15.19,2026-03-10
70,Missouri,SEC,,,16,16,72.4,76.6,-4.16,,15.51,,12.64,-1.29,11.36,106.26,91.76,14.50,2026-03-10
71,Montana State,Big Sky,,,24,6,74.9,60.7,14.13,,-0.67,,7.56,3.66,11.23,95.96,81.66,14.30,2026-03-10
72,Auburn,SEC,,,15,17,59.3,62.9,-3.56,,14.71,,-0.26,11.41,11.15,94.33,80.49,13.84,2026-03-10
73,Harvard,Ivy,,,17,10,65.7,56.9,8.81,,2.09,,2.15,8.75,10.90,96.60,81.50,15.10,2026-03-10
74,Troy,Sun Belt,,,25,6,82.6,69.6,13.03,,-0.53,,13.51,-2.91,10.60,99.05,87.33,11.72,2026-03-10
75,Santa Clara,WCC,,,24,8,81.3,67.9,13.34,,0.79,,14.46,-4.04,10.42,102.71,89.79,12.93,2026-03-10
76,Colorado State,MWC,,,25,7,66.9,55.2,11.72,,-0.36,,1.34,8.95,10.29,100.31,85.59,14.72,2026-03-10
77,Davidson,A-10,,,21,12,65.4,58.1,7.33,,2.92,,2.13,8.13,10.25,97.28,83.28,14.00,2026-03-10
78,San Diego State,MWC,,,25,5,70.6,60.0,10.60,,1.11,,5.29,4.71,10.00,102.28,88.30,13.99,2026-03-10
79,Ball State,MAC,,,25,6,79.3,66.0,13.26,,-0.89,,11.32,-1.34,9.98,100.94,88.90,12.04,2026-03-10
80,Creighton,Big East,,,16,15,67.5,68.8,-1.26,,11.17,,7.40,2.51,9.91,102.29,89.09,13.20,2026-03-10
81,Penn State,Big Ten,,,11,18,74.4,82.2,-7.79,,17.66,,16.45,-6.59,9.86,106.41,93.36,13.05,2026-03-10
82,Oregon State,WCC,,,22,10,67.2,60.3,6.81,,4.11,,2.35,7.13,9.47,99.08,86.31,12.77,2026-03-10
83,Georgetown,Big East,,,14,17,62.6,62.5,0.16,,9.05,,2.04,7.18,9.21,96.56,84.58,11.98,2026-03-10
84,Nevada-Las Vegas,MWC,,,21,10,69.0,62.7,6.26,,2.50,,6.14,2.61,8.75,101.98,90.23,11.74,2026-03-10
85,Florida State,ACC,,,10,21,71.5,77.1,-5.55,,14.20,,11.82,-3.17,8.66,99.16,88.61,10.55,2026-03-10
86,Georgia Southern,Sun Belt,,,23,7,72.4,64.2,8.13,,2.28,,3.81,4.74,8.56,99.66,88.06,11.59,2026-03-10
87,Louisiana Tech,CUSA,,,24,5,74.8,59.7,15.10,,-1.78,,6.01,2.51,8.52,103.20,91.29,11.90,2026-03-10
88,Murray State,MVC,,,28,3,85.8,73.2,12.61,,-2.95,,16.72,-8.53,8.19,106.17,95.92,10.25,2026-03-10
89,Arkansas State,Sun Belt,,,24,9,76.6,66.8,9.79,,-0.33,,8.59,-0.42,8.17,94.57,85.23,9.35,2026-03-10
90,Miami (OH),MAC,,,25,6,71.0,58.7,12.29,,-2.11,,1.67,6.16,7.83,95.92,85.23,10.69,2026-03-10
91,Arkansas,SEC,,,12,20,70.4,76.0,-5.56,,13.35,,9.68,-1.90,7.78,97.45,87.66,9.80,2026-03-10
92,Saint Joseph's,A-10,,,20,11,66.5,58.5,8.00,,2.42,,1.48,6.28,7.76,98.33,87.45,10.88,2026-03-10
93,UC Irvine,Big West,,,26,5,71.7,57.7,14.00,,-6.26,,3.31,4.43,7.74,99.93,89.22,10.71,2026-03-10
94,North Texas,American,,,17,13,70.2,61.6,8.67,,2.78,,2.79,4.93,7.71,93.30,83.61,9.68,2026-03-10
95,Cincinnati,Big 12,,,11,20,70.0,73.4,-3.35,,12.37,,8.71,-1.10,7.61,101.55,91.57,9.98,2026-03-10
96,St. John's (NY),Big East,,,22,11,62.5,60.8,1.64,,5.94,,0.84,6.74,7.58,96.71,87.29,9.43,2026-03-10
97,Arizona,Big 12,,,12,18,69.8,71.2,-1.37,,8.54,,8.39,-1.22,7.17,97.00,88.17,8.84,2026-03-10
98,Belmont,MVC,,,20,11,71.2,66.5,4.77,,1.67,,4.11,2.33,6.44,96.47,87.95,8.52,2026-03-10
99,Idaho,Big Sky,,,27,5,78.2,65.1,13.16,,-4.86,,8.98,-2.58,6.41,96.31,88.88,7.42,2026-03-10
100,Northwestern,Big Ten,,,8,21,65.4,75.9,-10.52,,16.58,,6.33,-0.27,6.06,100.18,92.91,7.28,2026-03-10
101,Western Illinois,OVC,,,26,5,75.9,60.1,15.77,,-6.39,,5.68,0.29,5.97,101.13,92.26,8.87,2026-03-10
102,Green Bay,Horizon,,,23,8,68.9,59.3,9.65,,-2.52,,1.43,4.43,5.85,95.60,87.75,7.85,2026-03-10
103,McNeese State,Southland,,,27,4,69.4,52.3,17.06,,-7.74,,-1.88,7.73,5.85,92.87,84.27,8.60,2026-03-10
104,Lindenwood,OVC,,,25,8,73.1,61.0,12.09,,-3.28,,4.89,0.86,5.75,103.94,95.42,8.51,2026-03-10
105,Massachusetts,MAC,,,23,6,69.3,60.1,9.14,,-3.48,,1.77,3.89,5.66,94.82,87.69,7.14,2026-03-10
106,Wake Forest,ACC,,,14,17,65.7,66.6,-0.84,,6.32,,2.95,2.53,5.49,96.10,89.55,6.56,2026-03-10
107,Butler,Big East,,,12,19,62.2,65.0,-2.81,,8.29,,0.22,5.26,5.48,93.42,87.39,6.03,2026-03-10
108,Marshall,Sun Belt,,,23,9,72.7,64.0,8.69,,0.74,,4.09,1.28,5.37,96.85,90.54,6.31,2026-03-10
109,New Mexico,MWC,,,22,10,67.4,60.7,6.66,,-1.40,,1.56,3.70,5.26,95.23,88.79,6.44,2026-03-10
110,Loyola Marymount,WCC,,,21,8,71.1,62.6,8.52,,-1.75,,4.50,0.64,5.14,99.06,92.27,6.79,2026-03-10
111,Quinnipiac,MAAC,,,26,5,67.7,51.3,16.45,,-11.73,,-1.89,6.61,4.73,96.63,89.03,7.60,2026-03-10
112,East Carolina,American,,,22,9,72.1,65.6,6.45,,-1.84,,6.04,-1.44,4.61,94.19,89.07,5.12,2026-03-10
113,Boise State,MWC,,,25,8,69.8,63.8,6.03,,-1.49,,4.84,-0.36,4.48,96.80,91.24,5.56,2026-03-10
114,Vermont,AmEast,,,25,7,65.8,51.5,14.38,,-6.18,,-3.52,7.97,4.45,95.71,88.58,7.12,2026-03-10
115,UCF,Big 12,,,11,19,62.9,67.2,-4.27,,8.68,,0.94,3.47,4.41,92.88,87.87,5.01,2026-03-10
116,Abilene Christian,WAC,,,22,9,72.4,60.2,12.23,,-3.14,,0.91,3.07,3.97,95.39,90.31,5.08,2026-03-10
117,Grand Canyon,MWC,,,13,19,64.8,64.7,0.13,,3.72,,2.11,1.73,3.84,92.39,87.71,4.67,2026-03-10
118,Portland,WCC,,,18,14,69.1,63.4,5.63,,2.21,,2.02,1.76,3.78,91.39,86.44,4.96,2026-03-10
119,College of Charleston,CAA,,,24,5,75.0,58.6,16.41,,-7.74,,3.51,0.15,3.67,96.79,92.03,4.75,2026-03-10
120,Temple,American,,,14,16,67.7,68.8,-1.07,,4.54,,4.80,-1.32,3.47,94.33,90.61,3.72,2026-03-10
121,Pepperdine,WCC,,,19,12,70.6,66.3,4.26,,-0.05,,3.88,-0.44,3.44,96.06,92.03,4.03,2026-03-10
122,Hawaii,Big West,,,20,10,63.6,56.7,6.97,,-3.38,,-3.31,6.72,3.41,91.21,85.97,5.24,2026-03-10
123,Missouri State,CUSA,,,19,12,66.0,61.3,4.71,,-1.33,,0.30,3.08,3.38,90.97,87.12,3.86,2026-03-10
124,Northern Iowa,MVC,,,17,13,67.9,63.8,4.17,,-0.83,,-1.07,4.41,3.34,91.20,87.34,3.86,2026-03-10
125,Central Michigan,MAC,,,18,11,69.7,65.6,4.14,,-0.04,,3.43,-0.15,3.28,94.72,91.26,3.45,2026-03-10
126,Providence,Big East,,,15,18,60.0,63.9,-3.91,,7.12,,-1.66,4.87,3.21,90.18,86.40,3.78,2026-03-10
127,UC San Diego,Big West,,,22,8,71.0,61.8,9.23,,-4.78,,2.72,0.40,3.12,93.38,89.31,4.08,2026-03-10
128,California Baptist,WAC,,,21,10,72.6,66.8,5.87,,-2.76,,6.29,-3.18,3.11,94.40,91.21,3.18,2026-03-10
129,Eastern Kentucky,A-Sun,,,24,8,72.6,59.1,13.47,,-8.24,,1.66,1.30,2.96,92.10,88.94,3.15,2026-03-10
130,Purdue Fort Wayne,Horizon,,,20,12,71.5,63.2,8.25,,-3.53,,3.26,-0.63,2.63,92.91,89.70,3.21,2026-03-10
131,UTSA,American,,,14,15,60.3,59.3,1.00,,3.01,,-4.91,7.46,2.55,88.63,85.43,3.20,2026-03-10
132,Rutgers,Big Ten,,,9,20,58.0,69.5,-11.45,,13.84,,-1.88,4.27,2.39,91.05,89.00,2.06,2026-03-10
133,Central Arkansas,A-Sun,,,21,11,69.2,57.4,11.78,,-6.40,,-1.63,4.00,2.36,91.11,87.37,3.74,2026-03-10
134,Pennsylvania,Ivy,,,17,10,64.6,57.9,6.70,,-0.64,,-1.43,3.71,2.28,92.01,89.89,2.12,2026-03-10
135,Southern Indiana,OVC,,,21,10,69.8,58.6,11.16,,-4.19,,0.25,1.77,2.03,92.38,89.34,3.04,2026-03-10
136,South Dakota,Summit,,,23,9,70.3,58.6,11.72,,-4.92,,-1.25,3.26,2.01,91.37,88.33,3.04,2026-03-10
137,Coastal Carolina,Sun Belt,,,14,18,73.1,67.4,5.63,,0.00,,4.64,-2.64,2.00,91.57,89.93,1.64,2026-03-10
138,Illinois State,MVC,,,19,12,72.9,68.1,4.77,,-3.05,,3.44,-1.72,1.72,96.55,95.03,1.52,2026-03-10
139,Navy,Patriot,,,21,7,69.8,59.5,10.25,,-7.87,,2.33,-0.87,1.46,92.64,91.45,1.19,2026-03-10
140,UC Santa Barbara,Big West,,,20,9,66.6,59.9,6.69,,-4.18,,-1.77,3.23,1.46,93.14,91.50,1.64,2026-03-10
141,Charlotte,American,,,14,17,63.3,66.0,-2.68,,3.73,,-0.54,1.59,1.05,91.86,91.00,0.86,2026-03-10
142,Idaho State,Big Sky,,,19,10,66.1,60.6,5.48,,-2.78,,-3.11,4.15,1.04,88.68,87.27,1.40,2026-03-10
143,Liberty,CUSA,,,17,12,63.7,60.1,3.59,,-0.31,,-2.24,3.04,0.80,93.98,93.03,0.95,2026-03-10
144,Tulsa,American,,,19,11,67.7,65.6,2.10,,-1.47,,0.66,-0.03,0.63,89.73,89.29,0.44,2026-03-10
145,Ohio,MAC,,,17,12,74.5,70.6,3.90,,-2.30,,7.08,-6.49,0.59,92.12,92.13,-0.01,2026-03-10
146,Cleveland State,Horizon,,,24,8,71.2,59.9,11.28,,-7.81,,-0.22,0.78,0.56,92.56,92.09,0.47,2026-03-10
147,Old Dominion,Sun Belt,,,18,14,69.4,68.5,0.94,,1.90,,2.01,-1.53,0.48,89.97,90.04,-0.06,2026-03-10
148,Northern Colorado,Big Sky,,,22,9,69.0,59.8,9.16,,-3.50,,-2.16,2.63,0.47,91.32,90.55,0.77,2026-03-10
149,Houston,Big 12,,,7,23,61.2,73.2,-12.00,,12.46,,1.17,-0.71,0.46,89.57,88.77,0.80,2026-03-10
150,Louisiana-Monroe,Sun Belt,,,17,16,69.7,67.8,1.88,,0.08,,2.28,-1.83,0.45,92.36,92.11,0.25,2026-03-10
151,Middle Tennessee,CUSA,,,16,14,61.8,60.3,1.50,,-1.14,,-3.56,3.92,0.36,92.85,92.99,-0.14,2026-03-10
152,Jacksonville,A-Sun,,,23,8,73.2,66.8,6.32,,-4.72,,5.46,-5.11,0.35,91.06,91.35,-0.29,2026-03-10
153,Army,Patriot,,,23,6,65.0,54.7,10.28,,-9.13,,-3.37,3.60,0.23,93.45,93.09,0.36,2026-03-10
154,Sam Houston,CUSA,,,18,11,65.8,58.8,7.00,,-2.27,,-2.63,2.78,0.16,85.15,86.07,-0.92,2026-03-10
155,Tulane,American,,,11,19,64.6,66.4,-1.83,,1.91,,-0.67,0.75,0.08,90.19,90.69,-0.50,2026-03-10
156,Youngstown State,Horizon,,,23,8,68.0,57.8,10.16,,-5.70,,-3.31,3.36,0.06,89.24,89.52,-0.28,2026-03-10
157,San Francisco,WCC,,,18,14,68.3,68.3,-0.06,,1.40,,2.74,-2.70,0.05,88.77,89.20,-0.43,2026-03-10
158,Brown,Ivy,,,16,10,61.7,56.5,5.27,,-3.40,,-3.93,3.93,0.00,86.16,87.88,-1.72,2026-03-10
159,Bradley,MVC,,,20,11,69.9,63.9,6.06,,-4.27,,-1.57,1.53,-0.04,90.67,90.57,0.10,2026-03-10
160,High Point,Big South,,,27,5,74.2,58.8,15.44,,-13.22,,1.90,-2.05,-0.15,91.79,93.06,-1.27,2026-03-10
161,Fresno State,MWC,,,15,18,62.9,60.7,2.18,,-0.88,,-3.12,2.96,-0.16,87.98,88.58,-0.60,2026-03-10
162,Saint Mary's (CA),WCC,,,15,17,59.9,59.4,0.56,,0.95,,-6.27,5.92,-0.35,88.62,90.00,-1.38,2026-03-10
163,La Salle,A-10,,,18,13,64.5,63.7,0.77,,-0.13,,-0.33,-0.10,-0.43,88.61,89.84,-1.23,2026-03-10
164,Toledo,MAC,,,15,14,65.1,63.3,1.86,,-1.96,,-3.26,2.81,-0.46,89.78,90.67,-0.89,2026-03-10
165,Dayton,A-10,,,17,14,67.0,67.5,-0.58,,0.05,,2.77,-3.29,-0.53,94.68,96.08,-1.40,2026-03-10
166,George Washington,A-10,,,15,17,60.8,60.8,0.09,,0.42,,-4.63,3.88,-0.75,91.18,92.83,-1.65,2026-03-10
167,Austin Peay,A-Sun,,,19,12,66.3,58.0,8.26,,-6.04,,-5.02,4.22,-0.80,91.38,92.58,-1.20,2026-03-10
168,Kent State,MAC,,,15,15,69.3,67.7,1.67,,0.83,,1.20,-2.30,-1.10,92.23,94.47,-2.24,2026-03-10
169,DePaul,Big East,,,8,24,63.0,72.3,-9.28,,8.12,,2.13,-3.29,-1.16,90.81,93.11,-2.31,2026-03-10
170,South Alabama,Sun Belt,,,16,18,67.3,67.4,-0.09,,-1.12,,-0.24,-0.97,-1.21,90.91,93.18,-2.27,2026-03-10
171,UC Davis,Big West,,,22,9,68.3,63.9,4.39,,-3.52,,1.09,-2.30,-1.21,92.27,94.93,-2.67,2026-03-10
172,FDU,NEC,,,27,4,68.3,51.0,17.35,,-16.42,,-5.89,4.64,-1.24,92.20,92.39,-0.18,2026-03-10
173,Florida Gulf Coast,A-Sun,,,16,15,63.6,59.0,4.58,,-1.25,,-5.98,4.69,-1.29,88.37,90.05,-1.67,2026-03-10
174,Xavier,Big East,,,11,19,58.4,66.6,-8.20,,6.87,,-4.30,2.97,-1.33,88.32,91.01,-2.69,2026-03-10
175,Florida International,CUSA,,,19,10,70.1,64.8,5.28,,-3.61,,1.90,-3.33,-1.43,88.32,90.86,-2.54,2026-03-10
176,Maine,AmEast,,,18,12,62.3,60.1,2.27,,-3.86,,-2.45,0.86,-1.59,90.07,92.93,-2.85,2026-03-10
177,Howard,MEAC,,,23,7,67.2,61.3,5.90,,-7.95,,-0.94,-1.11,-2.05,88.79,92.70,-3.90,2026-03-10
178,Appalachian State,Sun Belt,,,11,19,62.6,61.5,1.13,,1.14,,-5.25,3.10,-2.15,89.61,93.80,-4.19,2026-03-10
179,Utah Valley,WAC,,,16,13,63.8,60.6,3.24,,-2.33,,-4.67,2.52,-2.15,85.21,88.71,-3.50,2026-03-10
180,Stephen F. Austin,Southland,,,22,9,76.2,67.1,9.13,,-9.64,,6.19,-8.49,-2.29,93.42,97.33,-3.92,2026-03-10
181,Southern Mississippi,Sun Belt,,,15,16,74.3,74.0,0.32,,0.04,,5.82,-8.40,-2.58,95.74,100.07,-4.32,2026-03-10
182,UAB,American,,,11,19,68.2,69.9,-1.67,,-0.99,,2.08,-4.69,-2.61,94.40,98.20,-3.80,2026-03-10
183,Pacific,WCC,,,11,19,65.6,68.7,-3.13,,2.81,,-0.74,-1.99,-2.74,91.40,95.93,-4.53,2026-03-10
184,Holy Cross,Patriot,,,20,9,60.4,57.1,3.28,,-6.08,,-5.50,2.69,-2.81,84.60,89.27,-4.67,2026-03-10
185,Drexel,CAA,,,20,9,63.9,57.2,6.69,,-7.79,,-4.74,1.84,-2.89,91.19,95.39,-4.21,2026-03-10
186,Northern Kentucky,Horizon,,,15,17,68.4,69.8,-1.38,,-1.55,,1.72,-4.64,-2.92,91.94,96.26,-4.32,2026-03-10
187,Illinois-Chicago,MVC,,,14,17,66.0,65.7,0.29,,-3.29,,-3.42,0.42,-3.00,93.02,97.48,-4.46,2026-03-10
188,Southern Methodist,ACC,,,9,21,61.8,74.7,-12.90,,9.85,,0.15,-3.20,-3.05,89.75,94.40,-4.65,2026-03-10
189,Cal State Fullerton,Big West,,,17,13,71.4,65.6,5.77,,-5.06,,2.37,-5.46,-3.09,87.25,92.28,-5.02,2026-03-10
190,Southern Utah,WAC,,,19,11,72.3,67.6,4.73,,-3.14,,2.05,-5.15,-3.11,94.00,98.66,-4.65,2026-03-10
191,Loyola (IL),A-10,,,14,17,56.6,61.5,-4.94,,1.80,,-7.17,4.03,-3.14,85.79,90.96,-5.17,2026-03-10
192,Bowling Green,MAC,,,17,13,69.7,65.9,3.73,,-0.43,,-1.03,-2.24,-3.27,87.47,92.44,-4.97,2026-03-10
193,Eastern Michigan,MAC,,,13,16,67.4,67.7,-0.31,,-1.17,,-0.46,-2.88,-3.35,91.23,96.53,-5.31,2026-03-10
194,Bryant,AmEast,,,18,12,63.2,55.0,8.20,,-8.87,,-5.77,2.30,-3.48,84.87,89.84,-4.97,2026-03-10
195,Boston College,ACC,,,5,26,64.1,76.8,-12.74,,9.23,,2.81,-6.32,-3.51,95.27,101.31,-6.04,2026-03-10
196,Oral Roberts,Summit,,,15,15,76.2,75.2,0.93,,-0.52,,8.87,-12.39,-3.52,94.94,100.23,-5.29,2026-03-10
197,Binghamton,AmEast,,,19,11,65.2,61.7,3.50,,-3.83,,-1.70,-1.91,-3.61,92.66,98.29,-5.63,2026-03-10
198,Stetson,A-Sun,,,20,11,69.6,64.5,5.06,,-5.06,,0.88,-4.53,-3.65,95.23,100.51,-5.27,2026-03-10
