Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
37,Syracuse,ACC,,,21,7,74.6,62.7,11.89,,8.98,,13.33,7.54,20.87,105.28,78.46,26.83,2026-02-28
38,Virginia Tech,ACC,,,21,8,73.1,60.0,13.07,,7.74,,10.78,10.03,20.81,102.90,76.37,26.53,2026-02-28
39,Mississippi State,SEC,,,18,11,75.5,66.3,9.17,,11.20,,14.00,6.37,20.38,108.62,82.34,26.28,2026-02-28
40,Colorado,Big 12,,,20,9,69.4,61.3,8.03,,12.25,,8.69,11.59,20.28,103.42,76.75,26.67,2026-02-28
41,Florida,SEC,,,17,13,73.6,66.1,7.53,,12.05,,11.96,7.63,19.59,106.15,81.41,24.74,2026-02-28
42,Clemson,ACC,,,20,9,69.2,58.0,11.17,,8.25,,6.53,12.90,19.43,108.64,82.01,26.63,2026-02-28
43,Stanford,ACC,,,18,12,69.5,62.0,7.53,,11.22,,8.21,10.54,18.75,103.97,78.50,25.47,2026-02-28
44,Miami (FL),ACC,,,16,12,71.2,64.7,6.50,,11.56,,10.12,7.94,18.06,104.84,81.64,23.20,2026-02-28
45,Richmond,A-10,,,24,6,73.6,59.2,14.47,,3.55,,10.91,7.12,18.02,111.35,86.20,25.15,2026-02-28
46,Kansas,Big 12,,,18,11,73.7,66.1,7.62,,12.48,,12.09,5.86,17.95,108.81,84.98,23.83,2026-02-28
47,California,ACC,,,17,13,69.2,64.1,5.07,,12.32,,8.86,8.52,17.38,104.50,81.88,22.62,2026-02-28
48,James Madison,Sun Belt,,,23,8,74.6,61.8,12.77,,3.94,,9.76,6.96,16.72,103.22,81.12,22.10,2026-02-28
49,Arizona State,Big 12,,,22,8,67.5,60.5,7.00,,9.69,,5.25,11.45,16.69,98.67,76.72,21.95,2026-02-28
50,South Dakota State,Summit,,,23,6,77.0,62.1,14.86,,1.79,,10.72,5.93,16.65,108.75,85.75,23.00,2026-02-28
51,Utah,Big 12,,,18,11,68.4,65.0,3.38,,13.74,,8.10,8.21,16.31,102.88,81.66,21.22,2026-02-28
52,Kansas State,Big 12,,,15,15,69.3,66.4,2.83,,13.42,,9.27,6.99,16.26,104.71,83.84,20.88,2026-02-28
53,Princeton,Ivy,,25,22,3,73.4,61.3,12.12,,3.97,,10.71,5.38,16.09,109.60,87.49,22.11,2026-02-28
54,Indiana,Big Ten,,,16,13,71.0,70.1,0.90,,15.08,,11.31,4.67,15.98,108.82,88.47,20.35,2026-02-28
55,BYU,Big 12,,,19,10,70.4,64.7,5.72,,10.11,,8.94,6.90,15.83,100.32,80.53,19.80,2026-02-28
56,Texas A&M,SEC,,,13,11,66.0,68.7,-2.67,,18.16,,7.20,8.29,15.49,100.44,80.66,19.78,2026-02-28
57,North Dakota State,Summit,,,25,3,80.0,59.4,20.54,,-3.67,,11.73,3.56,15.29,109.09,87.94,21.15,2026-02-28
58,Seton Hall,Big East,,,18,10,69.2,64.3,4.86,,9.48,,8.62,5.72,14.33,103.11,84.50,18.61,2026-02-28
59,Rhode Island,A-10,,,24,4,68.4,54.0,14.39,,0.94,,3.54,10.25,13.79,102.34,83.12,19.23,2026-02-28
60,Columbia,Ivy,,,19,6,71.9,59.2,12.68,,1.09,,8.67,5.11,13.77,102.89,84.83,18.07,2026-02-28
61,Marquette,Big East,,,17,11,68.5,63.2,5.29,,9.60,,6.65,6.83,13.49,103.16,85.59,17.57,2026-02-28
62,Fairfield,MAAC,,,24,4,77.3,56.8,20.50,,-7.61,,9.11,3.78,12.90,105.89,88.43,17.45,2026-02-28
63,Gonzaga,WCC,,,22,8,73.3,63.7,9.63,,3.26,,9.22,3.68,12.90,104.63,87.15,17.47,2026-02-28
64,Purdue,Big Ten,,,12,16,69.7,72.3,-2.54,,15.21,,9.94,2.73,12.67,105.60,89.00,16.60,2026-02-28
65,Auburn,SEC,,,14,15,60.3,62.8,-2.41,,14.61,,0.68,11.52,12.20,95.61,80.53,15.08,2026-02-28
66,Wisconsin,Big Ten,,,13,15,69.1,72.5,-3.46,,15.52,,9.54,2.52,12.06,104.16,88.69,15.47,2026-02-28
67,George Mason,A-10,,,20,8,67.6,60.0,7.61,,4.13,,4.87,6.87,11.74,99.29,82.88,16.41,2026-02-28
68,Rice,American,,,25,3,70.7,59.3,11.36,,0.35,,4.91,6.80,11.71,98.48,83.09,15.39,2026-02-28
69,South Florida,American,,,17,11,71.3,68.5,2.82,,8.61,,9.35,2.09,11.43,102.97,88.68,14.29,2026-02-28
70,Montana State,Big Sky,,,21,6,75.5,61.6,13.93,,-0.01,,8.09,3.30,11.39,96.30,82.02,14.28,2026-02-28
71,Georgia Tech,ACC,,,12,17,65.6,66.7,-1.17,,12.37,,4.91,6.29,11.20,94.16,80.01,14.15,2026-02-28
72,Penn State,Big Ten,,,11,17,75.0,81.8,-6.86,,17.99,,17.05,-5.91,11.14,107.55,93.16,14.39,2026-02-28
73,Harvard,Ivy,,,16,9,66.2,56.4,9.88,,1.08,,2.48,8.48,10.96,97.44,82.34,15.10,2026-02-28
74,Missouri,SEC,,,16,14,73.1,76.7,-3.67,,14.47,,12.74,-1.94,10.80,106.49,92.86,13.63,2026-02-28
75,San Diego State,MWC,,,23,4,70.3,59.6,10.70,,1.90,,4.78,5.93,10.70,102.04,87.20,14.83,2026-02-28
76,Davidson,A-10,,,19,11,65.8,58.0,7.80,,2.82,,2.27,8.34,10.62,97.54,83.27,14.27,2026-02-28
77,Ball State,MAC,,,23,6,79.1,65.2,13.90,,-0.78,,11.08,-0.50,10.58,101.29,88.65,12.63,2026-02-28
78,Colorado State,MWC,,,22,7,67.1,55.5,11.59,,0.16,,1.85,8.70,10.55,101.29,86.39,14.90,2026-02-28
79,Santa Clara,WCC,,,22,8,80.8,67.4,13.37,,0.94,,14.15,-3.82,10.33,102.75,90.02,12.73,2026-02-28
80,Troy,Sun Belt,,,24,6,82.6,69.5,13.13,,-0.86,,13.40,-3.09,10.31,98.71,87.56,11.15,2026-02-28
81,Creighton,Big East,,,14,14,68.3,68.5,-0.18,,10.10,,7.40,2.53,9.92,102.10,88.86,13.24,2026-02-28
82,Georgetown,Big East,,,13,15,63.8,62.0,1.82,,8.10,,2.78,7.14,9.92,97.70,84.89,12.81,2026-02-28
83,Georgia Southern,Sun Belt,,,23,6,73.0,63.7,9.38,,2.00,,4.20,5.30,9.50,100.29,87.47,12.81,2026-02-28
84,Oregon State,WCC,,,21,9,67.3,60.3,7.00,,4.04,,2.60,6.90,9.50,99.75,87.18,12.57,2026-02-28
85,Cincinnati,Big 12,,,11,18,70.5,71.2,-0.72,,11.60,,8.56,0.91,9.46,101.91,89.87,12.04,2026-02-28
86,Florida State,ACC,,,9,20,71.7,77.3,-5.62,,14.78,,12.10,-2.94,9.16,99.57,88.58,11.00,2026-02-28
87,North Texas,American,,,17,11,71.0,61.5,9.57,,3.01,,3.39,5.24,8.63,94.03,83.29,10.73,2026-02-28
88,Miami (OH),MAC,,,23,5,71.2,58.4,12.82,,-1.61,,2.38,6.25,8.62,96.31,84.96,11.35,2026-02-28
89,Murray State,MVC,,,25,3,85.1,73.0,12.07,,-1.81,,16.48,-7.89,8.59,105.88,95.25,10.63,2026-02-28
90,Arkansas State,Sun Belt,,,23,8,76.7,66.2,10.48,,-0.72,,8.69,-0.27,8.41,94.32,84.88,9.45,2026-02-28
91,UC Irvine,Big West,,,24,4,71.6,57.0,14.64,,-6.36,,3.15,5.14,8.28,99.96,88.70,11.26,2026-02-28
92,Louisiana Tech,CUSA,,,21,5,73.7,59.2,14.54,,-1.02,,4.77,3.30,8.07,101.98,90.89,11.09,2026-02-28
93,Saint Joseph's,A-10,,,19,9,67.0,58.3,8.68,,2.06,,1.63,6.19,7.83,98.80,88.00,10.80,2026-02-28
94,Nevada-Las Vegas,MWC,,,18,10,68.4,63.5,4.89,,2.71,,5.82,1.79,7.61,101.30,91.46,9.84,2026-02-28
95,St. John's (NY),Big East,,,21,9,63.3,60.4,2.90,,4.52,,0.83,6.60,7.42,96.63,87.54,9.09,2026-02-28
96,Belmont,MVC,,,16,11,69.5,66.1,3.41,,3.92,,3.61,3.71,7.32,96.66,87.14,9.52,2026-02-28
97,Arizona,Big 12,,,12,16,70.6,71.4,-0.86,,8.14,,8.62,-1.34,7.28,97.47,88.82,8.66,2026-02-28
98,Arkansas,SEC,,,11,19,70.6,76.5,-5.90,,12.86,,9.26,-2.31,6.96,97.01,88.62,8.39,2026-02-28
99,Marshall,Sun Belt,,,23,8,73.1,63.7,9.45,,0.96,,4.52,1.75,6.27,97.54,90.19,7.36,2026-02-28
100,Massachusetts,MAC,,,20,6,69.2,60.7,8.50,,-2.32,,2.10,4.08,6.18,94.67,87.22,7.46,2026-02-28
101,Green Bay,Horizon,,,22,7,68.6,59.0,9.66,,-2.17,,1.40,4.71,6.11,95.82,87.77,8.05,2026-02-28
102,Northwestern,Big Ten,,,8,20,65.5,76.2,-10.71,,16.81,,6.43,-0.34,6.09,100.44,93.38,7.06,2026-02-28
103,Idaho,Big Sky,,,24,5,79.6,66.4,13.17,,-4.99,,10.04,-3.96,6.08,97.74,90.96,6.78,2026-02-28
104,Wake Forest,ACC,,,14,15,65.9,65.9,0.00,,5.96,,3.05,2.91,5.96,96.62,89.58,7.04,2026-02-28
105,Western Illinois,OVC,,,24,4,77.1,60.1,17.00,,-7.42,,6.48,-0.58,5.90,102.06,93.52,8.54,2026-02-28
106,Lindenwood,OVC,,,23,7,73.8,60.4,13.37,,-4.24,,5.14,0.70,5.83,104.24,95.77,8.47,2026-02-28
107,Boise State,MWC,,,22,7,70.8,64.1,6.69,,-1.07,,6.25,-0.68,5.57,98.44,91.60,6.84,2026-02-28
108,McNeese State,Southland,,,25,4,68.7,52.2,16.48,,-7.33,,-2.20,7.58,5.38,92.14,84.44,7.70,2026-02-28
109,Quinnipiac,MAAC,,,23,5,68.0,51.7,16.25,,-11.05,,-1.71,6.91,5.20,97.23,89.21,8.02,2026-02-28
110,Butler,Big East,,,11,18,62.3,65.4,-3.10,,8.13,,0.10,4.93,5.03,93.15,88.05,5.10,2026-02-28
111,New Mexico,MWC,,,20,9,67.1,60.7,6.38,,-1.35,,1.00,4.04,5.03,94.34,88.53,5.81,2026-02-28
112,Loyola Marymount,WCC,,,20,8,71.1,62.3,8.75,,-2.20,,4.33,0.54,4.88,99.48,93.23,6.25,2026-02-28
113,UCF,Big 12,,,10,18,63.6,67.8,-4.18,,8.77,,1.61,2.98,4.59,93.71,88.72,4.99,2026-02-28
114,Pepperdine,WCC,,,18,11,70.3,65.6,4.66,,0.65,,3.98,0.52,4.50,96.26,91.00,5.27,2026-02-28
115,Grand Canyon,MWC,,,11,17,64.9,65.7,-0.79,,5.20,,2.76,1.66,4.42,92.82,87.62,5.19,2026-02-28
116,Vermont,AmEast,,,24,7,66.2,51.8,14.35,,-6.07,,-3.48,7.90,4.42,95.98,89.22,6.76,2026-02-28
117,Abilene Christian,WAC,,,20,8,73.1,59.9,13.21,,-3.22,,0.98,3.40,4.38,94.90,89.51,5.39,2026-02-28
118,East Carolina,American,,,20,9,72.2,66.1,6.14,,-1.77,,6.01,-1.64,4.37,94.35,89.71,4.64,2026-02-28
119,College of Charleston,CAA,,,22,4,76.2,58.9,17.27,,-7.36,,4.01,0.34,4.35,97.96,92.51,5.45,2026-02-28
120,Missouri State,CUSA,,,18,11,65.8,61.3,4.48,,-0.88,,-0.02,3.62,3.61,91.00,87.03,3.97,2026-02-28
121,Temple,American,,,12,15,67.6,69.2,-1.59,,5.16,,5.02,-1.45,3.56,95.07,91.58,3.49,2026-02-28
122,Portland,WCC,,,16,13,68.8,62.7,6.17,,1.84,,1.40,2.14,3.54,90.81,86.32,4.49,2026-02-28
123,Central Michigan,MAC,,,17,10,69.9,65.7,4.26,,0.10,,3.60,-0.12,3.48,95.00,91.52,3.48,2026-02-28
124,Eastern Kentucky,A-Sun,,,24,7,73.6,59.6,14.03,,-8.40,,2.37,0.96,3.33,93.19,89.74,3.45,2026-02-28
125,Rutgers,Big Ten,,,9,19,58.3,68.6,-10.39,,13.62,,-1.84,5.07,3.23,91.38,88.41,2.97,2026-02-28
126,Northern Iowa,MVC,,,14,13,66.6,63.5,3.15,,-0.12,,-1.89,4.92,3.03,90.22,87.16,3.06,2026-02-28
127,Central Arkansas,A-Sun,,,20,10,69.6,57.1,12.50,,-6.59,,-1.29,4.02,2.73,91.59,87.51,4.07,2026-02-28
128,Coastal Carolina,Sun Belt,,,14,17,73.2,67.0,6.13,,0.28,,4.73,-2.03,2.70,91.82,89.44,2.38,2026-02-28
129,South Dakota,Summit,,,22,7,71.8,57.6,14.21,,-6.45,,-0.95,3.65,2.70,92.00,88.09,3.91,2026-02-28
130,UC San Diego,Big West,,,19,8,70.3,61.4,8.81,,-4.61,,2.02,0.67,2.70,92.47,89.15,3.31,2026-02-28
131,Providence,Big East,,,14,16,59.3,63.7,-4.37,,6.93,,-2.41,4.98,2.57,89.32,86.66,2.66,2026-02-28
132,California Baptist,WAC,,,18,10,72.3,66.9,5.36,,-2.93,,5.96,-3.54,2.43,94.03,92.02,2.01,2026-02-28
133,UTSA,American,,,12,14,60.8,60.0,0.77,,3.30,,-4.60,7.02,2.42,89.04,86.15,2.89,2026-02-28
134,Illinois State,MVC,,,17,11,73.4,69.0,4.43,,-2.31,,4.56,-2.44,2.12,97.58,95.77,1.81,2026-02-28
135,Idaho State,Big Sky,,,18,9,66.1,59.9,6.19,,-2.58,,-3.85,5.69,1.84,88.16,85.83,2.33,2026-02-28
136,Pennsylvania,Ivy,,,15,10,63.4,57.6,5.80,,0.09,,-2.82,4.52,1.70,90.00,88.99,1.01,2026-02-28
137,Tulsa,American,,,18,9,68.6,64.7,3.93,,-2.24,,0.73,0.97,1.69,90.11,88.67,1.45,2026-02-28
138,Navy,Patriot,,,19,7,69.5,59.7,9.81,,-7.24,,2.05,-0.49,1.56,92.24,91.13,1.11,2026-02-28
139,Hawaii,Big West,,,17,10,62.2,57.6,4.56,,-2.61,,-4.43,5.98,1.55,89.44,87.10,2.34,2026-02-28
140,Southern Indiana,OVC,,,19,9,69.4,58.1,11.29,,-4.24,,-0.79,2.31,1.52,90.96,88.89,2.07,2026-02-28
141,High Point,Big South,,,24,4,75.1,58.7,16.46,,-12.54,,2.72,-1.44,1.27,92.61,92.09,0.51,2026-02-28
142,Charlotte,American,,,13,15,63.6,66.2,-2.57,,3.81,,-0.19,1.44,1.24,92.67,91.72,0.95,2026-02-28
143,Liberty,CUSA,,,15,12,63.5,60.1,3.37,,0.42,,-2.20,3.30,1.10,94.01,92.86,1.15,2026-02-28
144,UC Santa Barbara,Big West,,,19,8,66.6,59.4,7.15,,-5.06,,-2.40,3.38,0.98,92.30,91.62,0.68,2026-02-28
145,Northern Colorado,Big Sky,,,21,8,70.2,60.0,10.21,,-3.81,,-1.25,2.17,0.92,92.43,91.13,1.31,2026-02-28
146,Purdue Fort Wayne,Horizon,,,17,12,71.0,64.3,6.66,,-3.53,,2.55,-1.79,0.76,91.48,91.25,0.24,2026-02-28
147,Cleveland State,Horizon,,,22,8,70.8,59.3,11.53,,-7.68,,-0.57,1.32,0.75,92.45,91.95,0.51,2026-02-28
148,Old Dominion,Sun Belt,,,18,13,69.5,68.5,1.00,,2.12,,2.17,-1.49,0.68,90.07,90.06,0.01,2026-02-28
149,Saint Mary's (CA),WCC,,,15,15,60.2,59.2,0.97,,1.64,,-5.78,6.42,0.64,89.37,89.52,-0.15,2026-02-28
150,Fresno State,MWC,,,14,15,62.7,59.1,3.62,,-1.39,,-3.73,4.34,0.61,87.15,86.76,0.39,2026-02-28
151,Houston,Big 12,,,7,21,61.0,73.1,-12.14,,12.69,,0.84,-0.29,0.55,89.33,88.64,0.69,2026-02-28
152,Tulane,American,,,10,17,65.6,67.4,-1.85,,2.33,,0.29,0.19,0.48,90.90,91.04,-0.15,2026-02-28
153,Sam Houston,CUSA,,,16,10,65.7,58.3,7.31,,-1.79,,-2.70,3.09,0.39,84.65,85.51,-0.86,2026-02-28
154,Army,Patriot,,,21,6,65.4,55.6,9.85,,-8.55,,-2.87,3.17,0.30,93.83,93.80,0.04,2026-02-28
155,Brown,Ivy,,,16,8,62.2,55.8,6.38,,-4.13,,-3.71,3.97,0.26,86.48,88.09,-1.61,2026-02-28
156,Toledo,MAC,,,14,12,65.2,63.0,2.19,,-1.69,,-3.34,3.46,0.11,89.73,90.07,-0.34,2026-02-28
157,Youngstown State,Horizon,,,22,8,67.7,57.7,9.97,,-5.32,,-3.47,3.54,0.07,88.98,89.52,-0.54,2026-02-28
158,George Washington,A-10,,,15,15,61.5,60.3,1.17,,0.15,,-4.14,4.15,0.01,91.63,92.19,-0.56,2026-02-28
159,Jacksonville,A-Sun,,,21,8,72.9,66.8,6.14,,-4.82,,5.21,-5.25,-0.04,90.54,91.56,-1.03,2026-02-28
160,Middle Tennessee,CUSA,,,14,13,60.1,59.3,0.81,,-0.93,,-4.99,4.88,-0.11,91.16,92.28,-1.12,2026-02-28
161,Louisiana-Monroe,Sun Belt,,,13,15,68.4,68.9,-0.50,,0.36,,1.61,-1.75,-0.14,91.07,91.73,-0.66,2026-02-28
162,San Francisco,WCC,,,16,12,67.4,67.4,-0.07,,1.18,,2.17,-2.55,-0.38,88.10,89.38,-1.28,2026-02-28
163,Bradley,MVC,,,19,10,69.7,63.9,5.79,,-4.23,,-1.69,1.29,-0.41,90.27,90.96,-0.68,2026-02-28
164,La Salle,A-10,,,16,12,65.0,64.2,0.79,,-0.28,,-0.03,-0.66,-0.69,89.10,91.00,-1.90,2026-02-28
165,Ohio,MAC,,,15,11,74.5,71.0,3.50,,-3.10,,6.71,-7.46,-0.74,92.13,94.03,-1.90,2026-02-28
166,UC Davis,Big West,,,21,8,68.9,63.9,5.00,,-3.64,,1.72,-2.55,-0.83,93.08,95.52,-2.44,2026-02-28
167,Southern Utah,WAC,,,19,8,73.7,66.4,7.26,,-3.37,,2.91,-3.99,-1.08,95.19,97.25,-2.06,2026-02-28
168,Kent State,MAC,,,13,14,70.3,68.3,2.04,,0.85,,1.49,-2.60,-1.11,92.78,95.15,-2.37,2026-02-28
169,Florida International,CUSA,,,17,10,69.9,64.5,5.44,,-3.34,,1.52,-2.75,-1.23,88.27,90.71,-2.44,2026-02-28
170,DePaul,Big East,,,7,23,63.4,73.0,-9.60,,8.26,,2.30,-3.65,-1.34,91.18,93.97,-2.79,2026-02-28
171,Austin Peay,A-Sun,,,16,12,67.1,58.9,8.18,,-6.24,,-4.50,3.06,-1.44,92.38,94.77,-2.39,2026-02-28
172,Dayton,A-10,,,15,13,66.1,67.5,-1.46,,0.03,,1.52,-2.96,-1.44,93.25,96.26,-3.01,2026-02-28
173,Appalachian State,Sun Belt,,,11,18,62.8,61.3,1.55,,1.40,,-5.08,3.48,-1.60,89.96,93.57,-3.61,2026-02-28
174,UAB,American,,,10,17,68.3,69.1,-0.78,,-1.00,,2.07,-3.77,-1.69,95.09,97.90,-2.81,2026-02-28
175,FDU,NEC,,,25,4,68.1,51.4,16.66,,-15.98,,-5.96,4.24,-1.72,91.78,93.05,-1.27,2026-02-28
176,Xavier,Big East,,,11,17,58.3,66.8,-8.54,,6.79,,-4.63,2.88,-1.75,87.95,91.41,-3.46,2026-02-28
177,Drexel,CAA,,,18,8,63.8,56.4,7.46,,-7.31,,-4.69,2.86,-1.83,91.88,94.77,-2.88,2026-02-28
178,Maine,AmEast,,,16,12,61.4,59.9,1.50,,-3.34,,-3.27,1.43,-1.84,88.83,92.32,-3.49,2026-02-28
179,Stephen F. Austin,Southland,,,21,8,76.9,67.1,9.86,,-9.95,,6.55,-8.49,-1.95,93.70,97.17,-3.47,2026-02-28
180,Bryant,AmEast,,,18,10,64.6,54.6,10.00,,-9.13,,-4.28,2.26,-2.02,86.67,89.82,-3.15,2026-02-28
181,Howard,MEAC,,,21,7,66.4,61.3,5.11,,-7.14,,-1.52,-0.51,-2.03,88.61,92.61,-4.00,2026-02-28
182,Florida Gulf Coast,A-Sun,,,15,14,62.6,59.7,2.86,,0.14,,-6.70,4.62,-2.09,86.94,90.28,-3.34,2026-02-28
183,Southern Methodist,ACC,,,9,20,62.8,74.6,-11.83,,9.73,,0.93,-3.02,-2.09,90.84,94.24,-3.40,2026-02-28
184,Southern Mississippi,Sun Belt,,,15,15,74.4,73.5,0.90,,0.02,,5.83,-7.92,-2.09,95.78,99.64,-3.86,2026-02-28
185,Pacific,WCC,,,11,17,65.5,68.4,-2.96,,3.42,,-0.79,-1.35,-2.14,91.78,95.69,-3.91,2026-02-28
186,Northern Kentucky,Horizon,,,15,15,68.3,69.6,-1.37,,-0.92,,1.97,-4.26,-2.28,92.12,95.78,-3.67,2026-02-28
187,South Alabama,Sun Belt,,,12,17,67.1,67.9,-0.83,,-1.70,,-1.00,-1.52,-2.53,89.41,93.69,-4.28,2026-02-28
188,Eastern Michigan,MAC,,,12,14,67.8,68.0,-0.27,,-0.28,,0.46,-3.10,-2.64,92.91,97.45,-4.54,2026-02-28
189,Holy Cross,Patriot,,,18,9,60.1,57.4,2.63,,-5.32,,-5.75,3.06,-2.69,84.15,88.98,-4.83,2026-02-28
190,Oral Roberts,Summit,,,14,14,77.3,75.9,1.43,,-0.10,,9.63,-12.50,-2.86,95.86,100.46,-4.60,2026-02-28
191,Cal State Fullerton,Big West,,,16,11,71.9,65.3,6.59,,-5.45,,2.57,-5.62,-3.05,86.86,91.99,-5.13,2026-02-28
192,Bowling Green,MAC,,,16,12,69.6,65.5,4.04,,-0.02,,-1.61,-1.44,-3.06,86.76,91.62,-4.86,2026-02-28
193,Loyola (IL),A-10,,,13,15,56.1,61.0,-4.82,,1.66,,-7.89,4.73,-3.16,84.77,90.31,-5.54,2026-02-28
194,Boston College,ACC,,,5,25,64.1,76.4,-12.33,,9.07,,2.64,-5.90,-3.26,95.22,101.17,-5.96,2026-02-28
195,Utah Valley,WAC,,,14,12,63.4,61.0,2.38,,-2.18,,-5.08,1.78,-3.30,84.15,89.43,-5.29,2026-02-28
196,Illinois-Chicago,MVC,,,14,14,65.4,64.3,1.18,,-4.51,,-4.52,1.19,-3.33,91.84,96.92,-5.07,2026-02-28
197,Binghamton,AmEast,,,18,10,65.8,61.9,3.96,,-3.84,,-1.33,-2.05,-3.38,92.76,98.29,-5.53,2026-02-28
198,Stetson,A-Sun,,,19,10,70.2,64.5,5.72,,-5.39,,0.80,-4.34,-3.54,95.05,100.35,-5.30,2026-02-28
