Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
27,Texas Tech,Big 12,,20,24,5,73.6,58.0,15.66,,9.92,,11.92,13.66,25.58,108.08,74.55,33.52,2026-02-24
28,Oklahoma State,Big 12,,,21,8,81.9,62.8,19.10,,8.28,,18.18,7.39,25.56,115.78,82.96,32.82,2026-02-24
29,Washington,Big Ten,,,19,9,72.0,61.4,10.68,,14.69,,12.06,13.31,25.37,111.27,76.59,34.68,2026-02-24
30,Iowa State,Big 12,,,21,7,82.6,65.6,17.00,,8.33,,20.83,4.50,25.33,118.10,84.55,33.55,2026-02-24
31,Alabama,SEC,,24,21,7,71.0,60.0,11.04,,14.21,,11.51,13.74,25.25,111.04,77.03,34.01,2026-02-24
32,Illinois,Big Ten,,,19,8,78.4,64.9,13.52,,11.44,,15.66,9.30,24.96,113.10,80.33,32.77,2026-02-24
33,Baylor,Big 12,,18,24,6,72.7,59.7,12.93,,11.76,,12.44,12.25,24.69,106.13,73.26,32.87,2026-02-24
34,Georgia,SEC,,23,21,7,75.0,60.5,14.50,,9.74,,12.73,11.51,24.24,109.74,77.78,31.96,2026-02-24
35,Villanova,Big East,,,22,6,72.5,61.0,11.50,,9.86,,12.18,9.18,21.36,107.24,78.17,29.07,2026-02-24
36,Virginia,ACC,,,19,8,76.1,63.0,13.15,,8.17,,13.71,7.61,21.32,110.06,81.51,28.55,2026-02-24
37,Syracuse,ACC,,,21,6,75.0,62.3,12.70,,8.35,,13.73,7.33,21.05,105.56,78.54,27.03,2026-02-24
38,Mississippi State,SEC,,,18,10,75.9,66.3,9.64,,11.15,,14.27,6.52,20.79,108.92,82.12,26.80,2026-02-24
39,Virginia Tech,ACC,,,21,8,73.1,60.0,13.07,,7.64,,10.71,10.00,20.71,102.82,76.49,26.33,2026-02-24
40,Colorado,Big 12,,,20,8,69.6,61.1,8.43,,12.04,,8.73,11.73,20.47,103.27,76.41,26.86,2026-02-24
41,Clemson,ACC,,,19,9,69.2,57.9,11.32,,7.98,,6.28,13.02,19.31,108.50,82.06,26.44,2026-02-24
42,Florida,SEC,,,16,13,73.6,66.1,7.55,,11.42,,11.63,7.34,18.97,105.35,81.52,23.83,2026-02-24
43,Stanford,ACC,,,17,12,68.9,62.1,6.76,,11.69,,7.82,10.63,18.45,103.48,78.46,25.02,2026-02-24
44,Miami (FL),ACC,,,15,12,70.9,65.0,5.96,,12.24,,10.13,8.07,18.20,104.79,81.48,23.31,2026-02-24
45,California,ACC,,,17,12,69.4,63.9,5.48,,11.98,,8.71,8.75,17.46,104.46,81.81,22.65,2026-02-24
46,Kansas,Big 12,,,17,11,73.9,66.3,7.57,,12.00,,11.97,5.37,17.34,108.22,85.34,22.89,2026-02-24
47,Richmond,A-10,,,23,6,73.7,59.6,14.07,,3.10,,10.67,6.51,17.17,110.82,87.09,23.73,2026-02-24
48,Arizona State,Big 12,,,22,7,67.8,60.3,7.41,,9.35,,5.40,11.36,16.76,98.73,76.75,21.98,2026-02-24
49,James Madison,Sun Belt,,,21,8,74.6,62.3,12.34,,4.01,,9.94,6.42,16.36,102.99,81.43,21.56,2026-02-24
50,Kansas State,Big 12,,,15,15,69.3,66.4,2.83,,13.37,,9.21,7.00,16.21,104.63,83.91,20.72,2026-02-24
51,South Dakota State,Summit,,,22,6,77.6,62.8,14.86,,1.21,,11.27,4.80,16.07,109.22,87.16,22.06,2026-02-24
52,Indiana,Big Ten,,,15,13,70.8,70.2,0.57,,15.47,,11.03,5.01,16.04,108.47,88.10,20.37,2026-02-24
53,Utah,Big 12,,,17,11,68.5,65.1,3.39,,13.43,,7.87,8.11,15.99,102.38,81.69,20.69,2026-02-24
54,North Dakota State,Summit,,,25,2,81.3,59.4,21.85,,-4.46,,12.97,2.90,15.86,110.57,88.59,21.98,2026-02-24
55,BYU,Big 12,,,18,10,70.5,64.8,5.75,,9.79,,8.80,6.75,15.54,99.99,80.68,19.31,2026-02-24
56,Princeton,Ivy,,25,21,3,72.4,61.9,10.54,,4.85,,9.88,5.51,15.39,108.53,87.48,21.05,2026-02-24
57,Texas A&M,SEC,,,12,11,65.9,68.9,-2.96,,18.05,,7.06,8.03,15.09,100.22,81.02,19.20,2026-02-24
58,Seton Hall,Big East,,,18,9,69.8,63.7,6.15,,8.92,,9.01,6.05,15.07,103.49,83.88,19.62,2026-02-24
59,Rhode Island,A-10,,,24,3,69.2,53.3,15.89,,0.26,,4.22,10.38,14.60,103.25,82.74,20.51,2026-02-24
60,Columbia,Ivy,,,18,6,72.1,59.8,12.33,,1.75,,9.29,4.80,14.08,103.44,85.01,18.43,2026-02-24
61,Marquette,Big East,,,16,11,68.1,63.1,5.04,,10.01,,6.30,7.29,13.59,102.82,85.15,17.67,2026-02-24
62,Gonzaga,WCC,,,21,8,73.3,63.6,9.69,,3.21,,8.84,4.06,12.90,104.06,86.64,17.41,2026-02-24
63,Fairfield,MAAC,,,24,4,77.3,56.8,20.50,,-7.69,,9.01,3.80,12.81,105.72,88.41,17.31,2026-02-24
64,Purdue,Big Ten,,,12,15,69.9,72.3,-2.41,,14.76,,9.98,2.38,12.35,105.38,89.23,16.15,2026-02-24
65,Montana State,Big Sky,,,20,6,75.9,61.5,14.35,,0.50,,8.78,3.47,12.25,97.28,81.92,15.36,2026-02-24
66,Wisconsin,Big Ten,,,13,15,69.1,72.5,-3.46,,15.52,,9.55,2.50,12.06,104.14,88.73,15.41,2026-02-24
67,Auburn,SEC,,,14,14,60.5,62.8,-2.25,,14.14,,0.58,11.31,11.89,95.40,80.78,14.62,2026-02-24
68,Rice,American,,,24,3,70.4,59.1,11.37,,0.18,,4.76,6.80,11.55,98.19,83.05,15.14,2026-02-24
69,South Florida,American,,,17,11,71.3,68.5,2.82,,8.59,,9.37,2.04,11.41,102.95,88.73,14.22,2026-02-24
70,Georgia Tech,ACC,,,12,16,66.1,66.6,-0.54,,11.65,,5.35,5.77,11.12,94.37,80.33,14.04,2026-02-24
71,Missouri,SEC,,,16,13,73.1,75.5,-2.38,,13.39,,12.30,-1.30,11.01,105.95,92.14,13.81,2026-02-24
72,Troy,Sun Belt,,,23,5,83.9,69.8,14.07,,-1.01,,14.63,-3.65,10.99,99.76,87.81,11.95,2026-02-24
73,Davidson,A-10,,,18,11,66.1,58.3,7.76,,3.17,,2.65,8.28,10.93,97.73,83.12,14.61,2026-02-24
74,Harvard,Ivy,,,15,9,66.5,56.8,9.71,,1.17,,2.74,8.14,10.88,97.45,82.53,14.92,2026-02-24
75,George Mason,A-10,,,19,8,67.0,60.0,6.93,,3.85,,3.99,6.79,10.78,98.02,83.05,14.97,2026-02-24
76,San Diego State,MWC,,,22,4,70.5,59.5,11.04,,1.55,,4.82,5.81,10.63,101.68,86.99,14.69,2026-02-24
77,Santa Clara,WCC,,,21,8,80.6,67.0,13.55,,0.86,,13.81,-3.50,10.31,102.14,89.50,12.65,2026-02-24
78,Penn State,Big Ten,,,10,17,74.6,81.8,-7.22,,17.52,,16.38,-6.09,10.29,106.48,93.27,13.21,2026-02-24
79,Ball State,MAC,,,22,6,78.8,65.5,13.21,,-0.40,,11.06,-0.90,10.15,101.43,89.27,12.15,2026-02-24
80,Colorado State,MWC,,,21,7,66.8,55.3,11.43,,-0.23,,1.31,8.64,9.96,100.42,86.43,13.99,2026-02-24
81,Georgetown,Big East,,,13,14,64.3,61.2,3.07,,6.38,,2.48,6.97,9.45,97.12,84.85,12.27,2026-02-24
82,Creighton,Big East,,,13,14,68.3,69.2,-0.93,,10.31,,7.35,2.03,9.38,101.93,89.51,12.42,2026-02-24
83,Georgia Southern,Sun Belt,,,21,6,73.3,63.9,9.33,,2.01,,3.96,5.36,9.32,99.98,87.53,12.45,2026-02-24
84,Florida State,ACC,,,9,19,72.4,77.3,-4.82,,14.04,,12.37,-3.15,9.22,99.76,88.81,10.94,2026-02-24
85,Cincinnati,Big 12,,,11,17,70.5,70.8,-0.29,,10.80,,8.17,0.89,9.06,101.21,89.75,11.46,2026-02-24
86,Oregon State,WCC,,,20,9,66.8,60.7,6.07,,4.39,,1.97,6.83,8.80,99.00,87.44,11.56,2026-02-24
87,UC Irvine,Big West,,,23,4,72.0,57.0,15.07,,-6.40,,3.57,5.11,8.68,100.47,88.72,11.75,2026-02-24
88,Saint Joseph's,A-10,,,19,8,67.3,57.3,9.96,,1.59,,1.65,6.98,8.63,98.87,86.90,11.97,2026-02-24
89,Miami (OH),MAC,,,22,5,71.0,58.3,12.63,,-1.52,,2.07,6.34,8.40,95.81,84.82,10.99,2026-02-24
90,Louisiana Tech,CUSA,,,21,5,73.7,59.2,14.54,,-1.00,,4.59,3.50,8.09,101.77,90.70,11.07,2026-02-24
91,Arkansas State,Sun Belt,,,22,7,77.1,66.9,10.28,,-0.78,,9.08,-1.04,8.04,94.31,85.51,8.81,2026-02-24
92,North Texas,American,,,16,11,70.4,61.4,9.04,,3.15,,2.49,5.53,8.03,93.06,83.15,9.91,2026-02-24
93,Nevada-Las Vegas,MWC,,,18,9,68.7,63.0,5.67,,2.33,,5.79,2.20,7.99,101.17,90.82,10.34,2026-02-24
94,Murray State,MVC,,,24,3,84.0,73.3,10.74,,-1.22,,16.07,-8.33,7.74,105.21,95.61,9.59,2026-02-24
95,Arkansas,SEC,,,11,18,71.6,76.1,-4.55,,12.07,,10.08,-2.56,7.52,97.70,88.67,9.03,2026-02-24
96,St. John's (NY),Big East,,,21,9,63.3,60.4,2.90,,4.45,,0.80,6.56,7.35,96.53,87.58,8.95,2026-02-24
97,Belmont,MVC,,,16,11,69.5,66.1,3.41,,3.87,,3.65,3.63,7.28,96.67,87.27,9.41,2026-02-24
98,Arizona,Big 12,,,11,16,70.4,71.6,-1.19,,8.43,,8.66,-1.42,7.25,97.46,88.93,8.53,2026-02-24
99,Marshall,Sun Belt,,,23,7,73.2,63.2,9.97,,0.64,,4.23,2.12,6.35,97.31,89.90,7.41,2026-02-24
100,Green Bay,Horizon,,,21,7,68.5,58.9,9.61,,-2.00,,1.36,4.83,6.19,95.35,87.31,8.04,2026-02-24
101,Massachusetts,MAC,,,19,6,69.3,60.8,8.44,,-2.41,,2.18,3.85,6.03,94.92,87.69,7.22,2026-02-24
102,Quinnipiac,MAAC,,,22,5,68.5,52.2,16.26,,-10.30,,-0.74,6.71,5.96,98.51,89.48,9.03,2026-02-24
103,Northwestern,Big Ten,,,8,19,65.8,76.1,-10.30,,16.15,,6.67,-0.81,5.86,100.56,93.82,6.74,2026-02-24
104,Western Illinois,OVC,,,23,4,77.0,60.0,16.96,,-7.35,,6.33,-0.56,5.77,101.46,93.28,8.18,2026-02-24
105,McNeese State,Southland,,,24,4,68.6,51.9,16.71,,-7.08,,-2.27,8.00,5.73,91.71,83.62,8.08,2026-02-24
106,Idaho,Big Sky,,,23,5,79.4,66.7,12.64,,-4.91,,10.05,-4.53,5.52,97.85,91.73,6.12,2026-02-24
107,Wake Forest,ACC,,,14,14,66.3,66.0,0.32,,5.19,,3.20,2.31,5.51,96.55,90.09,6.46,2026-02-24
108,Boise State,MWC,,,22,6,71.0,64.0,7.00,,-1.62,,6.13,-0.79,5.35,97.90,91.45,6.45,2026-02-24
109,Lindenwood,OVC,,,22,7,73.6,61.0,12.55,,-3.83,,5.19,0.06,5.25,103.79,96.45,7.34,2026-02-24
110,Butler,Big East,,,10,18,62.0,65.5,-3.46,,8.49,,0.06,4.96,5.03,92.95,87.95,5.00,2026-02-24
111,New Mexico,MWC,,,19,9,67.0,61.0,6.07,,-1.12,,0.97,3.98,4.95,93.96,88.41,5.56,2026-02-24
112,East Carolina,American,,,20,8,71.9,65.3,6.64,,-1.77,,5.72,-0.84,4.88,94.22,89.04,5.18,2026-02-24
113,Loyola Marymount,WCC,,,19,8,71.3,62.5,8.74,,-2.45,,4.51,0.04,4.56,99.61,93.82,5.79,2026-02-24
114,Abilene Christian,WAC,,,19,8,73.0,59.6,13.33,,-2.97,,0.74,3.79,4.53,94.76,89.21,5.55,2026-02-24
115,Vermont,AmEast,,,23,7,66.1,52.3,13.80,,-5.45,,-3.33,7.62,4.30,96.11,89.69,6.42,2026-02-24
116,Pepperdine,WCC,,,17,11,70.3,65.7,4.57,,0.47,,3.81,0.39,4.20,96.19,91.35,4.84,2026-02-24
117,UCF,Big 12,,,10,17,63.7,67.6,-3.89,,7.96,,1.30,2.78,4.08,92.97,88.72,4.26,2026-02-24
118,Grand Canyon,MWC,,,10,17,65.2,66.6,-1.37,,5.33,,3.10,0.86,3.96,93.23,88.73,4.51,2026-02-24
119,College of Charleston,CAA,,,21,4,76.4,59.4,17.08,,-7.32,,3.98,-0.04,3.94,97.56,92.84,4.72,2026-02-24
120,Portland,WCC,,,16,12,69.0,62.4,6.64,,1.59,,1.45,2.18,3.63,91.00,86.47,4.53,2026-02-24
121,Temple,American,,,12,14,67.7,68.9,-1.23,,4.82,,4.99,-1.40,3.59,94.95,91.51,3.45,2026-02-24
122,Central Michigan,MAC,,,16,10,70.0,65.7,4.27,,0.12,,3.44,0.04,3.48,94.73,91.32,3.41,2026-02-24
123,UTSA,American,,,12,13,60.7,59.0,1.76,,3.08,,-4.92,8.08,3.16,88.85,85.01,3.84,2026-02-24
124,Central Arkansas,A-Sun,,,18,10,70.1,57.6,12.50,,-6.00,,-0.57,3.65,3.08,92.25,87.75,4.51,2026-02-24
125,Rutgers,Big Ten,,,9,18,57.9,68.3,-10.41,,13.48,,-2.23,5.29,3.07,90.89,88.18,2.72,2026-02-24
126,Providence,Big East,,,14,15,59.7,63.5,-3.83,,6.85,,-1.96,4.98,3.03,89.88,86.60,3.28,2026-02-24
127,South Dakota,Summit,,,21,7,71.5,57.3,14.21,,-6.02,,-1.19,4.13,2.94,91.17,87.05,4.12,2026-02-24
128,Coastal Carolina,Sun Belt,,,13,16,73.1,66.3,6.83,,0.00,,4.54,-1.65,2.89,91.80,89.23,2.57,2026-02-24
129,Northern Iowa,MVC,,,13,13,65.7,63.8,1.81,,1.06,,-2.37,5.23,2.87,89.67,86.87,2.80,2026-02-24
130,UC San Diego,Big West,,,18,8,69.7,60.8,8.92,,-4.59,,1.38,1.38,2.77,91.29,87.94,3.35,2026-02-24
131,Missouri State,CUSA,,,16,11,65.9,62.4,3.48,,-0.98,,-0.04,2.54,2.51,90.93,88.51,2.43,2026-02-24
132,Eastern Kentucky,A-Sun,,,22,7,72.9,60.3,12.59,,-7.71,,1.95,0.34,2.29,92.04,90.23,1.81,2026-02-24
133,California Baptist,WAC,,,17,10,72.0,66.7,5.30,,-3.01,,5.68,-3.39,2.28,93.51,91.76,1.76,2026-02-24
134,Southern Indiana,OVC,,,19,8,69.7,57.6,12.11,,-4.23,,-0.57,2.80,2.23,91.28,88.30,2.98,2026-02-24
135,Illinois State,MVC,,,16,11,73.3,69.3,3.93,,-1.93,,4.63,-2.63,2.00,97.51,96.00,1.52,2026-02-24
136,Pennsylvania,Ivy,,,15,9,64.2,57.5,6.63,,-0.40,,-2.46,4.38,1.92,90.29,88.92,1.37,2026-02-24
137,Idaho State,Big Sky,,,18,9,66.1,59.9,6.19,,-2.65,,-3.96,5.73,1.78,87.93,85.75,2.19,2026-02-24
138,Charlotte,American,,,12,15,63.9,66.6,-2.70,,4.15,,0.24,1.21,1.45,92.86,91.67,1.19,2026-02-24
139,Navy,Patriot,,,19,7,69.5,59.7,9.81,,-7.42,,2.05,-0.67,1.38,92.19,91.36,0.83,2026-02-24
140,High Point,Big South,,,24,4,75.1,58.7,16.46,,-12.47,,2.80,-1.47,1.34,92.64,92.07,0.57,2026-02-24
141,Tulane,American,,,10,16,66.3,67.5,-1.19,,2.26,,1.00,0.06,1.06,91.46,90.75,0.72,2026-02-24
142,Middle Tennessee,CUSA,,,14,12,61.0,59.0,1.92,,-0.98,,-4.22,5.17,0.95,92.29,91.72,0.57,2026-02-24
143,Northern Colorado,Big Sky,,,20,8,70.2,59.8,10.39,,-3.79,,-1.25,2.18,0.93,91.84,90.59,1.25,2026-02-24
144,Tulsa,American,,,17,9,68.8,65.4,3.35,,-2.44,,0.71,0.20,0.91,89.63,89.38,0.25,2026-02-24
145,UC Santa Barbara,Big West,,,18,8,66.8,59.5,7.27,,-5.24,,-2.41,3.29,0.88,91.97,91.50,0.47,2026-02-24
146,Fresno State,MWC,,,14,14,63.5,59.2,4.29,,-1.81,,-3.17,3.99,0.82,87.87,87.28,0.60,2026-02-24
147,Old Dominion,Sun Belt,,,17,12,69.8,68.3,1.48,,1.90,,2.11,-1.32,0.79,89.88,89.71,0.17,2026-02-24
148,Purdue Fort Wayne,Horizon,,,16,12,71.0,64.8,6.21,,-3.09,,2.72,-2.06,0.66,91.72,91.64,0.08,2026-02-24
149,Houston,Big 12,,,7,20,60.8,73.1,-12.30,,12.91,,0.93,-0.31,0.62,89.38,88.67,0.72,2026-02-24
150,Sam Houston,CUSA,,,16,9,66.1,58.3,7.80,,-1.91,,-2.53,3.12,0.59,85.00,85.68,-0.68,2026-02-24
151,Hawaii,Big West,,,16,10,62.0,58.1,3.92,,-2.88,,-4.67,5.25,0.58,88.78,87.94,0.84,2026-02-24
152,Jacksonville,A-Sun,,,20,7,72.4,66.0,6.44,,-4.47,,5.02,-4.49,0.53,90.48,90.80,-0.32,2026-02-24
153,Saint Mary's (CA),WCC,,,15,14,60.0,58.7,1.28,,1.12,,-6.31,6.69,0.37,88.58,89.14,-0.56,2026-02-24
154,Cleveland State,Horizon,,,21,8,70.4,59.4,11.03,,-7.49,,-0.89,1.17,0.28,91.85,92.10,-0.24,2026-02-24
155,Bradley,MVC,,,19,9,70.3,63.8,6.46,,-4.19,,-1.14,1.40,0.26,90.83,90.54,0.29,2026-02-24
156,Louisiana-Monroe,Sun Belt,,,12,14,68.1,68.7,-0.62,,0.85,,1.54,-1.30,0.23,91.34,91.48,-0.14,2026-02-24
157,Youngstown State,Horizon,,,21,8,67.6,57.7,9.90,,-4.93,,-3.49,3.70,0.22,88.99,89.37,-0.38,2026-02-24
158,Brown,Ivy,,,15,8,62.2,56.2,6.00,,-3.76,,-3.75,3.90,0.15,86.61,88.41,-1.80,2026-02-24
159,Army,Patriot,,,21,6,65.4,55.6,9.85,,-8.70,,-2.98,3.12,0.14,93.65,93.85,-0.21,2026-02-24
160,Toledo,MAC,,,14,11,65.3,62.8,2.44,,-1.92,,-3.58,3.70,0.12,89.40,89.77,-0.37,2026-02-24
161,Liberty,CUSA,,,14,12,63.5,61.0,2.42,,0.26,,-2.65,2.45,-0.20,93.18,94.17,-0.99,2026-02-24
162,Florida International,CUSA,,,17,9,71.2,64.3,6.85,,-3.74,,2.51,-2.81,-0.30,89.40,90.61,-1.21,2026-02-24
163,UC Davis,Big West,,,21,7,69.8,63.8,5.93,,-4.07,,2.27,-2.61,-0.34,93.65,95.39,-1.74,2026-02-24
164,San Francisco,WCC,,,16,11,67.7,67.5,0.26,,0.90,,2.62,-2.99,-0.37,88.56,89.92,-1.36,2026-02-24
165,Ohio,MAC,,,15,10,75.2,71.4,3.80,,-3.04,,7.53,-7.95,-0.42,93.21,94.75,-1.54,2026-02-24
166,George Washington,A-10,,,14,15,61.5,60.8,0.72,,0.20,,-4.12,3.68,-0.44,91.55,92.83,-1.28,2026-02-24
167,Austin Peay,A-Sun,,,15,11,68.3,59.2,9.12,,-6.44,,-3.47,2.57,-0.90,93.61,95.21,-1.60,2026-02-24
168,Kent State,MAC,,,13,13,70.8,68.3,2.50,,0.55,,1.62,-2.69,-1.07,93.01,95.39,-2.38,2026-02-24
169,Appalachian State,Sun Belt,,,11,16,63.3,60.7,2.56,,1.17,,-4.88,3.77,-1.11,90.46,93.40,-2.94,2026-02-24
170,La Salle,A-10,,,15,12,64.8,64.6,0.19,,-0.13,,-0.29,-0.91,-1.20,88.46,91.16,-2.70,2026-02-24
171,Southern Utah,WAC,,,19,8,73.7,66.4,7.26,,-3.55,,2.83,-4.09,-1.26,95.06,97.42,-2.36,2026-02-24
172,UAB,American,,,10,16,68.9,69.5,-0.58,,-0.78,,2.64,-3.91,-1.26,95.65,97.86,-2.21,2026-02-24
173,DePaul,Big East,,,7,22,63.4,73.1,-9.69,,8.38,,2.31,-3.62,-1.31,91.06,93.87,-2.81,2026-02-24
174,Bryant,AmEast,,,18,9,64.8,54.2,10.59,,-9.25,,-4.30,2.69,-1.61,86.75,89.33,-2.58,2026-02-24
175,Maine,AmEast,,,15,12,61.4,59.9,1.52,,-3.25,,-3.41,1.68,-1.73,88.69,92.06,-3.37,2026-02-24
176,Southern Methodist,ACC,,,9,19,63.0,74.1,-11.18,,9.45,,0.84,-2.57,-1.73,90.72,93.70,-2.97,2026-02-24
177,Drexel,CAA,,,17,8,63.5,56.2,7.32,,-7.00,,-4.79,3.04,-1.75,91.35,94.22,-2.87,2026-02-24
178,Southern Mississippi,Sun Belt,,,14,14,75.8,74.5,1.21,,0.25,,7.21,-8.96,-1.75,97.43,100.82,-3.39,2026-02-24
179,Oral Roberts,Summit,,,14,13,77.4,75.6,1.81,,0.65,,9.89,-11.74,-1.85,96.12,99.42,-3.30,2026-02-24
180,Dayton,A-10,,,14,13,66.0,67.9,-1.85,,-0.02,,1.32,-3.18,-1.87,93.07,96.73,-3.67,2026-02-24
181,FDU,NEC,,,24,4,68.2,51.9,16.25,,-15.60,,-5.71,3.84,-1.87,91.96,93.60,-1.65,2026-02-24
182,Xavier,Big East,,,11,16,58.0,66.4,-8.41,,6.51,,-5.07,3.17,-1.90,87.45,91.17,-3.72,2026-02-24
183,Howard,MEAC,,,20,7,66.0,61.0,5.00,,-6.96,,-1.85,-0.11,-1.96,88.47,92.41,-3.93,2026-02-24
184,Binghamton,AmEast,,,18,9,66.5,61.7,4.81,,-3.41,,-0.64,-1.52,-2.17,93.44,97.06,-3.62,2026-02-24
185,Florida Gulf Coast,A-Sun,,,13,14,62.6,60.1,2.52,,0.80,,-6.49,4.28,-2.20,86.80,90.46,-3.66,2026-02-24
186,Stephen F. Austin,Southland,,,20,8,76.4,66.9,9.43,,-9.79,,6.20,-8.52,-2.32,92.98,97.01,-4.03,2026-02-24
187,Pacific,WCC,,,11,16,65.0,67.7,-2.78,,3.07,,-1.16,-1.24,-2.40,91.16,95.48,-4.33,2026-02-24
188,Eastern Michigan,MAC,,,12,13,68.1,67.6,0.44,,-0.70,,0.37,-2.79,-2.41,92.69,96.93,-4.24,2026-02-24
189,Holy Cross,Patriot,,,18,9,60.1,57.4,2.63,,-5.39,,-5.85,3.09,-2.76,83.94,88.89,-4.95,2026-02-24
190,Northern Kentucky,Horizon,,,14,15,67.7,70.0,-2.28,,-0.50,,1.75,-4.53,-2.77,91.60,96.01,-4.41,2026-02-24
191,Loyola (IL),A-10,,,13,14,56.1,60.7,-4.67,,1.75,,-7.86,4.94,-2.92,84.92,90.20,-5.28,2026-02-24
192,Cal State Fullerton,Big West,,,16,11,71.9,65.3,6.59,,-5.66,,2.47,-5.73,-3.26,86.69,92.14,-5.45,2026-02-24
193,Boston College,ACC,,,5,25,64.1,76.4,-12.33,,9.04,,2.54,-5.83,-3.29,95.09,101.15,-6.05,2026-02-24
194,Bowling Green,MAC,,,15,12,69.9,65.9,4.04,,0.02,,-1.13,-2.20,-3.33,87.39,92.63,-5.24,2026-02-24
195,Stetson,A-Sun,,,18,9,70.2,63.8,6.44,,-5.79,,0.56,-4.02,-3.47,94.68,99.77,-5.09,2026-02-24
196,South Alabama,Sun Belt,,,10,17,67.1,68.8,-1.67,,-2.09,,-0.65,-3.10,-3.75,89.34,95.33,-5.99,2026-02-24
197,Albany (NY),AmEast,,,14,13,58.8,55.4,3.33,,-5.23,,-8.63,4.83,-3.80,89.99,95.85,-5.86,2026-02-24
198,Illinois-Chicago,MVC,,,13,14,65.4,64.7,0.74,,-4.55,,-4.64,0.83,-3.81,91.30,97.21,-5.91,2026-02-24
199,Utah Valley,WAC,,,13,12,63.4,61.4,1.92,,-2.17,,-5.14,1.19,-3.96,83.61,89.94,-6.33,2026-02-24
