Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
21,USC,Big Ten,,,17,13,69.9,62.9,7.07,,21.02,,12.36,15.73,28.09,108.24,70.77,37.47,2026-03-07
22,Tennessee,SEC,,,16,13,77.0,69.4,7.55,,20.43,,19.92,8.06,27.98,112.28,76.26,36.02,2026-03-07
23,Notre Dame,ACC,,,22,9,78.4,64.9,13.48,,14.17,,18.26,9.39,27.65,113.13,77.59,35.54,2026-03-07
24,Nebraska,Big Ten,,,18,12,79.3,67.7,11.63,,15.73,,18.95,8.42,27.36,116.94,80.32,36.63,2026-03-07
25,Oregon,Big Ten,,,22,12,74.7,64.5,10.21,,16.37,,15.44,11.13,26.57,109.67,74.50,35.16,2026-03-07
26,NC State,ACC,,,20,10,77.2,66.5,10.73,,15.70,,17.93,8.51,26.44,112.42,77.93,34.49,2026-03-07
27,Washington,Big Ten,,,21,10,71.7,62.2,9.48,,16.60,,12.76,13.32,26.08,112.43,76.75,35.68,2026-03-07
28,Oklahoma State,Big 12,,,23,9,81.5,63.4,18.06,,9.28,,18.25,7.41,25.67,116.15,82.91,33.24,2026-03-07
29,Alabama,SEC,,,23,10,70.1,61.5,8.58,,16.93,,11.53,13.98,25.50,110.14,75.73,34.41,2026-03-07
30,Illinois,Big Ten,,,21,11,77.5,66.1,11.38,,14.10,,16.15,9.33,25.48,113.52,79.84,33.69,2026-03-07
31,Iowa State,Big 12,,,22,9,82.3,67.2,15.16,,9.63,,21.13,3.66,24.79,117.56,84.60,32.96,2026-03-07
32,Texas Tech,Big 12,,21,25,7,72.0,58.1,13.91,,10.61,,10.76,13.76,24.52,106.86,74.60,32.26,2026-03-07
33,Baylor,Big 12,,20,24,8,71.4,60.0,11.47,,12.75,,11.96,12.26,24.22,105.45,73.06,32.39,2026-03-07
34,Georgia,SEC,,22,22,9,73.6,61.5,12.10,,11.83,,12.61,11.31,23.92,109.62,78.15,31.48,2026-03-07
35,Villanova,Big East,,,23,6,72.9,60.7,12.14,,9.98,,12.57,9.55,22.12,107.79,77.51,30.29,2026-03-07
36,Virginia,ACC,,,19,11,75.3,64.3,10.97,,9.75,,13.84,6.88,20.71,110.23,82.51,27.72,2026-03-07
37,Syracuse,ACC,,,23,8,74.5,63.4,11.06,,9.53,,13.34,7.26,20.60,104.97,78.40,26.57,2026-03-07
38,Virginia Tech,ACC,,,23,9,72.9,61.3,11.59,,8.88,,11.20,9.27,20.47,103.38,77.13,26.25,2026-03-07
39,Colorado,Big 12,,,22,10,68.5,61.1,7.38,,12.89,,8.38,11.89,20.26,103.32,76.55,26.76,2026-03-07
40,Mississippi State,SEC,,,18,13,74.8,67.1,7.71,,12.53,,13.86,6.38,20.24,108.08,81.97,26.11,2026-03-07
41,Florida,SEC,,,18,15,73.2,66.8,6.45,,13.39,,12.05,7.80,19.85,105.87,80.72,25.16,2026-03-07
42,Stanford,ACC,,,19,13,70.2,62.3,7.94,,11.58,,9.30,10.22,19.52,105.02,78.28,26.75,2026-03-07
43,Clemson,ACC,,,21,11,67.7,58.7,9.00,,9.80,,5.91,12.88,18.80,107.37,81.84,25.52,2026-03-07
44,California,ACC,,,19,14,69.3,63.0,6.30,,11.84,,8.74,9.40,18.14,104.52,80.59,23.92,2026-03-07
45,Kansas,Big 12,,,19,13,71.8,64.9,6.91,,13.04,,10.60,7.37,17.97,107.17,83.24,23.92,2026-03-07
46,Richmond,A-10,,,26,6,73.5,59.0,14.50,,3.37,,10.66,7.21,17.87,110.67,85.66,25.00,2026-03-07
47,Kansas State,Big 12,,,18,16,70.0,66.9,3.06,,14.24,,10.19,7.11,17.30,105.12,82.71,22.42,2026-03-07
48,Arizona State,Big 12,,,24,10,66.5,60.6,5.94,,11.26,,4.89,12.32,17.21,98.44,75.83,22.61,2026-03-07
49,Indiana,Big Ten,,,18,14,71.4,70.2,1.22,,15.83,,11.48,5.57,17.05,108.79,87.00,21.79,2026-03-07
50,South Dakota State,Summit,,,25,6,77.1,61.6,15.42,,1.50,,10.89,6.03,16.92,108.48,85.11,23.37,2026-03-07
51,Miami (FL),ACC,,,17,14,70.3,65.7,4.65,,12.25,,9.70,7.20,16.90,104.09,82.44,21.65,2026-03-07
52,BYU,Big 12,,,22,11,69.9,64.2,5.76,,11.00,,9.17,7.59,16.76,101.24,79.92,21.32,2026-03-07
53,James Madison,Sun Belt,,,23,8,74.6,61.8,12.77,,3.80,,9.72,6.86,16.58,102.95,80.97,21.98,2026-03-07
54,Princeton,Ivy,,23,23,3,73.0,60.8,12.15,,4.10,,10.41,5.85,16.26,109.15,86.70,22.45,2026-03-07
55,Texas A&M,SEC,,,14,12,65.3,67.5,-2.19,,18.28,,7.03,9.05,16.09,100.40,79.74,20.66,2026-03-07
56,Utah,Big 12,,,19,12,68.3,65.3,3.03,,13.75,,8.07,7.95,16.02,102.81,82.00,20.82,2026-03-07
57,North Dakota State,Summit,,,27,3,80.7,59.0,21.67,,-4.91,,12.16,3.22,15.38,110.09,88.43,21.66,2026-03-07
58,Seton Hall,Big East,,,18,11,68.7,64.2,4.45,,9.28,,8.19,5.54,13.73,102.57,84.74,17.83,2026-03-07
59,Rhode Island,A-10,,,26,4,68.6,54.1,14.47,,0.62,,3.93,9.73,13.66,103.30,83.89,19.41,2026-03-07
60,Columbia,Ivy,,,20,6,71.4,59.1,12.31,,1.16,,8.27,5.20,13.47,102.09,84.37,17.72,2026-03-07
61,Marquette,Big East,,,18,11,68.5,63.2,5.24,,9.36,,6.76,6.49,13.25,103.09,85.78,17.32,2026-03-07
62,Gonzaga,WCC,,,22,9,73.9,64.6,9.29,,3.41,,9.86,2.83,12.70,104.91,87.64,17.27,2026-03-07
63,Georgia Tech,ACC,,,14,18,65.8,65.8,0.00,,12.59,,5.15,7.44,12.59,94.94,78.84,16.10,2026-03-07
64,Purdue,Big Ten,,,13,17,69.4,72.2,-2.80,,15.37,,9.77,2.80,12.57,105.44,88.91,16.52,2026-03-07
65,Rice,American,,,27,3,71.6,59.4,12.17,,0.40,,6.08,6.48,12.56,99.50,83.02,16.48,2026-03-07
66,South Florida,American,,,19,11,71.5,67.2,4.27,,8.25,,9.38,3.14,12.52,102.59,86.90,15.69,2026-03-07
67,Fairfield,MAAC,,25,26,4,76.7,56.4,20.23,,-8.19,,8.63,3.41,12.04,105.12,88.71,16.42,2026-03-07
68,Wisconsin,Big Ten,,,13,17,68.5,73.1,-4.60,,16.46,,9.34,2.53,11.86,103.93,88.75,15.18,2026-03-07
69,Missouri,SEC,,,16,16,72.4,76.6,-4.16,,15.60,,12.66,-1.22,11.44,106.28,91.81,14.47,2026-03-07
70,George Mason,A-10,,,22,8,68.2,60.4,7.73,,3.56,,5.00,6.30,11.29,99.04,83.20,15.84,2026-03-07
71,Montana State,Big Sky,,,23,6,74.8,60.9,13.90,,-0.29,,7.44,3.82,11.27,95.84,81.60,14.25,2026-03-07
72,Auburn,SEC,,,15,17,59.3,62.9,-3.56,,14.77,,-0.22,11.42,11.20,94.33,80.57,13.76,2026-03-07
73,Harvard,Ivy,,,16,10,65.6,56.6,9.00,,1.80,,2.02,8.78,10.80,96.61,81.74,14.87,2026-03-07
74,San Diego State,MWC,,,25,4,70.4,59.2,11.21,,1.34,,5.10,5.70,10.80,102.05,87.01,15.04,2026-03-07
75,Troy,Sun Belt,,,24,6,82.6,69.5,13.13,,-0.65,,13.50,-2.98,10.53,98.61,87.13,11.48,2026-03-07
76,Colorado State,MWC,,,24,7,67.1,55.0,12.03,,-0.42,,1.56,8.95,10.51,100.66,85.70,14.96,2026-03-07
77,Davidson,A-10,,,21,11,66.0,58.2,7.84,,2.61,,2.48,7.98,10.46,97.69,83.52,14.17,2026-03-07
78,Santa Clara,WCC,,,23,8,81.1,67.9,13.19,,0.94,,14.41,-4.12,10.29,102.66,89.95,12.71,2026-03-07
79,Ball State,MAC,,,24,6,79.3,65.8,13.47,,-0.78,,11.22,-1.01,10.22,101.17,88.92,12.25,2026-03-07
80,Penn State,Big Ten,,,11,18,74.4,82.2,-7.79,,17.81,,16.48,-6.47,10.02,106.47,93.35,13.12,2026-03-07
81,Creighton,Big East,,,15,14,68.4,68.6,-0.10,,9.80,,7.66,2.03,9.70,102.27,89.29,12.97,2026-03-07
82,Oregon State,WCC,,,21,10,67.4,60.7,6.71,,4.20,,2.63,6.78,9.41,99.24,86.70,12.54,2026-03-07
83,Georgia Southern,Sun Belt,,,23,6,73.0,63.7,9.38,,1.85,,4.20,5.15,9.35,100.11,87.46,12.65,2026-03-07
84,Georgetown,Big East,,,14,16,63.4,61.8,1.67,,7.65,,2.17,7.15,9.32,96.75,84.66,12.09,2026-03-07
85,Louisiana Tech,CUSA,,,23,5,74.3,58.8,15.50,,-1.27,,5.74,3.53,9.27,103.23,90.39,12.84,2026-03-07
86,Florida State,ACC,,,10,21,71.5,77.1,-5.55,,14.31,,11.88,-3.13,8.76,99.19,88.64,10.54,2026-03-07
87,Miami (OH),MAC,,,25,5,71.3,58.1,13.20,,-2.11,,2.13,6.59,8.71,96.57,84.84,11.73,2026-03-07
88,Nevada-Las Vegas,MWC,,,20,10,68.6,62.6,6.00,,2.68,,5.90,2.79,8.68,101.40,89.92,11.49,2026-03-07
89,Arkansas State,Sun Belt,,,23,8,76.7,66.2,10.48,,-0.61,,8.76,-0.23,8.53,94.24,84.56,9.67,2026-03-07
90,Murray State,MVC,,,27,3,85.3,73.4,11.97,,-2.08,,16.59,-8.25,8.34,106.02,95.62,10.40,2026-03-07
91,Arkansas,SEC,,,12,20,70.4,76.0,-5.56,,13.46,,9.77,-1.87,7.90,97.52,87.70,9.82,2026-03-07
92,Saint Joseph's,A-10,,,20,11,66.5,58.5,8.00,,2.48,,1.40,6.42,7.82,98.21,87.40,10.81,2026-03-07
93,North Texas,American,,,17,13,70.2,61.6,8.67,,2.87,,2.77,5.03,7.80,93.21,83.54,9.67,2026-03-07
94,Cincinnati,Big 12,,,11,20,70.0,73.4,-3.35,,12.48,,8.72,-1.01,7.71,101.55,91.58,9.97,2026-03-07
95,UC Irvine,Big West,,,25,5,71.7,57.7,14.07,,-6.41,,3.35,4.31,7.66,100.04,89.55,10.49,2026-03-07
96,St. John's (NY),Big East,,,22,10,62.5,60.8,1.75,,5.78,,0.79,6.75,7.53,96.52,87.29,9.23,2026-03-07
97,Arizona,Big 12,,,12,18,69.8,71.2,-1.37,,8.63,,8.36,-1.10,7.26,96.95,88.14,8.81,2026-03-07
98,Belmont,MVC,,,19,11,71.0,66.3,4.67,,1.86,,3.84,2.69,6.53,96.38,87.87,8.51,2026-03-07
99,Idaho,Big Sky,,,26,5,78.6,65.5,13.13,,-4.67,,9.38,-2.88,6.50,96.67,89.24,7.43,2026-03-07
100,Northwestern,Big Ten,,,8,21,65.4,75.9,-10.52,,16.68,,6.34,-0.18,6.16,100.16,92.89,7.27,2026-03-07
101,Green Bay,Horizon,,,23,8,68.9,59.3,9.65,,-2.37,,1.49,4.51,6.00,95.65,87.73,7.92,2026-03-07
102,Lindenwood,OVC,,,25,7,73.3,60.7,12.66,,-3.54,,5.05,0.95,6.00,104.04,95.29,8.76,2026-03-07
103,McNeese State,Southland,,,27,4,69.4,52.3,17.06,,-7.63,,-1.84,7.79,5.96,92.87,84.27,8.59,2026-03-07
104,Massachusetts,MAC,,,22,6,69.1,60.3,8.82,,-2.93,,1.89,4.00,5.89,95.02,87.65,7.38,2026-03-07
105,Western Illinois,OVC,,,25,5,76.0,59.9,16.10,,-6.73,,5.67,0.19,5.86,100.97,92.42,8.56,2026-03-07
106,Butler,Big East,,,12,19,62.2,65.0,-2.81,,8.36,,0.18,5.38,5.56,93.39,87.39,6.00,2026-03-07
107,Wake Forest,ACC,,,14,17,65.7,66.6,-0.84,,6.36,,2.95,2.57,5.52,96.09,89.60,6.48,2026-03-07
108,Marshall,Sun Belt,,,23,9,72.7,64.0,8.69,,0.87,,4.14,1.36,5.50,96.91,90.55,6.36,2026-03-07
109,New Mexico,MWC,,,22,9,67.6,60.7,6.90,,-1.52,,1.80,3.58,5.38,95.55,89.06,6.50,2026-03-07
110,Quinnipiac,MAAC,,,25,5,67.9,50.9,16.97,,-11.64,,-1.82,7.15,5.33,96.89,88.52,8.37,2026-03-07
111,Loyola Marymount,WCC,,,21,8,71.1,62.6,8.52,,-1.68,,4.54,0.68,5.21,99.12,92.35,6.78,2026-03-07
112,Boise State,MWC,,,23,8,70.1,64.3,5.84,,-1.16,,5.41,-0.80,4.60,97.19,91.63,5.56,2026-03-07
113,Vermont,AmEast,,,25,7,65.8,51.5,14.38,,-6.04,,-3.44,8.03,4.59,95.76,88.55,7.22,2026-03-07
114,UCF,Big 12,,,11,19,62.9,67.2,-4.27,,8.79,,0.92,3.60,4.52,92.84,87.85,4.99,2026-03-07
115,East Carolina,American,,,21,9,71.9,65.8,6.17,,-1.92,,5.86,-1.61,4.25,94.02,89.47,4.55,2026-03-07
116,Pepperdine,WCC,,,19,11,70.6,65.7,4.97,,0.03,,3.97,0.27,4.24,96.09,91.10,4.99,2026-03-07
117,College of Charleston,CAA,,,23,5,75.1,58.4,16.79,,-7.60,,3.61,0.41,4.02,97.22,92.02,5.20,2026-03-07
118,Missouri State,CUSA,,,19,11,65.7,60.5,5.23,,-1.22,,-0.04,4.05,4.02,90.57,85.96,4.61,2026-03-07
119,Portland,WCC,,,17,13,69.6,63.6,6.00,,2.31,,2.44,1.55,3.99,91.48,86.30,5.18,2026-03-07
120,Abilene Christian,WAC,,,21,9,72.4,60.3,12.13,,-2.89,,0.80,3.13,3.92,94.99,90.14,4.85,2026-03-07
121,Grand Canyon,MWC,,,12,18,64.6,65.0,-0.37,,4.10,,2.09,1.64,3.73,92.13,87.78,4.35,2026-03-07
122,Central Michigan,MAC,,,18,11,69.7,65.6,4.14,,0.10,,3.52,-0.10,3.42,94.72,91.22,3.51,2026-03-07
123,Northern Iowa,MVC,,,16,13,68.0,64.0,4.07,,-0.68,,-0.87,4.26,3.39,91.42,87.67,3.75,2026-03-07
124,Eastern Kentucky,A-Sun,,,24,8,72.6,59.1,13.47,,-8.16,,1.67,1.37,3.04,92.06,88.93,3.13,2026-03-07
125,Hawaii,Big West,,,19,10,63.3,57.3,6.00,,-2.76,,-3.44,6.43,2.99,91.00,86.51,4.49,2026-03-07
126,Providence,Big East,,,15,17,59.8,63.6,-3.78,,6.74,,-2.05,5.02,2.96,89.65,86.34,3.31,2026-03-07
127,UC San Diego,Big West,,,21,8,71.0,61.7,9.31,,-4.97,,2.46,0.50,2.96,92.99,89.26,3.73,2026-03-07
128,California Baptist,WAC,,,20,10,72.5,67.0,5.53,,-2.58,,6.40,-3.45,2.95,94.34,91.52,2.82,2026-03-07
129,Temple,American,,,13,16,67.2,69.2,-2.07,,5.00,,4.32,-1.38,2.93,93.71,90.84,2.87,2026-03-07
130,Central Arkansas,A-Sun,,,21,10,69.5,57.1,12.45,,-6.48,,-1.14,4.04,2.90,91.74,87.36,4.38,2026-03-07
131,Rutgers,Big Ten,,,9,20,58.0,69.5,-11.45,,13.98,,-1.90,4.42,2.53,91.03,88.92,2.11,2026-03-07
132,Coastal Carolina,Sun Belt,,,14,18,73.1,67.4,5.63,,0.11,,4.69,-2.58,2.11,91.61,89.95,1.66,2026-03-07
133,Southern Indiana,OVC,,,21,10,69.8,58.6,11.16,,-4.12,,0.30,1.80,2.10,92.39,89.39,3.00,2026-03-07
134,South Dakota,Summit,,,23,8,70.7,58.1,12.58,,-5.64,,-1.29,3.37,2.07,91.18,88.11,3.07,2026-03-07
135,UTSA,American,,,13,15,60.3,59.6,0.71,,2.77,,-5.14,7.10,1.96,88.34,86.09,2.25,2026-03-07
136,Purdue Fort Wayne,Horizon,,,19,12,71.0,63.7,7.35,,-3.23,,2.94,-1.00,1.94,92.27,90.17,2.11,2026-03-07
137,Pennsylvania,Ivy,,,16,10,64.4,58.0,6.46,,-0.58,,-1.68,3.61,1.92,91.36,89.94,1.43,2026-03-07
138,Illinois State,MVC,,,18,12,73.1,68.2,4.90,,-3.11,,3.55,-1.76,1.79,96.53,95.08,1.45,2026-03-07
139,UC Santa Barbara,Big West,,,20,8,66.7,59.5,7.18,,-4.42,,-1.87,3.56,1.69,93.00,91.12,1.88,2026-03-07
140,Navy,Patriot,,,21,7,69.8,59.5,10.25,,-7.78,,2.34,-0.79,1.55,92.67,91.47,1.20,2026-03-07
141,Charlotte,American,,,13,17,63.1,66.0,-2.87,,4.02,,-0.51,1.66,1.15,92.07,91.20,0.86,2026-03-07
142,Tulsa,American,,,19,10,68.0,65.3,2.69,,-1.58,,0.90,0.20,1.11,90.09,89.18,0.92,2026-03-07
143,Idaho State,Big Sky,,,19,10,66.1,60.6,5.48,,-2.76,,-3.20,4.26,1.06,88.58,87.26,1.32,2026-03-07
144,Liberty,CUSA,,,17,12,63.7,60.1,3.59,,-0.29,,-2.16,2.99,0.82,94.04,93.20,0.84,2026-03-07
145,Cleveland State,Horizon,,,24,8,71.2,59.9,11.28,,-7.73,,-0.18,0.82,0.64,92.59,92.14,0.45,2026-03-07
146,Louisiana-Monroe,Sun Belt,,,17,15,69.7,67.5,2.19,,-0.07,,2.34,-1.76,0.58,92.29,91.98,0.31,2026-03-07
147,Houston,Big 12,,,7,23,61.2,73.2,-12.00,,12.57,,1.17,-0.60,0.57,89.57,88.78,0.79,2026-03-07
148,Old Dominion,Sun Belt,,,18,14,69.4,68.5,0.94,,1.96,,2.04,-1.50,0.54,89.99,90.11,-0.11,2026-03-07
149,Brown,Ivy,,,16,9,62.0,56.0,6.00,,-3.56,,-3.76,4.29,0.53,86.15,87.23,-1.08,2026-03-07
150,Northern Colorado,Big Sky,,,22,9,69.0,59.8,9.16,,-3.47,,-2.26,2.75,0.50,91.21,90.51,0.70,2026-03-07
151,Army,Patriot,,,23,6,65.0,54.7,10.28,,-9.05,,-3.33,3.64,0.31,93.48,93.13,0.35,2026-03-07
152,Sam Houston,CUSA,,,17,11,65.6,59.0,6.68,,-1.62,,-2.52,2.77,0.26,85.15,86.06,-0.92,2026-03-07
153,Youngstown State,Horizon,,,23,8,68.0,57.8,10.16,,-5.56,,-3.25,3.44,0.20,89.28,89.50,-0.21,2026-03-07
154,Jacksonville,A-Sun,,,22,8,73.4,67.1,6.23,,-4.85,,5.49,-5.41,0.08,91.04,91.82,-0.78,2026-03-07
155,Tulane,American,,,11,18,65.1,66.7,-1.59,,1.66,,-0.23,0.30,0.07,90.65,91.27,-0.63,2026-03-07
156,Middle Tennessee,CUSA,,,15,14,60.9,59.8,1.17,,-1.17,,-4.39,4.39,0.01,91.72,92.51,-0.78,2026-03-07
157,Bradley,MVC,,,20,10,70.1,63.8,6.30,,-4.41,,-1.48,1.48,0.00,90.67,90.65,0.03,2026-03-07
158,High Point,Big South,,,25,5,74.2,58.4,15.80,,-13.34,,1.74,-1.80,-0.05,91.67,92.86,-1.18,2026-03-07
159,Ohio,MAC,,,16,12,74.4,70.9,3.50,,-2.60,,6.76,-6.92,-0.16,91.73,92.81,-1.08,2026-03-07
160,Fresno State,MWC,,,14,17,62.5,60.3,2.23,,-0.88,,-3.67,3.45,-0.22,87.18,87.90,-0.71,2026-03-07
161,Saint Mary's (CA),WCC,,,15,17,59.9,59.4,0.56,,1.06,,-6.19,5.96,-0.24,88.74,90.07,-1.33,2026-03-07
162,San Francisco,WCC,,,17,13,67.6,67.7,-0.03,,1.15,,2.27,-2.53,-0.26,87.92,88.93,-1.01,2026-03-07
163,La Salle,A-10,,,18,13,64.5,63.7,0.77,,-0.08,,-0.35,-0.03,-0.38,88.56,89.86,-1.30,2026-03-07
164,Dayton,A-10,,,17,14,67.0,67.5,-0.58,,0.07,,2.70,-3.22,-0.52,94.56,96.10,-1.53,2026-03-07
165,Toledo,MAC,,,15,13,64.9,62.8,2.18,,-2.35,,-3.52,2.99,-0.53,89.76,90.89,-1.13,2026-03-07
166,George Washington,A-10,,,15,17,60.8,60.8,0.09,,0.47,,-4.68,3.99,-0.69,91.10,92.82,-1.72,2026-03-07
167,South Alabama,Sun Belt,,,16,17,67.7,67.1,0.67,,-1.53,,-0.03,-0.84,-0.87,91.07,92.95,-1.88,2026-03-07
168,Kent State,MAC,,,14,15,69.4,67.9,1.48,,1.32,,1.19,-2.13,-0.95,92.39,94.52,-2.13,2026-03-07
169,Florida International,CUSA,,,18,10,70.3,65.0,5.32,,-3.15,,2.30,-3.34,-1.03,88.71,90.81,-2.10,2026-03-07
170,UC Davis,Big West,,,22,8,68.6,63.7,4.93,,-3.90,,1.20,-2.27,-1.08,92.46,95.06,-2.61,2026-03-07
171,DePaul,Big East,,,8,24,63.0,72.3,-9.28,,8.17,,2.11,-3.22,-1.11,90.82,93.21,-2.39,2026-03-07
172,Austin Peay,A-Sun,,,18,12,66.2,58.2,8.00,,-6.00,,-5.05,3.90,-1.15,91.22,93.11,-1.89,2026-03-07
173,Florida Gulf Coast,A-Sun,,,16,15,63.6,59.0,4.58,,-1.12,,-5.99,4.84,-1.15,88.36,89.98,-1.62,2026-03-07
174,FDU,NEC,,,27,4,68.3,51.0,17.35,,-16.35,,-5.86,4.68,-1.18,92.19,92.40,-0.21,2026-03-07
175,Xavier,Big East,,,11,19,58.4,66.6,-8.20,,6.90,,-4.37,3.06,-1.31,88.25,91.04,-2.80,2026-03-07
176,Maine,AmEast,,,18,12,62.3,60.1,2.27,,-3.76,,-2.40,0.91,-1.50,90.10,92.93,-2.84,2026-03-07
177,Howard,MEAC,,,23,7,67.2,61.3,5.90,,-7.89,,-0.91,-1.08,-1.99,88.80,92.74,-3.94,2026-03-07
178,Appalachian State,Sun Belt,,,11,19,62.6,61.5,1.13,,1.23,,-5.25,3.19,-2.05,89.59,93.79,-4.20,2026-03-07
179,Drexel,CAA,,,20,8,64.1,56.6,7.50,,-7.78,,-4.41,2.30,-2.11,91.85,95.08,-3.22,2026-03-07
180,Stephen F. Austin,Southland,,,22,9,76.2,67.1,9.13,,-9.52,,6.27,-8.45,-2.18,93.47,97.37,-3.90,2026-03-07
181,Utah Valley,WAC,,,15,13,63.6,60.6,2.93,,-1.96,,-4.85,2.62,-2.23,84.91,88.67,-3.75,2026-03-07
182,Southern Mississippi,Sun Belt,,,15,16,74.3,74.0,0.32,,0.13,,5.88,-8.37,-2.49,95.79,100.12,-4.33,2026-03-07
183,UAB,American,,,11,18,68.3,69.9,-1.62,,-0.96,,2.12,-4.65,-2.53,94.69,98.50,-3.81,2026-03-07
184,Southern Utah,WAC,,,19,10,72.7,67.2,5.45,,-3.30,,2.45,-5.10,-2.65,94.35,98.49,-4.14,2026-03-07
185,Pacific,WCC,,,11,19,65.6,68.7,-3.13,,2.88,,-0.70,-1.97,-2.67,91.46,96.01,-4.55,2026-03-07
186,Holy Cross,Patriot,,,20,9,60.4,57.1,3.28,,-5.98,,-5.46,2.76,-2.70,84.64,89.27,-4.62,2026-03-07
187,Northern Kentucky,Horizon,,,15,17,68.4,69.8,-1.38,,-1.40,,1.77,-4.55,-2.78,91.98,96.24,-4.25,2026-03-07
188,Southern Methodist,ACC,,,9,21,61.8,74.7,-12.90,,9.91,,0.16,-3.15,-2.99,89.71,94.42,-4.70,2026-03-07
189,Illinois-Chicago,MVC,,,14,16,65.9,65.3,0.57,,-3.63,,-3.77,0.71,-3.06,92.78,97.46,-4.68,2026-03-07
190,Stetson,A-Sun,,,20,10,70.2,64.4,5.77,,-5.16,,1.25,-4.37,-3.12,95.70,100.30,-4.60,2026-03-07
191,Loyola (IL),A-10,,,14,17,56.6,61.5,-4.94,,1.80,,-7.25,4.11,-3.14,85.67,90.99,-5.33,2026-03-07
192,Bowling Green,MAC,,,16,13,69.4,65.9,3.48,,0.18,,-1.40,-1.83,-3.22,86.90,91.89,-4.99,2026-03-07
193,Bryant,AmEast,,,18,12,63.2,55.0,8.20,,-8.83,,-5.76,2.32,-3.44,84.86,89.89,-5.04,2026-03-07
194,Oral Roberts,Summit,,,15,15,76.2,75.2,0.93,,-0.44,,8.81,-12.26,-3.44,94.86,100.21,-5.35,2026-03-07
195,Boston College,ACC,,,5,26,64.1,76.8,-12.74,,9.28,,2.81,-6.27,-3.46,95.23,101.32,-6.09,2026-03-07
196,Cal State Fullerton,Big West,,,16,13,71.0,65.8,5.24,,-4.72,,2.12,-5.57,-3.46,86.74,92.33,-5.59,2026-03-07
197,Binghamton,AmEast,,,19,11,65.2,61.7,3.50,,-3.72,,-1.68,-1.83,-3.51,92.65,98.25,-5.61,2026-03-07
198,Eastern Michigan,MAC,,,12,16,67.0,67.9,-0.86,,-0.70,,-0.32,-3.19,-3.52,91.38,97.01,-5.64,2026-03-07
