Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
20,Ole Miss,SEC,,19,23,11,75.4,62.0,13.44,,14.92,,15.66,12.71,28.37,112.38,75.58,36.80,2026-03-12
21,USC,Big Ten,,,17,13,69.9,62.9,7.07,,21.01,,12.42,15.65,28.07,108.30,70.67,37.63,2026-03-12
22,Tennessee,SEC,,,16,13,77.0,69.4,7.55,,20.44,,19.91,8.08,27.99,112.30,76.06,36.24,2026-03-12
23,Notre Dame,ACC,,22,22,10,77.9,64.9,13.00,,14.77,,18.19,9.59,27.77,112.99,77.06,35.93,2026-03-12
24,Nebraska,Big Ten,,,18,12,79.3,67.7,11.63,,15.68,,19.03,8.29,27.31,117.03,80.27,36.75,2026-03-12
25,Oregon,Big Ten,,,22,12,74.7,64.5,10.21,,16.28,,15.47,11.02,26.49,109.70,74.47,35.23,2026-03-12
26,NC State,ACC,,,20,10,77.2,66.5,10.73,,15.70,,18.03,8.40,26.43,112.55,77.88,34.67,2026-03-12
27,Washington,Big Ten,,,21,10,71.7,62.2,9.48,,16.60,,12.81,13.28,26.09,112.53,76.67,35.86,2026-03-12
28,Oklahoma State,Big 12,,,23,9,81.5,63.4,18.06,,9.19,,18.28,7.30,25.58,116.19,82.86,33.32,2026-03-12
29,Illinois,Big Ten,,,21,11,77.5,66.1,11.38,,14.06,,16.21,9.22,25.43,113.61,79.80,33.81,2026-03-12
30,Alabama,SEC,,,23,10,70.1,61.5,8.58,,16.84,,11.50,13.91,25.41,110.09,75.61,34.48,2026-03-12
31,Iowa State,Big 12,,,22,9,82.3,67.2,15.16,,9.57,,21.17,3.55,24.73,117.61,84.54,33.08,2026-03-12
32,Texas Tech,Big 12,,25,25,7,72.0,58.1,13.91,,10.58,,10.79,13.70,24.49,106.91,74.48,32.43,2026-03-12
33,Baylor,Big 12,,21,24,8,71.4,60.0,11.47,,12.69,,12.00,12.15,24.15,105.48,72.97,32.51,2026-03-12
34,Georgia,SEC,,24,22,9,73.6,61.5,12.10,,11.80,,12.57,11.32,23.89,109.65,78.02,31.63,2026-03-12
35,Villanova,Big East,,,25,7,71.8,61.4,10.47,,11.25,,12.23,9.49,21.72,107.60,77.70,29.90,2026-03-12
36,Virginia,ACC,,,19,11,75.3,64.3,10.97,,9.71,,13.81,6.87,20.68,110.23,82.38,27.85,2026-03-12
37,Syracuse,ACC,,,23,8,74.5,63.4,11.06,,9.47,,13.39,7.14,20.53,105.02,78.37,26.65,2026-03-12
38,Virginia Tech,ACC,,,23,9,72.9,61.3,11.59,,8.93,,11.27,9.25,20.52,103.48,76.98,26.50,2026-03-12
39,Colorado,Big 12,,,22,11,67.8,60.7,7.12,,13.30,,7.98,12.45,20.42,103.09,75.92,27.17,2026-03-12
40,Mississippi State,SEC,,,18,13,74.8,67.1,7.71,,12.50,,13.82,6.39,20.21,108.06,81.80,26.26,2026-03-12
41,Florida,SEC,,,18,15,73.2,66.8,6.45,,13.33,,12.01,7.77,19.78,105.83,80.58,25.25,2026-03-12
42,Stanford,ACC,,,19,13,70.2,62.3,7.94,,11.61,,9.35,10.20,19.55,105.13,78.15,26.98,2026-03-12
43,Clemson,ACC,,,21,11,67.7,58.7,9.00,,9.75,,5.90,12.85,18.75,107.38,81.75,25.63,2026-03-12
44,California,ACC,,,19,14,69.3,63.0,6.30,,11.85,,8.81,9.34,18.15,104.62,80.51,24.11,2026-03-12
45,Kansas,Big 12,,,19,13,71.8,64.9,6.91,,12.96,,10.57,7.33,17.90,107.13,83.10,24.03,2026-03-12
46,James Madison,Sun Belt,,,26,8,74.8,61.1,13.71,,3.93,,9.83,7.80,17.63,103.74,80.08,23.67,2026-03-12
47,Kansas State,Big 12,,,18,17,69.8,67.1,2.63,,14.69,,10.29,7.03,17.32,105.28,82.63,22.65,2026-03-12
48,Richmond,A-10,,,26,7,72.6,59.0,13.61,,3.69,,10.08,7.22,17.29,109.99,85.69,24.29,2026-03-12
49,South Dakota State,Summit,,,27,6,76.6,61.2,15.33,,1.91,,10.73,6.51,17.24,108.58,84.49,24.09,2026-03-12
50,Arizona State,Big 12,,,24,10,66.5,60.6,5.94,,11.23,,4.91,12.26,17.17,98.47,75.71,22.76,2026-03-12
51,Indiana,Big Ten,,,18,14,71.4,70.2,1.22,,15.83,,11.52,5.53,17.05,108.90,86.92,21.98,2026-03-12
52,Miami (FL),ACC,,,17,14,70.3,65.7,4.65,,12.18,,9.73,7.10,16.83,104.19,82.44,21.75,2026-03-12
53,BYU,Big 12,,,22,11,69.9,64.2,5.76,,10.95,,9.17,7.54,16.71,101.25,79.80,21.46,2026-03-12
54,Princeton,Ivy,,23,24,3,73.1,60.6,12.56,,3.49,,10.22,5.83,16.05,109.56,87.07,22.49,2026-03-12
55,Texas A&M,SEC,,,14,12,65.3,67.5,-2.19,,18.21,,7.08,8.94,16.02,100.43,79.65,20.78,2026-03-12
56,Utah,Big 12,,,19,12,68.3,65.3,3.03,,13.72,,8.13,7.86,15.99,102.86,81.89,20.97,2026-03-12
57,North Dakota State,Summit,,,28,4,79.2,58.9,20.28,,-4.13,,11.06,3.70,14.77,108.86,87.92,20.94,2026-03-12
58,Rhode Island,A-10,,,28,4,67.7,53.8,13.91,,1.31,,3.51,10.36,13.86,102.96,83.06,19.89,2026-03-12
59,Gonzaga,WCC,,,24,9,74.4,64.5,9.88,,3.69,,10.34,3.23,13.57,105.46,86.94,18.52,2026-03-12
60,Seton Hall,Big East,,,19,12,67.8,64.1,3.77,,9.63,,7.57,5.83,13.40,102.06,84.55,17.51,2026-03-12
61,Columbia,Ivy,,,20,7,71.1,59.4,11.70,,1.52,,8.24,4.99,13.23,101.83,84.27,17.56,2026-03-12
62,Marquette,Big East,,,18,12,67.7,63.0,4.63,,9.43,,5.93,6.81,12.74,102.01,85.28,16.73,2026-03-12
63,Georgia Tech,ACC,,,14,18,65.8,65.8,0.00,,12.61,,5.22,7.39,12.61,95.01,78.70,16.30,2026-03-12
64,Purdue,Big Ten,,,13,17,69.4,72.2,-2.80,,15.30,,9.78,2.72,12.50,105.47,88.86,16.61,2026-03-12
65,South Florida,American,,,20,11,71.0,66.6,4.42,,7.97,,8.81,3.58,12.39,102.05,86.32,15.74,2026-03-12
66,George Mason,A-10,,,23,9,67.4,59.7,7.66,,4.34,,4.64,7.36,12.00,99.02,81.92,17.10,2026-03-12
67,Rice,American,,,27,4,70.9,59.5,11.48,,0.39,,5.63,6.24,11.88,98.87,83.15,15.72,2026-03-12
68,Fairfield,MAAC,,,28,4,75.5,55.8,19.72,,-7.89,,7.70,4.14,11.83,104.04,87.67,16.38,2026-03-12
69,Wisconsin,Big Ten,,,13,17,68.5,73.1,-4.60,,16.43,,9.38,2.45,11.83,103.99,88.66,15.33,2026-03-12
70,Missouri,SEC,,,16,16,72.4,76.6,-4.16,,15.51,,12.65,-1.30,11.36,106.26,91.71,14.55,2026-03-12
71,Auburn,SEC,,,15,17,59.3,62.9,-3.56,,14.73,,-0.26,11.42,11.17,94.32,80.42,13.91,2026-03-12
72,Harvard,Ivy,,,17,10,65.7,56.9,8.81,,2.18,,2.22,8.78,11.00,96.66,81.39,15.27,2026-03-12
73,Montana State,Big Sky,,,25,6,75.0,61.3,13.74,,-0.77,,7.66,3.12,10.78,95.92,82.16,13.76,2026-03-12
74,Colorado State,MWC,,,27,7,66.5,54.9,11.65,,-0.16,,1.10,9.38,10.48,99.88,84.81,15.07,2026-03-12
75,Davidson,A-10,,,21,12,65.4,58.1,7.33,,2.97,,2.14,8.16,10.30,97.29,83.18,14.11,2026-03-12
76,Troy,Sun Belt,,,25,7,81.7,69.6,12.09,,0.06,,12.87,-2.58,10.29,98.61,87.24,11.37,2026-03-12
77,Ball State,MAC,,,25,6,79.3,66.0,13.26,,-0.86,,11.35,-1.35,10.01,100.95,88.82,12.13,2026-03-12
78,San Diego State,MWC,,,25,5,70.6,60.0,10.60,,1.11,,5.34,4.67,10.00,102.29,88.25,14.04,2026-03-12
79,Creighton,Big East,,,16,15,67.5,68.8,-1.26,,11.21,,7.42,2.53,9.95,102.30,89.00,13.30,2026-03-12
80,Penn State,Big Ten,,,11,18,74.4,82.2,-7.79,,17.70,,16.47,-6.56,9.91,106.42,93.27,13.15,2026-03-12
81,Santa Clara,WCC,,,24,9,80.6,68.5,12.09,,1.23,,13.92,-4.27,9.65,102.04,90.02,12.03,2026-03-12
82,Oregon State,WCC,,,23,11,67.3,61.0,6.29,,4.49,,2.61,6.79,9.39,99.20,86.52,12.69,2026-03-12
83,Georgetown,Big East,,,14,17,62.6,62.5,0.16,,9.10,,2.07,7.20,9.27,96.57,84.48,12.09,2026-03-12
84,Florida State,ACC,,,10,21,71.5,77.1,-5.55,,14.29,,11.88,-3.14,8.74,99.22,88.51,10.71,2026-03-12
85,Georgia Southern,Sun Belt,,,23,7,72.4,64.2,8.13,,2.33,,3.89,4.72,8.61,99.70,87.99,11.71,2026-03-12
86,Nevada-Las Vegas,MWC,,,21,11,68.7,62.8,5.84,,2.76,,6.07,2.54,8.60,101.66,90.05,11.61,2026-03-12
87,Louisiana Tech,CUSA,,,24,5,74.8,59.7,15.10,,-1.79,,5.96,2.54,8.50,103.18,91.24,11.94,2026-03-12
88,Murray State,MVC,,,28,3,85.8,73.2,12.61,,-2.93,,16.74,-8.53,8.21,106.16,95.85,10.32,2026-03-12
89,Arkansas State,Sun Belt,,,24,9,76.6,66.8,9.79,,-0.33,,8.64,-0.46,8.17,94.59,85.18,9.41,2026-03-12
90,Miami (OH),MAC,,,25,6,71.0,58.7,12.29,,-2.04,,1.71,6.18,7.89,95.96,85.14,10.83,2026-03-12
91,Saint Joseph's,A-10,,,20,11,66.5,58.5,8.00,,2.51,,1.56,6.29,7.86,98.39,87.35,11.04,2026-03-12
92,Arkansas,SEC,,,12,20,70.4,76.0,-5.56,,13.35,,9.68,-1.90,7.79,97.44,87.58,9.85,2026-03-12
93,UC Irvine,Big West,,,26,5,71.7,57.7,14.00,,-6.26,,3.29,4.45,7.74,99.93,89.17,10.75,2026-03-12
94,North Texas,American,,,17,13,70.2,61.6,8.67,,2.76,,2.73,4.96,7.69,93.27,83.56,9.70,2026-03-12
95,St. John's (NY),Big East,,,22,11,62.5,60.8,1.64,,6.00,,0.90,6.73,7.64,96.76,87.22,9.55,2026-03-12
96,Cincinnati,Big 12,,,11,20,70.0,73.4,-3.35,,12.40,,8.72,-1.09,7.63,101.55,91.49,10.06,2026-03-12
97,Arizona,Big 12,,,12,18,69.8,71.2,-1.37,,8.53,,8.38,-1.22,7.17,96.98,88.10,8.87,2026-03-12
98,Green Bay,Horizon,,,25,8,68.7,58.6,10.06,,-2.28,,1.42,5.18,6.59,95.54,86.62,8.92,2026-03-12
99,Belmont,MVC,,,20,11,71.2,66.5,4.77,,1.69,,4.13,2.33,6.46,96.48,87.89,8.59,2026-03-12
100,Idaho,Big Sky,,,28,5,77.6,64.6,13.00,,-4.84,,8.62,-2.30,6.32,96.08,88.69,7.40,2026-03-12
101,Northwestern,Big Ten,,,8,21,65.4,75.9,-10.52,,16.61,,6.35,-0.26,6.09,100.19,92.83,7.36,2026-03-12
102,Western Illinois,OVC,,,26,5,75.9,60.1,15.77,,-6.40,,5.66,0.30,5.96,101.09,92.20,8.90,2026-03-12
103,McNeese State,Southland,,,27,4,69.4,52.3,17.06,,-7.76,,-1.91,7.73,5.82,92.80,84.19,8.62,2026-03-12
104,Massachusetts,MAC,,,23,6,69.3,60.1,9.14,,-3.39,,1.84,3.91,5.75,94.90,87.59,7.31,2026-03-12
105,Lindenwood,OVC,,,25,8,73.1,61.0,12.09,,-3.31,,4.87,0.85,5.72,103.91,95.40,8.52,2026-03-12
106,Butler,Big East,,,12,19,62.2,65.0,-2.81,,8.33,,0.25,5.28,5.53,93.42,87.29,6.13,2026-03-12
107,Wake Forest,ACC,,,14,17,65.7,66.6,-0.84,,6.36,,2.98,2.55,5.53,96.12,89.46,6.66,2026-03-12
108,Marshall,Sun Belt,,,23,9,72.7,64.0,8.69,,0.77,,4.14,1.27,5.41,96.88,90.46,6.42,2026-03-12
109,New Mexico,MWC,,,22,10,67.4,60.7,6.66,,-1.41,,1.57,3.68,5.25,95.20,88.72,6.48,2026-03-12
110,Loyola Marymount,WCC,,,21,9,70.9,62.9,8.03,,-1.34,,4.64,0.48,5.11,99.07,92.29,6.79,2026-03-12
111,Quinnipiac,MAAC,,,26,6,67.0,51.3,15.72,,-10.96,,-2.35,7.11,4.76,96.02,88.40,7.61,2026-03-12
112,East Carolina,American,,,22,9,72.1,65.6,6.45,,-1.83,,6.03,-1.40,4.63,94.19,89.00,5.19,2026-03-12
113,UCF,Big 12,,,11,19,62.9,67.2,-4.27,,8.69,,0.97,3.46,4.42,92.91,87.84,5.07,2026-03-12
114,Vermont,AmEast,,,26,7,65.9,51.9,14.03,,-6.08,,-3.23,7.54,4.31,95.55,88.65,6.90,2026-03-12
115,Boise State,MWC,,,25,9,69.7,63.9,5.79,,-1.54,,4.75,-0.56,4.19,97.03,91.82,5.20,2026-03-12
116,Abilene Christian,WAC,,,22,9,72.4,60.2,12.23,,-3.17,,0.89,3.05,3.94,95.35,90.26,5.09,2026-03-12
117,Grand Canyon,MWC,,,13,19,64.8,64.7,0.13,,3.71,,2.14,1.70,3.84,92.42,87.70,4.72,2026-03-12
118,Portland,WCC,,,18,14,69.1,63.4,5.63,,2.22,,2.00,1.79,3.79,91.37,86.35,5.02,2026-03-12
119,College of Charleston,CAA,,,24,5,75.0,58.6,16.41,,-7.71,,3.56,0.14,3.69,96.82,91.98,4.84,2026-03-12
120,Temple,American,,,15,16,68.3,69.1,-0.74,,4.39,,5.28,-1.64,3.64,94.49,90.55,3.94,2026-03-12
121,Missouri State,CUSA,,,19,12,66.0,61.3,4.71,,-1.27,,0.33,3.12,3.44,91.01,87.02,4.00,2026-03-12
122,Pepperdine,WCC,,,19,12,70.6,66.3,4.26,,-0.06,,3.87,-0.44,3.43,96.05,91.98,4.07,2026-03-12
123,Hawaii,Big West,,,20,10,63.6,56.7,6.97,,-3.39,,-3.34,6.74,3.39,91.17,85.91,5.27,2026-03-12
124,Northern Iowa,MVC,,,17,13,67.9,63.8,4.17,,-0.81,,-1.06,4.42,3.36,91.21,87.28,3.92,2026-03-12
125,Central Michigan,MAC,,,18,11,69.7,65.6,4.14,,0.01,,3.45,-0.12,3.33,94.73,91.17,3.56,2026-03-12
126,Providence,Big East,,,15,18,60.0,63.9,-3.91,,7.16,,-1.64,4.89,3.25,90.18,86.31,3.87,2026-03-12
127,UC San Diego,Big West,,,22,8,71.0,61.8,9.23,,-4.71,,2.78,0.41,3.19,93.41,89.20,4.21,2026-03-12
128,California Baptist,WAC,,,21,10,72.6,66.8,5.87,,-2.74,,6.31,-3.18,3.13,94.39,91.13,3.26,2026-03-12
129,Eastern Kentucky,A-Sun,,,24,8,72.6,59.1,13.47,,-8.22,,1.68,1.30,2.98,92.08,88.86,3.22,2026-03-12
130,UTSA,American,,,14,15,60.3,59.3,1.00,,2.98,,-4.95,7.46,2.51,88.61,85.41,3.20,2026-03-12
131,Rutgers,Big Ten,,,9,20,58.0,69.5,-11.45,,13.87,,-1.84,4.26,2.42,91.08,88.93,2.14,2026-03-12
132,Central Arkansas,A-Sun,,,21,11,69.2,57.4,11.78,,-6.38,,-1.62,4.00,2.39,91.11,87.29,3.83,2026-03-12
133,Pennsylvania,Ivy,,,17,10,64.6,57.9,6.70,,-0.59,,-1.38,3.71,2.34,92.04,89.80,2.23,2026-03-12
134,South Dakota,Summit,,,23,9,70.3,58.6,11.72,,-4.88,,-1.24,3.29,2.05,91.35,88.20,3.15,2026-03-12
135,Coastal Carolina,Sun Belt,,,14,18,73.1,67.4,5.63,,0.04,,4.69,-2.65,2.04,91.59,89.84,1.75,2026-03-12
136,Purdue Fort Wayne,Horizon,,,20,13,70.8,63.5,7.24,,-3.15,,2.83,-0.79,2.04,92.31,89.84,2.47,2026-03-12
137,Southern Indiana,OVC,,,21,10,69.8,58.6,11.16,,-4.19,,0.26,1.77,2.03,92.37,89.28,3.09,2026-03-12
138,Illinois State,MVC,,,19,12,72.9,68.1,4.77,,-3.04,,3.44,-1.70,1.73,96.52,94.95,1.58,2026-03-12
139,UC Santa Barbara,Big West,,,20,9,66.6,59.9,6.69,,-4.13,,-1.74,3.25,1.52,93.16,91.40,1.76,2026-03-12
140,Navy,Patriot,,,22,7,70.0,59.7,10.24,,-7.97,,2.54,-1.16,1.38,92.66,91.60,1.06,2026-03-12
141,Liberty,CUSA,,,17,12,63.7,60.1,3.59,,-0.25,,-2.23,3.08,0.86,94.02,92.94,1.08,2026-03-12
142,Charlotte,American,,,14,18,63.5,66.3,-2.72,,3.46,,-0.48,1.22,0.74,91.68,91.18,0.50,2026-03-12
143,Tulsa,American,,,19,11,67.7,65.6,2.10,,-1.46,,0.63,0.01,0.64,89.73,89.21,0.51,2026-03-12
144,Ohio,MAC,,,17,12,74.5,70.6,3.90,,-2.26,,7.10,-6.46,0.63,92.12,92.03,0.09,2026-03-12
145,Idaho State,Big Sky,,,19,11,65.6,60.6,5.00,,-2.80,,-3.24,3.83,0.58,88.27,87.48,0.79,2026-03-12
146,Old Dominion,Sun Belt,,,18,14,69.4,68.5,0.94,,1.96,,2.08,-1.54,0.54,90.02,89.95,0.07,2026-03-12
147,Houston,Big 12,,,7,23,61.2,73.2,-12.00,,12.46,,1.17,-0.71,0.46,89.55,88.70,0.85,2026-03-12
148,Louisiana-Monroe,Sun Belt,,,17,16,69.7,67.8,1.88,,0.08,,2.30,-1.84,0.46,92.35,92.03,0.32,2026-03-12
149,Jacksonville,A-Sun,,,24,8,72.9,66.7,6.22,,-4.56,,5.47,-5.03,0.44,91.28,91.36,-0.08,2026-03-12
150,Cleveland State,Horizon,,,24,9,70.7,59.9,10.79,,-7.50,,-0.39,0.82,0.43,92.36,92.04,0.33,2026-03-12
151,Middle Tennessee,CUSA,,,16,14,61.8,60.3,1.50,,-1.12,,-3.54,3.93,0.38,92.87,92.94,-0.07,2026-03-12
152,Northern Colorado,Big Sky,,,22,10,68.5,59.7,8.81,,-3.51,,-2.69,2.94,0.25,90.75,90.25,0.50,2026-03-12
153,Youngstown State,Horizon,,,24,9,67.2,57.7,9.45,,-5.06,,-3.56,3.79,0.23,88.89,88.87,0.02,2026-03-12
154,Sam Houston,CUSA,,,18,11,65.8,58.8,7.00,,-2.30,,-2.65,2.77,0.12,85.16,86.07,-0.90,2026-03-12
155,Army,Patriot,,,24,6,65.0,54.8,10.20,,-9.20,,-3.43,3.54,0.11,93.38,93.17,0.21,2026-03-12
156,Brown,Ivy,,,16,10,61.7,56.5,5.27,,-3.29,,-3.88,3.99,0.11,86.21,87.74,-1.54,2026-03-12
157,San Francisco,WCC,,,18,14,68.3,68.3,-0.06,,1.42,,2.77,-2.70,0.07,88.78,89.13,-0.35,2026-03-12
158,Bradley,MVC,,,20,11,69.9,63.9,6.06,,-4.27,,-1.59,1.55,-0.03,90.64,90.49,0.15,2026-03-12
159,Tulane,American,,,11,20,65.0,67.1,-2.06,,1.98,,-0.34,0.25,-0.09,90.19,90.80,-0.61,2026-03-12
160,High Point,Big South,,,27,5,74.2,58.8,15.44,,-13.21,,1.90,-2.04,-0.14,91.78,93.00,-1.22,2026-03-12
161,Fresno State,MWC,,,15,18,62.9,60.7,2.18,,-0.91,,-3.13,2.94,-0.19,87.96,88.56,-0.59,2026-03-12
162,La Salle,A-10,,,18,13,64.5,63.7,0.77,,-0.04,,-0.29,-0.05,-0.34,88.63,89.70,-1.07,2026-03-12
163,Saint Mary's (CA),WCC,,,15,17,59.9,59.4,0.56,,0.94,,-6.27,5.91,-0.36,88.60,89.94,-1.34,2026-03-12
164,Toledo,MAC,,,15,14,65.1,63.3,1.86,,-1.89,,-3.20,2.81,-0.39,89.83,90.58,-0.75,2026-03-12
165,Dayton,A-10,,,17,14,67.0,67.5,-0.58,,0.13,,2.80,-3.25,-0.45,94.70,95.95,-1.25,2026-03-12
166,George Washington,A-10,,,15,17,60.8,60.8,0.09,,0.49,,-4.60,3.93,-0.67,91.21,92.72,-1.50,2026-03-12
167,Austin Peay,A-Sun,,,19,13,66.2,58.3,7.91,,-5.79,,-5.08,4.26,-0.83,91.45,92.67,-1.22,2026-03-12
168,Kent State,MAC,,,15,15,69.3,67.7,1.67,,0.89,,1.25,-2.29,-1.04,92.26,94.38,-2.12,2026-03-12
169,DePaul,Big East,,,8,24,63.0,72.3,-9.28,,8.16,,2.17,-3.29,-1.13,90.82,93.05,-2.22,2026-03-12
170,UC Davis,Big West,,,22,9,68.3,63.9,4.39,,-3.46,,1.14,-2.28,-1.15,92.31,94.84,-2.53,2026-03-12
171,South Alabama,Sun Belt,,,16,18,67.3,67.4,-0.09,,-1.11,,-0.17,-1.02,-1.20,90.95,93.14,-2.19,2026-03-12
172,Florida Gulf Coast,A-Sun,,,16,15,63.6,59.0,4.58,,-1.22,,-5.95,4.69,-1.25,88.38,89.96,-1.58,2026-03-12
173,FDU,NEC,,,28,4,68.7,51.1,17.59,,-16.76,,-5.64,4.38,-1.26,92.48,92.65,-0.17,2026-03-12
174,Xavier,Big East,,,11,19,58.4,66.6,-8.20,,6.92,,-4.29,3.01,-1.28,88.31,90.89,-2.58,2026-03-12
175,Florida International,CUSA,,,19,10,70.1,64.8,5.28,,-3.53,,1.94,-3.29,-1.35,88.42,90.78,-2.36,2026-03-12
176,Maine,AmEast,,,19,12,62.3,59.9,2.32,,-3.79,,-2.58,1.12,-1.46,90.04,92.66,-2.63,2026-03-12
177,Howard,MEAC,,,23,7,67.2,61.3,5.90,,-7.91,,-0.89,-1.12,-2.01,88.84,92.64,-3.80,2026-03-12
178,Holy Cross,Patriot,,,21,9,60.8,56.4,4.37,,-6.46,,-5.27,3.17,-2.10,84.83,88.53,-3.70,2026-03-12
179,Appalachian State,Sun Belt,,,11,19,62.6,61.5,1.13,,1.18,,-5.19,3.08,-2.11,89.64,93.72,-4.08,2026-03-12
180,Utah Valley,WAC,,,16,13,63.8,60.6,3.24,,-2.33,,-4.67,2.52,-2.15,85.19,88.65,-3.46,2026-03-12
181,Stephen F. Austin,Southland,,,23,9,75.8,66.8,8.94,,-9.70,,5.78,-8.28,-2.50,93.07,97.18,-4.12,2026-03-12
182,Southern Mississippi,Sun Belt,,,15,16,74.3,74.0,0.32,,0.09,,5.87,-8.41,-2.54,95.79,99.99,-4.20,2026-03-12
183,UAB,American,,,11,19,68.2,69.9,-1.67,,-0.96,,2.06,-4.64,-2.59,94.39,98.12,-3.72,2026-03-12
184,Pacific,WCC,,,11,19,65.6,68.7,-3.13,,2.86,,-0.75,-1.95,-2.69,91.42,95.84,-4.42,2026-03-12
185,Drexel,CAA,,,20,9,63.9,57.2,6.69,,-7.74,,-4.73,1.89,-2.84,91.19,95.30,-4.11,2026-03-12
186,Northern Kentucky,Horizon,,,15,17,68.4,69.8,-1.38,,-1.51,,1.78,-4.67,-2.88,92.01,96.22,-4.21,2026-03-12
187,Illinois-Chicago,MVC,,,14,17,66.0,65.7,0.29,,-3.27,,-3.40,0.43,-2.98,93.02,97.40,-4.38,2026-03-12
188,Southern Methodist,ACC,,,9,21,61.8,74.7,-12.90,,9.88,,0.17,-3.19,-3.02,89.75,94.30,-4.56,2026-03-12
189,Cal State Fullerton,Big West,,,17,13,71.4,65.6,5.77,,-5.01,,2.41,-5.45,-3.04,87.27,92.19,-4.92,2026-03-12
190,Loyola (IL),A-10,,,14,17,56.6,61.5,-4.94,,1.89,,-7.11,4.06,-3.05,85.84,90.85,-5.01,2026-03-12
191,Southern Utah,WAC,,,19,11,72.3,67.6,4.73,,-3.12,,2.09,-5.17,-3.09,94.02,98.60,-4.58,2026-03-12
192,Bowling Green,MAC,,,17,13,69.7,65.9,3.73,,-0.39,,-1.00,-2.24,-3.24,87.50,92.37,-4.87,2026-03-12
193,Eastern Michigan,MAC,,,13,16,67.4,67.7,-0.31,,-1.15,,-0.45,-2.88,-3.32,91.23,96.46,-5.23,2026-03-12
194,Bryant,AmEast,,,18,12,63.2,55.0,8.20,,-8.79,,-5.74,2.35,-3.40,84.92,89.75,-4.83,2026-03-12
195,Boston College,ACC,,,5,26,64.1,76.8,-12.74,,9.31,,2.89,-6.32,-3.43,95.34,101.22,-5.88,2026-03-12
196,Oral Roberts,Summit,,,15,15,76.2,75.2,0.93,,-0.52,,8.89,-12.41,-3.52,94.93,100.18,-5.25,2026-03-12
197,Stetson,A-Sun,,,20,11,69.6,64.5,5.06,,-5.04,,0.90,-4.53,-3.62,95.22,100.41,-5.20,2026-03-12
198,Binghamton,AmEast,,,19,12,64.9,61.6,3.26,,-3.70,,-1.94,-1.69,-3.63,92.46,98.11,-5.65,2026-03-12
