Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
19,Nebraska,Big Ten,,,15,5,82.3,63.5,18.85,,10.80,,19.27,10.39,29.65,117.63,78.68,38.96,2026-01-29
20,Ohio State,Big Ten,,11,18,3,84.4,64.6,19.86,,9.60,,22.14,7.32,29.46,111.49,76.22,35.27,2026-01-29
21,West Virginia,Big 12,,22,17,5,77.4,59.2,18.14,,11.04,,16.02,13.15,29.17,110.78,73.81,36.97,2026-01-29
22,Ole Miss,SEC,,17,17,4,78.3,56.6,21.67,,7.43,,15.10,13.99,29.09,111.65,74.57,37.08,2026-01-29
23,Oregon,Big Ten,,,15,7,78.1,62.8,15.32,,12.67,,17.58,10.40,27.99,110.45,74.07,36.38,2026-01-29
24,NC State,ACC,,,14,6,77.6,66.1,11.50,,16.45,,19.52,8.42,27.95,112.78,77.10,35.68,2026-01-29
25,UNC,ACC,,,17,5,76.7,58.5,18.14,,9.50,,14.34,13.29,27.63,109.27,73.72,35.55,2026-01-29
26,Notre Dame,ACC,,,13,7,80.1,64.5,15.55,,11.87,,19.23,8.19,27.42,112.99,79.13,33.86,2026-01-29
27,Oklahoma State,Big 12,,,16,5,86.8,62.3,24.48,,4.93,,21.06,6.07,27.13,119.21,85.15,34.06,2026-01-29
28,Baylor,Big 12,,14,19,3,73.0,56.4,16.64,,9.76,,11.83,14.57,26.40,105.26,70.72,34.54,2026-01-29
29,Texas Tech,Big 12,,21,20,2,74.0,54.8,19.23,,6.77,,11.39,14.62,26.00,106.93,73.23,33.70,2026-01-29
30,Alabama,SEC,,24,18,3,72.4,55.3,17.05,,8.73,,11.01,14.77,25.78,109.74,75.12,34.62,2026-01-29
31,Washington,Big Ten,,25,16,4,73.9,57.6,16.35,,9.01,,12.40,12.96,25.36,112.40,77.42,34.98,2026-01-29
32,Iowa State,Big 12,,,16,5,84.7,64.0,20.62,,4.42,,20.71,4.33,25.04,117.02,84.59,32.44,2026-01-29
33,Georgia,SEC,,23,18,3,76.0,56.9,19.10,,4.60,,12.10,11.60,23.69,108.22,77.46,30.76,2026-01-29
34,Illinois,Big Ten,,,15,5,79.0,64.0,15.05,,8.10,,13.63,9.52,23.15,109.82,80.35,29.47,2026-01-29
35,Mississippi State,SEC,,,15,6,79.3,62.7,16.57,,6.37,,16.67,6.27,22.94,111.49,81.92,29.57,2026-01-29
36,Stanford,ACC,,,15,6,69.7,58.1,11.62,,9.64,,8.12,13.14,21.26,104.51,75.95,28.56,2026-01-29
37,Virginia,ACC,,,14,6,76.4,59.6,16.85,,3.83,,12.10,8.59,20.68,109.27,81.91,27.36,2026-01-29
38,Syracuse,ACC,,,16,4,74.4,60.7,13.75,,6.29,,12.63,7.41,20.04,103.08,78.20,24.88,2026-01-29
39,Virginia Tech,ACC,,,16,5,74.9,58.2,16.67,,3.25,,10.59,9.32,19.91,101.98,77.67,24.31,2026-01-29
40,Villanova,Big East,,,16,5,73.5,62.7,10.76,,8.57,,12.29,7.04,19.33,106.73,81.28,25.45,2026-01-29
41,Miami (FL),ACC,,,12,8,72.7,64.0,8.70,,10.52,,11.13,8.10,19.22,105.08,81.28,23.80,2026-01-29
42,Colorado,Big 12,,,13,7,69.3,60.6,8.70,,9.46,,6.94,11.22,18.16,100.60,77.51,23.09,2026-01-29
43,Utah,Big 12,,,15,6,69.3,62.9,6.48,,12.51,,8.73,9.28,18.01,103.15,80.35,22.80,2026-01-29
44,Clemson,ACC,,,14,7,69.8,57.7,12.10,,5.86,,6.26,11.69,17.95,108.71,84.32,24.39,2026-01-29
45,Brigham Young,Big 12,,,15,5,72.7,61.5,11.20,,6.42,,10.23,7.39,17.62,100.33,79.18,21.15,2026-01-29
46,Florida,SEC,,,13,9,75.0,64.1,10.82,,6.50,,10.51,6.81,17.32,102.85,81.99,20.86,2026-01-29
47,California,ACC,,,12,9,69.5,62.9,6.57,,10.17,,8.61,8.13,16.74,103.17,81.97,21.20,2026-01-29
48,Princeton,Ivy,,19,17,1,74.8,64.2,10.56,,5.89,,11.74,4.71,16.45,108.83,87.52,21.30,2026-01-29
49,Seton Hall,Big East,,,14,6,70.7,64.1,6.60,,9.81,,9.83,6.58,16.41,103.90,83.09,20.80,2026-01-29
50,Arizona State,Big 12,,,17,4,66.7,57.3,9.43,,6.96,,4.06,12.33,16.39,96.55,75.78,20.77,2026-01-29
51,South Dakota State,Summit,,,16,5,76.0,64.6,11.48,,4.76,,10.86,5.38,16.24,107.48,86.33,21.15,2026-01-29
52,Richmond,A-10,,,16,4,74.4,62.6,11.80,,3.90,,10.96,4.74,15.70,109.58,89.09,20.50,2026-01-29
53,Kansas,Big 12,,,13,8,73.3,65.3,8.00,,10.51,,10.08,5.43,15.51,105.20,85.44,19.75,2026-01-29
54,North Dakota State,Summit,,,18,2,79.5,59.6,19.90,,-2.27,,11.38,3.91,15.29,106.68,86.37,20.31,2026-01-29
55,Kansas State,Big 12,,,11,10,69.6,66.0,3.52,,11.30,,8.94,5.88,14.83,103.29,85.34,17.95,2026-01-29
56,Indiana,Big Ten,,,11,10,70.5,67.9,2.62,,12.09,,9.33,5.38,14.71,106.48,88.43,18.05,2026-01-29
57,James Madison,Sun Belt,,,14,8,73.0,64.8,8.14,,6.06,,8.71,5.49,14.20,99.71,81.89,17.82,2026-01-29
58,Marquette,Big East,,,13,7,69.7,61.3,8.40,,7.53,,6.39,7.73,14.11,102.51,84.35,18.16,2026-01-29
59,Davidson,A-10,,,15,7,68.5,58.3,10.27,,3.40,,5.02,8.65,13.67,100.17,82.11,18.06,2026-01-29
60,Purdue,Big Ten,,,11,9,70.7,69.0,1.70,,11.90,,10.55,3.05,13.60,105.14,87.81,17.33,2026-01-29
61,Columbia,Ivy,,,13,5,72.3,60.8,11.56,,1.78,,9.37,3.96,13.33,103.10,86.51,16.58,2026-01-29
62,Auburn,SEC,,,13,8,62.6,59.7,2.90,,10.17,,1.71,11.36,13.07,96.59,80.55,16.05,2026-01-29
63,Gonzaga,WCC,,,14,7,73.4,65.4,8.00,,4.84,,9.81,3.03,12.84,104.98,88.32,16.66,2026-01-29
64,Rhode Island,A-10,,,18,2,68.6,54.1,14.55,,0.35,,3.27,9.45,12.72,100.82,84.03,16.79,2026-01-29
65,Missouri,SEC,,,14,9,74.5,72.4,2.09,,10.53,,12.58,0.03,12.62,106.02,90.85,15.17,2026-01-29
66,Troy,Sun Belt,,,16,4,84.4,68.1,16.25,,-0.84,,14.60,-2.02,12.58,98.39,85.30,13.09,2026-01-29
67,Wisconsin,Big Ten,,,13,8,70.3,69.6,0.76,,10.81,,8.60,2.97,11.57,102.47,88.00,14.47,2026-01-29
68,Santa Clara,WCC,,,17,5,81.5,65.3,16.23,,0.44,,13.85,-2.45,11.39,101.70,88.27,13.43,2026-01-29
69,Fairfield,MAAC,,,17,3,78.4,59.7,18.70,,-7.59,,9.51,1.60,11.11,105.61,91.63,13.98,2026-01-29
70,Rice,American,,,17,3,70.1,59.0,11.10,,0.01,,4.29,6.81,11.11,96.86,83.05,13.81,2026-01-29
71,Harvard,Ivy,,,10,8,65.7,58.8,6.83,,4.26,,2.72,8.37,11.10,95.67,81.51,14.16,2026-01-29
72,Texas A&M,SEC,,,8,8,64.6,68.1,-3.50,,14.32,,4.33,6.49,10.82,93.85,81.26,12.59,2026-01-29
73,South Florida,American,,,13,9,71.0,70.1,0.82,,9.94,,9.06,1.70,10.76,102.32,89.73,12.59,2026-01-29
74,Montana State,Big Sky,,,14,5,76.6,64.8,11.74,,2.91,,10.27,0.41,10.68,97.48,85.25,12.24,2026-01-29
75,San Diego State,MWC,,,15,3,72.5,60.7,11.78,,1.63,,5.31,5.27,10.57,101.37,87.62,13.75,2026-01-29
76,Georgetown,Big East,,,12,8,66.7,60.6,6.10,,4.39,,3.78,6.71,10.49,97.44,84.07,13.37,2026-01-29
77,George Mason,A-10,,,13,6,68.8,61.3,7.58,,2.60,,4.54,5.64,10.18,96.29,83.14,13.15,2026-01-29
78,Arkansas State,Sun Belt,,,18,4,78.9,67.0,11.91,,0.09,,11.31,-1.17,10.14,96.66,85.85,10.80,2026-01-29
79,Colorado State,MWC,,,17,4,68.2,55.6,12.57,,-1.13,,1.50,8.32,9.82,99.87,86.98,12.90,2026-01-29
80,Georgia Tech,ACC,,,9,12,65.8,66.7,-0.90,,10.61,,4.19,5.51,9.71,93.38,81.91,11.46,2026-01-29
81,Nevada-Las Vegas,MWC,,,14,6,68.7,61.6,7.10,,2.38,,5.63,3.85,9.48,100.94,89.08,11.87,2026-01-29
82,Florida State,ACC,,,7,14,74.0,77.0,-2.95,,12.37,,13.37,-3.95,9.42,99.65,89.28,10.37,2026-01-29
83,Georgia Southern,Sun Belt,,,15,5,75.1,65.0,10.10,,2.03,,4.93,4.47,9.40,100.28,88.35,11.93,2026-01-29
84,Oregon State,WCC,,,15,6,68.1,61.8,6.38,,5.05,,3.62,5.49,9.10,100.02,88.78,11.24,2026-01-29
85,Ball State,MAC,,,15,5,77.1,64.1,12.95,,-0.14,,8.84,0.18,9.02,98.57,88.90,9.67,2026-01-29
86,Saint Joseph's,A-10,,,13,6,68.2,56.6,11.63,,1.28,,0.89,7.92,8.81,96.10,84.87,11.24,2026-01-29
87,Penn State,Big Ten,,,7,14,74.4,82.3,-7.90,,16.49,,15.98,-7.40,8.58,105.02,94.78,10.23,2026-01-29
88,Belmont,MVC,,,11,8,69.3,68.2,1.05,,7.33,,5.12,3.26,8.39,97.60,87.77,9.83,2026-01-29
89,UC Irvine,Big West,,,17,3,72.0,57.5,14.50,,-6.44,,3.98,4.08,8.06,99.91,89.99,9.92,2026-01-29
90,Green Bay,Horizon,,,17,5,68.4,57.8,10.64,,-1.42,,1.09,6.35,7.44,95.29,86.06,9.23,2026-01-29
91,Miami (OH),MAC,,,16,4,71.0,57.9,13.10,,-2.21,,1.13,6.05,7.18,94.12,85.33,8.79,2026-01-29
92,North Texas,American,,,11,9,70.6,61.7,8.95,,3.99,,1.06,6.10,7.16,90.17,82.31,7.86,2026-01-29
93,Murray State,MVC,,,17,3,83.9,75.3,8.60,,1.02,,16.89,-9.82,7.07,104.10,96.26,7.84,2026-01-29
94,Cincinnati,Big 12,,,8,13,70.4,71.4,-1.00,,9.97,,7.27,-0.30,6.97,98.06,90.04,8.03,2026-01-29
95,Creighton,Big East,,,8,12,68.6,69.5,-0.90,,7.78,,6.10,0.78,6.88,99.17,91.08,8.10,2026-01-29
96,Arkansas,SEC,,,11,10,73.3,73.0,0.24,,6.50,,9.56,-2.82,6.74,96.07,88.98,7.09,2026-01-29
97,St. John's (NY),Big East,,,16,6,63.7,60.1,3.59,,3.01,,0.51,6.09,6.60,95.72,88.52,7.20,2026-01-29
98,Lindenwood,OVC,,,15,6,73.9,60.4,13.48,,-2.07,,5.22,1.34,6.56,102.84,94.65,8.20,2026-01-29
99,Louisiana Tech,CUSA,,,13,5,74.9,61.4,13.56,,1.30,,4.79,1.76,6.55,100.63,92.48,8.15,2026-01-29
100,Arizona,Big 12,,,10,9,72.2,69.7,2.47,,4.00,,8.15,-1.68,6.47,96.85,90.52,6.34,2026-01-29
101,Abilene Christian,WAC,,,14,5,75.0,57.7,17.32,,-2.92,,0.97,5.42,6.39,94.14,87.00,7.14,2026-01-29
102,McNeese State,Southland,,,16,4,68.2,50.9,17.25,,-5.37,,-3.23,9.53,6.29,91.12,82.77,8.35,2026-01-29
103,New Mexico,MWC,,,13,7,70.2,62.8,7.40,,-1.26,,3.87,2.27,6.14,94.59,88.49,6.09,2026-01-29
104,Central Michigan,MAC,,,12,6,69.2,63.1,6.06,,1.22,,2.98,3.06,6.04,94.16,87.73,6.43,2026-01-29
105,UCF,Big 12,,,10,10,65.3,62.3,3.00,,2.82,,1.08,4.74,5.82,92.53,86.88,5.65,2026-01-29
106,Northwestern,Big Ten,,,8,12,65.1,71.9,-6.75,,12.48,,5.35,0.38,5.73,98.26,92.35,5.91,2026-01-29
107,Marshall,Sun Belt,,,17,5,72.3,61.6,10.73,,0.63,,3.41,2.07,5.48,95.41,89.59,5.82,2026-01-29
108,Wake Forest,ACC,,,12,9,65.9,61.0,4.90,,0.28,,1.04,4.15,5.18,94.12,88.79,5.33,2026-01-29
109,Butler,Big East,,,9,12,63.7,65.1,-1.43,,6.28,,0.21,4.64,4.85,92.06,87.91,4.15,2026-01-29
110,Northern Iowa,MVC,,,10,9,65.8,63.9,1.84,,2.88,,-1.53,6.25,4.72,90.01,85.31,4.70,2026-01-29
111,College of Charleston,CAA,,,16,3,77.8,58.5,19.32,,-7.08,,3.90,0.73,4.63,96.82,91.60,5.22,2026-01-29
112,Massachusetts,MAC,,,14,4,69.7,60.3,9.33,,-4.71,,1.89,2.73,4.63,93.60,89.07,4.53,2026-01-29
113,Quinnipiac,MAAC,,,16,4,67.8,52.3,15.50,,-11.11,,-0.64,5.04,4.39,97.65,91.57,6.08,2026-01-29
114,Boise State,MWC,,,16,5,71.1,66.4,4.67,,-0.19,,6.53,-2.22,4.31,97.97,93.65,4.32,2026-01-29
115,Temple,American,,,9,10,70.1,70.8,-0.74,,5.00,,6.99,-2.73,4.26,96.98,93.36,3.62,2026-01-29
116,Eastern Kentucky,A-Sun,,,17,4,76.5,60.3,16.19,,-8.79,,4.04,0.07,4.11,93.69,90.19,3.50,2026-01-29
117,Coastal Carolina,Sun Belt,,,10,11,74.1,64.0,10.10,,-0.92,,4.34,-0.42,3.93,91.63,88.38,3.24,2026-01-29
118,Vermont,AmEast,,,17,5,69.2,54.2,15.00,,-5.52,,-1.50,5.43,3.93,97.41,92.05,5.35,2026-01-29
119,Portland,WCC,,,11,10,71.2,63.5,7.71,,2.33,,3.20,0.65,3.85,91.04,87.14,3.90,2026-01-29
120,Western Illinois,OVC,,,16,3,77.4,60.9,16.42,,-6.81,,5.84,-2.09,3.75,98.88,94.52,4.36,2026-01-29
121,High Point,Big South,,,18,2,76.1,58.0,18.15,,-10.76,,4.07,-0.33,3.74,94.37,90.96,3.41,2026-01-29
122,East Carolina,American,,,15,7,73.0,65.9,7.14,,-3.41,,6.40,-2.68,3.73,94.16,91.24,2.92,2026-01-29
123,Grand Canyon,MWC,,,6,14,65.0,69.4,-4.40,,7.87,,3.55,-0.07,3.47,93.22,90.09,3.13,2026-01-29
124,UTSA,American,,,9,9,60.3,57.9,2.39,,3.33,,-5.83,9.22,3.39,86.84,83.45,3.40,2026-01-29
125,Idaho,Big Sky,,,15,5,79.9,68.2,11.70,,-5.17,,10.39,-7.17,3.22,97.29,94.69,2.60,2026-01-29
126,Illinois State,MVC,,,11,9,74.6,69.2,5.40,,-2.22,,5.94,-2.76,3.18,98.67,96.50,2.17,2026-01-29
127,Central Arkansas,A-Sun,,,11,8,72.5,59.9,12.63,,-4.30,,1.09,2.03,3.12,92.63,89.15,3.48,2026-01-29
128,UC Santa Barbara,Big West,,,15,3,70.3,59.4,10.89,,-6.44,,0.42,2.55,2.97,94.68,91.88,2.80,2026-01-29
129,Southern Indiana,OVC,,,14,5,70.3,56.6,13.74,,-2.62,,-0.29,3.24,2.94,91.12,87.81,3.30,2026-01-29
130,UC San Diego,Big West,,,13,6,69.9,59.9,9.95,,-4.98,,0.85,2.00,2.85,90.55,87.83,2.72,2026-01-29
131,Pennsylvania,Ivy,,,12,6,65.1,56.0,9.11,,-0.89,,-2.43,5.04,2.61,90.08,88.24,1.84,2026-01-29
132,Pepperdine,WCC,,,12,9,68.5,65.3,3.14,,0.75,,2.80,-0.21,2.60,94.52,92.56,1.97,2026-01-29
133,South Dakota,Summit,,,15,6,72.7,55.8,16.95,,-7.77,,-1.47,3.80,2.34,90.40,87.54,2.86,2026-01-29
134,Tulsa,American,,,14,6,70.9,65.7,5.25,,-2.91,,2.00,0.34,2.34,90.75,89.20,1.56,2026-01-29
135,Charlotte,American,,,9,12,64.1,67.4,-3.29,,5.45,,0.78,1.39,2.17,91.98,90.46,1.52,2026-01-29
136,Purdue Fort Wayne,Horizon,,,14,8,70.5,63.1,7.32,,-2.02,,2.41,-0.23,2.17,91.26,89.56,1.70,2026-01-29
137,Tulane,American,,,8,11,69.6,69.6,-0.05,,2.09,,4.44,-2.41,2.04,94.15,92.70,1.45,2026-01-29
138,California Baptist,WAC,,,13,8,71.3,66.2,5.10,,-3.11,,4.97,-2.98,1.99,91.47,90.63,0.84,2026-01-29
139,Rutgers,Big Ten,,,9,11,59.1,65.7,-6.65,,8.51,,-3.12,4.98,1.86,89.41,88.88,0.53,2026-01-29
140,Sam Houston,CUSA,,,11,6,65.5,56.3,9.24,,0.45,,-4.21,5.87,1.66,82.28,82.43,-0.15,2026-01-29
141,San Francisco,WCC,,,13,7,69.3,66.6,2.75,,0.84,,3.87,-2.24,1.63,89.34,88.56,0.79,2026-01-29
142,Missouri State,CUSA,,,12,7,65.9,63.7,2.21,,-0.66,,-1.19,2.74,1.55,88.43,87.93,0.50,2026-01-29
143,Middle Tennessee,CUSA,,,11,9,60.0,59.3,0.65,,0.88,,-5.07,6.60,1.53,90.67,90.20,0.47,2026-01-29
144,Southern Methodist,ACC,,,8,13,65.0,71.0,-6.00,,7.40,,1.84,-0.44,1.40,91.75,91.26,0.49,2026-01-29
145,Loyola Marymount,WCC,,,12,8,69.3,63.7,5.60,,-1.67,,2.87,-1.48,1.39,97.44,96.69,0.75,2026-01-29
146,Idaho State,Big Sky,,,12,7,65.3,58.8,6.47,,-2.68,,-5.45,6.72,1.27,85.97,85.08,0.89,2026-01-29
147,Navy,Patriot,,,12,6,71.4,62.9,8.44,,-5.72,,4.03,-2.87,1.17,94.87,94.82,0.04,2026-01-29
148,Providence,Big East,,,10,12,59.6,63.3,-3.73,,4.61,,-3.39,4.27,0.88,87.97,88.57,-0.60,2026-01-29
149,Austin Peay,A-Sun,,,13,5,68.3,57.2,11.11,,-5.22,,-4.34,5.12,0.79,90.46,90.39,0.07,2026-01-29
150,Houston,Big 12,,,6,14,61.3,70.9,-9.55,,10.24,,-0.36,1.05,0.69,87.38,87.21,0.17,2026-01-29
151,Hawaii,Big West,,,10,9,62.7,60.2,2.53,,-1.16,,-3.75,4.29,0.54,88.13,88.26,-0.13,2026-01-29
152,Bradley,MVC,,,13,7,72.5,64.4,8.05,,-4.73,,0.99,-0.46,0.53,92.32,92.26,0.06,2026-01-29
153,Saint Mary's (CA),WCC,,,13,9,59.2,57.5,1.68,,1.52,,-6.25,6.76,0.52,88.57,89.28,-0.72,2026-01-29
154,UC Davis,Big West,,,14,6,69.5,63.9,5.55,,-1.94,,2.54,-2.15,0.39,93.56,95.19,-1.62,2026-01-29
155,Old Dominion,Sun Belt,,,12,9,67.8,66.9,0.90,,3.08,,0.58,-0.25,0.33,88.47,89.33,-0.86,2026-01-29
156,Liberty,CUSA,,,9,9,65.9,63.5,2.39,,2.07,,0.39,-0.26,0.13,94.80,96.54,-1.75,2026-01-29
157,Army,Patriot,,,15,4,66.7,56.7,9.95,,-8.49,,-2.29,2.30,0.02,92.88,94.07,-1.19,2026-01-29
158,Fresno State,MWC,,,10,11,63.0,59.6,3.33,,-1.11,,-4.04,3.97,-0.06,87.14,88.10,-0.95,2026-01-29
159,Northern Colorado,Big Sky,,,15,6,71.5,60.6,10.95,,-3.27,,-0.57,0.47,-0.10,90.43,91.18,-0.75,2026-01-29
160,Louisiana-Monroe,Sun Belt,,,8,11,66.2,68.1,-1.95,,1.64,,0.46,-0.77,-0.31,90.05,91.43,-1.38,2026-01-29
161,Brown,Ivy,,,11,6,64.1,56.3,7.76,,-5.34,,-3.09,2.75,-0.34,86.51,89.44,-2.94,2026-01-29
162,Xavier,Big East,,,10,10,60.2,64.2,-4.00,,3.33,,-4.69,4.02,-0.67,87.97,90.38,-2.41,2026-01-29
163,Southern Mississippi,Sun Belt,,,11,9,75.9,72.8,3.15,,0.40,,6.15,-7.02,-0.88,95.46,98.23,-2.76,2026-01-29
164,Toledo,MAC,,,9,8,66.1,64.1,1.94,,-2.28,,-2.01,1.04,-0.97,90.50,93.00,-2.50,2026-01-29
165,George Washington,A-10,,,11,11,62.4,60.0,2.32,,-1.57,,-4.45,3.46,-1.00,90.70,93.31,-2.61,2026-01-29
166,Ohio,MAC,,,12,6,74.2,69.6,4.56,,-3.99,,5.62,-6.67,-1.05,90.47,93.85,-3.38,2026-01-29
167,UAB,American,,,7,13,69.9,70.3,-0.40,,-0.85,,2.82,-3.94,-1.12,94.94,97.49,-2.55,2026-01-29
168,Kent State,MAC,,,9,10,70.8,67.9,2.89,,1.62,,1.27,-2.54,-1.27,92.94,96.16,-3.21,2026-01-29
169,Appalachian State,Sun Belt,,,9,10,64.2,58.0,6.16,,-0.87,,-4.88,3.48,-1.40,91.21,94.92,-3.70,2026-01-29
170,South Alabama,Sun Belt,,,9,10,69.6,68.3,1.26,,-2.67,,0.62,-2.03,-1.41,89.55,92.79,-3.24,2026-01-29
171,Florida Gulf Coast,A-Sun,,,9,10,62.4,60.2,2.26,,4.28,,-6.23,4.64,-1.60,86.64,90.56,-3.92,2026-01-29
172,Oral Roberts,Summit,,,11,9,77.7,75.2,2.50,,1.74,,10.01,-11.75,-1.73,95.23,98.97,-3.74,2026-01-29
173,Drexel,CAA,,,11,7,63.9,56.9,7.00,,-6.02,,-4.45,2.49,-1.96,92.12,96.14,-4.02,2026-01-29
174,Eastern Michigan,MAC,,,9,9,69.4,68.1,1.33,,-0.46,,1.85,-3.96,-2.11,94.19,98.37,-4.18,2026-01-29
175,Howard,MEAC,,,15,7,65.0,62.2,2.77,,-5.00,,-2.09,-0.14,-2.23,86.96,92.14,-5.18,2026-01-29
176,Jacksonville,A-Sun,,,12,7,71.7,68.2,3.47,,-3.28,,4.18,-6.46,-2.28,88.37,93.04,-4.66,2026-01-29
177,FDU,NEC,,,17,4,66.8,52.3,14.48,,-13.15,,-6.96,4.66,-2.30,89.73,93.04,-3.32,2026-01-29
178,Cleveland State,Horizon,,,15,7,70.5,59.2,11.27,,-9.29,,-2.00,-0.39,-2.39,89.74,94.46,-4.72,2026-01-29
179,Saint Louis,A-10,,,11,11,69.0,67.2,1.86,,-0.65,,0.13,-2.59,-2.46,85.37,90.13,-4.76,2026-01-29
180,Binghamton,AmEast,,,14,6,68.1,62.8,5.35,,-2.97,,0.08,-2.60,-2.52,92.43,96.90,-4.47,2026-01-29
181,Northern Kentucky,Horizon,,,10,13,68.1,71.0,-2.87,,0.24,,2.32,-4.96,-2.63,91.69,96.41,-4.72,2026-01-29
182,Lamar,Southland,,,12,6,65.4,59.3,6.11,,-7.28,,-3.59,0.96,-2.64,88.63,93.02,-4.39,2026-01-29
183,La Salle,A-10,,,11,9,64.5,64.5,-0.05,,-0.90,,-1.90,-0.79,-2.69,84.98,90.55,-5.58,2026-01-29
184,Loyola (IL),A-10,,,9,11,56.2,62.0,-5.80,,3.02,,-7.84,5.07,-2.78,83.84,89.86,-6.02,2026-01-29
185,Bryant,AmEast,,,14,6,67.2,54.9,12.35,,-11.27,,-3.54,0.72,-2.83,87.63,92.54,-4.91,2026-01-29
186,Maine,AmEast,,,10,11,61.1,61.7,-0.57,,-2.30,,-3.97,1.10,-2.87,86.86,92.77,-5.90,2026-01-29
187,Dayton,A-10,,,10,10,65.9,67.5,-1.55,,-1.57,,-0.16,-2.95,-3.12,91.04,97.29,-6.25,2026-01-29
188,Washington State,WCC,,,4,18,61.9,73.6,-11.73,,8.55,,-1.29,-1.89,-3.17,90.24,96.35,-6.11,2026-01-29
189,Youngstown State,Horizon,,,14,7,66.6,57.3,9.29,,-5.68,,-6.29,3.09,-3.20,85.03,90.91,-5.87,2026-01-29
190,Albany (NY),AmEast,,,11,9,59.8,55.3,4.50,,-5.22,,-7.96,4.69,-3.27,90.40,96.25,-5.86,2026-01-29
191,Longwood,Big South,,,14,6,78.4,65.1,13.25,,-6.48,,3.14,-6.44,-3.30,87.32,95.05,-7.73,2026-01-29
192,Virginia Commonwealth,A-10,,,7,14,57.5,66.2,-8.71,,5.37,,-5.43,2.08,-3.35,83.69,89.68,-5.99,2026-01-29
193,Cal State Fullerton,Big West,,,11,9,72.1,63.7,8.40,,-6.26,,1.50,-4.97,-3.48,85.12,91.45,-6.33,2026-01-29
194,Holy Cross,Patriot,,,11,8,59.9,60.3,-0.37,,-3.11,,-6.14,2.65,-3.48,83.24,90.07,-6.83,2026-01-29
195,Pacific,WCC,,,8,12,64.8,66.5,-1.70,,1.71,,-2.46,-1.14,-3.60,89.60,95.94,-6.34,2026-01-29
196,DePaul,Big East,,,5,17,63.0,72.4,-9.36,,5.74,,0.22,-3.85,-3.63,88.47,94.89,-6.42,2026-01-29
197,Florida International,CUSA,,,11,7,74.7,68.4,6.28,,-5.13,,4.14,-8.03,-3.90,88.72,95.84,-7.11,2026-01-29
198,Illinois-Chicago,MVC,,,9,11,63.6,63.9,-0.30,,-3.76,,-4.83,0.77,-4.06,90.33,97.38,-7.05,2026-01-29
