Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
128,California Baptist,WAC,,,15,8,72.0,65.7,6.30,,-3.29,,5.50,-2.48,3.02,92.05,89.80,2.25,2026-02-07
129,High Point,Big South,,,21,2,76.8,58.3,18.57,,-12.48,,4.24,-1.24,3.00,94.13,91.70,2.43,2026-02-07
130,UC Santa Barbara,Big West,,,16,5,68.8,59.3,9.48,,-5.22,,-0.75,3.68,2.93,93.92,91.04,2.88,2026-02-07
131,UTSA,American,,,10,11,60.8,59.7,1.10,,3.52,,-4.67,7.24,2.57,88.21,85.70,2.51,2026-02-07
132,UC San Diego,Big West,,,16,6,69.4,59.5,9.91,,-5.71,,0.15,2.24,2.39,89.98,87.73,2.25,2026-02-07
133,Southern Indiana,OVC,,,15,7,69.5,57.1,12.36,,-2.90,,-0.58,2.95,2.36,90.57,87.74,2.84,2026-02-07
134,Pennsylvania,Ivy,,,13,8,64.0,56.9,7.14,,0.09,,-2.97,5.27,2.30,90.11,88.59,1.52,2026-02-07
135,Rutgers,Big Ten,,,9,14,57.3,67.2,-9.83,,12.10,,-3.21,5.49,2.28,89.30,88.09,1.21,2026-02-07
136,Missouri State,CUSA,,,14,8,65.6,62.6,2.95,,-0.73,,-1.02,3.24,2.22,89.38,87.78,1.60,2026-02-07
137,Tulsa,American,,,16,6,71.2,65.8,5.45,,-3.25,,2.55,-0.35,2.20,91.83,90.19,1.64,2026-02-07
138,Charlotte,American,,,10,13,63.3,66.4,-3.13,,5.24,,-0.29,2.40,2.11,91.52,89.88,1.64,2026-02-07
139,Tulane,American,,,8,13,68.1,68.4,-0.29,,2.36,,2.74,-0.67,2.08,92.09,90.43,1.67,2026-02-07
140,Purdue Fort Wayne,Horizon,,,15,9,71.3,63.5,7.79,,-3.05,,2.83,-0.92,1.91,92.36,90.88,1.49,2026-02-07
141,Central Arkansas,A-Sun,,,12,10,70.8,59.5,11.27,,-4.85,,-0.14,1.99,1.85,91.04,89.14,1.89,2026-02-07
142,Bradley,MVC,,,15,8,72.0,64.0,8.04,,-3.91,,1.46,0.27,1.73,93.28,91.23,2.05,2026-02-07
143,Idaho State,Big Sky,,,15,7,66.0,59.0,7.05,,-3.45,,-4.73,6.18,1.46,87.00,85.61,1.40,2026-02-07
144,Hawaii,Big West,,,12,9,62.5,58.9,3.62,,-1.55,,-3.86,5.31,1.45,88.67,87.07,1.60,2026-02-07
145,Middle Tennessee,CUSA,,,12,10,60.6,59.3,1.36,,-0.01,,-4.37,5.72,1.35,92.26,91.65,0.62,2026-02-07
146,Sam Houston,CUSA,,,13,7,65.2,56.5,8.65,,-1.07,,-4.16,5.03,0.87,82.43,83.21,-0.79,2026-02-07
147,Old Dominion,Sun Belt,,,14,10,69.3,67.3,2.08,,1.88,,1.92,-1.09,0.83,89.79,89.83,-0.05,2026-02-07
148,Southern Methodist,ACC,,,8,15,64.5,71.5,-6.96,,7.79,,1.80,-0.97,0.83,92.42,92.65,-0.23,2026-02-07
149,Providence,Big East,,,10,14,59.5,63.9,-4.33,,5.08,,-3.08,3.82,0.74,88.14,88.56,-0.42,2026-02-07
150,Navy,Patriot,,,15,6,70.1,61.3,8.76,,-6.82,,2.47,-1.84,0.63,92.83,93.39,-0.56,2026-02-07
151,San Francisco,WCC,,,14,9,68.7,67.3,1.48,,0.84,,3.11,-2.55,0.56,88.83,89.28,-0.45,2026-02-07
152,Northern Colorado,Big Sky,,,17,7,70.1,59.9,10.25,,-3.04,,-1.62,2.06,0.43,90.06,90.06,0.00,2026-02-07
153,Brown,Ivy,,,12,7,63.3,55.7,7.53,,-4.73,,-3.19,3.52,0.33,86.48,88.22,-1.74,2026-02-07
154,UAB,American,,,9,13,71.0,70.0,1.00,,-0.86,,4.86,-4.53,0.33,97.42,97.76,-0.34,2026-02-07
155,Houston,Big 12,,,7,15,61.0,71.7,-10.64,,10.88,,-0.33,0.57,0.24,87.87,88.09,-0.22,2026-02-07
156,UC Davis,Big West,,,16,7,69.3,63.7,5.57,,-2.79,,2.34,-2.32,0.02,93.46,95.19,-1.73,2026-02-07
157,Army,Patriot,,,17,5,65.4,56.0,9.41,,-8.23,,-3.29,3.21,-0.08,91.82,92.96,-1.14,2026-02-07
158,Liberty,CUSA,,,11,10,65.1,63.0,2.05,,1.53,,-0.45,0.35,-0.10,94.86,96.44,-1.58,2026-02-07
159,Southern Mississippi,Sun Belt,,,12,11,75.8,73.5,2.26,,1.52,,7.03,-7.13,-0.10,97.19,98.85,-1.67,2026-02-07
160,Louisiana-Monroe,Sun Belt,,,10,12,67.2,68.7,-1.50,,1.06,,1.34,-1.78,-0.44,90.51,91.76,-1.25,2026-02-07
161,Saint Mary's (CA),WCC,,,13,11,58.9,58.7,0.21,,1.88,,-6.66,6.17,-0.48,88.33,90.55,-2.22,2026-02-07
162,George Washington,A-10,,,13,11,62.6,59.9,2.71,,-1.64,,-4.19,3.68,-0.51,91.35,92.94,-1.59,2026-02-07
163,Ohio,MAC,,,13,8,74.1,69.8,4.38,,-3.62,,6.51,-7.12,-0.62,92.34,94.74,-2.40,2026-02-07
164,Fresno State,MWC,,,11,13,62.5,58.8,3.71,,-2.45,,-4.57,3.86,-0.71,86.30,88.16,-1.86,2026-02-07
165,Jacksonville,A-Sun,,,15,7,72.1,67.2,4.86,,-3.63,,4.90,-5.63,-0.73,89.49,91.94,-2.44,2026-02-07
166,Maine,AmEast,,,12,11,62.2,60.1,2.04,,-2.92,,-2.93,2.06,-0.88,89.00,91.47,-2.47,2026-02-07
167,Xavier,Big East,,,11,12,59.0,65.7,-6.65,,5.74,,-4.48,3.58,-0.91,88.13,90.66,-2.52,2026-02-07
168,Austin Peay,A-Sun,,,13,8,67.3,58.2,9.05,,-5.60,,-5.13,4.06,-1.08,89.20,91.53,-2.33,2026-02-07
169,Toledo,MAC,,,11,9,65.8,63.5,2.30,,-2.92,,-2.88,1.75,-1.13,89.89,92.30,-2.41,2026-02-07
170,Florida Gulf Coast,A-Sun,,,11,11,62.9,58.9,4.00,,1.61,,-5.97,4.84,-1.14,87.66,90.27,-2.61,2026-02-07
171,Kent State,MAC,,,10,12,71.0,68.9,2.18,,1.63,,2.02,-3.19,-1.17,92.82,95.74,-2.92,2026-02-07
172,Drexel,CAA,,,14,7,64.1,56.0,8.14,,-6.95,,-4.43,3.18,-1.25,92.43,95.00,-2.57,2026-02-07
173,Appalachian State,Sun Belt,,,10,12,64.0,59.4,4.64,,-0.24,,-4.81,3.37,-1.44,90.86,94.41,-3.55,2026-02-07
174,Youngstown State,Horizon,,,17,7,67.5,56.9,10.58,,-6.27,,-5.19,3.74,-1.45,86.99,90.07,-3.08,2026-02-07
175,Binghamton,AmEast,,,16,6,68.2,62.6,5.59,,-3.04,,0.66,-2.49,-1.84,93.46,96.61,-3.15,2026-02-07
176,Cleveland State,Horizon,,,17,8,70.2,59.5,10.72,,-8.85,,-2.05,0.07,-1.98,89.85,93.72,-3.86,2026-02-07
177,Howard,MEAC,,,16,7,65.1,62.1,3.04,,-5.02,,-1.89,-0.08,-1.98,87.94,92.46,-4.52,2026-02-07
178,DePaul,Big East,,,5,20,62.2,72.9,-10.64,,8.57,,0.68,-2.75,-2.07,89.50,93.81,-4.31,2026-02-07
179,FDU,NEC,,,20,4,67.2,52.0,15.25,,-14.30,,-6.44,4.33,-2.12,90.53,93.18,-2.65,2026-02-07
180,Oral Roberts,Summit,,,12,10,78.0,76.2,1.73,,1.58,,10.24,-12.40,-2.16,96.12,100.16,-4.05,2026-02-07
181,South Alabama,Sun Belt,,,9,13,67.8,68.9,-1.09,,-1.18,,-0.19,-2.07,-2.27,89.12,93.42,-4.31,2026-02-07
182,Florida International,CUSA,,,13,8,73.6,66.5,7.10,,-5.13,,3.70,-5.99,-2.28,90.31,94.73,-4.42,2026-02-07
183,La Salle,A-10,,,12,11,64.8,64.7,0.13,,-1.05,,-1.10,-1.32,-2.42,86.75,91.60,-4.85,2026-02-07
184,Virginia Commonwealth,A-10,,,8,15,58.3,66.3,-8.00,,5.40,,-4.69,2.09,-2.60,85.48,90.11,-4.63,2026-02-07
185,Bryant,AmEast,,,16,7,65.6,54.4,11.17,,-10.33,,-4.55,1.93,-2.62,85.92,90.23,-4.31,2026-02-07
186,Holy Cross,Patriot,,,14,8,60.0,58.6,1.45,,-4.11,,-5.71,3.06,-2.66,83.62,88.96,-5.34,2026-02-07
187,Loyola (IL),A-10,,,11,11,55.9,60.6,-4.68,,1.92,,-8.32,5.55,-2.76,84.14,89.61,-5.47,2026-02-07
188,Cal State Fullerton,Big West,,,13,9,72.0,64.1,7.91,,-5.60,,2.31,-5.11,-2.80,85.91,91.10,-5.19,2026-02-07
189,Northern Kentucky,Horizon,,,11,14,68.2,71.1,-2.92,,0.05,,2.23,-5.09,-2.87,91.66,96.50,-4.84,2026-02-07
190,Lamar,Southland,,,14,7,63.9,58.1,5.71,,-7.33,,-4.83,1.95,-2.88,87.88,92.16,-4.28,2026-02-07
191,Dayton,A-10,,,12,11,65.9,67.2,-1.35,,-1.65,,0.14,-3.13,-3.00,91.67,97.49,-5.82,2026-02-07
192,Eastern Michigan,MAC,,,10,11,68.3,67.1,1.14,,-1.66,,0.29,-3.34,-3.06,92.50,97.93,-5.43,2026-02-07
193,Albany (NY),AmEast,,,12,11,59.0,55.0,4.00,,-4.94,,-8.46,5.30,-3.16,90.37,95.71,-5.33,2026-02-07
194,Pacific,WCC,,,9,13,66.0,68.1,-2.14,,2.12,,-1.15,-2.16,-3.31,91.38,97.33,-5.95,2026-02-07
195,Southern Utah,WAC,,,15,7,73.4,66.3,7.14,,-4.15,,1.24,-4.55,-3.31,92.11,97.70,-5.59,2026-02-07
196,Longwood,Big South,,,16,6,78.7,65.7,13.00,,-7.38,,4.14,-7.57,-3.43,88.05,95.87,-7.82,2026-02-07
197,Washington State,WCC,,,5,20,63.5,75.1,-11.64,,8.21,,0.15,-3.58,-3.43,91.93,98.02,-6.09,2026-02-07
198,Saint Louis,A-10,,,11,14,67.0,68.0,-0.96,,0.56,,-0.86,-2.87,-3.73,84.49,90.84,-6.36,2026-02-07
