Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
60,Gonzaga,WCC,,,24,10,74.1,65.0,9.15,,3.97,,10.19,2.93,13.11,105.14,87.11,18.02,2026-07-04
61,Seton Hall,Big East,,,19,13,67.5,64.2,3.34,,9.15,,6.88,5.62,12.50,100.94,84.54,16.40,2026-07-04
62,Georgia Tech,ACC,,,14,19,65.8,65.9,-0.12,,12.39,,5.08,7.19,12.27,94.83,78.85,15.99,2026-07-04
63,Harvard,Ivy,,,20,12,65.3,56.7,8.66,,3.55,,2.20,10.01,12.20,96.49,79.68,16.82,2026-07-04
64,Marquette,Big East,,,18,12,67.7,63.0,4.63,,8.69,,5.67,6.33,12.01,101.70,85.87,15.82,2026-07-04
65,Purdue,Big Ten,,,13,17,69.4,72.2,-2.80,,14.78,,9.56,2.42,11.98,105.24,89.21,16.03,2026-07-04
66,South Florida,American,,,20,12,70.4,66.5,3.94,,7.74,,8.42,3.26,11.68,101.62,86.73,14.90,2026-07-04
67,Fairfield,MAAC,,,28,5,75.0,56.5,18.55,,-6.93,,7.54,4.08,11.62,103.68,87.59,16.10,2026-07-04
68,Wisconsin,Big Ten,,,16,18,67.8,71.9,-4.15,,15.54,,8.51,2.88,11.39,103.00,88.08,14.92,2026-07-04
69,George Mason,A-10,,,23,10,67.3,60.1,7.21,,4.05,,4.47,6.79,11.26,98.71,82.52,16.19,2026-07-04
70,Missouri,SEC,,,17,17,72.4,76.5,-4.15,,15.20,,12.48,-1.43,11.05,105.91,91.57,14.34,2026-07-04
71,Rice,American,,,29,6,69.5,59.6,9.83,,1.21,,4.75,6.29,11.04,98.02,83.42,14.60,2026-07-04
72,Auburn,SEC,,,15,17,59.3,62.9,-3.56,,14.51,,-0.33,11.28,10.95,94.34,80.53,13.81,2026-07-04
73,Colorado State,MWC,,,27,8,66.4,55.2,11.23,,0.38,,0.98,9.63,10.61,99.77,84.45,15.33,2026-07-04
74,San Diego State,MWC,,,27,6,70.1,60.1,10.06,,1.66,,5.26,4.90,10.16,102.58,88.11,14.47,2026-07-04
75,Troy,Sun Belt,,,25,8,81.3,69.9,11.45,,0.49,,12.79,-2.67,10.12,98.41,86.97,11.45,2026-07-04
76,Davidson,A-10,,,21,12,65.4,58.1,7.33,,2.59,,1.95,7.97,9.92,97.11,83.42,13.69,2026-07-04
77,Montana State,Big Sky,,,27,8,73.7,60.9,12.80,,-0.95,,6.16,3.72,9.87,94.83,82.27,12.56,2026-07-04
78,Penn State,Big Ten,,,11,18,74.4,82.2,-7.79,,17.22,,16.34,-6.91,9.43,106.28,93.63,12.65,2026-07-04
79,Santa Clara,WCC,,,24,10,80.2,68.6,11.62,,1.34,,13.60,-4.23,9.37,101.70,89.92,11.78,2026-07-04
80,Ball State,MAC,,,26,7,78.7,66.0,12.70,,-1.23,,10.78,-1.58,9.21,100.27,89.08,11.19,2026-07-04
81,Creighton,Big East,,,16,15,67.5,68.8,-1.26,,10.46,,7.15,2.05,9.20,101.97,89.58,12.39,2026-07-04
82,Oregon State,WCC,,,23,12,67.0,61.0,6.00,,4.27,,2.20,6.71,8.91,99.02,86.92,12.10,2026-07-04
83,Arkansas State,Sun Belt,,,27,10,76.4,66.2,10.16,,-0.43,,8.58,0.02,8.60,95.38,85.19,10.19,2026-07-04
84,Georgetown,Big East,,,14,17,62.6,62.5,0.16,,8.40,,1.82,6.75,8.56,96.24,85.00,11.24,2026-07-04
85,Florida State,ACC,,,10,21,71.5,77.1,-5.55,,14.00,,11.77,-3.32,8.45,99.15,88.69,10.45,2026-07-04
86,Louisiana Tech,CUSA,,,26,7,72.8,58.5,14.24,,-1.60,,4.25,4.15,8.40,101.96,89.84,12.12,2026-07-04
87,Nevada-Las Vegas,MWC,,,21,11,68.7,62.8,5.84,,2.48,,6.01,2.31,8.32,101.58,90.22,11.36,2026-07-04
88,Georgia Southern,Sun Belt,,,23,8,71.8,64.8,7.03,,2.81,,3.67,4.34,8.01,99.22,88.10,11.12,2026-07-04
89,Miami (OH),MAC,,,28,7,70.5,59.1,11.37,,-1.28,,1.71,6.25,7.96,95.75,84.91,10.84,2026-07-04
90,Arkansas,SEC,,,12,20,70.4,76.0,-5.56,,13.17,,9.73,-2.12,7.61,97.56,87.75,9.81,2026-07-04
91,Murray State,MVC,,,31,4,85.6,73.9,11.71,,-2.78,,16.24,-8.64,7.61,106.48,96.79,9.70,2026-07-04
92,Saint Joseph's,A-10,,,20,11,66.5,58.5,8.00,,2.26,,1.42,6.19,7.61,98.26,87.48,10.78,2026-07-04
93,North Texas,American,,,19,14,70.6,62.1,8.55,,2.35,,3.41,4.11,7.52,94.00,84.34,9.66,2026-07-04
94,Cincinnati,Big 12,,,11,20,70.0,73.4,-3.35,,11.88,,8.45,-1.33,7.12,101.23,91.74,9.49,2026-07-04
95,Marshall,Sun Belt,,,28,9,72.4,62.5,9.89,,0.60,,4.42,2.66,7.09,98.45,89.22,9.23,2026-07-04
96,UC Irvine,Big West,,,26,7,70.9,58.1,12.85,,-6.03,,2.77,4.06,6.82,99.27,89.67,9.59,2026-07-04
97,Arizona,Big 12,,,12,18,69.8,71.2,-1.37,,7.93,,8.11,-1.55,6.56,96.67,88.48,8.19,2026-07-04
98,Green Bay,Horizon,,,25,9,68.4,59.1,9.26,,-1.65,,1.47,4.98,6.45,95.62,86.85,8.77,2026-07-04
99,St. John's (NY),Big East,,,22,12,61.4,61.2,0.18,,5.87,,-0.26,6.31,6.05,95.19,87.87,7.33,2026-07-04
100,Idaho,Big Sky,,,29,6,76.6,65.1,11.49,,-3.84,,7.73,-1.91,5.83,95.74,88.80,6.94,2026-07-04
101,McNeese,Southland,,,29,6,68.2,52.8,15.34,,-6.57,,-2.63,8.24,5.61,92.20,83.90,8.30,2026-07-04
102,Northwestern,Big Ten,,,8,21,65.4,75.9,-10.52,,15.94,,6.11,-0.68,5.42,99.91,93.31,6.60,2026-07-04
103,Belmont,MVC,,,20,12,71.0,66.8,4.22,,0.97,,3.53,1.66,5.19,95.77,88.77,7.00,2026-07-04
104,Quinnipiac,MAAC,,,27,7,67.2,52.5,14.65,,-9.56,,-1.51,6.60,5.09,96.82,88.82,7.99,2026-07-04
105,Lindenwood,OVC,,,25,8,73.1,61.0,12.09,,-4.03,,4.55,0.46,5.01,103.56,95.92,7.64,2026-07-04
106,Western Illinois,OVC,,,26,6,75.1,60.8,14.31,,-5.86,,5.10,-0.10,5.00,100.25,92.55,7.70,2026-07-04
107,Massachusetts,MAC,,,23,7,68.8,60.4,8.47,,-3.49,,1.46,3.51,4.97,94.40,88.07,6.33,2026-07-04
108,Butler,Big East,,,12,19,62.2,65.0,-2.81,,7.76,,0.02,4.94,4.95,93.18,87.73,5.45,2026-07-04
109,New Mexico,MWC,,,22,10,67.4,60.7,6.66,,-1.76,,1.39,3.50,4.89,95.03,88.91,6.12,2026-07-04
110,Loyola Marymount,WCC,,,21,10,71.1,63.5,7.65,,-1.22,,4.86,0.02,4.88,99.36,92.79,6.57,2026-07-04
111,Vermont,AmEast,,,27,8,65.4,52.2,13.17,,-4.86,,-3.18,8.01,4.84,96.30,88.63,7.67,2026-07-04
112,UTSA,American,,,18,16,59.7,58.7,1.00,,4.75,,-4.83,9.34,4.51,89.71,83.34,6.37,2026-07-04
113,Wake Forest,ACC,,,14,18,65.2,66.3,-1.16,,5.61,,2.16,2.29,4.46,95.16,89.85,5.31,2026-07-04
114,College of Charleston,CAA,,,27,6,74.0,58.8,15.27,,-6.68,,3.95,0.21,4.16,97.63,91.93,5.70,2026-07-04
115,East Carolina,American,,,22,10,71.2,65.3,5.94,,-1.83,,5.38,-1.27,4.11,93.61,89.02,4.59,2026-07-04
116,UCF,Big 12,,,11,19,62.9,67.2,-4.27,,8.16,,0.70,3.20,3.90,92.62,88.11,4.51,2026-07-04
117,Boise State,MWC,,,25,9,69.7,63.9,5.79,,-1.90,,4.55,-0.72,3.83,96.84,91.99,4.85,2026-07-04
118,Grand Canyon,MWC,,,13,19,64.8,64.7,0.13,,3.50,,2.08,1.54,3.62,92.36,87.81,4.56,2026-07-04
119,Missouri State,CUSA,,,23,13,65.6,62.1,3.53,,0.02,,0.25,3.30,3.55,90.72,86.52,4.20,2026-07-04
120,Temple,American,,,15,17,67.8,68.8,-0.97,,4.13,,4.90,-1.74,3.16,94.12,90.71,3.41,2026-07-04
121,Abilene Christian,WAC,,,24,11,71.6,60.4,11.14,,-3.59,,-0.05,3.02,2.97,95.22,91.21,4.01,2026-07-04
122,Pennsylvania,Ivy,,,17,10,64.6,57.9,6.70,,0.01,,-0.91,3.84,2.93,92.67,89.53,3.14,2026-07-04
123,Portland,WCC,,,20,15,68.7,63.7,5.00,,1.63,,1.67,1.23,2.90,90.88,87.02,3.86,2026-07-04
124,Central Michigan,MAC,,,18,12,70.3,66.3,3.97,,-0.32,,3.79,-0.94,2.86,95.07,92.01,3.06,2026-07-04
125,California Baptist,WAC,,,23,11,71.9,67.2,4.76,,-1.95,,5.94,-3.13,2.82,94.17,91.10,3.07,2026-07-04
126,Hawaii,Big West,,,22,11,63.5,57.1,6.42,,-3.40,,-3.63,6.45,2.82,90.62,86.11,4.51,2026-07-04
127,South Dakota,Summit,,,26,10,70.2,58.8,11.47,,-4.46,,-0.83,3.62,2.79,92.49,88.28,4.22,2026-07-04
128,Eastern Kentucky,A-Sun,,,25,9,71.4,59.2,12.24,,-7.31,,1.08,1.64,2.73,91.48,88.45,3.03,2026-07-04
129,Providence,Big East,,,15,18,60.0,63.9,-3.91,,6.61,,-1.80,4.49,2.70,90.00,86.79,3.21,2026-07-04
130,Northern Iowa,MVC,,,18,14,67.8,64.3,3.53,,-1.03,,-1.38,3.88,2.50,91.23,88.37,2.86,2026-07-04
131,UC San Diego,Big West,,,24,9,70.2,62.6,7.52,,-3.78,,2.48,-0.01,2.48,93.10,89.68,3.43,2026-07-04
132,Pepperdine,WCC,,,21,13,70.6,67.0,3.65,,-0.61,,3.60,-1.31,2.30,95.48,92.85,2.63,2026-07-04
133,Coastal Carolina,Sun Belt,,,14,18,73.1,67.4,5.63,,-0.05,,4.65,-2.70,1.95,91.64,89.83,1.81,2026-07-04
134,Central Arkansas,A-Sun,,,21,11,69.2,57.4,11.78,,-6.83,,-1.75,3.69,1.94,90.99,87.63,3.36,2026-07-04
135,Rutgers,Big Ten,,,9,20,58.0,69.5,-11.45,,13.39,,-2.02,3.95,1.94,90.89,89.29,1.60,2026-07-04
136,Purdue Fort Wayne,Horizon,,,21,14,71.0,64.3,6.66,,-3.13,,2.97,-1.39,1.58,92.44,90.54,1.91,2026-07-04
137,Illinois State,MVC,,,24,14,71.3,66.7,4.55,,-3.16,,2.12,-0.72,1.40,95.40,94.04,1.37,2026-07-04
138,Liberty,CUSA,,,18,13,64.0,60.0,3.97,,-0.35,,-1.83,3.17,1.34,95.08,93.30,1.78,2026-07-04
139,Southern Indiana,OVC,,,21,11,69.4,58.7,10.72,,-4.74,,-0.22,1.38,1.16,91.81,89.84,1.97,2026-07-04
140,Brown,Ivy,,,16,11,61.3,56.8,4.56,,-2.06,,-3.76,4.43,0.67,86.39,87.09,-0.69,2026-07-04
141,Tulsa,American,,,19,12,67.9,66.0,1.94,,-1.39,,0.96,-0.42,0.54,90.01,89.47,0.54,2026-07-04
142,UC Santa Barbara,Big West,,,20,10,66.2,59.9,6.30,,-4.76,,-2.44,2.96,0.52,92.45,91.94,0.51,2026-07-04
143,Navy,Patriot,,,22,9,69.6,60.8,8.74,,-7.40,,2.32,-1.86,0.46,92.01,92.14,-0.13,2026-07-04
144,Charlotte,American,,,14,18,63.5,66.3,-2.72,,3.16,,-0.63,1.06,0.44,91.48,91.24,0.24,2026-07-04
145,Old Dominion,Sun Belt,,,18,14,69.4,68.5,0.94,,1.83,,2.10,-1.69,0.41,90.08,90.00,0.07,2026-07-04
146,Louisiana-Monroe,Sun Belt,,,17,16,69.7,67.8,1.88,,-0.05,,2.27,-1.94,0.33,92.38,92.04,0.34,2026-07-04
147,San Francisco,WCC,,,19,15,68.1,67.8,0.35,,1.06,,2.58,-2.37,0.21,88.63,88.60,0.03,2026-07-04
148,Cleveland State,Horizon,,,26,10,70.2,60.3,9.83,,-7.10,,-0.55,0.63,0.08,92.00,92.14,-0.14,2026-07-04
149,Toledo,MAC,,,17,15,65.1,63.3,1.84,,-1.43,,-2.92,3.00,0.08,90.04,90.07,-0.03,2026-07-04
150,Middle Tennessee,CUSA,,,17,16,61.9,60.4,1.55,,-1.48,,-3.49,3.55,0.06,92.40,92.68,-0.28,2026-07-04
151,Houston,Big 12,,,7,23,61.2,73.2,-12.00,,12.04,,0.97,-0.93,0.04,89.29,88.86,0.42,2026-07-04
152,Idaho State,Big Sky,,,19,11,65.6,60.6,5.00,,-3.46,,-3.56,3.48,-0.08,87.87,87.84,0.03,2026-07-04
153,Army,Patriot,,,26,8,64.8,55.9,8.85,,-8.26,,-3.36,3.13,-0.23,93.51,93.96,-0.45,2026-07-04
154,Tulane,American,,,11,20,65.0,67.1,-2.06,,1.69,,-0.50,0.13,-0.37,90.02,90.86,-0.84,2026-07-04
155,Ohio,MAC,,,18,14,73.7,71.2,2.56,,-2.02,,6.62,-7.03,-0.41,91.54,92.70,-1.16,2026-07-04
156,Youngstown State,Horizon,,,25,10,66.4,57.7,8.71,,-5.17,,-4.28,3.86,-0.41,88.43,89.17,-0.74,2026-07-04
157,Jacksonville,A-Sun,,,24,9,72.5,68.2,4.27,,-3.38,,5.19,-5.61,-0.42,91.00,91.84,-0.84,2026-07-04
158,Fresno State,MWC,,,15,18,62.9,60.7,2.18,,-1.21,,-3.29,2.80,-0.49,87.85,88.71,-0.86,2026-07-04
159,Bradley,MVC,,,20,13,69.7,64.2,5.58,,-4.37,,-1.30,0.77,-0.53,91.07,91.50,-0.43,2026-07-04
160,FDU,NEC,,,30,5,68.5,51.5,17.00,,-15.60,,-5.36,4.81,-0.54,92.93,92.22,0.71,2026-07-04
161,High Point,Big South,,,27,6,73.8,60.1,13.73,,-11.90,,1.90,-2.47,-0.57,91.77,93.37,-1.60,2026-07-04
162,George Washington,A-10,,,18,18,61.0,60.7,0.28,,0.09,,-4.48,3.74,-0.74,91.53,93.00,-1.47,2026-07-04
163,La Salle,A-10,,,19,14,64.6,64.0,0.67,,-0.46,,-0.32,-0.48,-0.80,88.69,90.28,-1.59,2026-07-04
164,Dayton,A-10,,,17,14,67.0,67.5,-0.58,,-0.26,,2.55,-3.39,-0.84,94.45,96.14,-1.70,2026-07-04
165,Saint Mary's,WCC,,,15,17,59.9,59.4,0.56,,0.45,,-6.58,5.73,-0.85,88.32,90.22,-1.89,2026-07-04
166,Northern Colorado,Big Sky,,,23,11,68.5,60.6,7.91,,-3.96,,-2.37,1.51,-0.86,91.11,92.07,-0.97,2026-07-04
167,Kent State,MAC,,,15,16,69.0,67.6,1.39,,0.83,,0.98,-2.26,-1.28,91.62,93.88,-2.26,2026-07-04
168,Sam Houston,CUSA,,,18,13,65.3,59.9,5.42,,-2.30,,-2.96,1.66,-1.30,84.57,87.28,-2.71,2026-07-04
169,Howard,MEAC,,,26,8,66.6,60.4,6.18,,-7.68,,-1.45,-0.06,-1.51,88.67,91.63,-2.96,2026-07-04
170,South Alabama,Sun Belt,,,17,19,67.6,67.6,0.00,,-1.52,,0.20,-1.72,-1.52,91.13,93.56,-2.43,2026-07-04
171,UC Davis,Big West,,,23,11,68.6,64.5,4.09,,-3.82,,1.24,-2.87,-1.63,92.29,95.29,-3.00,2026-07-04
172,Holy Cross,Patriot,,,23,10,60.9,57.6,3.30,,-5.00,,-4.81,3.12,-1.69,85.99,89.07,-3.08,2026-07-04
173,Florida International,CUSA,,,21,12,70.3,65.7,4.55,,-3.56,,2.47,-4.22,-1.75,89.05,91.84,-2.79,2026-07-04
174,Maine,AmEast,,,19,13,61.7,60.0,1.69,,-3.49,,-2.91,1.11,-1.80,89.94,93.23,-3.29,2026-07-04
175,Austin Peay,A-Sun,,,19,14,66.0,58.7,7.30,,-6.26,,-5.48,3.64,-1.84,91.01,93.54,-2.53,2026-07-04
176,DePaul,Big East,,,8,24,63.0,72.3,-9.28,,7.43,,1.83,-3.68,-1.85,90.44,93.55,-3.11,2026-07-04
177,Florida Gulf Coast,A-Sun,,,16,16,63.4,59.1,4.25,,-1.64,,-6.14,4.27,-1.87,88.06,90.38,-2.32,2026-07-04
178,Xavier,Big East,,,11,19,58.4,66.6,-8.20,,6.20,,-4.57,2.57,-2.00,88.00,91.47,-3.47,2026-07-04
179,Stephen F. Austin,Southland,,,25,10,75.3,66.9,8.37,,-8.89,,6.01,-8.15,-2.14,93.84,97.16,-3.32,2026-07-04
180,Appalachian State,Sun Belt,,,11,19,62.6,61.5,1.13,,1.09,,-5.24,3.04,-2.19,89.74,93.76,-4.02,2026-07-04
181,Southern Mississippi,Sun Belt,,,15,16,74.3,74.0,0.32,,-0.01,,5.81,-8.44,-2.63,95.81,99.95,-4.14,2026-07-04
182,UAB,American,,,11,19,68.2,69.9,-1.67,,-1.30,,1.88,-4.80,-2.92,94.19,98.20,-4.01,2026-07-04
183,Drexel,CAA,,,21,11,63.7,57.3,6.34,,-7.80,,-4.80,1.71,-3.09,90.82,95.20,-4.38,2026-07-04
184,Pacific,WCC,,,11,19,65.6,68.7,-3.13,,2.42,,-0.96,-2.17,-3.13,91.23,96.13,-4.90,2026-07-04
185,Northern Kentucky,Horizon,,,15,17,68.4,69.8,-1.38,,-1.88,,1.61,-4.86,-3.26,91.81,96.43,-4.62,2026-07-04
186,Southern Methodist,ACC,,,9,21,61.8,74.7,-12.90,,9.56,,-0.03,-3.31,-3.34,89.61,94.49,-4.88,2026-07-04
187,Bryant,AmEast,,,18,12,63.2,55.0,8.20,,-8.78,,-5.69,2.31,-3.38,84.94,89.73,-4.79,2026-07-04
188,Loyola (IL),A-10,,,16,18,56.9,61.4,-4.47,,1.06,,-6.81,3.39,-3.42,85.97,91.38,-5.41,2026-07-04
189,Bowling Green,MAC,,,17,14,69.5,66.2,3.23,,-0.35,,-1.28,-2.26,-3.53,87.33,92.46,-5.13,2026-07-04
190,Cal State Fullerton,Big West,,,18,14,71.3,65.8,5.53,,-5.58,,2.28,-5.89,-3.61,87.06,92.63,-5.57,2026-07-04
191,Boston College,ACC,,,5,26,64.1,76.8,-12.74,,9.13,,2.82,-6.43,-3.62,95.29,101.33,-6.04,2026-07-04
192,Binghamton,AmEast,,,20,13,65.2,61.8,3.42,,-4.11,,-1.85,-1.81,-3.66,92.74,98.39,-5.65,2026-07-04
193,Eastern Michigan,MAC,,,13,16,67.4,67.7,-0.31,,-1.52,,-0.63,-3.06,-3.70,91.09,96.71,-5.62,2026-07-04
194,Illinois-Chicago,MVC,,,14,18,66.2,66.0,0.13,,-3.95,,-3.59,-0.24,-3.83,92.65,98.04,-5.39,2026-07-04
195,Oral Roberts,Summit,,,15,15,76.2,75.2,0.93,,-1.02,,8.62,-12.63,-4.02,94.61,100.40,-5.80,2026-07-04
196,Utah Valley,WAC,,,16,15,63.2,61.2,1.97,,-3.08,,-5.75,1.70,-4.05,83.86,89.70,-5.84,2026-07-04
197,Southern Utah,WAC,,,19,13,72.3,68.2,4.13,,-3.81,,1.97,-6.10,-4.12,93.57,99.37,-5.81,2026-07-04
198,Stetson,A-Sun,,,20,12,69.7,64.9,4.81,,-5.42,,0.71,-4.86,-4.15,94.76,100.54,-5.78,2026-07-04
