Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
34,Georgia,SEC,,24,22,9,73.6,61.5,12.10,,11.83,,12.60,11.33,23.93,109.67,77.91,31.76,2026-03-17
35,Villanova,Big East,,,25,7,71.8,61.4,10.47,,11.27,,12.28,9.47,21.74,107.64,77.62,30.02,2026-03-17
36,Virginia,ACC,,,19,11,75.3,64.3,10.97,,9.73,,13.86,6.84,20.70,110.29,82.33,27.97,2026-03-17
37,Syracuse,ACC,,,23,8,74.5,63.4,11.06,,9.49,,13.44,7.12,20.55,105.07,78.31,26.77,2026-03-17
38,Virginia Tech,ACC,,,23,9,72.9,61.3,11.59,,8.96,,11.29,9.26,20.55,103.49,76.88,26.62,2026-03-17
39,Colorado,Big 12,,,22,11,67.8,60.7,7.12,,13.39,,8.04,12.47,20.51,103.13,75.76,27.37,2026-03-17
40,Mississippi State,SEC,,,18,13,74.8,67.1,7.71,,12.52,,13.84,6.39,20.23,108.10,81.73,26.37,2026-03-17
41,Florida,SEC,,,18,15,73.2,66.8,6.45,,13.35,,11.99,7.81,19.81,105.82,80.44,25.38,2026-03-17
42,Stanford,ACC,,,19,13,70.2,62.3,7.94,,11.68,,9.36,10.25,19.61,105.14,78.00,27.14,2026-03-17
43,Clemson,ACC,,,21,11,67.7,58.7,9.00,,9.78,,5.93,12.84,18.78,107.41,81.67,25.75,2026-03-17
44,California,ACC,,,19,14,69.3,63.0,6.30,,11.90,,8.86,9.34,18.20,104.67,80.40,24.27,2026-03-17
45,Kansas,Big 12,,,19,13,71.8,64.9,6.91,,13.04,,10.64,7.33,17.97,107.23,83.02,24.21,2026-03-17
46,James Madison,Sun Belt,,,26,8,74.8,61.1,13.71,,3.98,,9.88,7.81,17.69,103.79,79.96,23.83,2026-03-17
47,Kansas State,Big 12,,,18,17,69.8,67.1,2.63,,14.75,,10.33,7.04,17.38,105.33,82.52,22.82,2026-03-17
48,Richmond,A-10,,,26,7,72.6,59.0,13.61,,3.72,,10.09,7.23,17.32,109.97,85.55,24.42,2026-03-17
49,Arizona State,Big 12,,,24,10,66.5,60.6,5.94,,11.30,,4.94,12.29,17.24,98.49,75.55,22.94,2026-03-17
50,South Dakota State,Summit,,,27,6,76.6,61.2,15.33,,1.91,,10.75,6.49,17.24,108.57,84.39,24.18,2026-03-17
51,Indiana,Big Ten,,,18,14,71.4,70.2,1.22,,15.89,,11.55,5.55,17.11,108.94,86.80,22.14,2026-03-17
52,Miami (FL),ACC,,,17,14,70.3,65.7,4.65,,12.24,,9.77,7.12,16.88,104.23,82.31,21.92,2026-03-17
53,BYU,Big 12,,,22,11,69.9,64.2,5.76,,11.02,,9.21,7.57,16.78,101.31,79.67,21.64,2026-03-17
54,Princeton,Ivy,,23,26,3,72.5,60.0,12.52,,3.59,,9.87,6.23,16.11,109.31,86.61,22.70,2026-03-17
55,Utah,Big 12,,,19,12,68.3,65.3,3.03,,13.79,,8.18,7.88,16.06,102.94,81.77,21.16,2026-03-17
56,Texas A&M,SEC,,,14,12,65.3,67.5,-2.19,,18.24,,7.09,8.96,16.05,100.42,79.53,20.90,2026-03-17
57,North Dakota State,Summit,,,28,4,79.2,58.9,20.28,,-4.12,,11.10,3.68,14.78,108.86,87.82,21.05,2026-03-17
58,Rhode Island,A-10,,,28,4,67.7,53.8,13.91,,1.34,,3.54,10.35,13.89,102.97,82.95,20.02,2026-03-17
59,Gonzaga,WCC,,,24,9,74.4,64.5,9.88,,3.83,,10.43,3.28,13.71,105.59,86.80,18.79,2026-03-17
60,Seton Hall,Big East,,,19,12,67.8,64.1,3.77,,9.67,,7.62,5.83,13.44,102.11,84.45,17.65,2026-03-17
61,Columbia,Ivy,,,20,8,70.9,59.7,11.21,,1.94,,8.37,4.78,13.15,101.94,84.37,17.56,2026-03-17
62,Marquette,Big East,,,18,12,67.7,63.0,4.63,,9.48,,5.97,6.82,12.79,102.05,85.18,16.87,2026-03-17
63,Georgia Tech,ACC,,,14,18,65.8,65.8,0.00,,12.65,,5.29,7.36,12.65,95.08,78.64,16.45,2026-03-17
64,Purdue,Big Ten,,,13,17,69.4,72.2,-2.80,,15.44,,9.86,2.78,12.64,105.56,88.69,16.88,2026-03-17
65,George Mason,A-10,,,23,9,67.4,59.7,7.66,,4.41,,4.69,7.37,12.06,99.04,81.76,17.28,2026-03-17
66,Wisconsin,Big Ten,,,13,17,68.5,73.1,-4.60,,16.49,,9.42,2.47,11.89,104.04,88.55,15.49,2026-03-17
67,South Florida,American,,,20,12,70.4,66.5,3.94,,7.93,,8.45,3.42,11.87,101.57,86.47,15.11,2026-03-17
68,Fairfield,MAAC,,,28,4,75.5,55.8,19.72,,-7.88,,7.72,4.12,11.84,104.05,87.57,16.48,2026-03-17
69,Missouri,SEC,,,16,16,72.4,76.6,-4.16,,15.54,,12.66,-1.28,11.38,106.27,91.60,14.67,2026-03-17
70,Rice,American,,,28,5,70.0,59.5,10.48,,0.79,,5.16,6.11,11.27,98.44,83.61,14.84,2026-03-17
71,Auburn,SEC,,,15,17,59.3,62.9,-3.56,,14.81,,-0.17,11.42,11.25,94.43,80.32,14.10,2026-03-17
72,Harvard,Ivy,,,18,11,65.3,57.3,7.93,,3.01,,2.10,8.84,10.94,96.58,81.39,15.19,2026-03-17
73,Montana State,Big Sky,,,25,7,74.4,61.2,13.22,,-0.45,,7.12,3.50,10.61,95.80,82.20,13.59,2026-03-17
74,Colorado State,MWC,,,27,7,66.5,54.9,11.65,,-0.08,,1.15,9.41,10.56,99.95,84.68,15.27,2026-03-17
75,Troy,Sun Belt,,,25,7,81.7,69.6,12.09,,0.12,,12.93,-2.59,10.35,98.67,87.13,11.54,2026-03-17
76,Davidson,A-10,,,21,12,65.4,58.1,7.33,,2.97,,2.16,8.15,10.31,97.30,83.10,14.21,2026-03-17
77,San Diego State,MWC,,,25,5,70.6,60.0,10.60,,1.18,,5.39,4.69,10.07,102.36,88.13,14.23,2026-03-17
78,Creighton,Big East,,,16,15,67.5,68.8,-1.26,,11.24,,7.45,2.54,9.99,102.32,88.89,13.43,2026-03-17
79,Penn State,Big Ten,,,11,18,74.4,82.2,-7.79,,17.77,,16.54,-6.56,9.98,106.49,93.16,13.33,2026-03-17
80,Santa Clara,WCC,,,24,9,80.6,68.5,12.09,,1.35,,13.97,-4.21,9.77,102.11,89.84,12.27,2026-03-17
81,Ball State,MAC,,,26,7,78.7,66.0,12.70,,-0.80,,11.00,-1.36,9.64,100.50,88.76,11.74,2026-03-17
82,Oregon State,WCC,,,23,11,67.3,61.0,6.29,,4.60,,2.69,6.82,9.51,99.27,86.33,12.94,2026-03-17
83,Georgetown,Big East,,,14,17,62.6,62.5,0.16,,9.12,,2.08,7.20,9.29,96.58,84.38,12.20,2026-03-17
84,Louisiana Tech,CUSA,,,26,6,73.2,58.3,14.84,,-1.68,,4.58,4.24,8.82,102.18,89.49,12.70,2026-03-17
85,Florida State,ACC,,,10,21,71.5,77.1,-5.55,,14.35,,11.93,-3.13,8.80,99.25,88.38,10.88,2026-03-17
86,Nevada-Las Vegas,MWC,,,21,11,68.7,62.8,5.84,,2.86,,6.19,2.52,8.70,101.74,89.90,11.84,2026-03-17
87,Georgia Southern,Sun Belt,,,23,7,72.4,64.2,8.13,,2.41,,3.94,4.75,8.68,99.78,87.88,11.90,2026-03-17
88,Miami (OH),MAC,,,28,6,71.0,58.5,12.53,,-1.86,,1.89,6.66,8.55,95.82,84.13,11.70,2026-03-17
89,Murray State,MVC,,,31,3,86.1,73.1,13.00,,-3.27,,16.66,-8.26,8.40,106.71,95.98,10.73,2026-03-17
90,Arkansas State,Sun Belt,,,24,9,76.6,66.8,9.79,,-0.28,,8.67,-0.46,8.22,94.65,85.10,9.56,2026-03-17
91,North Texas,American,,,19,14,70.6,62.1,8.55,,2.72,,3.57,4.32,7.88,94.16,84.05,10.11,2026-03-17
92,Saint Joseph's,A-10,,,20,11,66.5,58.5,8.00,,2.52,,1.59,6.27,7.86,98.41,87.27,11.14,2026-03-17
93,Arkansas,SEC,,,12,20,70.4,76.0,-5.56,,13.40,,9.81,-1.97,7.84,97.58,87.56,10.02,2026-03-17
94,Cincinnati,Big 12,,,11,20,70.0,73.4,-3.35,,12.47,,8.77,-1.07,7.70,101.60,91.36,10.24,2026-03-17
95,St. John's (NY),Big East,,,22,11,62.5,60.8,1.64,,6.06,,0.94,6.75,7.69,96.80,87.09,9.71,2026-03-17
96,UC Irvine,Big West,,,26,6,71.4,58.0,13.44,,-5.81,,3.40,4.22,7.62,99.92,89.25,10.68,2026-03-17
97,Arizona,Big 12,,,12,18,69.8,71.2,-1.37,,8.62,,8.45,-1.21,7.25,97.08,88.01,9.07,2026-03-17
98,Green Bay,Horizon,,,25,8,68.7,58.6,10.06,,-2.19,,1.49,5.20,6.69,95.63,86.51,9.13,2026-03-17
99,Idaho,Big Sky,,,29,5,77.1,64.4,12.71,,-4.31,,8.33,-1.73,6.60,96.28,88.40,7.88,2026-03-17
100,Northwestern,Big Ten,,,8,21,65.4,75.9,-10.52,,16.66,,6.41,-0.27,6.14,100.24,92.73,7.51,2026-03-17
101,Western Illinois,OVC,,,26,5,75.9,60.1,15.77,,-6.30,,5.73,0.33,6.06,101.16,92.06,9.11,2026-03-17
102,Lindenwood,OVC,,,25,8,73.1,61.0,12.09,,-3.20,,4.96,0.87,5.83,104.01,95.27,8.74,2026-03-17
103,Belmont,MVC,,,20,12,71.0,66.8,4.22,,1.40,,3.71,1.91,5.62,95.94,88.41,7.53,2026-03-17
104,Butler,Big East,,,12,19,62.2,65.0,-2.81,,8.39,,0.26,5.32,5.58,93.45,87.16,6.29,2026-03-17
105,Wake Forest,ACC,,,14,17,65.7,66.6,-0.84,,6.37,,3.00,2.53,5.53,96.14,89.39,6.75,2026-03-17
106,Marshall,Sun Belt,,,23,9,72.7,64.0,8.69,,0.84,,4.17,1.30,5.48,96.94,90.34,6.59,2026-03-17
107,New Mexico,MWC,,,22,10,67.4,60.7,6.66,,-1.33,,1.61,3.72,5.33,95.27,88.59,6.67,2026-03-17
108,McNeese,Southland,,,28,5,69.0,52.9,16.12,,-7.52,,-2.29,7.59,5.29,92.76,84.79,7.97,2026-03-17
109,Massachusetts,MAC,,,23,7,68.8,60.4,8.47,,-3.19,,1.61,3.66,5.27,94.52,87.79,6.73,2026-03-17
110,Loyola Marymount,WCC,,,21,9,70.9,62.9,8.03,,-1.25,,4.69,0.51,5.20,99.16,92.16,6.99,2026-03-17
111,Quinnipiac,MAAC,,,26,6,67.0,51.3,15.72,,-10.95,,-2.32,7.10,4.77,96.02,88.30,7.72,2026-03-17
112,Vermont,AmEast,,,27,7,65.8,51.6,14.15,,-5.90,,-3.21,7.94,4.73,96.13,88.33,7.80,2026-03-17
113,UTSA,American,,,18,15,60.0,57.8,2.18,,3.54,,-5.21,9.68,4.48,89.36,83.12,6.24,2026-03-17
114,UCF,Big 12,,,11,19,62.9,67.2,-4.27,,8.73,,0.99,3.47,4.46,92.93,87.70,5.23,2026-03-17
115,East Carolina,American,,,22,10,71.2,65.3,5.94,,-1.56,,5.51,-1.14,4.38,93.70,88.78,4.92,2026-03-17
116,Boise State,MWC,,,25,9,69.7,63.9,5.79,,-1.43,,4.82,-0.52,4.30,97.11,91.67,5.43,2026-03-17
117,Grand Canyon,MWC,,,13,19,64.8,64.7,0.13,,3.84,,2.26,1.70,3.97,92.54,87.56,4.98,2026-03-17
118,College of Charleston,CAA,,,27,5,74.3,58.1,16.28,,-7.85,,3.69,0.22,3.91,97.50,92.15,5.35,2026-03-17
119,California Baptist,WAC,,,23,10,72.8,66.3,6.52,,-2.63,,6.58,-2.70,3.88,94.92,90.49,4.43,2026-03-17
120,Portland,WCC,,,18,14,69.1,63.4,5.63,,2.32,,2.07,1.81,3.88,91.45,86.22,5.23,2026-03-17
121,Abilene Christian,WAC,,,23,10,71.9,60.3,11.61,,-2.98,,0.55,3.24,3.79,95.23,90.20,5.02,2026-03-17
122,Missouri State,CUSA,,,22,12,65.7,61.0,4.68,,-0.89,,0.13,3.65,3.78,90.35,85.75,4.60,2026-03-17
123,UC San Diego,Big West,,,24,8,71.1,61.9,9.19,,-4.21,,3.22,0.51,3.73,94.03,88.96,5.07,2026-03-17
124,Hawaii,Big West,,,22,11,63.5,57.1,6.42,,-2.65,,-3.28,6.85,3.57,91.01,85.52,5.49,2026-03-17
125,Pepperdine,WCC,,,19,12,70.6,66.3,4.26,,0.05,,3.94,-0.40,3.54,96.14,91.83,4.30,2026-03-17
126,Temple,American,,,15,17,67.8,68.8,-0.97,,4.46,,5.12,-1.63,3.49,94.31,90.49,3.82,2026-03-17
127,Providence,Big East,,,15,18,60.0,63.9,-3.91,,7.18,,-1.59,4.86,3.27,90.24,86.25,3.98,2026-03-17
128,Central Michigan,MAC,,,18,12,70.3,66.3,3.97,,0.06,,3.94,-0.71,3.23,95.20,91.67,3.53,2026-03-17
129,Northern Iowa,MVC,,,18,14,67.8,64.3,3.53,,-0.41,,-1.09,4.21,3.12,91.56,87.91,3.65,2026-03-17
130,Eastern Kentucky,A-Sun,,,24,8,72.6,59.1,13.47,,-8.11,,1.74,1.35,3.10,92.14,88.69,3.45,2026-03-17
131,Rutgers,Big Ten,,,9,20,58.0,69.5,-11.45,,13.92,,-1.78,4.24,2.47,91.14,88.86,2.29,2026-03-17
132,Central Arkansas,A-Sun,,,21,11,69.2,57.4,11.78,,-6.32,,-1.49,3.94,2.45,91.26,87.27,3.99,2026-03-17
133,Pennsylvania,Ivy,,,17,10,64.6,57.9,6.70,,-0.53,,-1.25,3.64,2.39,92.16,89.75,2.41,2026-03-17
134,Coastal Carolina,Sun Belt,,,14,18,73.1,67.4,5.63,,0.12,,4.76,-2.65,2.12,91.69,89.76,1.94,2026-03-17
135,Southern Indiana,OVC,,,21,10,69.8,58.6,11.16,,-4.09,,0.32,1.80,2.12,92.43,89.13,3.29,2026-03-17
136,Purdue Fort Wayne,Horizon,,,20,13,70.8,63.5,7.24,,-3.08,,2.89,-0.78,2.11,92.38,89.74,2.64,2026-03-17
137,South Dakota,Summit,,,23,9,70.3,58.6,11.72,,-4.84,,-1.23,3.32,2.09,91.37,88.08,3.29,2026-03-17
138,Liberty,CUSA,,,18,13,64.0,60.0,3.97,,0.02,,-1.62,3.33,1.71,95.27,93.01,2.26,2026-03-17
139,Illinois State,MVC,,,20,13,72.7,68.2,4.55,,-3.24,,3.03,-1.73,1.31,95.95,94.81,1.14,2026-03-17
140,UC Santa Barbara,Big West,,,20,10,66.2,59.9,6.30,,-4.04,,-2.12,3.36,1.24,92.80,91.37,1.43,2026-03-17
141,Navy,Patriot,,,22,8,70.2,60.4,9.73,,-7.88,,2.64,-1.66,0.99,92.50,91.89,0.61,2026-03-17
142,Tulsa,American,,,19,12,67.9,66.0,1.94,,-1.09,,1.15,-0.30,0.85,90.17,89.26,0.91,2026-03-17
143,Charlotte,American,,,14,18,63.5,66.3,-2.72,,3.44,,-0.44,1.16,0.72,91.65,91.07,0.58,2026-03-17
144,Idaho State,Big Sky,,,19,11,65.6,60.6,5.00,,-2.75,,-3.16,3.79,0.64,88.33,87.37,0.96,2026-03-17
145,Houston,Big 12,,,7,23,61.2,73.2,-12.00,,12.60,,1.29,-0.69,0.60,89.64,88.50,1.14,2026-03-17
146,Old Dominion,Sun Belt,,,18,14,69.4,68.5,0.94,,1.99,,2.14,-1.57,0.57,90.07,89.86,0.21,2026-03-17
147,Toledo,MAC,,,17,15,65.1,63.3,1.84,,-0.96,,-2.67,3.23,0.56,90.28,89.70,0.58,2026-03-17
148,Cleveland State,Horizon,,,24,9,70.7,59.9,10.79,,-7.42,,-0.34,0.85,0.52,92.41,91.89,0.52,2026-03-17
149,Jacksonville,A-Sun,,,24,8,72.9,66.7,6.22,,-4.48,,5.50,-4.98,0.52,91.31,91.20,0.11,2026-03-17
150,Louisiana-Monroe,Sun Belt,,,17,16,69.7,67.8,1.88,,0.10,,2.36,-1.89,0.47,92.40,91.97,0.44,2026-03-17
151,Middle Tennessee,CUSA,,,16,15,61.9,60.5,1.35,,-0.96,,-3.27,3.66,0.39,92.94,92.87,0.07,2026-03-17
152,Youngstown State,Horizon,,,24,9,67.2,57.7,9.45,,-4.98,,-3.52,3.83,0.31,88.97,88.75,0.21,2026-03-17
153,Northern Colorado,Big Sky,,,22,10,68.5,59.7,8.81,,-3.49,,-2.66,2.92,0.26,90.74,90.13,0.61,2026-03-17
154,Ohio,MAC,,,18,13,74.2,71.5,2.77,,-1.61,,7.23,-7.05,0.19,92.30,92.68,-0.38,2026-03-17
155,San Francisco,WCC,,,18,14,68.3,68.3,-0.06,,1.55,,2.82,-2.63,0.19,88.84,88.93,-0.09,2026-03-17
156,Brown,Ivy,,,16,11,61.3,56.8,4.56,,-2.56,,-4.05,4.23,0.17,85.96,87.28,-1.32,2026-03-17
157,Bradley,MVC,,,20,12,70.0,64.2,5.84,,-4.00,,-1.07,1.14,0.07,91.31,90.95,0.36,2026-03-17
158,Tulane,American,,,11,20,65.0,67.1,-2.06,,1.99,,-0.31,0.23,-0.08,90.20,90.69,-0.49,2026-03-17
159,Fresno State,MWC,,,15,18,62.9,60.7,2.18,,-0.83,,-3.08,2.97,-0.11,88.03,88.42,-0.39,2026-03-17
160,Army,Patriot,,,24,7,64.6,55.0,9.68,,-8.93,,-3.57,3.44,-0.13,93.34,93.44,-0.10,2026-03-17
161,High Point,Big South,,,27,5,74.2,58.8,15.44,,-13.20,,1.93,-2.07,-0.14,91.78,92.89,-1.11,2026-03-17
162,Saint Mary's,WCC,,,15,17,59.9,59.4,0.56,,1.05,,-6.22,5.97,-0.25,88.67,89.78,-1.11,2026-03-17
163,La Salle,A-10,,,18,13,64.5,63.7,0.77,,-0.04,,-0.27,-0.07,-0.34,88.64,89.62,-0.98,2026-03-17
164,Dayton,A-10,,,17,14,67.0,67.5,-0.58,,0.17,,2.82,-3.24,-0.42,94.73,95.85,-1.12,2026-03-17
165,George Washington,A-10,,,15,17,60.8,60.8,0.09,,0.51,,-4.53,3.88,-0.65,91.29,92.67,-1.39,2026-03-17
166,Austin Peay,A-Sun,,,19,13,66.2,58.3,7.91,,-5.67,,-5.01,4.31,-0.70,91.52,92.50,-0.98,2026-03-17
167,UC Davis,Big West,,,23,10,68.6,64.3,4.30,,-3.22,,1.69,-2.55,-0.86,92.94,94.95,-2.01,2026-03-17
168,Kent State,MAC,,,15,16,69.0,67.6,1.39,,1.18,,1.16,-2.08,-0.92,91.83,93.65,-1.82,2026-03-17
169,Sam Houston,CUSA,,,18,12,65.5,59.8,5.70,,-2.11,,-2.63,1.67,-0.96,85.20,87.54,-2.34,2026-03-17
170,FDU,NEC,,,30,4,69.1,51.3,17.79,,-16.93,,-5.32,4.23,-1.09,92.91,92.76,0.15,2026-03-17
171,DePaul,Big East,,,8,24,63.0,72.3,-9.28,,8.17,,2.19,-3.30,-1.11,90.85,92.97,-2.11,2026-03-17
172,South Alabama,Sun Belt,,,16,18,67.3,67.4,-0.09,,-1.04,,-0.10,-1.03,-1.13,91.01,93.02,-2.01,2026-03-17
173,Florida International,CUSA,,,20,11,70.2,65.1,5.10,,-3.39,,2.50,-3.70,-1.19,88.88,90.89,-2.01,2026-03-17
174,Florida Gulf Coast,A-Sun,,,16,15,63.6,59.0,4.58,,-1.17,,-5.92,4.71,-1.21,88.41,89.85,-1.44,2026-03-17
175,Xavier,Big East,,,11,19,58.4,66.6,-8.20,,6.94,,-4.28,3.02,-1.26,88.34,90.80,-2.46,2026-03-17
176,Howard,MEAC,,,26,7,66.9,59.9,7.00,,-8.71,,-1.29,-0.42,-1.71,88.63,91.86,-3.23,2026-03-17
177,Holy Cross,Patriot,,,23,9,61.3,56.8,4.50,,-6.24,,-4.80,3.07,-1.74,85.92,88.94,-3.02,2026-03-17
178,Maine,AmEast,,,19,13,61.7,60.0,1.69,,-3.48,,-2.92,1.12,-1.80,89.92,93.11,-3.20,2026-03-17
179,Stephen F. Austin,Southland,,,25,9,75.3,66.4,8.91,,-9.08,,5.89,-7.69,-1.80,93.62,96.55,-2.94,2026-03-17
180,Appalachian State,Sun Belt,,,11,19,62.6,61.5,1.13,,1.24,,-5.12,3.08,-2.05,89.73,93.64,-3.91,2026-03-17
181,Utah Valley,WAC,,,16,14,63.6,60.6,3.03,,-2.38,,-4.84,2.53,-2.31,84.89,88.48,-3.59,2026-03-17
182,Southern Mississippi,Sun Belt,,,15,16,74.3,74.0,0.32,,0.16,,5.90,-8.37,-2.46,95.84,99.86,-4.02,2026-03-17
183,Pacific,WCC,,,11,19,65.6,68.7,-3.13,,2.99,,-0.68,-1.88,-2.56,91.50,95.65,-4.15,2026-03-17
184,UAB,American,,,11,19,68.2,69.9,-1.67,,-0.97,,2.08,-4.67,-2.59,94.35,97.97,-3.62,2026-03-17
185,Northern Kentucky,Horizon,,,15,17,68.4,69.8,-1.38,,-1.41,,1.85,-4.64,-2.79,92.09,96.09,-4.00,2026-03-17
186,Drexel,CAA,,,21,10,63.5,56.9,6.61,,-7.76,,-4.91,2.08,-2.83,90.95,94.94,-3.99,2026-03-17
187,Cal State Fullerton,Big West,,,18,14,71.3,65.8,5.53,,-4.82,,2.69,-5.54,-2.85,87.49,92.07,-4.58,2026-03-17
188,Southern Methodist,ACC,,,9,21,61.8,74.7,-12.90,,9.91,,0.16,-3.15,-2.99,89.75,94.18,-4.43,2026-03-17
189,Loyola (IL),A-10,,,14,17,56.6,61.5,-4.94,,1.89,,-7.09,4.04,-3.05,85.87,90.79,-4.92,2026-03-17
190,Bowling Green,MAC,,,17,14,69.5,66.2,3.23,,0.04,,-1.10,-2.04,-3.14,87.48,92.12,-4.64,2026-03-17
191,Eastern Michigan,MAC,,,13,16,67.4,67.7,-0.31,,-1.07,,-0.40,-2.84,-3.25,91.33,96.37,-5.04,2026-03-17
192,Illinois-Chicago,MVC,,,14,18,66.2,66.0,0.13,,-3.45,,-3.37,0.04,-3.32,92.88,97.64,-4.76,2026-03-17
193,Southern Utah,WAC,,,19,12,72.1,67.6,4.42,,-3.18,,1.97,-5.29,-3.32,93.80,98.61,-4.81,2026-03-17
194,Bryant,AmEast,,,18,12,63.2,55.0,8.20,,-8.75,,-5.70,2.34,-3.36,84.94,89.60,-4.67,2026-03-17
195,Boston College,ACC,,,5,26,64.1,76.8,-12.74,,9.33,,2.93,-6.34,-3.41,95.36,101.12,-5.76,2026-03-17
196,Oral Roberts,Summit,,,15,15,76.2,75.2,0.93,,-0.46,,8.90,-12.36,-3.46,94.94,100.02,-5.08,2026-03-17
197,Stetson,A-Sun,,,20,11,69.6,64.5,5.06,,-4.99,,0.94,-4.51,-3.57,95.26,100.30,-5.05,2026-03-17
198,Binghamton,AmEast,,,19,12,64.9,61.6,3.26,,-3.68,,-1.91,-1.70,-3.61,92.47,97.98,-5.51,2026-03-17
