Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
78,Santa Clara,WCC,,,24,10,80.2,68.6,11.62,,1.38,,13.61,-4.20,9.41,100.93,89.21,11.72,2026-03-31
79,Penn State,Big Ten,,,11,18,74.4,82.2,-7.79,,17.18,,16.28,-6.89,9.39,105.81,93.31,12.51,2026-03-31
80,Creighton,Big East,,,16,15,67.5,68.8,-1.26,,10.59,,7.18,2.15,9.33,101.62,89.14,12.49,2026-03-31
81,Ball State,MAC,,,26,7,78.7,66.0,12.70,,-1.21,,10.79,-1.56,9.23,99.92,88.79,11.13,2026-03-31
82,Oregon State,WCC,,,23,12,67.0,61.0,6.00,,4.31,,2.21,6.74,8.95,98.26,86.22,12.03,2026-03-31
83,Arkansas State,Sun Belt,,,27,9,76.8,66.1,10.64,,-0.66,,8.84,-0.01,8.82,95.07,84.69,10.38,2026-03-31
84,Georgetown,Big East,,,14,17,62.6,62.5,0.16,,8.52,,1.84,6.84,8.68,95.92,84.61,11.31,2026-03-31
85,Florida State,ACC,,,10,21,71.5,77.1,-5.55,,14.04,,11.78,-3.29,8.49,98.79,88.38,10.42,2026-03-31
86,Louisiana Tech,CUSA,,,26,7,72.8,58.5,14.24,,-1.56,,4.27,4.17,8.44,101.59,89.50,12.09,2026-03-31
87,Nevada-Las Vegas,MWC,,,21,11,68.7,62.8,5.84,,2.56,,6.05,2.35,8.40,100.87,89.53,11.35,2026-03-31
88,Miami (OH),MAC,,,28,7,70.5,59.1,11.37,,-1.28,,1.71,6.26,7.97,95.38,84.62,10.76,2026-03-31
89,Georgia Southern,Sun Belt,,,23,8,71.8,64.8,7.03,,2.74,,3.60,4.34,7.94,98.80,87.88,10.93,2026-03-31
90,Murray State,MVC,,,31,4,85.6,73.9,11.71,,-2.69,,16.27,-8.58,7.70,106.18,96.44,9.74,2026-03-31
91,Arkansas,SEC,,,12,20,70.4,76.0,-5.56,,13.24,,9.74,-2.06,7.68,97.21,87.41,9.80,2026-03-31
92,Saint Joseph's,A-10,,,20,11,66.5,58.5,8.00,,2.27,,1.43,6.19,7.61,97.92,87.21,10.72,2026-03-31
93,North Texas,American,,,19,14,70.6,62.1,8.55,,2.40,,3.43,4.13,7.56,93.60,83.97,9.63,2026-03-31
94,Cincinnati,Big 12,,,11,20,70.0,73.4,-3.35,,11.96,,8.49,-1.29,7.20,100.85,91.33,9.51,2026-03-31
95,UC Irvine,Big West,,,26,7,70.9,58.1,12.85,,-5.99,,2.79,4.07,6.86,98.68,89.13,9.54,2026-03-31
96,Arizona,Big 12,,,12,18,69.8,71.2,-1.37,,8.02,,8.16,-1.50,6.65,96.26,88.04,8.22,2026-03-31
97,Green Bay,Horizon,,,25,9,68.4,59.1,9.26,,-1.64,,1.47,4.98,6.45,95.25,86.56,8.69,2026-03-31
98,Marshall,Sun Belt,,,26,9,72.7,63.2,9.54,,0.31,,4.60,1.62,6.22,97.83,89.99,7.84,2026-03-31
99,St. John's (NY),Big East,,,22,12,61.4,61.2,0.18,,5.95,,-0.24,6.36,6.12,94.86,87.51,7.36,2026-03-31
100,Idaho,Big Sky,,,29,6,76.6,65.1,11.49,,-3.76,,7.77,-1.87,5.90,95.18,88.23,6.95,2026-03-31
101,McNeese,Southland,,,29,6,68.2,52.8,15.34,,-6.50,,-2.59,8.27,5.68,91.81,83.52,8.29,2026-03-31
102,Northwestern,Big Ten,,,8,21,65.4,75.9,-10.52,,15.91,,6.08,-0.69,5.39,99.48,93.01,6.47,2026-03-31
103,Belmont,MVC,,,20,12,71.0,66.8,4.22,,1.05,,3.56,1.71,5.27,95.47,88.43,7.04,2026-03-31
104,Quinnipiac,MAAC,,,27,7,67.2,52.5,14.65,,-9.56,,-1.52,6.61,5.09,96.49,88.57,7.92,2026-03-31
105,Lindenwood,OVC,,,25,8,73.1,61.0,12.09,,-3.98,,4.57,0.49,5.06,103.19,95.56,7.63,2026-03-31
106,Western Illinois,OVC,,,26,6,75.1,60.8,14.31,,-5.82,,5.13,-0.08,5.05,99.91,92.23,7.68,2026-03-31
107,Butler,Big East,,,12,19,62.2,65.0,-2.81,,7.84,,0.05,4.99,5.04,92.85,87.36,5.49,2026-03-31
108,New Mexico,MWC,,,22,10,67.4,60.7,6.66,,-1.69,,1.42,3.55,4.97,94.35,88.25,6.10,2026-03-31
109,Massachusetts,MAC,,,23,7,68.8,60.4,8.47,,-3.50,,1.46,3.51,4.96,94.05,87.81,6.24,2026-03-31
110,Loyola Marymount,WCC,,,21,10,71.1,63.5,7.65,,-1.17,,4.87,0.06,4.93,98.59,92.09,6.51,2026-03-31
111,Vermont,AmEast,,,27,8,65.4,52.2,13.17,,-4.87,,-3.18,8.01,4.83,95.94,88.35,7.59,2026-03-31
112,UTSA,American,,,18,16,59.7,58.7,1.00,,4.80,,-4.81,9.37,4.56,89.32,82.97,6.35,2026-03-31
113,Wake Forest,ACC,,,14,18,65.2,66.3,-1.16,,5.65,,2.17,2.33,4.50,94.81,89.53,5.28,2026-03-31
114,College of Charleston,CAA,,,27,6,74.0,58.8,15.27,,-6.66,,3.96,0.22,4.18,97.30,91.65,5.65,2026-03-31
115,East Carolina,American,,,22,10,71.2,65.3,5.94,,-1.79,,5.39,-1.24,4.15,93.26,88.69,4.57,2026-03-31
116,UCF,Big 12,,,11,19,62.9,67.2,-4.27,,8.25,,0.74,3.24,3.98,92.27,87.73,4.54,2026-03-31
117,Boise State,MWC,,,25,9,69.7,63.9,5.79,,-1.82,,4.58,-0.67,3.90,96.08,91.25,4.83,2026-03-31
118,Grand Canyon,MWC,,,13,19,64.8,64.7,0.13,,3.57,,2.09,1.60,3.70,91.58,87.05,4.53,2026-03-31
119,Missouri State,CUSA,,,23,13,65.6,62.1,3.53,,0.07,,0.26,3.34,3.59,90.32,86.16,4.17,2026-03-31
120,Temple,American,,,15,17,67.8,68.8,-0.97,,4.17,,4.92,-1.72,3.20,93.78,90.40,3.38,2026-03-31
121,South Dakota,Summit,,,26,9,70.5,58.5,12.00,,-4.55,,-0.62,3.76,3.14,92.09,87.43,4.66,2026-03-31
122,Abilene Christian,WAC,,,24,11,71.6,60.4,11.14,,-3.53,,-0.03,3.07,3.04,94.74,90.74,4.01,2026-03-31
123,Portland,WCC,,,20,15,68.7,63.7,5.00,,1.69,,1.70,1.27,2.97,90.15,86.33,3.82,2026-03-31
124,Pennsylvania,Ivy,,,17,10,64.6,57.9,6.70,,-0.06,,-0.96,3.83,2.87,92.24,89.25,2.99,2026-03-31
125,Hawaii,Big West,,,22,11,63.5,57.1,6.42,,-3.37,,-3.61,6.47,2.86,89.99,85.53,4.46,2026-03-31
126,California Baptist,WAC,,,23,11,71.9,67.2,4.76,,-1.93,,5.92,-3.08,2.84,93.54,90.55,2.99,2026-03-31
127,Central Michigan,MAC,,,18,12,70.3,66.3,3.97,,-0.34,,3.77,-0.93,2.83,94.70,91.75,2.95,2026-03-31
128,Providence,Big East,,,15,18,60.0,63.9,-3.91,,6.72,,-1.78,4.59,2.81,89.67,86.41,3.27,2026-03-31
129,Eastern Kentucky,A-Sun,,,25,9,71.4,59.2,12.24,,-7.30,,1.07,1.67,2.74,91.11,88.16,2.96,2026-03-31
130,Northern Iowa,MVC,,,18,14,67.8,64.3,3.53,,-0.93,,-1.34,3.95,2.60,90.91,87.98,2.93,2026-03-31
131,UC San Diego,Big West,,,24,9,70.2,62.6,7.52,,-3.74,,2.50,0.01,2.51,92.47,89.10,3.37,2026-03-31
132,Pepperdine,WCC,,,21,13,70.6,67.0,3.65,,-0.55,,3.63,-1.27,2.36,94.73,92.12,2.61,2026-03-31
133,Central Arkansas,A-Sun,,,21,11,69.2,57.4,11.78,,-6.79,,-1.74,3.71,1.98,90.67,87.34,3.32,2026-03-31
134,Coastal Carolina,Sun Belt,,,14,18,73.1,67.4,5.63,,-0.10,,4.59,-2.69,1.90,91.23,89.59,1.64,2026-03-31
135,Rutgers,Big Ten,,,9,20,58.0,69.5,-11.45,,13.33,,-2.06,3.94,1.88,90.47,89.02,1.45,2026-03-31
136,Illinois State,MVC,,,23,13,72.2,66.9,5.31,,-3.53,,2.75,-0.98,1.77,95.62,93.76,1.86,2026-03-31
137,Purdue Fort Wayne,Horizon,,,21,14,71.0,64.3,6.66,,-3.11,,2.98,-1.38,1.60,92.09,90.25,1.85,2026-03-31
138,Liberty,CUSA,,,18,13,64.0,60.0,3.97,,-0.32,,-1.82,3.19,1.37,94.69,92.95,1.74,2026-03-31
139,Southern Indiana,OVC,,,21,11,69.4,58.7,10.72,,-4.69,,-0.20,1.40,1.20,91.48,89.53,1.95,2026-03-31
140,Brown,Ivy,,,16,11,61.3,56.8,4.56,,-2.13,,-3.79,4.39,0.60,86.01,86.86,-0.85,2026-03-31
141,Tulsa,American,,,19,12,67.9,66.0,1.94,,-1.34,,0.99,-0.40,0.59,89.66,89.13,0.53,2026-03-31
142,UC Santa Barbara,Big West,,,20,10,66.2,59.9,6.30,,-4.76,,-2.47,2.99,0.52,91.77,91.36,0.41,2026-03-31
143,Charlotte,American,,,14,18,63.5,66.3,-2.72,,3.20,,-0.60,1.08,0.48,91.14,90.92,0.22,2026-03-31
144,Navy,Patriot,,,22,9,69.6,60.8,8.74,,-7.41,,2.32,-1.86,0.46,91.68,91.89,-0.21,2026-03-31
145,Old Dominion,Sun Belt,,,18,14,69.4,68.5,0.94,,1.77,,2.04,-1.69,0.35,89.66,89.77,-0.10,2026-03-31
146,Louisiana-Monroe,Sun Belt,,,17,16,69.7,67.8,1.88,,-0.06,,2.24,-1.93,0.31,92.00,91.79,0.21,2026-03-31
147,San Francisco,WCC,,,19,15,68.1,67.8,0.35,,1.11,,2.60,-2.34,0.26,87.85,87.88,-0.04,2026-03-31
148,Houston,Big 12,,,7,23,61.2,73.2,-12.00,,12.15,,1.03,-0.88,0.15,88.92,88.43,0.48,2026-03-31
149,Middle Tennessee,CUSA,,,17,16,61.9,60.4,1.55,,-1.44,,-3.47,3.57,0.11,92.05,92.35,-0.31,2026-03-31
150,Cleveland State,Horizon,,,26,10,70.2,60.3,9.83,,-7.08,,-0.55,0.64,0.09,91.64,91.84,-0.20,2026-03-31
151,Toledo,MAC,,,17,15,65.1,63.3,1.84,,-1.43,,-2.91,3.00,0.09,89.67,89.78,-0.11,2026-03-31
152,Idaho State,Big Sky,,,19,11,65.6,60.6,5.00,,-3.35,,-3.50,3.53,0.03,87.30,87.22,0.08,2026-03-31
153,Army,Patriot,,,26,8,64.8,55.9,8.85,,-8.29,,-3.39,3.13,-0.26,93.14,93.70,-0.56,2026-03-31
154,Tulane,American,,,11,20,65.0,67.1,-2.06,,1.74,,-0.48,0.15,-0.33,89.66,90.53,-0.86,2026-03-31
155,Jacksonville,A-Sun,,,24,9,72.5,68.2,4.27,,-3.35,,5.21,-5.59,-0.38,90.67,91.55,-0.88,2026-03-31
156,Fresno State,MWC,,,15,18,62.9,60.7,2.18,,-1.13,,-3.25,2.84,-0.41,87.09,87.98,-0.89,2026-03-31
157,Bradley,MVC,,,20,13,69.7,64.2,5.58,,-4.27,,-1.27,0.84,-0.42,90.77,91.14,-0.37,2026-03-31
158,Ohio,MAC,,,18,14,73.7,71.2,2.56,,-2.03,,6.62,-7.04,-0.42,91.18,92.43,-1.25,2026-03-31
159,Youngstown State,Horizon,,,25,10,66.4,57.7,8.71,,-5.19,,-4.31,3.88,-0.43,88.04,88.88,-0.84,2026-03-31
160,FDU,NEC,,,30,5,68.5,51.5,17.00,,-15.60,,-5.36,4.82,-0.54,92.60,91.95,0.65,2026-03-31
161,High Point,Big South,,,27,6,73.8,60.1,13.73,,-11.88,,1.91,-2.46,-0.55,91.44,93.10,-1.66,2026-03-31
162,George Washington,A-10,,,18,18,61.0,60.7,0.28,,0.13,,-4.48,3.77,-0.70,91.21,92.71,-1.50,2026-03-31
163,Northern Colorado,Big Sky,,,23,11,68.5,60.6,7.91,,-3.86,,-2.33,1.56,-0.77,90.59,91.52,-0.93,2026-03-31
164,La Salle,A-10,,,19,14,64.6,64.0,0.67,,-0.44,,-0.31,-0.47,-0.78,88.37,90.01,-1.64,2026-03-31
165,Dayton,A-10,,,17,14,67.0,67.5,-0.58,,-0.22,,2.56,-3.35,-0.80,94.14,95.84,-1.71,2026-03-31
166,Saint Mary's,WCC,,,15,17,59.9,59.4,0.56,,0.49,,-6.57,5.77,-0.81,87.55,89.51,-1.97,2026-03-31
167,Sam Houston,CUSA,,,18,13,65.3,59.9,5.42,,-2.25,,-2.94,1.68,-1.25,84.17,86.91,-2.74,2026-03-31
168,Kent State,MAC,,,15,16,69.0,67.6,1.39,,0.81,,0.95,-2.25,-1.30,91.24,93.62,-2.38,2026-03-31
169,Howard,MEAC,,,26,8,66.6,60.4,6.18,,-7.67,,-1.43,-0.06,-1.49,88.34,91.35,-3.02,2026-03-31
170,South Alabama,Sun Belt,,,17,19,67.6,67.6,0.00,,-1.56,,0.15,-1.71,-1.56,90.73,93.31,-2.58,2026-03-31
171,UC Davis,Big West,,,23,11,68.6,64.5,4.09,,-3.78,,1.25,-2.85,-1.60,91.66,94.71,-3.04,2026-03-31
172,Holy Cross,Patriot,,,23,10,60.9,57.6,3.30,,-5.01,,-4.82,3.12,-1.70,85.66,88.82,-3.16,2026-03-31
173,Florida International,CUSA,,,21,12,70.3,65.7,4.55,,-3.53,,2.48,-4.20,-1.72,88.66,91.50,-2.83,2026-03-31
174,DePaul,Big East,,,8,24,63.0,72.3,-9.28,,7.54,,1.87,-3.61,-1.74,90.11,93.15,-3.05,2026-03-31
175,Austin Peay,A-Sun,,,19,14,66.0,58.7,7.30,,-6.22,,-5.46,3.66,-1.80,90.69,93.25,-2.55,2026-03-31
176,Maine,AmEast,,,19,13,61.7,60.0,1.69,,-3.50,,-2.92,1.11,-1.81,89.61,92.98,-3.37,2026-03-31
177,Florida Gulf Coast,A-Sun,,,16,16,63.4,59.1,4.25,,-1.61,,-6.15,4.30,-1.85,87.70,90.08,-2.38,2026-03-31
178,Xavier,Big East,,,11,19,58.4,66.6,-8.20,,6.30,,-4.54,2.64,-1.90,87.68,91.10,-3.41,2026-03-31
179,Stephen F. Austin,Southland,,,25,10,75.3,66.9,8.37,,-8.83,,6.04,-8.12,-2.07,93.48,96.80,-3.32,2026-03-31
180,Appalachian State,Sun Belt,,,11,19,62.6,61.5,1.13,,1.01,,-5.31,3.03,-2.27,89.31,93.53,-4.22,2026-03-31
181,Southern Mississippi,Sun Belt,,,15,16,74.3,74.0,0.32,,-0.02,,5.78,-8.43,-2.64,95.42,99.69,-4.27,2026-03-31
182,UAB,American,,,11,19,68.2,69.9,-1.67,,-1.25,,1.90,-4.78,-2.88,93.84,97.88,-4.04,2026-03-31
183,Drexel,CAA,,,21,11,63.7,57.3,6.34,,-7.79,,-4.80,1.72,-3.08,90.49,94.93,-4.44,2026-03-31
184,Pacific,WCC,,,11,19,65.6,68.7,-3.13,,2.20,,-0.82,-2.34,-3.16,87.45,92.49,-5.05,2026-03-31
185,Northern Kentucky,Horizon,,,15,17,68.4,69.8,-1.38,,-1.89,,1.58,-4.85,-3.27,91.43,96.14,-4.72,2026-03-31
186,Southern Methodist,ACC,,,9,21,61.8,74.7,-12.90,,9.60,,0.00,-3.30,-3.30,89.25,94.17,-4.92,2026-03-31
187,Loyola (IL),A-10,,,16,18,56.9,61.4,-4.47,,1.11,,-6.81,3.44,-3.37,85.64,91.06,-5.42,2026-03-31
188,Bryant,AmEast,,,18,12,63.2,55.0,8.20,,-8.78,,-5.69,2.30,-3.39,84.61,89.48,-4.87,2026-03-31
189,Bowling Green,MAC,,,17,14,69.5,66.2,3.23,,-0.34,,-1.29,-2.23,-3.52,86.95,92.16,-5.20,2026-03-31
190,Cal State Fullerton,Big West,,,18,14,71.3,65.8,5.53,,-5.54,,2.29,-5.87,-3.58,86.41,92.05,-5.64,2026-03-31
191,Boston College,ACC,,,5,26,64.1,76.8,-12.74,,9.15,,2.83,-6.43,-3.60,94.95,101.05,-6.09,2026-03-31
192,Binghamton,AmEast,,,20,13,65.2,61.8,3.42,,-4.14,,-1.86,-1.82,-3.69,92.38,98.12,-5.74,2026-03-31
193,Eastern Michigan,MAC,,,13,16,67.4,67.7,-0.31,,-1.51,,-0.63,-3.05,-3.69,90.74,96.43,-5.69,2026-03-31
194,Illinois-Chicago,MVC,,,14,18,66.2,66.0,0.13,,-3.87,,-3.57,-0.17,-3.74,92.35,97.69,-5.35,2026-03-31
195,Oral Roberts,Summit,,,15,15,76.2,75.2,0.93,,-0.92,,8.66,-12.58,-3.92,94.22,99.96,-5.74,2026-03-31
196,Utah Valley,WAC,,,16,15,63.2,61.2,1.97,,-3.02,,-5.73,1.74,-3.98,83.29,89.15,-5.86,2026-03-31
197,Southern Utah,WAC,,,19,13,72.3,68.2,4.13,,-3.75,,2.01,-6.07,-4.06,92.98,98.81,-5.82,2026-03-31
198,Air Force,MWC,,,16,19,60.2,63.3,-3.09,,-0.91,,-4.50,0.38,-4.12,86.73,92.97,-6.24,2026-03-31
