Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
90,Belmont,MVC,,,12,8,69.8,68.5,1.30,,6.22,,5.08,2.44,7.52,96.77,88.19,8.58,2026-02-02
91,Arkansas,SEC,,,11,11,73.1,73.9,-0.77,,8.27,,9.94,-2.44,7.50,96.58,88.51,8.07,2026-02-02
92,Louisiana Tech,CUSA,,,14,5,74.8,60.5,14.32,,0.79,,4.68,2.70,7.38,100.66,91.39,9.27,2026-02-02
93,Miami (OH),MAC,,,17,4,71.0,57.2,13.81,,-3.07,,1.19,6.10,7.29,94.54,85.39,9.14,2026-02-02
94,Green Bay,Horizon,,,18,5,68.3,57.5,10.78,,-2.07,,0.59,6.43,7.02,94.50,85.92,8.59,2026-02-02
95,Cincinnati,Big 12,,,8,13,70.4,71.4,-1.00,,10.00,,7.41,-0.41,7.00,98.09,90.05,8.05,2026-02-02
96,New Mexico,MWC,,,14,7,70.0,62.5,7.57,,-0.72,,4.04,2.81,6.85,95.77,88.49,7.28,2026-02-02
97,North Texas,American,,,11,10,70.3,61.9,8.43,,3.91,,1.44,5.37,6.81,90.65,83.28,7.37,2026-02-02
98,Arizona,Big 12,,,10,10,71.6,69.6,2.00,,4.55,,8.09,-1.54,6.55,96.88,90.39,6.49,2026-02-02
99,Lindenwood,OVC,,,16,6,73.6,60.7,12.95,,-1.79,,5.27,1.24,6.51,102.89,94.80,8.09,2026-02-02
100,Murray State,MVC,,,18,3,83.7,75.3,8.38,,0.37,,16.25,-9.93,6.32,103.69,96.85,6.85,2026-02-02
101,Northwestern,Big Ten,,,8,13,65.5,72.7,-7.19,,13.32,,5.97,0.16,6.13,99.13,92.73,6.40,2026-02-02
102,McNeese State,Southland,,,17,4,68.2,51.5,16.71,,-5.42,,-3.32,9.27,5.95,90.46,82.75,7.71,2026-02-02
103,UCF,Big 12,,,10,10,65.3,62.3,3.00,,2.92,,1.11,4.82,5.92,92.56,86.80,5.76,2026-02-02
104,Abilene Christian,WAC,,,15,5,74.0,57.1,16.85,,-3.40,,-0.17,6.00,5.84,92.89,86.46,6.43,2026-02-02
105,Central Michigan,MAC,,,12,7,69.2,63.8,5.42,,1.53,,3.03,2.73,5.75,94.25,88.24,6.01,2026-02-02
106,Wake Forest,ACC,,,12,10,67.5,63.1,4.41,,1.31,,3.13,2.59,5.72,95.11,89.00,6.10,2026-02-02
107,Marshall,Sun Belt,,,17,6,72.7,62.6,10.13,,1.21,,3.69,2.00,5.68,95.83,89.87,5.97,2026-02-02
108,Quinnipiac,MAAC,,,17,4,68.0,52.5,15.43,,-9.99,,-0.26,5.70,5.44,98.42,90.84,7.58,2026-02-02
109,St. John's (NY),Big East,,,16,7,63.2,61.0,2.13,,3.19,,-0.14,5.46,5.32,95.05,89.88,5.17,2026-02-02
110,Portland,WCC,,,12,10,71.0,62.5,8.55,,2.40,,3.46,1.68,5.15,92.04,86.12,5.92,2026-02-02
111,Massachusetts,MAC,,,15,4,70.5,61.2,9.32,,-4.45,,2.43,2.44,4.86,94.51,89.67,4.84,2026-02-02
112,Butler,Big East,,,9,12,63.7,65.1,-1.43,,6.18,,0.19,4.56,4.75,91.94,88.00,3.94,2026-02-02
113,Coastal Carolina,Sun Belt,,,11,12,74.7,64.6,10.13,,-0.68,,5.29,-0.58,4.71,92.73,88.60,4.14,2026-02-02
114,Vermont,AmEast,,,18,5,69.2,53.9,15.30,,-5.46,,-1.10,5.69,4.59,98.16,91.84,6.33,2026-02-02
115,College of Charleston,CAA,,,17,3,77.8,59.0,18.75,,-6.92,,4.26,0.32,4.58,97.13,92.08,5.05,2026-02-02
116,Northern Iowa,MVC,,,10,10,65.3,63.7,1.55,,2.98,,-2.12,6.65,4.53,89.27,84.83,4.45,2026-02-02
117,Boise State,MWC,,,16,5,71.1,66.4,4.67,,-0.07,,6.56,-2.13,4.43,98.09,93.63,4.46,2026-02-02
118,Temple,American,,,9,11,69.4,70.6,-1.15,,5.35,,6.53,-2.33,4.20,96.52,92.99,3.53,2026-02-02
119,East Carolina,American,,,16,7,72.8,65.7,7.09,,-3.08,,6.15,-2.14,4.01,94.37,91.08,3.29,2026-02-02
120,Eastern Kentucky,A-Sun,,,19,4,76.0,60.0,16.00,,-9.07,,3.44,0.50,3.93,93.25,89.93,3.32,2026-02-02
121,Grand Canyon,MWC,,,7,14,66.0,69.2,-3.24,,7.08,,4.30,-0.45,3.85,93.70,90.22,3.47,2026-02-02
122,High Point,Big South,,,19,2,76.6,58.3,18.29,,-11.14,,4.52,-0.81,3.71,94.72,91.44,3.28,2026-02-02
123,Western Illinois,OVC,,,17,3,77.0,60.7,16.30,,-7.14,,5.19,-1.56,3.63,98.11,93.97,4.14,2026-02-02
124,UTSA,American,,,10,9,60.6,58.3,2.37,,3.40,,-5.26,8.82,3.56,87.64,84.05,3.58,2026-02-02
125,Idaho,Big Sky,,,16,5,79.0,67.6,11.48,,-4.85,,9.61,-6.14,3.47,97.11,94.12,2.98,2026-02-02
126,Illinois State,MVC,,,12,9,73.8,68.5,5.33,,-1.91,,5.66,-2.23,3.42,98.38,95.86,2.52,2026-02-02
127,UC Santa Barbara,Big West,,,15,4,69.2,59.1,10.16,,-5.71,,-0.40,3.41,3.02,94.11,91.34,2.78,2026-02-02
128,UC San Diego,Big West,,,14,6,69.0,59.4,9.60,,-4.57,,0.18,2.83,3.01,90.20,87.25,2.95,2026-02-02
129,Southern Indiana,OVC,,,14,6,70.2,57.2,12.95,,-2.28,,-0.07,2.92,2.84,91.36,88.23,3.12,2026-02-02
130,Pepperdine,WCC,,,13,9,69.5,65.2,4.23,,-0.28,,3.18,-0.36,2.82,95.49,93.12,2.37,2026-02-02
131,South Dakota,Summit,,,16,6,72.5,55.7,16.73,,-7.51,,-1.28,3.99,2.70,90.71,87.38,3.33,2026-02-02
132,Missouri State,CUSA,,,13,7,66.6,63.2,3.35,,-0.88,,-0.63,3.09,2.47,89.14,87.55,1.59,2026-02-02
133,Central Arkansas,A-Sun,,,11,9,71.5,60.1,11.45,,-4.00,,0.79,1.60,2.39,91.91,89.55,2.36,2026-02-02
134,Tulsa,American,,,14,6,70.9,65.7,5.25,,-2.88,,2.07,0.31,2.38,90.72,89.16,1.56,2026-02-02
135,Loyola Marymount,WCC,,,13,8,70.1,63.8,6.33,,-1.66,,3.61,-1.32,2.29,98.73,96.69,2.04,2026-02-02
136,Sam Houston,CUSA,,,12,6,65.8,56.0,9.78,,-0.11,,-3.63,5.93,2.29,82.78,82.01,0.77,2026-02-02
137,Purdue Fort Wayne,Horizon,,,14,8,70.5,63.1,7.32,,-1.95,,2.57,-0.33,2.24,91.38,89.65,1.73,2026-02-02
138,Rutgers,Big Ten,,,9,12,58.8,66.1,-7.33,,9.50,,-3.12,5.29,2.17,89.56,88.70,0.86,2026-02-02
139,Tulane,American,,,8,11,69.6,69.6,-0.05,,2.21,,4.36,-2.20,2.16,94.05,92.48,1.57,2026-02-02
140,Charlotte,American,,,9,13,64.0,67.4,-3.41,,5.49,,0.61,1.47,2.08,92.11,90.84,1.27,2026-02-02
141,California Baptist,WAC,,,13,8,71.3,66.2,5.10,,-3.18,,4.93,-3.01,1.92,91.29,90.58,0.71,2026-02-02
142,San Francisco,WCC,,,13,8,69.1,66.9,2.24,,1.54,,4.01,-2.11,1.89,89.24,88.08,1.16,2026-02-02
143,Idaho State,Big Sky,,,12,7,65.3,58.8,6.47,,-2.44,,-5.20,6.70,1.50,86.14,84.95,1.20,2026-02-02
144,Hawaii,Big West,,,11,9,62.3,59.7,2.65,,-0.49,,-3.64,5.04,1.40,88.26,87.20,1.07,2026-02-02
145,Middle Tennessee,CUSA,,,11,9,60.0,59.3,0.65,,0.69,,-5.13,6.47,1.34,90.70,90.54,0.17,2026-02-02
146,Pennsylvania,Ivy,,,12,7,64.7,56.3,8.42,,-1.96,,-2.85,3.96,1.10,89.29,89.69,-0.40,2026-02-02
147,Old Dominion,Sun Belt,,,13,10,69.2,67.5,1.70,,2.64,,1.76,-0.71,1.05,89.02,89.15,-0.13,2026-02-02
148,Southern Methodist,ACC,,,8,14,64.5,71.5,-7.05,,7.99,,1.65,-0.71,0.94,91.54,91.88,-0.34,2026-02-02
149,Providence,Big East,,,10,12,59.6,63.3,-3.73,,4.62,,-3.34,4.23,0.89,88.01,88.63,-0.62,2026-02-02
150,Navy,Patriot,,,13,6,70.6,62.1,8.53,,-6.22,,3.17,-2.33,0.84,93.51,94.01,-0.51,2026-02-02
151,Houston,Big 12,,,6,14,61.3,70.9,-9.55,,10.32,,-0.16,0.93,0.77,87.59,87.34,0.26,2026-02-02
152,Bradley,MVC,,,14,7,73.0,65.1,7.95,,-4.82,,1.56,-1.08,0.48,92.74,92.82,-0.08,2026-02-02
153,UC Davis,Big West,,,15,6,69.4,63.3,6.10,,-2.68,,2.42,-1.99,0.43,93.61,95.11,-1.50,2026-02-02
154,Army,Patriot,,,16,4,66.6,56.7,9.90,,-8.27,,-2.44,2.70,0.26,92.75,93.57,-0.82,2026-02-02
155,Northern Colorado,Big Sky,,,15,7,70.8,60.6,10.14,,-2.68,,-1.20,1.15,-0.05,90.24,91.10,-0.86,2026-02-02
156,Austin Peay,A-Sun,,,13,6,68.2,57.8,10.37,,-5.77,,-4.58,4.29,-0.30,89.97,91.43,-1.46,2026-02-02
157,Saint Mary's (CA),WCC,,,13,10,58.4,58.0,0.48,,1.77,,-7.12,6.70,-0.42,87.68,90.06,-2.38,2026-02-02
158,Southern Mississippi,Sun Belt,,,12,10,76.0,73.1,2.86,,0.69,,6.73,-7.19,-0.46,96.13,98.48,-2.35,2026-02-02
159,Brown,Ivy,,,12,6,63.6,55.4,8.11,,-6.06,,-3.67,3.13,-0.54,85.23,88.56,-3.33,2026-02-02
160,Toledo,MAC,,,10,8,65.7,63.5,2.17,,-2.20,,-2.45,1.84,-0.61,90.05,92.07,-2.02,2026-02-02
161,Fresno State,MWC,,,10,12,62.0,59.0,2.95,,-1.42,,-4.76,4.10,-0.66,85.84,87.74,-1.90,2026-02-02
162,Liberty,CUSA,,,9,10,65.6,64.1,1.58,,1.89,,-0.22,-0.48,-0.70,94.23,97.14,-2.91,2026-02-02
163,Florida Gulf Coast,A-Sun,,,10,10,62.5,59.8,2.70,,4.18,,-5.95,5.19,-0.76,86.79,89.58,-2.80,2026-02-02
164,Xavier,Big East,,,10,11,59.1,65.7,-6.57,,5.66,,-4.70,3.79,-0.91,87.75,90.49,-2.74,2026-02-02
165,George Washington,A-10,,,12,11,62.4,60.1,2.30,,-1.70,,-4.50,3.43,-1.07,90.62,93.37,-2.75,2026-02-02
166,Louisiana-Monroe,Sun Belt,,,9,12,66.5,69.0,-2.48,,1.41,,1.02,-2.09,-1.07,89.88,92.19,-2.32,2026-02-02
167,UAB,American,,,7,13,69.9,70.3,-0.40,,-0.87,,2.87,-4.00,-1.13,94.87,97.48,-2.61,2026-02-02
168,Ohio,MAC,,,12,7,74.3,70.4,3.84,,-3.56,,6.17,-7.45,-1.28,91.34,95.04,-3.70,2026-02-02
169,Kent State,MAC,,,9,11,70.0,67.5,2.45,,1.47,,0.56,-2.15,-1.59,92.10,95.85,-3.75,2026-02-02
170,Appalachian State,Sun Belt,,,10,11,64.2,58.9,5.33,,-0.88,,-4.66,3.04,-1.62,90.66,94.64,-3.98,2026-02-02
171,South Alabama,Sun Belt,,,9,11,69.0,67.9,1.05,,-2.68,,0.24,-1.87,-1.63,88.81,92.38,-3.57,2026-02-02
172,Eastern Michigan,MAC,,,10,9,69.5,67.2,2.32,,-1.36,,1.53,-3.33,-1.80,93.68,97.53,-3.85,2026-02-02
173,Jacksonville,A-Sun,,,13,7,71.7,67.5,4.20,,-3.77,,4.07,-5.89,-1.82,88.15,92.30,-4.15,2026-02-02
174,Cleveland State,Horizon,,,16,7,70.3,58.7,11.65,,-9.40,,-2.11,0.23,-1.87,89.70,93.68,-3.98,2026-02-02
175,Oral Roberts,Summit,,,12,9,78.2,75.4,2.81,,0.74,,10.25,-12.29,-2.04,95.88,100.05,-4.17,2026-02-02
176,Drexel,CAA,,,12,7,63.5,56.7,6.79,,-6.13,,-4.69,2.56,-2.13,92.00,96.26,-4.26,2026-02-02
177,Howard,MEAC,,,15,7,65.0,62.2,2.77,,-4.95,,-2.21,0.04,-2.17,86.93,92.08,-5.15,2026-02-02
178,FDU,NEC,,,18,4,67.3,52.4,14.91,,-13.68,,-6.57,4.39,-2.18,90.07,93.21,-3.13,2026-02-02
179,Albany (NY),AmEast,,,12,9,60.3,55.2,5.10,,-5.15,,-7.58,5.14,-2.45,91.64,96.13,-4.49,2026-02-02
180,Binghamton,AmEast,,,15,6,68.0,62.8,5.19,,-2.98,,0.08,-2.53,-2.46,92.00,96.41,-4.41,2026-02-02
181,La Salle,A-10,,,11,10,64.5,64.7,-0.24,,-0.59,,-1.50,-0.99,-2.49,85.77,91.09,-5.32,2026-02-02
182,Saint Louis,A-10,,,11,12,68.7,67.0,1.70,,-0.76,,0.01,-2.58,-2.58,85.24,90.22,-4.98,2026-02-02
183,Northern Kentucky,Horizon,,,10,13,68.1,71.0,-2.87,,0.26,,2.34,-4.94,-2.61,91.66,96.40,-4.74,2026-02-02
184,Bryant,AmEast,,,14,7,67.0,55.4,11.67,,-10.68,,-3.57,0.79,-2.78,87.09,91.95,-4.86,2026-02-02
185,Youngstown State,Horizon,,,15,7,66.7,57.1,9.59,,-5.93,,-6.04,3.26,-2.78,85.45,90.72,-5.27,2026-02-02
186,Loyola (IL),A-10,,,9,11,56.2,62.0,-5.80,,3.00,,-7.84,5.03,-2.81,83.82,89.92,-6.10,2026-02-02
187,Florida International,CUSA,,,12,7,74.6,68.0,6.63,,-4.79,,4.46,-7.36,-2.90,89.48,95.26,-5.78,2026-02-02
188,DePaul,Big East,,,5,18,63.5,72.5,-9.00,,6.08,,0.88,-3.80,-2.92,89.27,94.77,-5.50,2026-02-02
189,Maine,AmEast,,,10,11,61.1,61.7,-0.57,,-2.40,,-4.00,1.04,-2.97,86.87,92.91,-6.04,2026-02-02
190,Virginia Commonwealth,A-10,,,8,14,58.0,65.8,-7.82,,4.73,,-5.23,2.14,-3.09,84.38,89.97,-5.59,2026-02-02
191,Dayton,A-10,,,11,10,66.3,67.6,-1.29,,-1.82,,0.17,-3.28,-3.11,91.38,97.62,-6.23,2026-02-02
192,Lamar,Southland,,,13,6,65.0,58.5,6.47,,-8.26,,-4.73,1.58,-3.15,87.92,92.83,-4.91,2026-02-02
193,Cal State Fullerton,Big West,,,11,9,72.1,63.7,8.40,,-6.17,,1.65,-5.05,-3.40,85.15,91.41,-6.26,2026-02-02
194,Holy Cross,Patriot,,,12,8,59.9,59.8,0.15,,-3.83,,-6.20,2.51,-3.68,82.62,89.87,-7.25,2026-02-02
195,Washington State,WCC,,,4,19,62.3,74.8,-12.57,,8.68,,-1.16,-2.73,-3.89,90.15,97.14,-6.99,2026-02-02
196,Longwood,Big South,,,15,6,78.2,65.3,12.90,,-7.25,,3.17,-7.08,-3.92,86.96,95.65,-8.69,2026-02-02
197,Stephen F. Austin,Southland,,,14,7,75.7,69.3,6.43,,-7.41,,6.58,-10.57,-3.99,91.39,98.37,-6.98,2026-02-02
198,Illinois-Chicago,MVC,,,9,11,63.6,63.9,-0.30,,-3.75,,-4.90,0.85,-4.05,90.16,97.28,-7.11,2026-02-02
