Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
15,Minnesota,Big Ten,,19,22,7,75.6,57.9,17.76,,14.66,,15.19,17.23,32.42,116.32,71.59,44.73,2026-03-04
16,West Virginia,Big 12,,15,24,6,78.0,58.8,19.23,,12.85,,17.53,14.56,32.09,113.73,71.97,41.76,2026-03-04
17,Ohio State,Big Ten,,11,24,6,83.0,66.6,16.43,,15.65,,23.48,8.60,32.08,115.51,75.03,40.48,2026-03-04
18,Kentucky,SEC,,17,21,9,75.4,59.2,16.20,,15.13,,15.32,16.01,31.33,115.46,73.22,42.24,2026-03-04
19,UNC,ACC,,16,25,6,75.7,58.5,17.23,,11.72,,14.80,14.14,28.95,111.33,73.12,38.21,2026-03-04
20,USC,Big Ten,,,17,12,70.1,62.4,7.72,,20.91,,12.33,16.31,28.63,108.32,70.17,38.15,2026-03-04
21,Tennessee,SEC,,,16,12,77.4,69.2,8.25,,20.35,,20.31,8.30,28.60,112.69,75.86,36.84,2026-03-04
22,Ole Miss,SEC,,24,21,10,75.3,60.9,14.42,,13.49,,14.79,13.12,27.91,111.33,75.39,35.95,2026-03-04
23,Nebraska,Big Ten,,,18,11,79.7,67.6,12.14,,15.71,,19.16,8.69,27.85,117.47,80.23,37.24,2026-03-04
24,NC State,ACC,,,20,9,77.7,66.0,11.72,,15.45,,18.38,8.79,27.17,113.04,77.61,35.43,2026-03-04
25,Notre Dame,ACC,,,20,9,78.6,65.3,13.28,,13.75,,18.34,8.69,27.03,112.89,78.34,34.55,2026-03-04
26,Oregon,Big Ten,,,20,11,75.1,63.9,11.16,,15.26,,15.54,10.88,26.42,109.36,74.42,34.94,2026-03-04
27,Oklahoma State,Big 12,,,23,8,81.7,63.1,18.68,,9.10,,18.23,7.84,26.07,116.00,82.29,33.71,2026-03-04
28,Washington,Big Ten,,,20,9,72.0,61.6,10.34,,15.24,,12.23,13.35,25.58,111.77,76.73,35.04,2026-03-04
29,Illinois,Big Ten,,,19,10,78.2,65.9,12.28,,13.09,,16.42,8.95,25.37,114.06,80.57,33.49,2026-03-04
30,Iowa State,Big 12,,,22,8,82.8,66.8,15.97,,9.31,,21.17,4.11,25.28,117.86,84.33,33.52,2026-03-04
31,Texas Tech,Big 12,,21,25,6,72.6,58.1,14.58,,10.44,,11.24,13.79,25.02,107.68,74.80,32.89,2026-03-04
32,Alabama,SEC,,,21,9,70.4,61.2,9.23,,15.78,,11.62,13.39,25.01,110.46,76.61,33.85,2026-03-04
33,Baylor,Big 12,,20,24,7,72.0,59.9,12.13,,12.51,,12.18,12.46,24.64,105.78,72.88,32.90,2026-03-04
34,Georgia,SEC,,22,22,8,74.0,61.0,13.00,,11.23,,12.62,11.61,24.23,109.59,77.62,31.97,2026-03-04
35,Villanova,Big East,,,23,6,72.9,60.7,12.14,,10.06,,12.51,9.70,22.20,107.82,77.46,30.36,2026-03-04
36,Virginia,ACC,,,19,10,76.1,64.3,11.79,,9.50,,14.42,6.88,21.30,111.25,82.72,28.53,2026-03-04
37,Mississippi State,SEC,,,18,12,75.1,66.5,8.57,,12.34,,13.97,6.93,20.90,108.41,81.45,26.97,2026-03-04
38,Virginia Tech,ACC,,,22,8,73.4,60.7,12.67,,8.19,,11.27,9.59,20.86,103.43,76.76,26.66,2026-03-04
39,Syracuse,ACC,,,22,7,75.1,62.8,12.34,,8.51,,13.47,7.39,20.85,105.33,78.51,26.82,2026-03-04
40,Stanford,ACC,,,19,12,70.0,61.6,8.42,,11.46,,8.98,10.91,19.88,105.03,77.81,27.22,2026-03-04
41,Colorado,Big 12,,,20,10,69.1,61.8,7.33,,12.37,,8.62,11.08,19.70,103.45,77.57,25.87,2026-03-04
42,Florida,SEC,,,17,14,73.1,66.3,6.87,,12.38,,11.71,7.55,19.25,105.78,81.45,24.33,2026-03-04
43,Clemson,ACC,,,20,10,68.6,58.9,9.63,,8.72,,6.20,12.15,18.35,108.06,83.06,25.01,2026-03-04
44,California,ACC,,,18,13,69.5,63.2,6.32,,11.88,,8.93,9.27,18.20,104.76,80.83,23.93,2026-03-04
45,Richmond,A-10,,,25,6,73.6,59.2,14.35,,3.61,,10.93,7.03,17.96,111.34,86.18,25.16,2026-03-04
46,Kansas,Big 12,,,18,12,73.1,66.2,6.90,,13.09,,11.65,6.24,17.88,108.34,84.64,23.70,2026-03-04
47,South Dakota State,Summit,,,24,6,77.1,61.7,15.47,,1.83,,10.99,6.31,17.29,108.90,85.03,23.87,2026-03-04
48,Indiana,Big Ten,,,17,13,71.8,69.8,2.00,,14.94,,11.61,5.32,16.94,108.97,87.35,21.62,2026-03-04
49,Arizona State,Big 12,,,22,9,67.0,60.5,6.55,,10.30,,5.03,11.82,16.85,98.65,76.49,22.16,2026-03-04
50,Miami (FL),ACC,,,16,13,70.4,65.2,5.24,,11.57,,9.47,7.34,16.81,103.95,82.37,21.58,2026-03-04
51,James Madison,Sun Belt,,,23,8,74.6,61.8,12.77,,3.93,,9.79,6.91,16.70,103.19,81.06,22.13,2026-03-04
52,Utah,Big 12,,,19,11,68.8,65.1,3.73,,13.65,,8.41,8.21,16.62,103.09,81.43,21.65,2026-03-04
53,BYU,Big 12,,,20,10,70.5,64.6,5.97,,10.53,,9.35,7.14,16.49,101.11,80.31,20.80,2026-03-04
54,Princeton,Ivy,,23,23,3,73.0,60.8,12.15,,4.29,,10.48,5.96,16.44,109.32,86.66,22.67,2026-03-04
55,Texas A&M,SEC,,,14,11,66.0,68.2,-2.24,,18.59,,7.55,8.81,16.35,101.11,80.10,21.01,2026-03-04
56,Kansas State,Big 12,,,15,16,69.6,67.3,2.29,,13.79,,9.55,6.53,16.08,104.48,83.71,20.77,2026-03-04
57,North Dakota State,Summit,,,26,3,80.5,59.8,20.69,,-4.14,,12.09,2.96,15.05,109.61,88.77,20.83,2026-03-04
58,Rhode Island,A-10,,,25,4,68.5,53.8,14.72,,0.85,,3.72,10.38,14.10,103.08,83.08,20.01,2026-03-04
59,Seton Hall,Big East,,,18,11,68.7,64.2,4.45,,9.33,,8.16,5.62,13.77,102.61,84.76,17.85,2026-03-04
60,Columbia,Ivy,,,20,6,71.4,59.1,12.31,,1.15,,8.19,5.27,13.45,102.05,84.39,17.66,2026-03-04
61,Marquette,Big East,,,18,11,68.5,63.2,5.24,,9.38,,6.72,6.56,13.28,103.15,85.83,17.31,2026-03-04
62,Gonzaga,WCC,,,22,9,73.9,64.6,9.29,,3.45,,9.87,2.87,12.74,104.96,87.68,17.28,2026-03-04
63,Rice,American,,,26,3,71.9,59.5,12.34,,0.39,,6.16,6.57,12.73,99.81,83.12,16.69,2026-03-04
64,Purdue,Big Ten,,,13,16,69.6,71.9,-2.28,,15.00,,9.72,3.00,12.72,105.31,88.58,16.73,2026-03-04
65,Fairfield,MAAC,,25,25,4,76.9,56.6,20.38,,-7.95,,8.78,3.65,12.43,105.47,88.54,16.93,2026-03-04
66,Georgia Tech,ACC,,,13,17,66.0,66.1,-0.13,,12.56,,5.48,6.95,12.43,94.93,79.07,15.85,2026-03-04
67,Wisconsin,Big Ten,,,13,16,68.5,72.8,-4.34,,16.14,,9.13,2.67,11.80,103.83,88.79,15.04,2026-03-04
68,George Mason,A-10,,,21,8,67.5,59.6,7.93,,3.75,,4.53,7.15,11.69,98.83,82.46,16.38,2026-03-04
69,Missouri,SEC,,,16,15,73.2,77.0,-3.74,,15.27,,13.15,-1.63,11.53,107.10,92.54,14.56,2026-03-04
70,South Florida,American,,,18,11,71.1,68.3,2.83,,8.53,,9.19,2.16,11.35,102.69,88.44,14.25,2026-03-04
71,Montana State,Big Sky,,,23,6,74.8,60.9,13.90,,-0.42,,7.30,3.83,11.14,95.78,81.76,14.02,2026-03-04
72,Auburn,SEC,,,14,16,59.7,63.0,-3.30,,14.36,,-0.14,11.20,11.06,94.45,80.85,13.61,2026-03-04
73,Harvard,Ivy,,,16,10,65.6,56.6,9.00,,1.82,,1.99,8.82,10.82,96.65,81.80,14.85,2026-03-04
74,San Diego State,MWC,,,24,4,70.3,59.3,11.00,,1.60,,4.94,5.85,10.78,101.95,86.99,14.96,2026-03-04
75,Colorado State,MWC,,,23,7,67.1,55.4,11.67,,0.09,,1.89,8.72,10.61,101.17,86.15,15.01,2026-03-04
76,Davidson,A-10,,,20,11,66.1,58.1,7.94,,2.51,,2.37,8.08,10.45,97.70,83.60,14.10,2026-03-04
77,Santa Clara,WCC,,,23,8,81.1,67.9,13.19,,1.00,,14.50,-4.16,10.34,102.82,90.09,12.72,2026-03-04
78,Troy,Sun Belt,,,24,6,82.6,69.5,13.13,,-0.92,,13.39,-3.13,10.25,98.62,87.53,11.09,2026-03-04
79,Ball State,MAC,,,24,6,79.3,65.8,13.47,,-0.82,,11.13,-0.95,10.18,101.13,88.97,12.16,2026-03-04
80,Penn State,Big Ten,,,11,18,74.4,82.2,-7.79,,17.90,,16.44,-6.33,10.11,106.51,93.32,13.18,2026-03-04
81,Creighton,Big East,,,15,14,68.4,68.6,-0.10,,9.72,,7.50,2.11,9.62,102.18,89.35,12.83,2026-03-04
82,Georgia Southern,Sun Belt,,,23,6,73.0,63.7,9.38,,1.95,,4.25,5.21,9.45,100.31,87.52,12.79,2026-03-04
83,Oregon State,WCC,,,21,10,67.4,60.7,6.71,,4.19,,2.62,6.78,9.40,99.28,86.80,12.48,2026-03-04
84,Georgetown,Big East,,,13,16,63.5,61.9,1.59,,7.79,,2.16,7.21,9.37,96.78,84.66,12.12,2026-03-04
85,Florida State,ACC,,,10,20,71.9,77.2,-5.33,,14.39,,12.14,-3.09,9.05,99.28,88.38,10.90,2026-03-04
86,Murray State,MVC,,,26,3,85.6,73.3,12.31,,-2.03,,16.72,-8.03,8.68,106.30,95.51,10.79,2026-03-04
87,North Texas,American,,,17,12,70.8,61.6,9.14,,3.29,,3.23,5.35,8.58,93.72,82.99,10.73,2026-03-04
88,Arkansas State,Sun Belt,,,23,8,76.7,66.2,10.48,,-0.69,,8.71,-0.27,8.44,94.33,84.81,9.52,2026-03-04
89,Miami (OH),MAC,,,24,5,71.3,58.3,13.00,,-2.10,,2.04,6.38,8.42,96.23,85.02,11.20,2026-03-04
90,Louisiana Tech,CUSA,,,22,5,73.7,59.2,14.56,,-0.93,,5.22,3.17,8.39,102.56,90.97,11.59,2026-03-04
91,Cincinnati,Big 12,,,11,19,70.1,72.8,-2.63,,12.30,,8.59,-0.36,8.23,101.84,91.34,10.50,2026-03-04
92,Arkansas,SEC,,,12,19,70.6,75.4,-4.77,,12.85,,9.56,-1.49,8.07,97.39,87.44,9.96,2026-03-04
93,Nevada-Las Vegas,MWC,,,19,10,68.4,63.2,5.21,,2.67,,5.88,1.99,7.88,101.33,91.04,10.28,2026-03-04
94,UC Irvine,Big West,,,24,5,71.3,57.4,13.86,,-6.02,,3.11,4.73,7.84,99.91,89.22,10.69,2026-03-04
95,Saint Joseph's,A-10,,,19,10,66.8,58.8,8.00,,2.59,,1.59,6.14,7.73,98.67,87.99,10.69,2026-03-04
96,St. John's (NY),Big East,,,21,10,62.8,61.2,1.65,,6.05,,1.09,6.61,7.70,96.93,87.53,9.40,2026-03-04
97,Arizona,Big 12,,,12,17,70.4,71.8,-1.31,,8.44,,8.66,-1.53,7.13,97.40,88.86,8.54,2026-03-04
98,Belmont,MVC,,,18,11,70.6,66.4,4.14,,2.93,,3.91,3.16,7.07,96.87,87.63,9.24,2026-03-04
99,Idaho,Big Sky,,,26,5,78.6,65.5,13.13,,-4.68,,9.38,-2.89,6.49,96.73,89.36,7.37,2026-03-04
100,Marshall,Sun Belt,,,23,8,73.1,63.7,9.45,,1.01,,4.60,1.73,6.32,97.62,90.15,7.48,2026-03-04
101,Northwestern,Big Ten,,,8,21,65.4,75.9,-10.52,,16.77,,6.26,0.00,6.25,100.21,92.87,7.35,2026-03-04
102,Massachusetts,MAC,,,21,6,69.0,60.2,8.78,,-2.62,,2.06,4.10,6.16,95.17,87.50,7.67,2026-03-04
103,Western Illinois,OVC,,,24,5,76.1,59.7,16.38,,-6.74,,5.67,0.36,6.03,100.85,92.10,8.75,2026-03-04
104,Lindenwood,OVC,,,24,7,73.0,60.1,12.97,,-3.76,,4.49,1.51,6.00,103.21,94.48,8.73,2026-03-04
105,Wake Forest,ACC,,,14,16,66.2,66.3,-0.10,,6.10,,3.14,2.86,6.00,96.41,89.21,7.20,2026-03-04
106,McNeese State,Southland,,,27,4,69.4,52.3,17.06,,-7.68,,-1.88,7.79,5.91,92.88,84.39,8.49,2026-03-04
107,Green Bay,Horizon,,,22,8,68.5,59.4,9.17,,-1.99,,1.33,4.50,5.83,95.71,88.00,7.71,2026-03-04
108,Boise State,MWC,,,23,7,70.9,63.9,7.00,,-1.37,,6.23,-0.64,5.59,98.38,91.48,6.90,2026-03-04
109,Butler,Big East,,,12,18,62.3,65.1,-2.77,,8.33,,0.18,5.38,5.56,93.45,87.50,5.95,2026-03-04
110,Quinnipiac,MAAC,,,24,5,68.2,51.2,17.00,,-11.52,,-1.55,7.03,5.48,97.29,88.77,8.52,2026-03-04
111,Loyola Marymount,WCC,,,21,8,71.1,62.6,8.52,,-1.71,,4.56,0.62,5.18,99.18,92.50,6.69,2026-03-04
112,New Mexico,MWC,,,21,9,67.0,60.6,6.40,,-1.50,,1.00,3.90,4.90,94.43,88.71,5.72,2026-03-04
113,UCF,Big 12,,,11,18,63.9,67.6,-3.69,,8.51,,1.69,3.14,4.83,93.91,88.50,5.41,2026-03-04
114,East Carolina,American,,,21,9,71.9,65.8,6.17,,-1.78,,5.82,-1.43,4.39,94.11,89.39,4.72,2026-03-04
115,Vermont,AmEast,,,24,7,66.2,51.8,14.35,,-6.09,,-3.40,7.79,4.39,96.02,89.23,6.79,2026-03-04
116,Temple,American,,,13,15,68.3,68.8,-0.50,,4.87,,5.39,-1.02,4.37,95.34,90.75,4.59,2026-03-04
117,Abilene Christian,WAC,,,21,8,72.6,59.8,12.79,,-3.08,,0.78,3.49,4.27,95.10,89.82,5.28,2026-03-04
118,Pepperdine,WCC,,,19,11,70.6,65.7,4.97,,-0.01,,3.97,0.23,4.20,96.14,91.26,4.89,2026-03-04
119,Grand Canyon,MWC,,,12,17,64.9,65.2,-0.31,,4.48,,2.36,1.81,4.17,92.40,87.48,4.92,2026-03-04
120,Portland,WCC,,,17,13,69.6,63.6,6.00,,2.30,,2.45,1.52,3.98,91.55,86.45,5.10,2026-03-04
121,College of Charleston,CAA,,,22,5,75.5,58.9,16.56,,-7.48,,3.64,0.04,3.68,97.15,92.59,4.56,2026-03-04
122,Missouri State,CUSA,,,18,11,65.8,61.3,4.48,,-0.89,,-0.01,3.61,3.59,90.91,86.91,4.00,2026-03-04
123,Eastern Kentucky,A-Sun,,,24,7,73.6,59.6,14.03,,-8.32,,2.37,1.03,3.40,93.15,89.54,3.61,2026-03-04
124,Northern Iowa,MVC,,,15,13,67.2,63.6,3.54,,-0.18,,-1.20,4.55,3.36,91.28,87.61,3.67,2026-03-04
125,Central Michigan,MAC,,,17,11,69.4,65.6,3.86,,0.19,,3.19,0.01,3.19,94.30,91.16,3.14,2026-03-04
126,UC San Diego,Big West,,,20,8,70.8,61.4,9.36,,-5.07,,2.35,0.50,2.85,92.78,89.21,3.57,2026-03-04
127,Central Arkansas,A-Sun,,,20,10,69.6,57.1,12.50,,-6.49,,-1.24,4.07,2.84,91.57,87.32,4.25,2026-03-04
128,Coastal Carolina,Sun Belt,,,14,17,73.2,67.0,6.13,,0.32,,4.74,-2.01,2.73,91.78,89.31,2.47,2026-03-04
129,California Baptist,WAC,,,19,10,72.4,66.9,5.48,,-2.79,,6.11,-3.42,2.69,94.07,91.66,2.42,2026-03-04
130,Providence,Big East,,,14,17,59.5,63.9,-4.35,,7.02,,-2.14,4.81,2.67,89.54,86.69,2.85,2026-03-04
131,Rutgers,Big Ten,,,9,20,58.0,69.5,-11.45,,14.08,,-1.93,4.56,2.63,91.12,88.93,2.20,2026-03-04
132,Illinois State,MVC,,,18,11,73.8,68.1,5.69,,-3.09,,4.35,-1.74,2.61,97.34,94.79,2.55,2026-03-04
133,UTSA,American,,,13,14,61.0,59.9,1.19,,2.93,,-4.44,6.99,2.55,89.25,86.15,3.10,2026-03-04
134,Hawaii,Big West,,,18,10,62.4,57.3,5.04,,-2.59,,-4.41,6.51,2.10,89.93,86.70,3.23,2026-03-04
135,South Dakota,Summit,,,22,8,71.0,58.4,12.63,,-5.55,,-1.28,3.32,2.04,91.31,88.33,2.98,2026-03-04
136,Pennsylvania,Ivy,,,16,10,64.4,58.0,6.46,,-0.52,,-1.69,3.67,1.98,91.43,89.97,1.46,2026-03-04
137,UC Santa Barbara,Big West,,,20,8,66.7,59.5,7.18,,-4.43,,-1.85,3.53,1.68,93.15,91.33,1.81,2026-03-04
138,Southern Indiana,OVC,,,20,9,69.4,58.3,11.07,,-4.24,,-0.49,1.98,1.49,91.19,89.14,2.06,2026-03-04
139,Purdue Fort Wayne,Horizon,,,18,12,71.0,64.4,6.60,,-3.09,,2.82,-1.59,1.23,91.87,90.93,0.95,2026-03-04
140,Navy,Patriot,,,20,7,69.7,59.9,9.81,,-7.67,,2.09,-0.91,1.18,92.34,91.72,0.63,2026-03-04
141,Charlotte,American,,,13,16,63.4,66.1,-2.72,,3.81,,-0.46,1.55,1.09,92.28,91.52,0.76,2026-03-04
142,Idaho State,Big Sky,,,19,10,66.1,60.6,5.48,,-2.80,,-3.27,4.30,1.03,88.61,87.38,1.23,2026-03-04
143,Cleveland State,Horizon,,,23,8,70.9,59.3,11.61,,-7.72,,-0.49,1.39,0.90,92.60,91.81,0.79,2026-03-04
144,Liberty,CUSA,,,16,12,63.4,59.9,3.46,,0.00,,-2.29,3.17,0.88,93.78,92.89,0.89,2026-03-04
145,Old Dominion,Sun Belt,,,18,13,69.5,68.5,1.00,,2.12,,2.15,-1.47,0.69,89.94,89.88,0.06,2026-03-04
146,Tulsa,American,,,18,10,68.5,66.1,2.36,,-1.70,,1.09,-0.43,0.66,90.29,90.06,0.23,2026-03-04
147,Brown,Ivy,,,16,9,62.0,56.0,6.00,,-3.45,,-3.70,4.34,0.64,86.31,87.29,-0.97,2026-03-04
148,Tulane,American,,,11,17,65.4,66.9,-1.50,,1.98,,0.04,0.44,0.48,90.74,90.80,-0.07,2026-03-04
149,Fresno State,MWC,,,14,16,62.4,59.4,3.03,,-1.02,,-3.89,4.31,0.42,86.87,86.73,0.14,2026-03-04
150,Northern Colorado,Big Sky,,,22,9,69.0,59.8,9.16,,-3.55,,-2.39,2.81,0.42,91.14,90.59,0.55,2026-03-04
151,Army,Patriot,,,22,6,65.3,55.1,10.18,,-8.83,,-3.22,3.61,0.39,93.36,93.05,0.32,2026-03-04
152,Houston,Big 12,,,7,22,61.0,73.1,-12.07,,12.44,,0.78,-0.41,0.37,89.23,88.77,0.46,2026-03-04
153,Saint Mary's (CA),WCC,,,15,16,59.9,59.2,0.71,,1.52,,-6.24,6.55,0.31,88.83,89.46,-0.63,2026-03-04
154,Sam Houston,CUSA,,,16,11,65.4,59.0,6.48,,-1.29,,-2.48,2.64,0.17,84.88,86.01,-1.13,2026-03-04
155,High Point,Big South,,,24,5,74.3,58.6,15.72,,-12.98,,1.81,-1.68,0.13,91.33,92.37,-1.04,2026-03-04
156,Middle Tennessee,CUSA,,,15,13,60.3,59.0,1.29,,-1.15,,-4.88,5.01,0.13,91.51,92.16,-0.65,2026-03-04
157,Youngstown State,Horizon,,,22,8,67.7,57.7,9.97,,-5.27,,-3.44,3.56,0.13,88.97,89.37,-0.40,2026-03-04
158,Jacksonville,A-Sun,,,21,8,72.9,66.8,6.14,,-4.83,,5.23,-5.27,-0.05,90.50,91.48,-0.99,2026-03-04
159,Louisiana-Monroe,Sun Belt,,,14,15,68.8,67.6,1.24,,0.45,,1.63,-1.68,-0.05,91.06,91.58,-0.52,2026-03-04
160,San Francisco,WCC,,,16,13,67.9,68.2,-0.34,,1.57,,2.51,-2.72,-0.21,88.23,89.20,-0.97,2026-03-04
161,Bradley,MVC,,,19,10,69.7,63.9,5.79,,-4.10,,-1.73,1.45,-0.28,90.17,90.63,-0.45,2026-03-04
162,La Salle,A-10,,,17,12,65.2,64.0,1.21,,-0.39,,0.23,-0.54,-0.32,89.19,90.56,-1.37,2026-03-04
163,George Washington,A-10,,,15,16,61.1,60.7,0.35,,0.59,,-4.29,3.95,-0.34,91.68,92.93,-1.25,2026-03-04
164,Ohio,MAC,,,15,12,74.9,71.5,3.33,,-2.57,,7.21,-7.56,-0.34,92.55,93.88,-1.33,2026-03-04
165,Toledo,MAC,,,14,13,65.3,63.3,2.00,,-2.11,,-3.48,2.99,-0.49,89.83,90.96,-1.13,2026-03-04
166,Kent State,MAC,,,14,14,70.0,67.8,2.21,,1.02,,1.35,-1.94,-0.59,92.55,94.15,-1.61,2026-03-04
167,UC Davis,Big West,,,21,8,68.9,63.9,5.00,,-3.41,,1.83,-2.42,-0.59,93.18,95.20,-2.02,2026-03-04
168,DePaul,Big East,,,8,23,63.3,72.4,-9.13,,8.25,,2.26,-3.14,-0.88,91.07,93.17,-2.10,2026-03-04
169,FDU,NEC,,,26,4,68.6,51.4,17.20,,-15.91,,-5.44,4.46,-0.98,92.59,92.69,-0.10,2026-03-04
170,Dayton,A-10,,,16,13,66.5,67.3,-0.83,,-0.17,,1.98,-2.97,-1.00,93.99,96.28,-2.29,2026-03-04
171,Florida International,CUSA,,,17,10,69.9,64.5,5.44,,-3.36,,1.55,-2.79,-1.24,88.21,90.62,-2.41,2026-03-04
172,Austin Peay,A-Sun,,,16,12,67.1,58.9,8.18,,-6.23,,-4.53,3.11,-1.42,92.27,94.60,-2.33,2026-03-04
173,Xavier,Big East,,,11,18,58.7,67.0,-8.31,,6.88,,-4.18,2.75,-1.43,88.48,91.46,-2.98,2026-03-04
174,Appalachian State,Sun Belt,,,11,18,62.8,61.3,1.55,,1.44,,-5.05,3.49,-1.56,89.93,93.45,-3.53,2026-03-04
175,Maine,AmEast,,,17,12,61.8,60.1,1.69,,-3.36,,-2.90,1.23,-1.67,89.55,92.70,-3.15,2026-03-04
176,Southern Utah,WAC,,,19,9,73.4,67.0,6.39,,-3.35,,2.88,-4.72,-1.83,95.10,98.16,-3.06,2026-03-04
177,Florida Gulf Coast,A-Sun,,,15,14,62.6,59.7,2.86,,0.17,,-6.63,4.58,-2.05,86.99,90.22,-3.24,2026-03-04
178,Drexel,CAA,,,19,8,63.9,56.6,7.26,,-7.42,,-4.73,2.65,-2.07,91.58,94.78,-3.20,2026-03-04
179,Southern Mississippi,Sun Belt,,,15,15,74.4,73.5,0.90,,-0.02,,5.88,-8.01,-2.13,95.78,99.66,-3.88,2026-03-04
180,Howard,MEAC,,,22,7,67.0,61.4,5.59,,-7.79,,-1.26,-0.95,-2.20,88.49,92.74,-4.25,2026-03-04
181,Stephen F. Austin,Southland,,,22,9,76.2,67.1,9.13,,-9.55,,6.27,-8.48,-2.21,93.54,97.52,-3.98,2026-03-04
182,Oral Roberts,Summit,,,15,14,76.9,75.0,1.90,,-0.35,,9.34,-11.76,-2.42,95.61,99.57,-3.96,2026-03-04
183,Pacific,WCC,,,11,18,65.2,68.3,-3.03,,3.11,,-1.00,-1.43,-2.42,91.47,95.74,-4.27,2026-03-04
184,Holy Cross,Patriot,,,19,9,60.3,57.1,3.18,,-5.63,,-5.50,3.04,-2.46,84.72,89.02,-4.30,2026-03-04
185,South Alabama,Sun Belt,,,12,17,67.1,67.9,-0.83,,-1.75,,-1.02,-1.56,-2.58,89.29,93.61,-4.32,2026-03-04
186,UAB,American,,,10,18,67.9,69.7,-1.79,,-0.90,,1.67,-4.31,-2.64,94.32,98.29,-3.98,2026-03-04
187,Northern Kentucky,Horizon,,,15,16,68.3,69.6,-1.35,,-1.29,,1.74,-4.39,-2.65,91.72,95.83,-4.12,2026-03-04
188,Southern Methodist,ACC,,,9,21,61.8,74.7,-12.90,,10.01,,0.13,-3.02,-2.89,89.82,94.40,-4.59,2026-03-04
189,Utah Valley,WAC,,,14,13,63.2,60.9,2.26,,-1.82,,-5.12,2.18,-2.94,84.69,89.46,-4.77,2026-03-04
190,Bowling Green,MAC,,,16,12,69.6,65.5,4.04,,-0.01,,-1.55,-1.51,-3.06,86.70,91.51,-4.81,2026-03-04
191,Boston College,ACC,,,5,26,64.1,76.8,-12.74,,9.39,,2.79,-6.14,-3.35,95.32,101.30,-5.98,2026-03-04
192,Bryant,AmEast,,,18,11,63.8,55.3,8.52,,-9.01,,-5.12,1.74,-3.38,85.47,90.44,-4.98,2026-03-04
193,Cal State Fullerton,Big West,,,16,12,71.1,65.4,5.71,,-4.99,,2.11,-5.49,-3.38,86.62,92.17,-5.56,2026-03-04
194,Eastern Michigan,MAC,,,12,15,67.5,68.1,-0.59,,-0.79,,0.23,-3.64,-3.40,92.27,97.84,-5.56,2026-03-04
195,Illinois-Chicago,MVC,,,14,15,65.5,64.9,0.66,,-4.05,,-4.02,0.63,-3.40,92.58,97.77,-5.19,2026-03-04
196,Loyola (IL),A-10,,,13,16,56.2,61.3,-5.10,,1.68,,-7.90,4.48,-3.42,84.52,90.33,-5.82,2026-03-04
197,Binghamton,AmEast,,,18,11,65.9,62.3,3.59,,-3.70,,-1.09,-2.42,-3.51,93.21,98.89,-5.67,2026-03-04
198,Stetson,A-Sun,,,19,10,70.2,64.5,5.72,,-5.41,,0.81,-4.37,-3.56,95.04,100.32,-5.28,2026-03-04
