Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
121,Coastal Carolina,Sun Belt,,,12,14,74.6,66.1,8.50,,-0.36,,5.38,-1.53,3.85,92.65,89.14,3.51,2026-02-14
122,Temple,American,,,10,13,68.0,69.4,-1.43,,5.24,,5.43,-1.63,3.80,95.45,92.21,3.24,2026-02-14
123,UTSA,American,,,12,11,60.6,58.4,2.22,,3.27,,-5.10,8.78,3.68,88.56,84.33,4.23,2026-02-14
124,Loyola Marymount,WCC,,,16,8,70.8,62.9,7.92,,-2.26,,4.17,-0.51,3.65,99.44,95.19,4.24,2026-02-14
125,Pepperdine,WCC,,,15,10,69.7,65.6,4.04,,0.50,,3.25,0.29,3.54,95.14,91.61,3.53,2026-02-14
126,Southern Indiana,OVC,,,17,7,70.8,57.0,13.79,,-4.13,,0.49,2.95,3.44,92.03,87.76,4.27,2026-02-14
127,Rutgers,Big Ten,,,9,15,57.1,67.0,-9.88,,13.17,,-2.63,5.92,3.29,90.07,87.44,2.64,2026-02-14
128,Eastern Kentucky,A-Sun,,,21,5,74.0,59.8,14.19,,-8.31,,2.62,0.49,3.10,93.21,90.68,2.53,2026-02-14
129,Northern Iowa,MVC,,,12,12,65.3,64.5,0.79,,1.97,,-2.68,5.44,2.76,89.28,87.19,2.09,2026-02-14
130,California Baptist,WAC,,,16,9,72.0,66.7,5.32,,-2.87,,5.86,-3.41,2.45,93.19,91.64,1.55,2026-02-14
131,Central Arkansas,A-Sun,,,15,10,69.5,58.1,11.36,,-5.06,,-1.10,3.43,2.33,90.20,87.56,2.64,2026-02-14
132,UC San Diego,Big West,,,17,7,69.4,60.1,9.29,,-5.29,,0.57,1.75,2.32,90.25,87.86,2.39,2026-02-14
133,Missouri State,CUSA,,,15,9,66.0,62.7,3.38,,-1.24,,-0.20,2.34,2.14,90.64,89.00,1.65,2026-02-14
134,Providence,Big East,,,12,14,60.3,63.3,-3.04,,5.06,,-2.05,4.06,2.02,89.77,88.34,1.43,2026-02-14
135,Charlotte,American,,,11,13,64.0,66.6,-2.63,,4.51,,0.38,1.50,1.88,92.55,91.17,1.39,2026-02-14
136,Idaho State,Big Sky,,,17,7,66.8,59.7,7.13,,-3.34,,-3.56,5.39,1.83,88.52,86.60,1.92,2026-02-14
137,Pennsylvania,Ivy,,,14,8,64.4,57.3,7.09,,-0.59,,-2.52,4.34,1.82,90.28,89.45,0.83,2026-02-14
138,High Point,Big South,,,21,4,75.9,59.5,16.40,,-11.60,,3.62,-1.83,1.79,93.25,92.51,0.74,2026-02-14
139,Illinois State,MVC,,,14,10,72.7,68.6,4.13,,-2.45,,4.15,-2.48,1.68,96.34,95.64,0.70,2026-02-14
140,Navy,Patriot,,,17,6,70.6,60.4,10.22,,-7.44,,3.08,-1.43,1.65,93.40,92.63,0.76,2026-02-14
141,UC Santa Barbara,Big West,,,16,7,67.3,59.9,7.39,,-4.62,,-1.90,3.38,1.47,92.25,91.47,0.78,2026-02-14
142,Middle Tennessee,CUSA,,,13,11,60.4,58.8,1.54,,-0.17,,-4.76,6.13,1.37,91.59,90.83,0.76,2026-02-14
143,Purdue Fort Wayne,Horizon,,,15,10,70.7,63.9,6.80,,-2.69,,2.34,-0.99,1.35,91.84,91.09,0.75,2026-02-14
144,Bradley,MVC,,,17,8,72.8,64.6,8.24,,-4.82,,1.36,-0.14,1.22,93.47,92.07,1.40,2026-02-14
145,Tulsa,American,,,16,8,69.8,66.0,3.71,,-2.51,,1.55,-0.35,1.20,90.52,90.30,0.22,2026-02-14
146,Sam Houston,CUSA,,,15,7,65.8,57.0,8.73,,-1.59,,-3.44,4.58,1.14,83.42,83.76,-0.34,2026-02-14
147,Tulane,American,,,8,15,67.2,69.0,-1.83,,2.73,,1.82,-0.92,0.90,91.29,91.18,0.11,2026-02-14
148,Old Dominion,Sun Belt,,,15,11,69.6,67.7,1.96,,1.67,,1.89,-1.14,0.75,89.73,89.97,-0.24,2026-02-14
149,Fresno State,MWC,,,13,13,63.3,58.8,4.42,,-1.98,,-3.63,4.30,0.66,87.47,87.40,0.07,2026-02-14
150,Hawaii,Big West,,,13,10,61.7,58.7,3.04,,-1.79,,-4.67,5.31,0.64,87.98,87.60,0.38,2026-02-14
151,Houston,Big 12,,,7,17,61.1,72.3,-11.17,,11.80,,0.58,0.05,0.64,88.45,87.95,0.49,2026-02-14
152,Brown,Ivy,,,14,7,63.1,55.3,7.81,,-5.36,,-3.51,3.75,0.24,86.32,88.13,-1.81,2026-02-14
153,Louisiana-Monroe,Sun Belt,,,12,12,68.2,68.2,-0.04,,0.22,,1.59,-1.41,0.18,91.24,91.65,-0.42,2026-02-14
154,Northern Colorado,Big Sky,,,18,8,69.8,60.2,9.58,,-3.15,,-1.28,1.43,0.16,90.76,91.09,-0.33,2026-02-14
155,Saint Mary's (CA),WCC,,,14,12,59.2,58.4,0.73,,1.70,,-6.55,6.67,0.11,88.45,89.73,-1.28,2026-02-14
156,Jacksonville,A-Sun,,,17,7,72.6,67.5,5.17,,-3.47,,5.70,-5.76,-0.06,90.38,91.90,-1.52,2026-02-14
157,San Francisco,WCC,,,14,10,68.2,67.5,0.71,,0.90,,2.96,-3.05,-0.10,88.86,90.25,-1.39,2026-02-14
158,Austin Peay,A-Sun,,,14,9,67.7,58.1,9.61,,-5.79,,-4.37,4.15,-0.22,91.35,92.11,-0.77,2026-02-14
159,Army,Patriot,,,19,5,65.4,56.0,9.42,,-8.54,,-3.28,3.00,-0.28,92.72,94.00,-1.28,2026-02-14
160,George Washington,A-10,,,13,13,62.4,60.6,1.85,,-0.65,,-3.64,3.35,-0.29,92.31,93.69,-1.38,2026-02-14
161,UC Davis,Big West,,,18,7,69.6,64.0,5.60,,-3.42,,2.52,-2.85,-0.33,93.15,95.34,-2.18,2026-02-14
162,Ohio,MAC,,,14,9,74.1,70.3,3.83,,-2.94,,6.75,-7.15,-0.40,92.58,94.57,-1.99,2026-02-14
163,UAB,American,,,10,14,70.1,69.3,0.79,,-1.44,,3.35,-3.83,-0.48,96.30,97.74,-1.44,2026-02-14
164,Toledo,MAC,,,12,10,66.3,64.0,2.32,,-2.40,,-2.69,2.14,-0.54,90.24,91.83,-1.59,2026-02-14
165,Cleveland State,Horizon,,,19,8,70.8,60.2,10.59,,-7.61,,-0.56,-0.01,-0.57,91.53,93.45,-1.92,2026-02-14
166,Maine,AmEast,,,14,11,62.0,59.8,2.24,,-2.85,,-2.76,2.16,-0.61,89.23,91.31,-2.08,2026-02-14
167,Kent State,MAC,,,11,12,70.9,68.6,2.30,,1.76,,2.18,-2.84,-0.67,92.95,95.17,-2.21,2026-02-14
168,Liberty,CUSA,,,12,11,64.5,62.4,2.04,,0.54,,-1.50,0.75,-0.75,94.12,96.47,-2.36,2026-02-14
169,Youngstown State,Horizon,,,18,8,66.9,57.0,9.92,,-5.48,,-4.83,3.93,-0.90,87.25,89.54,-2.30,2026-02-14
170,Southern Methodist,ACC,,,8,17,62.5,73.3,-10.84,,9.82,,0.81,-1.83,-1.02,90.86,93.21,-2.35,2026-02-14
171,Appalachian State,Sun Belt,,,10,14,63.5,59.8,3.75,,0.52,,-5.00,3.88,-1.12,90.70,93.88,-3.18,2026-02-14
172,Drexel,CAA,,,15,8,64.1,56.4,7.74,,-6.68,,-4.21,3.03,-1.18,92.36,94.77,-2.42,2026-02-14
173,DePaul,Big East,,,6,20,62.6,72.7,-10.08,,8.51,,1.13,-2.70,-1.56,89.96,93.54,-3.58,2026-02-14
174,Southern Mississippi,Sun Belt,,,12,13,74.9,74.1,0.80,,1.17,,6.32,-8.03,-1.71,96.38,100.17,-3.79,2026-02-14
175,Binghamton,AmEast,,,17,7,67.7,62.8,4.96,,-2.67,,0.40,-2.16,-1.76,93.76,96.88,-3.12,2026-02-14
176,Bryant,AmEast,,,17,8,65.7,54.1,11.60,,-10.28,,-4.19,2.39,-1.80,86.08,89.29,-3.22,2026-02-14
177,La Salle,A-10,,,13,11,65.0,64.2,0.83,,-1.32,,-0.95,-0.93,-1.88,87.41,91.41,-4.00,2026-02-14
178,Florida Gulf Coast,A-Sun,,,12,12,62.8,59.5,3.38,,0.85,,-6.21,4.25,-1.97,87.01,90.60,-3.59,2026-02-14
179,Xavier,Big East,,,11,14,57.8,66.2,-8.36,,6.33,,-5.30,3.27,-2.03,87.13,91.43,-4.30,2026-02-14
180,FDU,NEC,,,21,4,67.9,52.4,15.44,,-14.60,,-5.92,3.84,-2.08,91.17,93.74,-2.58,2026-02-14
181,Eastern Michigan,MAC,,,11,12,68.6,68.1,0.52,,-0.28,,0.81,-2.91,-2.10,92.93,97.12,-4.19,2026-02-14
182,Dayton,A-10,,,13,12,66.0,67.6,-1.60,,-0.56,,0.95,-3.11,-2.16,93.04,97.61,-4.57,2026-02-14
183,Florida International,CUSA,,,14,9,72.0,66.3,5.61,,-4.01,,2.87,-5.21,-2.33,88.95,93.37,-4.42,2026-02-14
184,Southern Utah,WAC,,,16,8,73.2,66.1,7.08,,-3.71,,1.53,-3.86,-2.33,93.08,97.28,-4.20,2026-02-14
185,Howard,MEAC,,,18,7,66.0,61.8,4.24,,-6.64,,-1.58,-0.82,-2.40,88.72,93.69,-4.97,2026-02-14
186,Oral Roberts,Summit,,,12,12,77.1,75.9,1.17,,1.05,,9.46,-12.27,-2.81,95.37,100.26,-4.89,2026-02-14
187,Loyola (IL),A-10,,,12,12,56.3,60.6,-4.33,,1.41,,-7.90,4.98,-2.92,84.40,90.01,-5.61,2026-02-14
188,Northern Kentucky,Horizon,,,12,14,67.8,70.5,-2.69,,-0.23,,1.69,-4.61,-2.92,91.08,96.00,-4.91,2026-02-14
189,Stephen F. Austin,Southland,,,17,8,75.5,67.3,8.20,,-8.84,,5.96,-8.93,-2.97,91.68,96.88,-5.20,2026-02-14
190,Longwood,Big South,,,18,6,78.3,65.8,12.50,,-7.28,,4.29,-7.33,-3.04,88.44,95.62,-7.18,2026-02-14
191,Holy Cross,Patriot,,,15,9,60.7,59.4,1.29,,-4.35,,-5.16,2.10,-3.06,84.25,90.22,-5.98,2026-02-14
192,South Alabama,Sun Belt,,,9,15,67.5,69.0,-1.50,,-1.87,,-0.12,-3.25,-3.37,89.43,95.25,-5.82,2026-02-14
193,Cal State Fullerton,Big West,,,15,9,72.8,65.0,7.79,,-6.54,,2.99,-6.40,-3.41,86.32,92.39,-6.07,2026-02-14
194,Pacific,WCC,,,10,14,64.6,67.6,-3.00,,2.50,,-2.01,-1.53,-3.54,89.81,96.01,-6.21,2026-02-14
195,Tarleton State,WAC,,,12,11,65.9,63.8,2.04,,-2.35,,-3.28,-0.46,-3.73,86.93,92.54,-5.61,2026-02-14
196,Bowling Green,MAC,,,13,11,70.5,65.9,4.63,,-0.09,,-1.50,-2.34,-3.84,86.24,92.59,-6.35,2026-02-14
197,Washington State,WCC,,,5,22,63.3,75.0,-11.63,,7.78,,-0.12,-3.74,-3.85,91.78,98.38,-6.61,2026-02-14
198,Virginia Commonwealth,A-10,,,8,17,57.5,67.0,-9.52,,5.55,,-4.91,0.94,-3.97,84.70,91.21,-6.51,2026-02-14
