Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Duke,ACC,18,6,0.75,,13,0,1.0,,75.9,58.3,,34.36,16.74,,7.0,7.0,,,
2,Louisville,ACC,22,4,0.846,,12,1,0.923,,81.7,59.9,,34.72,12.91,,20.0,6.0,,,
3,NC State,ACC,17,7,0.708,,10,3,0.769,,78.4,66.0,,28.0,15.58,,9.0,9.0,,,
4,North Carolina,ACC,20,5,0.8,,9,3,0.75,,75.4,57.9,,27.98,10.46,,11.0,11.0,,,
5,Syracuse,ACC,19,5,0.792,,9,4,0.692,,75.2,61.9,,21.07,7.78,,,,,,
6,Virginia,ACC,17,7,0.708,,9,4,0.692,,77.0,62.3,,21.0,6.29,,,,,,
7,Virginia Tech,ACC,18,7,0.72,,8,5,0.615,,73.9,59.9,,19.59,5.63,,,,,,
8,Clemson,ACC,17,8,0.68,,8,5,0.615,,70.1,57.4,,18.83,6.15,,,,,,
9,Notre Dame,ACC,15,9,0.625,,7,6,0.538,,79.1,66.1,,26.27,13.31,,15.0,15.0,,,
10,California,ACC,15,10,0.6,,6,6,0.5,,70.2,63.9,,17.55,11.19,,,,,,
11,Georgia Tech,ACC,11,14,0.44,,6,7,0.462,,66.0,66.8,,10.63,11.35,,,,,,
12,Stanford,ACC,16,9,0.64,,5,7,0.417,,69.4,60.8,,19.29,10.77,,,,,,
13,Miami (FL),ACC,12,12,0.5,,4,9,0.308,,70.8,65.5,,17.44,12.23,,,,,,
14,Florida State,ACC,8,16,0.333,,3,9,0.25,,73.1,77.0,,9.74,13.57,,,,,,
15,Wake Forest,ACC,13,12,0.52,,3,10,0.231,,66.2,64.7,,5.13,3.61,,,,,,
16,Southern Methodist,ACC,8,16,0.333,,1,11,0.083,,63.3,72.5,,-0.11,9.01,,,,,,
17,Pittsburgh,ACC,8,17,0.32,,1,11,0.083,,61.1,70.7,,-6.97,2.62,,,,,,
18,Boston College,ACC,4,22,0.154,,0,13,0.0,,62.8,76.4,,-4.53,9.04,,,,,,
1,Binghamton,AmEast,17,6,0.739,,9,1,0.9,,66.4,65.0,,-1.79,-3.17,,,,,,
2,Vermont,AmEast,20,6,0.769,,9,2,0.818,,64.1,54.6,,3.87,-5.67,,,,,,
3,Maine,AmEast,13,11,0.542,,8,3,0.727,,62.3,60.0,,-0.49,-2.78,,,,,,
4,Maryland-Baltimore County,AmEast,11,11,0.5,,6,4,0.6,,59.9,61.3,,-6.82,-5.42,,,,,,
5,Bryant,AmEast,16,8,0.667,,6,5,0.545,,63.6,56.6,,-2.87,-9.87,,,,,,
6,NJIT,AmEast,14,10,0.583,,5,6,0.455,,67.0,65.0,,-6.35,-8.35,,,,,,
7,New Hampshire,AmEast,8,15,0.348,,2,8,0.2,,54.8,63.5,,-13.59,-4.88,,,,,,
8,Albany (NY),AmEast,12,12,0.5,,2,9,0.182,,56.8,55.7,,-4.4,-5.53,,,,,,
