Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Duke,ACC,25,8,0.758,,16,2,0.889,,74.3,59.1,,33.62,18.34,,7.0,7.0,,,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Louisville,ACC,27,7,0.794,,15,3,0.833,,79.9,60.8,,33.36,14.18,,20.0,6.0,,,NCAA Tournament
3,North Carolina,ACC,27,7,0.794,,14,4,0.778,,75.6,58.7,,29.21,12.33,,11.0,11.0,,,NCAA Tournament
4,NC State,ACC,21,10,0.677,,13,5,0.722,,77.2,66.3,,26.8,15.92,,9.0,9.0,,,NCAA Tournament
5,Syracuse,ACC,23,8,0.742,,12,6,0.667,,74.5,63.4,,20.42,9.36,,,,,,NCAA Tournament
6,Virginia Tech,ACC,23,10,0.697,,12,6,0.667,,72.5,61.5,,20.35,9.41,,,,,,NCAA Tournament
7,Notre Dame,ACC,22,10,0.688,,12,6,0.667,,77.9,64.9,,27.65,14.65,,15.0,15.0,,,NCAA Tournament
8,Clemson,ACC,21,11,0.656,,11,7,0.611,,67.7,58.7,,18.62,9.62,,,,,,NCAA Tournament
9,Virginia,ACC,20,11,0.645,,11,7,0.611,,74.7,64.0,,20.62,9.95,,,,,,NCAA Tournament
10,California,ACC,20,14,0.588,,9,9,0.5,,69.4,63.2,,17.96,11.72,,,,,,
11,Stanford,ACC,20,13,0.606,,8,10,0.444,,70.5,62.7,,19.23,11.41,,,,,,
12,Miami (FL),ACC,18,14,0.563,,8,10,0.444,,70.7,65.4,,17.28,11.97,,,,,,
13,Georgia Tech,ACC,14,19,0.424,,8,10,0.444,,65.8,65.9,,12.49,12.62,,,,,,
14,Florida State,ACC,10,21,0.323,,5,13,0.278,,71.5,77.1,,8.7,14.24,,,,,,
15,Wake Forest,ACC,14,18,0.438,,4,14,0.222,,65.2,66.3,,4.68,5.84,,,,,,
16,Southern Methodist,ACC,9,21,0.3,,2,16,0.111,,61.8,74.7,,-3.09,9.82,,,,,,
17,Pittsburgh,ACC,8,23,0.258,,1,17,0.056,,60.5,73.1,,-7.15,5.49,,,,,,
18,Boston College,ACC,5,26,0.161,,1,17,0.056,,64.1,76.8,,-3.48,9.26,,,,,,
