Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisville,ACC,10,3,0.769,,2.0,0.0,1.0,,82.4,58.3,,34.14,10.07,,20.0,16.0,,,
2,Syracuse,ACC,9,1,0.9,,1.0,0.0,1.0,,73.8,55.9,,19.85,1.95,,,,,,
3,Wake Forest,ACC,10,2,0.833,,1.0,0.0,1.0,,67.7,54.0,,3.79,-9.88,,,,,,
4,Stanford,ACC,9,2,0.818,,1.0,0.0,1.0,,73.4,54.6,,22.51,3.79,,,,,,
5,Notre Dame,ACC,8,2,0.8,,1.0,0.0,1.0,,82.7,61.1,,31.35,9.75,,15.0,15.0,,,
6,Virginia,ACC,8,3,0.727,,1.0,0.0,1.0,,78.3,55.4,,22.38,-0.53,,,,,,
7,NC State,ACC,7,4,0.636,,1.0,0.0,1.0,,76.5,66.2,,27.07,16.71,,9.0,9.0,,,
8,Duke,ACC,4,6,0.4,,1.0,0.0,1.0,,69.0,65.6,,24.6,21.2,,7.0,7.0,,,
9,Clemson,ACC,7,4,0.636,,1.0,1.0,0.5,,66.6,54.8,,15.21,3.39,,,,,,
10,North Carolina,ACC,9,3,0.75,,0.0,1.0,0.0,,78.5,58.5,,31.16,11.16,,11.0,11.0,,,
11,Virginia Tech,ACC,9,3,0.75,,0.0,1.0,0.0,,74.8,56.8,,15.3,-2.7,,,,,,
12,California,ACC,8,4,0.667,,0.0,1.0,0.0,,68.6,59.9,,14.51,5.85,,,,,,
13,Miami (FL),ACC,6,4,0.6,,0.0,1.0,0.0,,73.8,61.9,,19.73,7.83,,,,,,
14,Pittsburgh,ACC,6,6,0.5,,0.0,1.0,0.0,,59.3,61.1,,-10.11,-8.29,,,,,,
15,Southern Methodist,ACC,5,6,0.455,,0.0,1.0,0.0,,68.5,66.5,,3.99,2.08,,,,,,
