Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisville,ACC,20,3,0.87,,10,0,1.0,,83.1,59.7,,34.85,11.5,,20.0,7.0,,,
2,Duke,ACC,15,6,0.714,,10,0,1.0,,75.6,60.0,,32.72,17.14,,7.0,7.0,,,
3,NC State,ACC,15,6,0.714,,8,2,0.8,,78.9,66.9,,27.39,15.39,,9.0,9.0,,,
4,Syracuse,ACC,17,4,0.81,,7,3,0.7,,75.3,61.1,,20.8,6.56,,,,,,
5,Virginia Tech,ACC,17,5,0.773,,7,3,0.7,,74.5,57.8,,19.63,2.95,,,,,,
6,Virginia,ACC,15,6,0.714,,7,3,0.7,,78.0,61.6,,20.27,3.93,,,,,,
7,North Carolina,ACC,17,5,0.773,,6,3,0.667,,76.7,58.5,,27.64,9.51,,11.0,11.0,,,
8,Clemson,ACC,15,7,0.682,,6,4,0.6,,70.4,57.5,,18.43,5.57,,,,,,
9,Notre Dame,ACC,13,8,0.619,,5,5,0.5,,79.5,65.2,,26.44,12.15,,15.0,15.0,,,
10,Stanford,ACC,15,7,0.682,,4,5,0.444,,69.5,59.3,,21.31,11.04,,,,,,
11,California,ACC,13,9,0.591,,4,5,0.444,,70.0,63.2,,17.71,10.94,,,,,,
12,Miami (FL),ACC,12,9,0.571,,4,6,0.4,,72.0,64.5,,18.99,11.47,,,,,,
13,Georgia Tech,ACC,9,13,0.409,,4,6,0.4,,66.0,67.9,,9.06,11.01,,,,,,
14,Florida State,ACC,7,14,0.333,,2,7,0.222,,74.0,77.0,,9.37,12.32,,,,,,
15,Wake Forest,ACC,12,10,0.545,,2,8,0.2,,67.5,63.1,,5.72,1.31,,,,,,
16,Southern Methodist,ACC,8,14,0.364,,1,9,0.1,,64.5,71.5,,0.94,7.99,,,,,,
17,Pittsburgh,ACC,8,15,0.348,,1,9,0.1,,60.0,68.9,,-7.81,1.01,,,,,,
18,Boston College,ACC,4,19,0.174,,0,10,0.0,,63.3,75.7,,-4.74,7.65,,,,,,
1,Vermont,AmEast,18,5,0.783,,7,1,0.875,,65.2,55.2,,4.59,-5.46,,,,,,
2,Binghamton,AmEast,15,6,0.714,,7,1,0.875,,65.8,65.3,,-2.46,-2.98,,,,,,
3,Maryland-Baltimore County,AmEast,10,10,0.5,,5,3,0.625,,60.2,61.5,,-7.34,-6.06,,,,,,
4,Maine,AmEast,10,11,0.476,,5,3,0.625,,61.1,61.7,,-2.97,-2.4,,,,,,
5,Bryant,AmEast,14,7,0.667,,4,4,0.5,,65.4,57.5,,-2.78,-10.68,,,,,,
6,NJIT,AmEast,13,8,0.619,,4,4,0.5,,67.2,65.0,,-6.47,-8.66,,,,,,
7,Albany (NY),AmEast,12,9,0.571,,2,6,0.25,,58.6,55.9,,-2.45,-5.15,,,,,,
8,New Hampshire,AmEast,8,13,0.381,,2,6,0.25,,56.4,64.4,,-13.73,-5.73,,,,,,
9,Massachusetts-Lowell,AmEast,6,15,0.286,,0,8,0.0,,54.7,69.7,,-23.42,-8.42,,,,,,
1,Rice,American,18,3,0.857,,8,0,1.0,,69.8,58.8,,11.05,0.05,,,,,,
2,East Carolina,American,16,7,0.696,,8,2,0.8,,72.8,65.7,,4.01,-3.08,,,,,,
3,Tulsa,American,14,6,0.7,,6,2,0.75,,70.9,65.7,,2.38,-2.88,,,,,,
4,South Florida,American,13,9,0.591,,6,3,0.667,,71.0,70.1,,10.63,9.81,,,,,,
5,UTSA,American,10,9,0.526,,5,3,0.625,,59.4,59.3,,3.56,3.4,,,,,,
6,North Texas,American,11,10,0.524,,5,4,0.556,,66.7,63.8,,6.81,3.91,,,,,,
7,Tulane,American,8,11,0.421,,3,4,0.429,,69.6,69.6,,2.16,2.21,,,,,,
8,Temple,American,9,11,0.45,,3,5,0.375,,69.4,70.6,,4.2,5.35,,,,,,
9,Florida Atlantic,American,9,12,0.429,,3,6,0.333,,61.3,69.5,,-7.57,0.63,,,,,,
10,Charlotte,American,9,13,0.409,,3,6,0.333,,64.0,67.4,,2.08,5.49,,,,,,
11,Memphis,American,8,12,0.4,,2,5,0.286,,63.8,69.2,,-5.56,-0.14,,,,,,
12,Wichita State,American,5,16,0.238,,2,6,0.25,,58.0,67.1,,-8.83,0.22,,,,,,
13,UAB,American,7,13,0.35,,0,8,0.0,,70.4,70.7,,-1.13,-0.87,,,,,,
1,Rhode Island,A-10,18,2,0.9,,9,0,1.0,,66.7,54.3,,12.7,0.33,,,,,,
2,George Mason,A-10,14,6,0.7,,9,0,1.0,,68.5,60.8,,10.81,3.06,,,,,,
3,Richmond,A-10,17,4,0.81,,7,1,0.875,,75.0,62.2,,15.86,3.15,,24.0,24.0,,,
4,Davidson,A-10,15,8,0.652,,7,3,0.7,,67.8,58.4,,12.99,3.64,,,,,,
5,Saint Joseph's,A-10,14,6,0.7,,5,4,0.556,,66.0,58.7,,8.25,0.91,,,,,,
6,Loyola (IL),A-10,9,11,0.45,,5,4,0.556,,56.2,62.0,,-2.81,3.0,,,,,,
7,Saint Louis,A-10,11,12,0.478,,5,5,0.5,,65.9,67.7,,-2.58,-0.76,,,,,,
8,Dayton,A-10,11,10,0.524,,4,6,0.4,,66.3,67.6,,-3.11,-1.82,,,,,,
9,La Salle,A-10,11,10,0.524,,4,6,0.4,,63.6,65.5,,-2.49,-0.59,,,,,,
10,George Washington,A-10,12,11,0.522,,4,6,0.4,,61.4,60.7,,-1.07,-1.7,,,,,,
11,Virginia Commonwealth,A-10,8,14,0.364,,4,6,0.4,,58.0,65.8,,-3.09,4.73,,,,,,
12,St. Bonaventure,A-10,12,10,0.545,,3,7,0.3,,62.2,62.3,,-7.26,-7.16,,,,,,
13,Fordham,A-10,9,12,0.429,,1,9,0.1,,64.2,65.4,,-7.12,-5.92,,,,,,
14,Duquesne,A-10,7,14,0.333,,0,10,0.0,,59.8,65.8,,-8.0,-1.95,,,,,,
1,Eastern Kentucky,A-Sun,19,4,0.826,,10,0,1.0,,73.7,60.7,,3.93,-9.07,,,,,,
2,West Georgia,A-Sun,13,7,0.65,,6,3,0.667,,69.9,68.7,,-6.45,-7.73,,,,,,
3,Florida Gulf Coast,A-Sun,10,10,0.5,,6,3,0.667,,57.6,62.6,,-0.76,4.18,,,,,,
4,Austin Peay,A-Sun,13,6,0.684,,5,4,0.556,,65.1,59.6,,-0.3,-5.77,,,,,,
5,Jacksonville,A-Sun,13,7,0.65,,5,4,0.556,,71.2,69.3,,-1.82,-3.77,,,,,,
6,Stetson,A-Sun,12,8,0.6,,5,4,0.556,,67.2,68.6,,-6.36,-4.97,,,,,,
7,Central Arkansas,A-Sun,11,9,0.55,,4,4,0.5,,68.9,62.6,,2.39,-4.0,,,,,,
8,North Alabama,A-Sun,9,10,0.474,,4,4,0.5,,62.4,67.0,,-11.01,-6.36,,,,,,
9,Lipscomb,A-Sun,7,13,0.35,,4,5,0.444,,56.9,65.5,,-12.78,-4.22,,,,,,
10,North Florida,A-Sun,8,12,0.4,,3,6,0.333,,60.1,71.9,,-15.0,-3.22,,,,,,
11,Queens (NC),A-Sun,8,13,0.381,,2,8,0.2,,58.8,69.7,,-20.37,-9.52,,,,,,
12,Bellarmine,A-Sun,2,20,0.091,,0,9,0.0,,51.0,82.2,,-30.78,0.41,,,,,,
1,TCU,Big 12,20,2,0.909,,8,1,0.889,,80.8,54.3,,32.6,6.14,,17.0,8.0,,,
2,Baylor,Big 12,19,3,0.864,,8,1,0.889,,73.0,56.4,,26.46,9.82,,16.0,7.0,,,
3,Texas Tech,Big 12,20,3,0.87,,7,3,0.7,,73.8,56.0,,25.39,7.61,,,17.0,,,
4,West Virginia,Big 12,17,5,0.773,,7,3,0.7,,77.4,59.2,,29.1,10.96,,,21.0,,,
5,Oklahoma State,Big 12,17,5,0.773,,6,3,0.667,,85.0,63.0,,27.42,5.52,,22.0,18.0,,,
6,Utah,Big 12,15,6,0.714,,6,3,0.667,,68.4,62.9,,18.04,12.54,,,,,,
7,Arizona State,Big 12,18,4,0.818,,5,4,0.556,,66.8,57.5,,16.31,6.99,,,,,,
8,Colorado,Big 12,14,7,0.667,,5,4,0.556,,68.7,60.0,,18.62,9.91,,,,,,
9,Iowa State,Big 12,17,5,0.773,,5,5,0.5,,84.6,64.3,,25.78,5.46,,14.0,10.0,,,
10,Brigham Young,Big 12,15,6,0.714,,4,5,0.444,,71.6,61.7,,17.29,7.39,,,,,,
11,Kansas State,Big 12,11,11,0.5,,4,5,0.444,,68.5,65.6,,14.63,11.68,,,,,,
12,Cincinnati,Big 12,8,13,0.381,,3,6,0.333,,68.9,71.9,,7.0,10.0,,,,,,
13,Kansas,Big 12,13,9,0.591,,3,7,0.3,,71.9,67.2,,16.26,11.59,,,,,,
14,UCF,Big 12,10,10,0.5,,2,7,0.222,,65.3,62.3,,5.92,2.92,,,,,,
15,Arizona,Big 12,10,10,0.5,,1,8,0.111,,71.6,69.6,,6.55,4.55,,,,,,
16,Houston,Big 12,6,14,0.3,,0,9,0.0,,61.3,70.9,,0.77,10.32,,,,,,
1,Connecticut,Big East,22,0,1.0,,12,0,1.0,,90.2,50.5,,54.29,14.56,,1.0,1.0,,,
2,Villanova,Big East,16,5,0.762,,9,3,0.75,,73.5,62.7,,19.22,8.46,,,,,,
3,Seton Hall,Big East,15,6,0.714,,9,3,0.75,,70.1,63.5,,16.36,9.79,,,,,,
4,Marquette,Big East,14,7,0.667,,8,4,0.667,,69.1,62.8,,13.31,7.01,,,,,,
5,St. John's (NY),Big East,16,7,0.696,,6,6,0.5,,63.2,61.0,,5.32,3.19,,,,,,
