Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Duke,ACC,18,6,0.75,,13,0,1.0,,75.9,58.3,,34.43,16.8,,7.0,7.0,,,
2,Louisville,ACC,23,4,0.852,,13,1,0.929,,81.9,60.1,,34.32,12.62,,20.0,6.0,,,
3,North Carolina,ACC,21,5,0.808,,10,3,0.769,,76.1,57.3,,28.9,10.06,,11.0,11.0,,,
4,NC State,ACC,17,7,0.708,,10,3,0.769,,78.4,66.0,,28.07,15.65,,9.0,9.0,,,
5,Syracuse,ACC,20,5,0.8,,10,4,0.714,,75.6,61.5,,21.31,7.23,,,,,,
6,Virginia Tech,ACC,19,7,0.731,,9,5,0.643,,74.1,60.2,,20.11,6.22,,,,,,
7,Clemson,ACC,18,8,0.692,,9,5,0.643,,70.0,57.7,,18.63,6.36,,,,,,
8,Virginia,ACC,17,8,0.68,,9,5,0.643,,76.3,62.4,,20.68,6.8,,,,,,
9,Notre Dame,ACC,15,9,0.625,,7,6,0.538,,79.1,66.1,,26.24,13.28,,15.0,15.0,,,
10,California,ACC,16,10,0.615,,7,6,0.538,,70.0,63.7,,17.92,11.57,,,,,,
11,Georgia Tech,ACC,11,15,0.423,,6,8,0.429,,66.0,66.8,,10.87,11.64,,,,,,
12,Stanford,ACC,16,10,0.615,,5,8,0.385,,69.3,61.5,,19.02,11.29,,,,,,
13,Miami (FL),ACC,12,12,0.5,,4,9,0.308,,70.8,65.5,,17.44,12.23,,,,,,
14,Florida State,ACC,9,16,0.36,,4,9,0.308,,73.6,76.9,,9.53,12.85,,,,,,
15,Wake Forest,ACC,13,13,0.5,,3,11,0.214,,66.3,65.5,,5.46,4.73,,,,,,
16,Southern Methodist,ACC,8,17,0.32,,1,12,0.077,,62.5,73.3,,-1.02,9.82,,,,,,
17,Pittsburgh,ACC,8,18,0.308,,1,12,0.077,,60.7,71.2,,-7.07,3.45,,,,,,
18,Boston College,ACC,4,23,0.148,,0,14,0.0,,63.3,76.7,,-4.3,9.11,,,,,,
1,Vermont,AmEast,21,6,0.778,,10,2,0.833,,64.0,54.5,,4.13,-5.4,,,,,,
2,Binghamton,AmEast,17,7,0.708,,9,2,0.818,,65.8,64.9,,-1.76,-2.67,,,,,,
3,Maine,AmEast,14,11,0.56,,9,3,0.75,,62.0,59.8,,-0.61,-2.85,,,,,,
4,Bryant,AmEast,17,8,0.68,,7,5,0.583,,64.2,55.7,,-1.8,-10.28,,,,,,
