Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Duke,ACC,22,8,0.733,,16,2,0.889,,74.6,58.6,,34.03,18.03,,7.0,7.0,,,Reg. Season Champion
2,Louisville,ACC,26,6,0.813,,15,3,0.833,,80.9,60.6,,33.54,13.26,,20.0,6.0,,,
3,North Carolina,ACC,26,6,0.813,,14,4,0.778,,76.0,58.8,,29.13,11.91,,11.0,11.0,,,
4,NC State,ACC,20,10,0.667,,13,5,0.722,,77.2,66.5,,26.44,15.7,,9.0,9.0,,,
5,Syracuse,ACC,23,8,0.742,,12,6,0.667,,74.5,63.4,,20.6,9.53,,,,,,
6,Virginia Tech,ACC,23,9,0.719,,12,6,0.667,,72.9,61.3,,20.47,8.88,,,,,,
7,Notre Dame,ACC,22,9,0.71,,12,6,0.667,,78.4,64.9,,27.65,14.17,,15.0,15.0,,,
8,Clemson,ACC,21,11,0.656,,11,7,0.611,,67.7,58.7,,18.8,9.8,,,,,,
9,Virginia,ACC,19,11,0.633,,11,7,0.611,,75.3,64.3,,20.71,9.75,,,,,,
10,California,ACC,19,14,0.576,,9,9,0.5,,69.3,63.0,,18.14,11.84,,,,,,
11,Stanford,ACC,19,13,0.594,,8,10,0.444,,70.2,62.3,,19.52,11.58,,,,,,
12,Miami (FL),ACC,17,14,0.548,,8,10,0.444,,70.3,65.7,,16.9,12.25,,,,,,
13,Georgia Tech,ACC,14,18,0.438,,8,10,0.444,,65.8,65.8,,12.59,12.59,,,,,,
14,Florida State,ACC,10,21,0.323,,5,13,0.278,,71.5,77.1,,8.76,14.31,,,,,,
15,Wake Forest,ACC,14,17,0.452,,4,14,0.222,,65.7,66.6,,5.52,6.36,,,,,,
16,Southern Methodist,ACC,9,21,0.3,,2,16,0.111,,61.8,74.7,,-2.99,9.91,,,,,,
17,Pittsburgh,ACC,8,23,0.258,,1,17,0.056,,60.5,73.1,,-7.03,5.6,,,,,,
18,Boston College,ACC,5,26,0.161,,1,17,0.056,,64.1,76.8,,-3.46,9.28,,,,,,
1,Vermont,AmEast,25,7,0.781,,13,3,0.813,,62.9,52.2,,4.59,-6.04,,,,,,Reg. Season Champion
2,Maine,AmEast,18,12,0.6,,12,4,0.75,,62.3,60.1,,-1.5,-3.76,,,,,,
3,Binghamton,AmEast,19,11,0.633,,10,6,0.625,,63.5,63.3,,-3.51,-3.72,,,,,,
4,Maryland-Baltimore County,AmEast,16,13,0.552,,10,6,0.625,,60.0,59.5,,-5.18,-5.69,,,,,,
5,NJIT,AmEast,18,12,0.6,,9,7,0.563,,65.8,62.9,,-4.47,-7.31,,,,,,
6,Bryant,AmEast,18,12,0.6,,8,8,0.5,,61.8,56.4,,-3.44,-8.83,,,,,,
7,Albany (NY),AmEast,14,16,0.467,,4,12,0.25,,56.3,55.7,,-4.53,-5.15,,,,,,
8,New Hampshire,AmEast,10,20,0.333,,4,12,0.25,,54.5,62.2,,-12.98,-5.34,,,,,,
9,Massachusetts-Lowell,AmEast,8,21,0.276,,2,14,0.125,,52.3,69.0,,-23.33,-6.67,,,,,,
1,Rice,American,27,3,0.9,,17,0,1.0,,71.6,59.4,,12.56,0.4,,,,,,Reg. Season Champion
2,East Carolina,American,21,9,0.7,,13,4,0.765,,71.9,65.8,,4.25,-1.92,,,,,,
3,South Florida,American,19,11,0.633,,12,5,0.706,,71.5,67.2,,12.52,8.25,,,,,,
4,Tulsa,American,19,10,0.655,,11,6,0.647,,68.0,65.3,,1.11,-1.58,,,,,,
5,North Texas,American,17,13,0.567,,11,7,0.611,,67.8,62.9,,7.8,2.87,,,,,,
6,UTSA,American,13,15,0.464,,8,9,0.471,,59.5,60.3,,1.96,2.77,,,,,,
7,Florida Atlantic,American,13,16,0.448,,7,10,0.412,,61.3,68.4,,-5.65,1.45,,,,,,
8,Temple,American,13,16,0.448,,7,10,0.412,,67.2,69.2,,2.93,5.0,,,,,,
9,Charlotte,American,13,17,0.433,,7,10,0.412,,63.1,66.0,,1.15,4.02,,,,,,
10,Tulane,American,11,18,0.379,,6,11,0.353,,65.1,66.7,,0.07,1.66,,,,,,
11,Wichita State,American,8,22,0.267,,5,12,0.294,,59.2,68.0,,-7.9,0.86,,,,,,
12,UAB,American,11,18,0.379,,4,13,0.235,,68.6,70.2,,-2.53,-0.96,,,,,,
13,Memphis,American,9,21,0.3,,3,14,0.176,,63.9,69.4,,-4.46,1.06,,,,,,
1,Rhode Island,A-10,26,4,0.867,,16,2,0.889,,67.3,54.3,,13.66,0.62,,,,,,Reg. Season Champion
2,George Mason,A-10,22,8,0.733,,16,2,0.889,,68.2,60.4,,11.29,3.56,,,,,,Reg. Season Champion
3,Richmond,A-10,26,6,0.813,,15,3,0.833,,73.5,59.0,,17.87,3.37,,24.0,24.0,,,
4,Davidson,A-10,21,11,0.656,,12,6,0.667,,66.0,58.2,,10.46,2.61,,,,,,
5,Saint Joseph's,A-10,20,11,0.645,,10,8,0.556,,65.0,59.7,,7.82,2.48,,,,,,
6,La Salle,A-10,18,13,0.581,,10,8,0.556,,63.9,64.2,,-0.38,-0.08,,,,,,
7,Dayton,A-10,17,14,0.548,,9,9,0.5,,67.0,67.5,,-0.52,0.07,,,,,,
8,Loyola (IL),A-10,14,17,0.452,,9,9,0.5,,56.6,61.5,,-3.14,1.8,,,,,,
9,St. Bonaventure,A-10,16,15,0.516,,7,11,0.389,,61.4,62.2,,-5.13,-4.37,,,,,,
10,George Washington,A-10,15,17,0.469,,7,11,0.389,,60.0,61.2,,-0.69,0.47,,,,,,
11,Saint Louis,A-10,12,21,0.364,,5,13,0.278,,62.1,67.8,,-4.84,0.79,,,,,,
12,Duquesne,A-10,12,19,0.387,,4,14,0.222,,61.0,65.2,,-5.49,-1.25,,,,,,
13,Virginia Commonwealth,A-10,8,23,0.258,,4,14,0.222,,56.7,67.4,,-6.13,4.48,,,,,,
14,Fordham,A-10,10,20,0.333,,2,16,0.111,,60.4,64.7,,-7.57,-3.26,,,,,,
1,Eastern Kentucky,A-Sun,24,8,0.75,,15,3,0.833,,70.7,59.5,,3.04,-8.16,,,,,,Reg. Season Champion
2,Jacksonville,A-Sun,22,8,0.733,,13,5,0.722,,73.2,68.3,,0.08,-4.85,,,,,,
3,Central Arkansas,A-Sun,21,10,0.677,,13,5,0.722,,67.8,58.4,,2.9,-6.48,,,,,,
4,Stetson,A-Sun,20,10,0.667,,12,6,0.667,,68.4,66.3,,-3.12,-5.16,,,,,,
5,North Alabama,A-Sun,17,14,0.548,,11,7,0.611,,64.0,65.5,,-8.18,-6.7,,,,,,
6,Florida Gulf Coast,A-Sun,16,15,0.516,,11,7,0.611,,60.7,60.7,,-1.15,-1.12,,,,,,
7,West Georgia,A-Sun,18,13,0.581,,10,8,0.556,,71.2,70.7,,-7.86,-8.45,,,,,,
8,Austin Peay,A-Sun,18,12,0.6,,8,10,0.444,,64.3,59.4,,-1.15,-6.0,,,,,,
9,Lipscomb,A-Sun,10,20,0.333,,7,11,0.389,,59.1,63.1,,-10.51,-6.51,,,,,,
10,Queens (NC),A-Sun,10,20,0.333,,4,14,0.222,,57.3,69.3,,-20.03,-8.0,,,,,,
11,North Florida,A-Sun,9,21,0.3,,4,14,0.222,,60.8,70.2,,-13.44,-3.97,,,,,,
12,Bellarmine,A-Sun,2,30,0.063,,0,18,0.0,,47.8,82.6,,-35.38,-0.57,,,,,,
1,TCU,Big 12,28,4,0.875,,15,3,0.833,,78.5,56.0,,32.48,9.98,,17.0,8.0,,,Reg. Season Champion
2,West Virginia,Big 12,25,6,0.806,,14,4,0.778,,77.6,58.6,,31.98,12.95,,,15.0,,,
3,Baylor,Big 12,24,8,0.75,,13,5,0.722,,71.4,60.0,,24.22,12.75,,16.0,7.0,,,
4,Texas Tech,Big 12,25,7,0.781,,12,6,0.667,,72.0,58.1,,24.52,10.61,,,16.0,,,
5,Oklahoma State,Big 12,23,9,0.719,,12,6,0.667,,80.7,64.3,,25.67,9.28,,22.0,18.0,,,
6,Colorado,Big 12,22,10,0.688,,11,7,0.611,,68.5,61.1,,20.26,12.89,,,,,,
7,Iowa State,Big 12,22,9,0.71,,10,8,0.556,,82.3,67.2,,24.79,9.63,,14.0,10.0,,,
8,Utah,Big 12,19,12,0.613,,10,8,0.556,,67.6,65.4,,16.02,13.75,,,,,,
9,Arizona State,Big 12,24,10,0.706,,9,9,0.5,,66.5,60.6,,17.21,11.26,,,,,,
