Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisville,ACC,21,3,0.875,,11,0,1.0,,82.6,59.7,,34.65,11.78,,20.0,6.0,,,
2,Duke,ACC,16,6,0.727,,11,0,1.0,,75.8,59.3,,33.16,16.66,,7.0,7.0,,,
3,Syracuse,ACC,18,4,0.818,,8,3,0.727,,74.9,61.0,,20.93,7.11,,,,,,
4,Virginia Tech,ACC,18,5,0.783,,8,3,0.727,,74.6,58.1,,20.29,3.81,,,,,,
5,NC State,ACC,15,7,0.682,,8,3,0.727,,78.0,66.6,,27.25,15.89,,9.0,9.0,,,
6,North Carolina,ACC,18,5,0.783,,7,3,0.7,,76.0,58.6,,27.66,10.22,,11.0,11.0,,,
7,Clemson,ACC,16,7,0.696,,7,4,0.636,,70.7,57.6,,18.82,5.69,,,,,,
8,Virginia,ACC,15,7,0.682,,7,4,0.636,,77.3,62.3,,19.69,4.64,,,,,,
9,Notre Dame,ACC,14,8,0.636,,6,5,0.545,,79.5,65.3,,26.8,12.62,,15.0,15.0,,,
10,Georgia Tech,ACC,10,13,0.435,,5,6,0.455,,66.1,67.6,,8.95,10.38,,,,,,
11,Stanford,ACC,15,8,0.652,,4,6,0.4,,69.4,60.1,,20.95,11.65,,,,,,
12,California,ACC,13,10,0.565,,4,6,0.4,,69.5,63.5,,17.97,12.01,,,,,,
13,Miami (FL),ACC,12,10,0.545,,4,7,0.364,,71.5,64.5,,18.83,11.87,,,,,,
14,Florida State,ACC,7,15,0.318,,2,8,0.2,,73.3,77.0,,8.96,12.65,,,,,,
15,Wake Forest,ACC,12,11,0.522,,2,9,0.182,,66.5,63.9,,5.41,2.76,,,,,,
16,Southern Methodist,ACC,8,14,0.364,,1,9,0.1,,64.5,71.5,,0.92,7.97,,,,,,
17,Pittsburgh,ACC,8,15,0.348,,1,9,0.1,,60.0,68.9,,-7.89,0.93,,,,,,
18,Boston College,ACC,4,20,0.167,,0,11,0.0,,63.2,75.5,,-4.54,7.75,,,,,,
1,Vermont,AmEast,19,5,0.792,,8,1,0.889,,65.1,55.5,,4.15,-5.53,,,,,,
2,Binghamton,AmEast,15,6,0.714,,7,1,0.875,,65.8,65.3,,-2.41,-2.94,,,,,,
3,Maryland-Baltimore County,AmEast,11,10,0.524,,6,3,0.667,,59.9,60.7,,-6.67,-5.93,,,,,,
4,Maine,AmEast,11,11,0.5,,6,3,0.667,,62.5,60.8,,-1.6,-3.33,,,,,,
5,Bryant,AmEast,15,7,0.682,,5,4,0.556,,64.7,56.9,,-2.96,-10.76,,,,,,
6,NJIT,AmEast,13,9,0.591,,4,5,0.444,,66.9,64.9,,-5.94,-7.94,,,,,,
7,Albany (NY),AmEast,12,10,0.545,,2,7,0.222,,58.0,55.8,,-3.01,-5.15,,,,,,
8,New Hampshire,AmEast,8,14,0.364,,2,7,0.222,,55.8,63.7,,-13.41,-5.51,,,,,,
9,Massachusetts-Lowell,AmEast,6,16,0.273,,0,9,0.0,,54.0,70.8,,-24.77,-7.92,,,,,,
