Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Army,Patriot,7,2,0.778,,,,,,65.9,58.1,,0.58,-7.17,,,,,,
2,Navy,Patriot,5,4,0.556,,,,,,67.2,65.7,,-1.47,-3.03,,,,,,
3,Colgate,Patriot,4,5,0.444,,,,,,57.3,67.8,,-15.49,-4.99,,,,,,
4,Holy Cross,Patriot,4,5,0.444,,,,,,58.2,65.2,,-4.7,2.3,,,,,,
5,Lafayette,Patriot,4,6,0.4,,,,,,64.9,66.1,,-14.41,-13.21,,,,,,
6,Lehigh,Patriot,4,6,0.4,,,,,,65.3,73.8,,-7.56,0.94,,,,,,
7,Boston University,Patriot,3,6,0.333,,,,,,52.9,61.7,,-14.39,-5.61,,,,,,
8,Bucknell,Patriot,3,7,0.3,,,,,,52.3,60.7,,-11.82,-3.42,,,,,,
9,Loyola (MD),Patriot,2,7,0.222,,,,,,53.6,65.2,,-11.79,-0.13,,,,,,
10,American,Patriot,1,7,0.125,,,,,,54.9,67.6,,-19.29,-6.54,,,,,,
