Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Sam Houston,CUSA,11,4,0.733,,4,0,1.0,,60.6,58.6,,2.28,0.28,,,,,,
2,Missouri State,CUSA,12,5,0.706,,4,0,1.0,,67.4,63.9,,2.34,-1.08,,,,,,
3,Middle Tennessee,CUSA,9,8,0.529,,4,1,0.8,,60.0,59.1,,1.72,0.78,,,,,,
4,Louisiana Tech,CUSA,10,5,0.667,,3,1,0.75,,70.6,67.1,,5.84,2.31,,,,,,
5,Florida International,CUSA,9,6,0.6,,2,2,0.5,,73.6,72.0,,-4.77,-6.34,,,,,,
6,Liberty,CUSA,8,7,0.533,,2,2,0.5,,65.4,66.7,,2.18,3.48,,,,,,
7,Jacksonville State,CUSA,8,8,0.5,,2,2,0.5,,61.3,64.0,,-8.67,-5.97,,,,,,
8,New Mexico State,CUSA,6,11,0.353,,2,3,0.4,,56.8,71.1,,-14.52,-0.16,,,,,,
9,Kennesaw State,CUSA,8,7,0.533,,1,3,0.25,,61.8,66.1,,-5.85,-1.6,,,,,,
10,UTEP,CUSA,9,7,0.563,,1,4,0.2,,64.4,70.9,,-9.84,-3.41,,,,,,
11,Western Kentucky,CUSA,5,11,0.313,,1,4,0.2,,56.3,66.2,,-13.13,-3.27,,,,,,
12,Delaware,CUSA,6,10,0.375,,0,4,0.0,,65.1,67.2,,-6.73,-4.66,,,,,,
