Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Texas Tech,Big 12,19,0,1.0,,6,0,1.0,,75.3,53.6,,26.53,4.8,,,17.0,,,
2,TCU,Big 12,17,1,0.944,,5,1,0.833,,82.4,51.9,,34.83,4.33,,17.0,8.0,,,
3,Baylor,Big 12,16,3,0.842,,5,1,0.833,,72.8,56.3,,26.31,9.79,,16.0,7.0,,,
4,Oklahoma State,Big 12,15,4,0.789,,4,2,0.667,,87.0,63.1,,26.71,2.82,,22.0,18.0,,,
5,West Virginia,Big 12,14,4,0.778,,4,2,0.667,,78.3,57.6,,31.34,10.56,,,21.0,,,
6,Utah,Big 12,13,5,0.722,,4,2,0.667,,69.2,62.1,,18.37,11.25,,,,,,
7,Arizona State,Big 12,16,2,0.889,,3,2,0.6,,68.2,57.4,,15.75,4.97,,,,,,
8,Brigham Young,Big 12,14,3,0.824,,3,2,0.6,,73.2,59.3,,16.48,2.54,,,,,,
9,Colorado,Big 12,12,6,0.667,,3,3,0.5,,68.8,59.6,,17.46,8.23,,,,,,
10,Kansas State,Big 12,9,9,0.5,,2,3,0.4,,70.3,65.6,,15.87,11.09,,,,,,
11,Iowa State,Big 12,14,4,0.778,,2,4,0.333,,85.4,62.6,,25.23,2.39,,14.0,10.0,,,
12,Cincinnati,Big 12,7,11,0.389,,2,4,0.333,,68.7,70.4,,5.82,7.52,,,,,,
13,Arizona,Big 12,10,6,0.625,,1,4,0.2,,73.4,67.3,,5.86,-0.33,,,,,,
14,Kansas,Big 12,11,7,0.611,,1,5,0.167,,71.7,66.8,,14.64,9.75,,,,,,
15,UCF,Big 12,9,8,0.529,,1,5,0.167,,66.7,61.1,,4.13,-1.52,,,,,,
16,Houston,Big 12,6,11,0.353,,0,6,0.0,,60.8,70.3,,-1.11,8.36,,,,,,
