Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,16,2,0.889,,5,0,1.0,,74.4,60.8,,3.52,-10.1,,,,,,
2,Longwood,Big South,13,5,0.722,,4,1,0.8,,72.7,69.7,,-2.47,-5.47,,,,,,
3,Radford,Big South,11,9,0.55,,3,2,0.6,,61.3,63.6,,-10.33,-8.05,,,,,,
4,Gardner-Webb,Big South,6,13,0.316,,3,2,0.6,,54.7,63.9,,-19.19,-9.93,,,,,,
5,Winthrop,Big South,10,10,0.5,,3,3,0.5,,61.9,73.9,,-16.9,-4.96,,,,,,
6,Charleston Southern,Big South,5,14,0.263,,3,3,0.5,,57.6,72.6,,-17.92,-2.86,,,,,,
7,UNC Asheville,Big South,7,12,0.368,,2,4,0.333,,57.2,64.6,,-20.12,-12.69,,,,,,
8,South Carolina Upstate,Big South,6,13,0.316,,1,4,0.2,,52.2,67.4,,-22.57,-7.32,,,,,,
9,Presbyterian,Big South,2,16,0.111,,0,5,0.0,,47.4,75.8,,-34.6,-6.17,,,,,,
