Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UCLA,Big Ten,27,1,0.964,,17,0,1.0,,85.9,57.4,,47.99,19.49,,3.0,2.0,,,
2,Iowa,Big Ten,22,5,0.815,,13,3,0.813,,78.8,65.2,,33.02,19.43,,21.0,8.0,,,
3,Michigan,Big Ten,22,5,0.815,,13,3,0.813,,85.0,62.2,,39.95,17.13,,13.0,6.0,,,
4,Ohio State,Big Ten,23,5,0.821,,12,4,0.75,,82.8,65.8,,31.14,14.14,,,8.0,,,
5,Minnesota,Big Ten,21,7,0.75,,12,5,0.706,,75.5,57.3,,32.4,14.18,,,22.0,,,
6,Michigan State,Big Ten,22,6,0.786,,11,6,0.647,,84.1,65.0,,33.28,14.18,,23.0,12.0,,,
7,Maryland,Big Ten,22,6,0.786,,10,6,0.625,,83.4,62.3,,33.04,11.93,,10.0,7.0,,,
8,Illinois,Big Ten,19,8,0.704,,9,7,0.563,,78.4,64.9,,24.96,11.44,,,25.0,,,
9,Southern California,Big Ten,17,10,0.63,,9,7,0.563,,70.4,61.2,,29.46,20.2,,18.0,8.0,,,
10,Washington,Big Ten,19,9,0.679,,9,8,0.529,,72.0,61.4,,25.37,14.69,,,20.0,,,
11,Oregon,Big Ten,19,10,0.655,,7,9,0.438,,75.4,63.7,,26.7,14.94,,,,,,
12,Nebraska,Big Ten,17,11,0.607,,6,11,0.353,,79.2,68.1,,27.16,16.06,,,20.0,,,
13,Wisconsin,Big Ten,13,15,0.464,,5,12,0.294,,69.1,72.5,,12.06,15.52,,,,,,
14,Indiana,Big Ten,15,13,0.536,,4,12,0.25,,70.8,70.2,,16.04,15.47,,,,,,
15,Purdue,Big Ten,12,15,0.444,,4,12,0.25,,69.9,72.3,,12.35,14.76,,,,,,
16,Penn State,Big Ten,10,17,0.37,,3,13,0.188,,74.6,81.8,,10.29,17.52,,,,,,
17,Northwestern,Big Ten,8,19,0.296,,2,14,0.125,,65.8,76.1,,5.86,16.15,,,,,,
18,Rutgers,Big Ten,9,18,0.333,,1,15,0.063,,57.9,68.3,,3.07,13.48,,,,,,
