Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Connecticut,Big East,16,0,1.0,,7,0,1.0,,89.6,51.6,,52.67,14.73,,1.0,1.0,,,
2,Villanova,Big East,13,3,0.813,,6,1,0.857,,74.6,59.9,,22.2,7.51,,,,,,
3,Marquette,Big East,11,5,0.688,,5,2,0.714,,71.5,62.7,,15.35,6.55,,,,,,
4,Seton Hall,Big East,11,5,0.688,,5,2,0.714,,71.2,62.2,,16.94,7.94,,,,,,
5,St. John's (NY),Big East,13,4,0.765,,3,3,0.5,,66.3,61.6,,5.68,0.98,,,,,,
6,Creighton,Big East,7,9,0.438,,3,4,0.429,,68.6,67.1,,8.11,6.68,,,,,,
7,Georgetown,Big East,9,6,0.6,,2,4,0.333,,68.5,60.5,,9.51,1.58,,,,,,
8,Providence,Big East,9,8,0.529,,2,4,0.333,,58.8,59.6,,1.23,2.05,,,,,,
9,Xavier,Big East,9,7,0.563,,2,5,0.286,,59.5,63.1,,-1.01,2.55,,,,,,
10,Butler,Big East,7,9,0.438,,1,5,0.167,,64.9,66.4,,3.68,5.18,,,,,,
11,DePaul,Big East,3,14,0.176,,0,6,0.0,,60.4,72.1,,-7.08,4.63,,,,,,
