Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Vermont,AmEast,16,5,0.762,,5,1,0.833,,64.7,55.7,,3.54,-5.46,,,,,,
2,Binghamton,AmEast,13,6,0.684,,5,1,0.833,,66.0,65.8,,-2.85,-3.03,,,,,,
3,Maine,AmEast,10,10,0.5,,5,2,0.714,,61.3,61.7,,-2.52,-2.17,,,,,,
4,Bryant,AmEast,14,5,0.737,,4,2,0.667,,66.2,56.2,,-1.85,-11.85,,,,,,
5,Maryland-Baltimore County,AmEast,9,9,0.5,,4,2,0.667,,60.1,61.6,,-6.89,-5.39,,,,,,
6,NJIT,AmEast,13,7,0.65,,4,3,0.571,,67.9,64.7,,-5.66,-8.81,,,,,,
7,Albany (NY),AmEast,11,8,0.579,,1,5,0.167,,58.3,55.9,,-2.02,-4.36,,,,,,
8,Massachusetts-Lowell,AmEast,6,13,0.316,,0,6,0.0,,54.6,69.8,,-23.19,-8.0,,,,,,
9,New Hampshire,AmEast,6,13,0.316,,0,6,0.0,,56.1,65.5,,-14.12,-4.65,,,,,,
