Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,20,2,0.909,,9,0,1.0,,80.0,61.2,,16.29,-2.56,,,,,,
2,South Dakota,Summit,17,6,0.739,,7,2,0.778,,68.2,57.6,,4.39,-6.26,,,,,,
3,South Dakota State,Summit,17,6,0.739,,7,2,0.778,,75.5,63.9,,14.99,3.42,,,,,,
4,Oral Roberts,Summit,12,10,0.545,,5,4,0.556,,75.8,79.5,,-2.19,1.55,,,,,,
5,Kansas City,Summit,7,15,0.318,,4,5,0.444,,63.3,71.9,,-9.26,-0.57,,,,,,
6,St. Thomas,Summit,10,12,0.455,,3,5,0.375,,61.0,64.8,,-6.21,-2.42,,,,,,
7,Denver,Summit,9,13,0.409,,3,6,0.333,,58.5,70.7,,-12.2,0.02,,,,,,
8,North Dakota,Summit,6,17,0.261,,2,7,0.222,,56.9,74.6,,-18.84,-1.19,,,,,,
9,Omaha,Summit,2,22,0.083,,0,9,0.0,,50.1,79.6,,-27.57,1.89,,,,,,
