Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,TCU,Big 12,25,4,0.862,,13,3,0.813,,79.3,55.9,,32.61,9.23,,17.0,8.0,,,
2,Baylor,Big 12,24,6,0.8,,13,4,0.765,,72.7,59.7,,24.69,11.76,,16.0,7.0,,,
3,West Virginia,Big 12,22,6,0.786,,12,4,0.75,,76.7,58.6,,31.19,13.09,,,17.0,,,
4,Texas Tech,Big 12,24,5,0.828,,11,5,0.688,,73.6,58.0,,25.58,9.92,,,16.0,,,
5,Colorado,Big 12,20,8,0.714,,11,5,0.688,,69.6,61.1,,20.47,12.04,,,,,,
6,Oklahoma State,Big 12,21,8,0.724,,10,6,0.625,,81.1,63.8,,25.56,8.28,,22.0,18.0,,,
7,Arizona State,Big 12,22,7,0.759,,9,7,0.563,,67.8,60.3,,16.76,9.35,,,,,,
8,Iowa State,Big 12,21,7,0.75,,9,7,0.563,,82.6,65.6,,25.33,8.33,,14.0,10.0,,,
9,Utah,Big 12,17,11,0.607,,8,8,0.5,,67.7,65.2,,15.99,13.43,,,,,,
10,Kansas State,Big 12,15,15,0.5,,8,9,0.471,,69.3,66.4,,16.21,13.37,,,,,,
11,Brigham Young,Big 12,18,10,0.643,,7,9,0.438,,70.5,64.8,,15.54,9.79,,,,,,
12,Kansas,Big 12,17,11,0.607,,7,9,0.438,,72.7,67.3,,17.34,12.0,,,,,,
13,Cincinnati,Big 12,11,17,0.393,,6,10,0.375,,69.4,71.1,,9.06,10.8,,,,,,
14,Arizona,Big 12,11,16,0.407,,2,14,0.125,,70.4,71.6,,7.25,8.43,,,,,,
15,UCF,Big 12,10,17,0.37,,2,14,0.125,,63.7,67.6,,4.08,7.96,,,,,,
16,Houston,Big 12,7,20,0.259,,1,15,0.063,,60.8,73.1,,0.62,12.91,,,,,,
