Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,San Diego State,MWC,17,4,0.81,,11,1,0.917,,68.4,60.7,,9.53,1.83,,,,,,
2,Nevada-Las Vegas,MWC,15,7,0.682,,10,2,0.833,,67.9,61.4,,9.65,3.11,,,,,,
3,Boise State,MWC,18,5,0.783,,9,3,0.75,,72.7,66.7,,4.94,-1.1,,,,,,
4,Colorado State,MWC,17,6,0.739,,8,4,0.667,,65.4,56.1,,9.21,-0.06,,,,,,
5,New Mexico,MWC,16,7,0.696,,8,4,0.667,,69.0,60.7,,7.03,-1.28,,,,,,
6,Grand Canyon,MWC,9,14,0.391,,8,5,0.615,,65.2,67.2,,4.42,6.38,,,,,,
7,Fresno State,MWC,11,13,0.458,,5,8,0.385,,61.4,59.7,,-0.71,-2.45,,,,,,
8,Wyoming,MWC,8,14,0.364,,5,8,0.385,,53.5,61.0,,-6.93,0.6,,,,,,
9,Air Force,MWC,10,12,0.455,,4,8,0.333,,58.3,60.8,,-5.26,-2.74,,,,,,
10,Nevada,MWC,7,15,0.318,,3,9,0.25,,54.9,59.8,,-4.94,0.01,,,,,,
11,Utah State,MWC,6,16,0.273,,2,11,0.154,,57.9,69.3,,-10.99,0.49,,,,,,
12,San Jose State,MWC,3,20,0.13,,1,11,0.083,,56.1,75.6,,-17.31,2.19,,,,,,
