Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rice,American,11,3,0.786,,1.0,0.0,1.0,,68.0,57.8,,9.21,-1.0,,,,,,
2,Tulsa,American,9,4,0.692,,1.0,0.0,1.0,,72.0,64.4,,0.78,-6.83,,,,,,
3,East Carolina,American,9,5,0.643,,1.0,0.0,1.0,,72.9,67.6,,0.39,-4.9,,,,,,
4,North Texas,American,7,6,0.538,,1.0,0.0,1.0,,67.5,65.1,,6.56,4.11,,,,,,
5,Charlotte,American,7,7,0.5,,1.0,0.0,1.0,,63.0,66.7,,1.97,5.69,,,,,,
6,UTSA,American,6,6,0.5,,1.0,0.0,1.0,,59.5,60.4,,3.13,3.95,,,,,,
7,Temple,American,6,6,0.5,,,,,,70.1,69.6,,8.02,7.52,,,,,,
8,UAB,American,7,6,0.538,,0.0,1.0,0.0,,75.5,68.7,,2.06,-4.77,,,,,,
9,South Florida,American,7,7,0.5,,0.0,1.0,0.0,,69.1,72.9,,11.23,15.01,,,,,,
10,Florida Atlantic,American,6,7,0.462,,0.0,1.0,0.0,,58.9,67.5,,-9.34,-0.76,,,,,,
11,Memphis,American,6,8,0.429,,0.0,1.0,0.0,,62.8,69.5,,-8.28,-1.58,,,,,,
12,Tulane,American,5,8,0.385,,0.0,1.0,0.0,,70.9,71.7,,-0.22,0.55,,,,,,
13,Wichita State,American,3,11,0.214,,0.0,1.0,0.0,,57.5,64.8,,-8.58,-1.35,,,,,,
