Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,McNeese State,Southland,18,4,0.818,,12,1,0.923,,64.6,53.2,,6.07,-5.33,,,,,,
2,Lamar,Southland,13,7,0.65,,10,3,0.769,,64.5,60.3,,-3.22,-7.43,,,,,,
3,Texas-Rio Grande Valley,Southland,13,9,0.591,,10,3,0.769,,63.7,68.3,,-7.7,-3.05,,,,,,
4,Stephen F. Austin,Southland,15,7,0.682,,9,4,0.692,,75.6,71.0,,-3.47,-8.12,,,,,,
5,Northwestern State,Southland,11,9,0.55,,8,4,0.667,,59.3,64.6,,-6.64,-1.42,,,,,,
6,Incarnate Word,Southland,10,10,0.5,,8,5,0.615,,63.8,71.2,,-10.6,-3.22,,,,,,
7,Nicholls State,Southland,10,10,0.5,,6,7,0.462,,63.4,65.0,,-13.09,-11.51,,,,,,
8,East Texas A&M,Southland,9,10,0.474,,5,7,0.417,,63.4,69.5,,-12.68,-6.56,,,,,,
9,Houston Christian,Southland,6,14,0.3,,4,9,0.308,,58.7,70.0,,-15.13,-3.8,,,,,,
10,Texas A&M-Corpus Christi,Southland,4,16,0.2,,3,10,0.231,,56.4,70.3,,-19.28,-5.39,,,,,,
11,Southeastern Louisiana,Southland,2,18,0.1,,1,12,0.077,,55.9,79.4,,-22.77,0.76,,,,,,
12,New Orleans,Southland,1,20,0.048,,1,12,0.077,,61.5,83.7,,-24.41,-2.16,,,,,,
