Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Arkansas State,Sun Belt,13,3,0.813,,4,0,1.0,,76.9,69.9,,5.98,-1.08,,,,,,
2,Marshall,Sun Belt,13,3,0.813,,4,0,1.0,,68.3,60.6,,7.35,-0.3,,,,,,
3,Georgia Southern,Sun Belt,10,4,0.714,,3,1,0.75,,71.9,66.0,,5.45,-0.47,,,,,,
4,James Madison,Sun Belt,11,5,0.688,,3,1,0.75,,73.7,64.4,,15.11,5.86,,,,,,
5,Southern Mississippi,Sun Belt,10,5,0.667,,3,1,0.75,,76.9,74.5,,1.88,-0.5,,,,,,
6,Troy,Sun Belt,11,3,0.786,,2,1,0.667,,82.1,68.8,,11.37,-1.86,,,,,,
7,Old Dominion,Sun Belt,10,5,0.667,,2,1,0.667,,65.9,66.7,,1.03,1.82,,,,,,
8,Texas State,Sun Belt,6,7,0.462,,2,1,0.667,,61.1,66.5,,-10.17,-4.71,,,,,,
9,South Alabama,Sun Belt,8,6,0.571,,1,3,0.25,,71.6,65.3,,-0.09,-6.37,,,,,,
10,Louisiana-Monroe,Sun Belt,6,7,0.462,,1,3,0.25,,61.8,67.1,,-3.72,1.51,,,,,,
11,Georgia State,Sun Belt,6,10,0.375,,1,3,0.25,,65.8,76.4,,-9.1,1.47,,,,,,
12,Coastal Carolina,Sun Belt,7,9,0.438,,0,4,0.0,,70.6,66.7,,2.87,-1.06,,,,,,
13,Louisiana,Sun Belt,1,13,0.071,,0,4,0.0,,55.6,74.0,,-18.18,0.24,,,,,,
14,Appalachian State,Sun Belt,7,6,0.538,,0,3,0.0,,60.4,59.4,,1.81,0.81,,,,,,
