Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Connecticut,Big East,26,0,1.0,,15,0,1.0,,90.0,50.3,,53.67,13.98,,1.0,1.0,,,
2,Villanova,Big East,20,5,0.8,,13,3,0.813,,73.0,60.9,,19.85,7.81,,,,,,
3,Seton Hall,Big East,16,8,0.667,,10,5,0.667,,69.5,63.8,,15.59,9.84,,,,,,
4,Marquette,Big East,16,9,0.64,,10,6,0.625,,69.1,63.6,,13.12,7.58,,,,,,
5,St. John's (NY),Big East,19,8,0.704,,9,7,0.563,,63.7,61.0,,6.33,3.55,,,,,,
6,Creighton,Big East,12,13,0.48,,8,8,0.5,,68.5,69.4,,9.14,10.1,,,,,,
7,Georgetown,Big East,12,12,0.5,,5,10,0.333,,65.0,61.1,,10.15,6.23,,,,,,
8,Providence,Big East,12,14,0.462,,5,10,0.333,,60.3,63.3,,2.02,5.06,,,,,,
9,Xavier,Big East,11,14,0.44,,4,12,0.25,,57.8,66.2,,-2.03,6.33,,,,,,
10,Butler,Big East,9,16,0.36,,3,12,0.2,,62.6,66.0,,4.86,8.26,,,,,,
11,DePaul,Big East,6,20,0.231,,3,12,0.2,,62.6,72.7,,-1.56,8.51,,,,,,
