Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,McNeese State,Southland,11,4,0.733,,5,1,0.833,,61.7,55.8,,5.76,-0.17,,,,,,
2,Stephen F. Austin,Southland,10,5,0.667,,4,2,0.667,,74.9,73.1,,-5.51,-7.35,,,,,,
3,Lamar,Southland,7,6,0.538,,4,2,0.667,,63.0,61.4,,-3.84,-5.42,,,,,,
4,Northwestern State,Southland,7,7,0.5,,4,2,0.667,,57.1,67.7,,-5.79,4.79,,,,,,
5,Texas-Rio Grande Valley,Southland,7,8,0.467,,4,2,0.667,,62.5,74.1,,-10.2,1.41,,,,,,
6,Incarnate Word,Southland,6,7,0.462,,4,2,0.667,,59.4,72.7,,-11.06,2.3,,,,,,
7,East Texas A&M,Southland,7,6,0.538,,3,3,0.5,,63.0,71.8,,-12.34,-3.52,,,,,,
8,Nicholls State,Southland,7,6,0.538,,3,3,0.5,,62.0,64.4,,-12.07,-9.65,,,,,,
9,Houston Christian,Southland,4,9,0.308,,2,4,0.333,,58.6,72.9,,-14.75,-0.48,,,,,,
10,Southeastern Louisiana,Southland,2,11,0.154,,1,5,0.167,,56.8,83.8,,-22.91,4.01,,,,,,
11,Texas A&M-Corpus Christi,Southland,2,11,0.154,,1,5,0.167,,55.9,72.4,,-19.38,-2.88,,,,,,
12,New Orleans,Southland,1,13,0.071,,1,5,0.167,,63.2,86.6,,-23.61,-0.22,,,,,,
