Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,24,4,0.857,,13,2,0.867,,73.8,60.0,,1.27,-12.54,,,,,,
2,Radford,Big South,19,11,0.633,,11,4,0.733,,65.4,61.6,,-6.55,-10.34,,,,,,
3,Longwood,Big South,19,9,0.679,,10,5,0.667,,72.6,68.5,,-4.95,-9.03,,,,,,
4,Gardner-Webb,Big South,12,17,0.414,,9,6,0.6,,55.2,62.6,,-19.2,-11.86,,,,,,
5,UNC Asheville,Big South,12,17,0.414,,7,9,0.438,,57.7,62.9,,-18.94,-13.71,,,,,,
6,Winthrop,Big South,13,16,0.448,,6,9,0.4,,63.5,71.1,,-16.07,-8.49,,,,,,
7,Charleston Southern,Big South,8,20,0.286,,6,9,0.4,,60.7,72.6,,-18.55,-6.7,,,,,,
8,South Carolina Upstate,Big South,10,19,0.345,,5,10,0.333,,53.8,65.9,,-22.22,-10.15,,,,,,
9,Presbyterian,Big South,3,25,0.107,,1,14,0.067,,50.4,74.7,,-33.97,-9.63,,,,,,
