Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UCLA,Big Ten,18,1,0.947,,8,0,1.0,,87.5,56.8,,49.47,18.79,,3.0,3.0,,,
2,Iowa,Big Ten,17,2,0.895,,8,0,1.0,,80.4,62.6,,32.7,14.91,,21.0,10.0,,,
3,Ohio State,Big Ten,18,2,0.9,,7,1,0.875,,85.2,63.3,,30.39,8.49,,,12.0,,,
4,Michigan,Big Ten,16,3,0.842,,7,1,0.875,,87.9,59.2,,40.9,12.21,,13.0,6.0,,,
5,Michigan State,Big Ten,18,2,0.9,,7,2,0.778,,86.0,60.2,,33.81,8.01,,23.0,13.0,,,
6,Illinois,Big Ten,15,4,0.789,,5,3,0.625,,79.2,63.1,,23.19,7.03,,,25.0,,,
7,Washington,Big Ten,15,4,0.789,,5,3,0.625,,73.8,58.1,,24.97,9.23,,,20.0,,,
8,Maryland,Big Ten,17,4,0.81,,5,4,0.556,,84.4,60.0,,32.11,7.63,,10.0,7.0,,,
9,Wisconsin,Big Ten,13,7,0.65,,5,4,0.556,,71.2,68.7,,12.23,9.68,,,,,,
10,Minnesota,Big Ten,13,6,0.684,,4,4,0.5,,73.5,54.3,,30.46,11.25,,,,,,
11,Nebraska,Big Ten,14,5,0.737,,3,5,0.375,,82.4,62.8,,29.75,10.22,,,20.0,,,
12,Southern California,Big Ten,11,8,0.579,,3,5,0.375,,68.5,59.2,,29.49,20.12,,18.0,8.0,,,
13,Oregon,Big Ten,14,7,0.667,,2,6,0.25,,77.6,63.0,,27.53,12.91,,,,,,
14,Purdue,Big Ten,10,9,0.526,,2,6,0.25,,70.2,69.0,,12.88,11.67,,,,,,
15,Northwestern,Big Ten,8,11,0.421,,2,6,0.25,,66.1,71.4,,4.99,10.31,,,,,,
16,Rutgers,Big Ten,9,10,0.474,,1,7,0.125,,59.6,65.2,,2.22,7.75,,,,,,
17,Penn State,Big Ten,7,13,0.35,,0,9,0.0,,75.2,82.0,,9.22,16.02,,,,,,
18,Indiana,Big Ten,11,9,0.55,,0,8,0.0,,70.6,67.3,,15.26,11.96,,,,,,
