Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisiana Tech,CUSA,22,5,0.815,,15,1,0.938,,70.9,61.6,,8.48,-0.84,,,,,,
2,Florida International,CUSA,17,10,0.63,,10,6,0.625,,67.9,65.8,,-1.12,-3.24,,,,,,
3,Missouri State,CUSA,18,11,0.621,,10,6,0.625,,65.8,61.3,,3.66,-0.82,,,,,,
4,Middle Tennessee,CUSA,15,13,0.536,,10,6,0.625,,60.3,59.0,,0.21,-1.08,,,,,,
5,Liberty,CUSA,16,12,0.571,,10,7,0.588,,62.2,61.3,,0.94,0.05,,,,,,
6,Sam Houston,CUSA,16,11,0.593,,9,7,0.563,,62.8,61.3,,0.22,-1.23,,,,,,
7,Jacksonville State,CUSA,14,15,0.483,,8,9,0.471,,59.8,61.0,,-6.03,-4.8,,,,,,
8,Kennesaw State,CUSA,13,15,0.464,,6,11,0.353,,59.9,63.9,,-6.76,-2.8,,,,,,
9,Delaware,CUSA,12,17,0.414,,6,11,0.353,,62.9,66.2,,-7.38,-4.09,,,,,,
10,UTEP,CUSA,13,14,0.481,,5,11,0.313,,63.1,70.0,,-11.01,-4.05,,,,,,
11,New Mexico State,CUSA,9,19,0.321,,5,11,0.313,,56.1,67.6,,-12.78,-1.3,,,,,,
12,Western Kentucky,CUSA,8,19,0.296,,4,12,0.25,,57.2,66.2,,-11.01,-1.97,,,,,,
