Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UC San Diego,Big West,14,6,0.7,,9,1,0.9,,68.1,60.5,,3.01,-4.57,,,,,,
2,UC Irvine,Big West,17,4,0.81,,8,2,0.8,,70.9,57.3,,7.54,-6.04,,,,,,
3,UC Davis,Big West,15,6,0.714,,8,2,0.8,,69.0,65.9,,0.43,-2.68,,,,,,
4,UC Santa Barbara,Big West,15,4,0.789,,7,3,0.7,,68.6,59.9,,3.02,-5.71,,,,,,
5,Cal State Fullerton,Big West,11,9,0.55,,7,3,0.7,,69.4,66.7,,-3.4,-6.17,,,,,,
6,Hawaii,Big West,11,9,0.55,,5,5,0.5,,63.3,61.4,,1.4,-0.49,,,,,,
7,UC Riverside,Big West,6,14,0.3,,4,6,0.4,,60.9,65.7,,-5.91,-1.14,,,,,,
8,Cal State Bakersfield,Big West,7,13,0.35,,2,8,0.2,,60.9,68.0,,-12.56,-5.5,,,,,,
9,Cal State Northridge,Big West,6,13,0.316,,2,8,0.2,,59.9,71.3,,-14.65,-3.3,,,,,,
10,Long Beach State,Big West,3,17,0.15,,2,8,0.2,,53.3,74.3,,-20.19,0.81,,,,,,
11,Cal Poly,Big West,3,17,0.15,,1,9,0.1,,55.2,78.4,,-21.16,2.06,,,,,,
