Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Miami (OH),MAC,16,4,0.8,,8,0,1.0,,68.8,59.4,,7.18,-2.21,,,,,,
2,Ball State,MAC,15,5,0.75,,7,1,0.875,,74.8,65.7,,9.02,-0.14,,,,,,
3,Massachusetts,MAC,14,4,0.778,,6,2,0.75,,69.7,60.3,,4.63,-4.71,,,,,,
4,Central Michigan,MAC,12,6,0.667,,6,2,0.75,,69.1,64.2,,6.04,1.22,,,,,,
5,Ohio,MAC,12,6,0.667,,6,2,0.75,,72.9,69.9,,-1.05,-3.99,,,,,,
6,Toledo,MAC,9,8,0.529,,4,3,0.571,,65.5,64.2,,-0.97,-2.28,,,,,,
7,Kent State,MAC,9,10,0.474,,4,4,0.5,,67.6,70.5,,-1.27,1.62,,,,,,
8,Bowling Green,MAC,10,9,0.526,,3,5,0.375,,62.9,69.3,,-5.16,1.24,,,,,,
9,Eastern Michigan,MAC,9,9,0.5,,3,5,0.375,,67.8,69.5,,-2.11,-0.46,,,,,,
10,Western Michigan,MAC,5,13,0.278,,2,6,0.25,,54.5,66.8,,-12.93,-0.69,,,,,,
11,Northern Illinois,MAC,4,15,0.211,,2,6,0.25,,55.4,68.1,,-16.78,-4.1,,,,,,
12,Buffalo,MAC,2,17,0.105,,0,8,0.0,,58.7,71.5,,-14.99,-2.15,,,,,,
13,Akron,MAC,3,16,0.158,,0,7,0.0,,64.3,79.5,,-13.36,1.82,,,,,,
