Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Murray State,MVC,31,4,0.886,,19,1,0.95,,85.1,74.7,,7.61,-2.78,,,,,,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Belmont,MVC,20,12,0.625,,16,4,0.8,,71.0,66.8,,5.19,0.97,,,,,,
3,Illinois State,MVC,24,14,0.632,,13,7,0.65,,71.3,66.7,,1.4,-3.16,,,,,,
4,Bradley,MVC,20,13,0.606,,13,7,0.65,,69.0,65.1,,-0.53,-4.37,,,,,,
5,Northern Iowa,MVC,18,14,0.563,,13,7,0.65,,67.8,64.3,,2.5,-1.03,,,,,,
6,Drake,MVC,12,20,0.375,,10,10,0.5,,71.2,74.2,,-4.5,-1.53,,,,,,
7,IllinoisâChicago,MVC,14,18,0.438,,9,11,0.45,,66.2,66.0,,-3.83,-3.95,,,,,,
8,Southern Illinois,MVC,10,20,0.333,,7,13,0.35,,66.2,73.7,,-12.02,-4.52,,,,,,
9,Indiana State,MVC,10,22,0.313,,5,15,0.25,,73.7,84.8,,-14.94,-3.84,,,,,,
10,Evansville,MVC,10,25,0.286,,5,15,0.25,,68.2,75.7,,-10.42,-2.94,,,,,,
11,Valparaiso,MVC,0,32,0.0,,0,20,0.0,,55.6,81.5,,-28.95,-3.01,,,,,,
