Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Green Bay,Horizon,14,5,0.737,,9,0,1.0,,66.6,58.5,,8.03,-0.08,,,,,,
2,Youngstown State,Horizon,13,5,0.722,,6,2,0.75,,65.3,62.3,,-2.66,-5.66,,,,,,
3,Northern Kentucky,Horizon,9,11,0.45,,6,3,0.667,,66.2,70.3,,-2.87,1.19,,,,,,
4,Robert Morris,Horizon,12,5,0.706,,5,3,0.625,,65.1,63.1,,-6.84,-8.84,,,,,,
5,Purdue Fort Wayne,Horizon,11,8,0.579,,5,4,0.556,,67.2,63.9,,1.13,-2.09,,,,,,
6,Cleveland State,Horizon,14,5,0.737,,4,4,0.5,,70.4,60.7,,-1.49,-11.14,,,,,,
7,Oakland,Horizon,5,12,0.294,,2,5,0.286,,59.6,74.4,,-10.84,4.03,,,,,,
8,IU Indy,Horizon,6,11,0.353,,2,6,0.25,,63.3,70.7,,-10.32,-2.99,,,,,,
9,Milwaukee,Horizon,6,13,0.316,,2,6,0.25,,58.0,66.9,,-14.08,-5.2,,,,,,
10,Wright State,Horizon,6,13,0.316,,2,6,0.25,,63.1,73.4,,-15.9,-5.6,,,,,,
11,Detroit Mercy,Horizon,4,13,0.235,,2,6,0.25,,60.3,70.5,,-13.62,-3.43,,,,,,
