Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Vanderbilt,SEC,17,0,1.0,,4,0,1.0,,86.8,56.1,,33.2,2.49,,19.0,5.0,,,
2,South Carolina,SEC,17,1,0.944,,4,0,1.0,,89.7,53.6,,46.66,10.5,,2.0,2.0,,,
3,Tennessee,SEC,12,3,0.8,,4,0,1.0,,81.3,60.5,,31.36,10.56,,8.0,8.0,,,
4,Texas,SEC,18,1,0.947,,3,1,0.75,,90.5,53.2,,46.62,9.3,,4.0,2.0,,,
5,Alabama,SEC,17,1,0.944,,3,1,0.75,,73.4,53.1,,26.7,6.37,,,21.0,,,
6,Kentucky,SEC,16,2,0.889,,3,1,0.75,,78.2,53.0,,33.03,7.81,,24.0,6.0,,,
7,Mississippi,SEC,16,3,0.842,,3,1,0.75,,79.1,55.1,,30.07,6.02,,12.0,12.0,,,
8,Louisiana State,SEC,16,2,0.889,,2,2,0.5,,100.1,55.9,,46.24,2.07,,5.0,5.0,,,
9,Oklahoma,SEC,14,3,0.824,,2,2,0.5,,90.8,60.6,,37.07,6.89,,6.0,5.0,,,
10,Georgia,SEC,15,3,0.833,,1,3,0.25,,75.9,55.7,,21.24,1.08,,,,,,
11,Mississippi State,SEC,14,4,0.778,,1,3,0.25,,79.6,60.2,,21.55,2.22,,,,,,
12,Auburn,SEC,12,6,0.667,,1,3,0.25,,63.3,58.2,,11.18,6.07,,,,,,
13,Texas A&M,SEC,8,5,0.615,,1,3,0.25,,67.3,63.9,,12.19,8.8,,,,,,
14,Florida,SEC,12,7,0.632,,0,4,0.0,,74.3,60.9,,15.52,2.15,,,,,,
15,Missouri,SEC,12,7,0.632,,0,4,0.0,,74.1,71.4,,11.57,8.89,,,,,,
16,Arkansas,SEC,11,8,0.579,,0,4,0.0,,73.9,71.8,,7.19,5.08,,,,,,
