Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,10,2,0.833,,,,,,73.3,64.3,,2.68,-6.32,,,,,,
2,Longwood,Big South,8,4,0.667,,,,,,66.7,72.2,,-2.79,2.77,,,,,,
3,Radford,Big South,8,6,0.571,,,,,,63.5,65.8,,-9.71,-7.46,,,,,,
4,Winthrop,Big South,7,6,0.538,,,,,,62.0,77.4,,-16.13,-0.73,,,,,,
5,South Carolina Upstate,Big South,5,8,0.385,,,,,,51.0,71.9,,-22.29,-1.39,,,,,,
6,UNC Asheville,Big South,4,8,0.333,,,,,,55.9,65.4,,-22.74,-13.24,,,,,,
7,Gardner-Webb,Big South,3,10,0.231,,,,,,54.9,66.8,,-21.56,-9.72,,,,,,
8,Charleston Southern,Big South,2,9,0.182,,,,,,55.3,74.5,,-23.67,-4.47,,,,,,
9,Presbyterian,Big South,2,10,0.167,,,,,,49.7,77.7,,-34.16,-6.16,,,,,,
