Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rhode Island,A-10,24,4,0.857,,15,2,0.882,,67.0,54.1,,13.79,0.94,,,,,,
2,George Mason,A-10,20,8,0.714,,15,2,0.882,,67.6,60.0,,11.74,4.13,,,,,,
3,Richmond,A-10,24,6,0.8,,14,3,0.824,,73.6,59.2,,18.02,3.55,,24.0,24.0,,,
4,Davidson,A-10,19,11,0.633,,11,6,0.647,,65.8,58.0,,10.62,2.82,,,,,,
5,Saint Joseph's,A-10,19,9,0.679,,10,7,0.588,,65.3,59.6,,7.83,2.06,,,,,,
6,La Salle,A-10,16,12,0.571,,9,8,0.529,,64.3,64.7,,-0.69,-0.28,,,,,,
7,Loyola (IL),A-10,13,15,0.464,,9,8,0.529,,56.1,61.0,,-3.16,1.66,,,,,,
8,Dayton,A-10,15,13,0.536,,8,9,0.471,,66.1,67.5,,-1.44,0.03,,,,,,
9,George Washington,A-10,15,15,0.5,,7,10,0.412,,60.7,60.8,,0.01,0.15,,,,,,
10,St. Bonaventure,A-10,15,14,0.517,,6,11,0.353,,61.0,62.0,,-5.26,-4.22,,,,,,
11,Saint Louis,A-10,11,19,0.367,,5,12,0.294,,62.3,68.1,,-5.05,0.75,,,,,,
12,Duquesne,A-10,11,17,0.393,,4,13,0.235,,62.1,65.7,,-5.4,-1.82,,,,,,
13,Virginia Commonwealth,A-10,8,21,0.276,,4,13,0.235,,56.7,67.2,,-5.42,5.06,,,,,,
14,Fordham,A-10,10,18,0.357,,2,15,0.118,,60.1,64.1,,-7.18,-3.14,,,,,,
