Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Army,Patriot,8,2,0.8,,,,,,67.0,57.4,,1.45,-8.11,,,,,,
2,Navy,Patriot,6,4,0.6,,,,,,67.2,65.7,,-1.94,-3.5,,,,,,
3,Holy Cross,Patriot,4,5,0.444,,,,,,58.2,65.2,,-4.93,2.07,,,,,,
4,Colgate,Patriot,4,6,0.4,,,,,,55.6,70.0,,-16.55,-2.11,,,,,,
5,Lafayette,Patriot,4,6,0.4,,,,,,64.9,66.1,,-14.35,-13.15,,,,,,
6,Lehigh,Patriot,4,6,0.4,,,,,,65.3,73.8,,-7.09,1.41,,,,,,
7,Boston University,Patriot,3,7,0.3,,,,,,52.2,61.7,,-14.26,-4.76,,,,,,
8,Bucknell,Patriot,3,7,0.3,,,,,,52.3,60.7,,-11.07,-2.67,,,,,,
9,Loyola (MD),Patriot,3,7,0.3,,,,,,54.2,64.4,,-10.57,-0.37,,,,,,
10,American,Patriot,1,8,0.111,,,,,,53.7,67.9,,-20.11,-5.89,,,,,,
