Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,14,2,0.875,,3,0,1.0,,77.7,61.9,,13.67,-2.12,,,,,,
2,South Dakota State,Summit,12,4,0.75,,2,0,1.0,,72.6,65.6,,14.77,7.83,,,,,,
3,Oral Roberts,Summit,9,7,0.563,,2,1,0.667,,74.1,79.4,,-0.47,4.84,,,,,,
4,South Dakota,Summit,11,5,0.688,,1,1,0.5,,68.6,58.8,,2.44,-7.33,,,,,,
5,St. Thomas,Summit,8,8,0.5,,1,1,0.5,,58.5,63.1,,-5.53,-0.92,,,,,,
6,Denver,Summit,7,9,0.438,,1,2,0.333,,56.5,67.8,,-12.55,-1.24,,,,,,
7,Kansas City,Summit,4,12,0.25,,1,2,0.333,,62.2,74.7,,-9.55,2.99,,,,,,
8,North Dakota,Summit,4,12,0.25,,1,2,0.333,,56.4,72.9,,-19.02,-2.52,,,,,,
9,Omaha,Summit,2,16,0.111,,0,3,0.0,,50.3,79.9,,-28.29,1.34,,,,,,
