Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Gonzaga,WCC,22,8,0.733,,14,3,0.824,,73.3,63.7,,12.9,3.26,,,,,,
2,Loyola Marymount,WCC,20,8,0.714,,14,3,0.824,,70.7,63.6,,4.88,-2.2,,,,,,
3,Oregon State,WCC,21,9,0.7,,13,4,0.765,,66.6,61.1,,9.5,4.04,,,,,,
4,Santa Clara,WCC,22,8,0.733,,12,5,0.706,,78.2,68.8,,10.33,0.94,,,,,,
5,Portland,WCC,16,13,0.552,,10,7,0.588,,66.4,64.7,,3.54,1.84,,,,,,
6,Pepperdine,WCC,18,11,0.621,,9,8,0.529,,69.8,65.9,,4.5,0.65,,,,,,
7,San Francisco,WCC,16,12,0.571,,9,8,0.529,,66.4,68.0,,-0.38,1.18,,,,,,
8,Saint Mary's (CA),WCC,15,15,0.5,,6,11,0.353,,59.4,60.4,,0.64,1.64,,,,,,
9,Pacific,WCC,11,17,0.393,,6,11,0.353,,63.6,69.1,,-2.14,3.42,,,,,,
10,Washington State,WCC,6,24,0.2,,5,12,0.294,,62.7,74.4,,-4.74,7.02,,,,,,
11,San Diego,WCC,9,21,0.3,,3,14,0.176,,55.9,65.6,,-9.18,0.47,,,,,,
12,Seattle,WCC,5,23,0.179,,1,16,0.059,,58.3,77.8,,-20.04,-0.5,,,,,,
