Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Western Illinois,OVC,18,3,0.857,,10,2,0.833,,74.3,62.7,,4.62,-6.99,,,,,,
2,Southern Indiana,OVC,15,6,0.714,,9,3,0.75,,66.8,60.8,,3.27,-2.73,,,,,,
3,Morehead State,OVC,14,9,0.609,,9,3,0.75,,62.7,66.6,,-5.42,-1.51,,,,,,
4,Lindenwood,OVC,16,7,0.696,,8,4,0.667,,71.7,64.0,,5.65,-1.97,,,,,,
5,Tennessee-Martin,OVC,11,9,0.55,,7,4,0.636,,61.9,65.6,,-6.56,-2.85,,,,,,
6,Little Rock,OVC,10,11,0.476,,6,5,0.545,,55.3,62.1,,-8.06,-1.27,,,,,,
7,Tennessee Tech,OVC,12,9,0.571,,5,7,0.417,,64.7,62.2,,-3.61,-6.14,,,,,,
8,Southeast Missouri State,OVC,8,13,0.381,,4,8,0.333,,62.6,69.4,,-10.32,-3.53,,,,,,
9,Southern Illinois-Edwardsville,OVC,10,12,0.455,,3,9,0.25,,57.7,62.3,,-10.24,-5.66,,,,,,
10,Tennessee State,OVC,3,18,0.143,,2,10,0.167,,57.8,75.9,,-20.25,-2.2,,,,,,
11,Eastern Illinois,OVC,3,20,0.13,,2,10,0.167,,56.9,70.9,,-14.76,-0.71,,,,,,
