Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rice,American,29,5,0.853,,17,1,0.944,,69.9,59.6,,11.31,0.99,,,,,,Reg. Season Champion
2,East Carolina,American,22,10,0.688,,14,4,0.778,,71.2,65.3,,4.33,-1.61,,,,,,
3,South Florida,American,20,12,0.625,,13,5,0.722,,70.4,66.5,,11.81,7.88,,,,,,
4,Tulsa,American,19,12,0.613,,11,7,0.611,,67.9,66.0,,0.81,-1.13,,,,,,
5,North Texas,American,19,14,0.576,,11,7,0.611,,68.5,63.3,,7.84,2.68,,,,,,
6,UTSA,American,18,15,0.545,,9,9,0.5,,59.3,58.3,,4.5,3.56,,,,,,NCAA Tournament; Conf. Tournament Champion
7,Temple,American,15,17,0.469,,8,10,0.444,,67.8,68.8,,3.39,4.36,,,,,,
8,Charlotte,American,14,18,0.438,,8,10,0.444,,63.5,66.3,,0.66,3.38,,,,,,
9,Florida Atlantic,American,14,18,0.438,,7,11,0.389,,61.4,69.3,,-6.37,1.57,,,,,,
10,Tulane,American,11,20,0.355,,6,12,0.333,,65.0,67.1,,-0.11,1.96,,,,,,
11,Wichita State,American,8,23,0.258,,5,13,0.278,,59.3,67.9,,-8.01,0.6,,,,,,
12,UAB,American,11,19,0.367,,4,14,0.222,,68.6,70.2,,-2.67,-1.05,,,,,,
13,Memphis,American,10,21,0.323,,4,14,0.222,,63.9,69.1,,-4.53,0.67,,,,,,
