Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,FDU,NEC,19,4,0.826,,10,0,1.0,,64.6,53.3,,-2.66,-13.94,,,,,,
2,Long Island University,NEC,13,8,0.619,,8,2,0.8,,68.5,63.5,,-13.09,-18.03,,,,,,
3,Mercyhurst,NEC,7,14,0.333,,7,3,0.7,,61.8,77.5,,-23.86,-8.2,,,,,,
4,Wagner,NEC,10,11,0.476,,6,4,0.6,,53.5,60.3,,-18.69,-11.9,,,,,,
5,New Haven,NEC,7,14,0.333,,5,5,0.5,,55.7,62.2,,-23.05,-16.52,,,,,,
6,Chicago State,NEC,6,17,0.261,,5,5,0.5,,59.3,74.3,,-23.55,-8.64,,,,,,
7,Stonehill,NEC,8,13,0.381,,4,6,0.4,,59.8,67.9,,-21.9,-13.85,,,,,,
8,Le Moyne,NEC,5,18,0.217,,3,7,0.3,,54.6,75.0,,-29.66,-9.3,,,,,,
9,Saint Francis (PA),NEC,2,19,0.095,,2,8,0.2,,57.0,71.7,,-28.52,-13.77,,,,,,
10,Central Connecticut State,NEC,0,21,0.0,,0,10,0.0,,52.0,73.4,,-33.16,-11.78,,,,,,
