Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Gonzaga,WCC,17,7,0.708,,9,2,0.818,,73.5,64.7,,13.33,4.5,,,,,,
2,Oregon State,WCC,17,7,0.708,,9,2,0.818,,65.9,61.9,,8.71,4.76,,,,,,
3,Loyola Marymount,WCC,15,8,0.652,,9,3,0.75,,70.3,64.6,,3.29,-2.44,,,,,,
4,Santa Clara,WCC,18,7,0.72,,8,4,0.667,,79.0,68.6,,10.69,0.26,,,,,,
5,Portland,WCC,13,10,0.565,,7,4,0.636,,67.9,65.0,,4.72,1.86,,,,,,
6,San Francisco,WCC,14,9,0.609,,7,5,0.583,,67.7,68.0,,0.56,0.84,,,,,,
7,Pepperdine,WCC,14,9,0.609,,5,6,0.455,,69.0,65.9,,3.48,0.43,,,,,,
8,Saint Mary's (CA),WCC,13,11,0.542,,4,7,0.364,,57.7,60.0,,-0.48,1.88,,,,,,
9,Pacific,WCC,9,13,0.409,,4,7,0.364,,63.6,69.0,,-3.31,2.12,,,,,,
10,Washington State,WCC,5,20,0.2,,4,8,0.333,,63.5,75.1,,-3.43,8.21,,,,,,
11,San Diego,WCC,8,17,0.32,,2,10,0.167,,55.4,64.5,,-9.32,-0.19,,,,,,
12,Seattle,WCC,5,18,0.217,,1,11,0.083,,58.7,78.8,,-20.75,-0.65,,,,,,
