Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Vermont,AmEast,23,7,0.767,,12,3,0.8,,63.0,53.2,,4.3,-5.45,,,,,,
2,Binghamton,AmEast,18,9,0.667,,10,4,0.714,,64.7,63.4,,-2.17,-3.41,,,,,,
3,Maine,AmEast,15,12,0.556,,10,4,0.714,,61.4,59.9,,-1.73,-3.25,,,,,,
4,Bryant,AmEast,18,9,0.667,,8,6,0.571,,63.4,55.7,,-1.61,-9.25,,,,,,
5,Maryland-Baltimore County,AmEast,13,13,0.5,,8,6,0.571,,59.3,60.0,,-5.69,-5.02,,,,,,
6,NJIT,AmEast,17,11,0.607,,8,7,0.533,,65.5,63.6,,-5.57,-7.46,,,,,,
7,Albany (NY),AmEast,14,13,0.519,,4,10,0.286,,57.3,55.9,,-3.8,-5.23,,,,,,
8,Massachusetts-Lowell,AmEast,8,19,0.296,,2,12,0.143,,53.4,69.2,,-22.84,-7.04,,,,,,
9,New Hampshire,AmEast,8,19,0.296,,2,12,0.143,,54.3,63.0,,-14.1,-5.42,,,,,,
