Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Southern,SWAC,10,8,0.556,,6,1,0.857,,59.1,65.8,,-5.1,1.59,,,,,,
2,Alabama A&M,SWAC,10,9,0.526,,6,1,0.857,,59.1,62.6,,-6.56,-3.06,,,,,,
3,Alcorn State,SWAC,9,9,0.5,,6,1,0.857,,49.2,63.7,,-15.13,-0.66,,,,,,
4,Alabama State,SWAC,7,11,0.389,,4,3,0.571,,54.9,71.7,,-17.13,-0.33,,,,,,
5,Florida A&M,SWAC,5,13,0.278,,4,3,0.571,,56.7,72.9,,-23.73,-7.49,,,,,,
6,Texas Southern,SWAC,8,12,0.4,,4,4,0.5,,59.4,78.2,,-19.35,-0.54,,,,,,
7,Grambling,SWAC,6,13,0.316,,3,3,0.5,,57.4,71.4,,-18.71,-4.65,,,,,,
8,Jackson State,SWAC,5,14,0.263,,3,4,0.429,,56.7,67.9,,-14.15,-2.93,,,,,,
9,Mississippi Valley State,SWAC,4,14,0.222,,3,4,0.429,,56.6,84.4,,-31.11,-3.33,,,,,,
10,Arkansas-Pine Bluff,SWAC,6,12,0.333,,3,5,0.375,,54.8,71.5,,-23.19,-6.49,,,,,,
11,Bethune-Cookman,SWAC,3,17,0.15,,1,6,0.143,,51.6,71.6,,-25.55,-5.55,,,,,,
12,Prairie View,SWAC,2,17,0.105,,0,8,0.0,,52.8,79.0,,-29.72,-3.55,,,,,,
