Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Green Bay,Horizon,17,5,0.773,,12,0,1.0,,67.6,58.8,,7.46,-1.4,,,,,,
2,Robert Morris,Horizon,14,6,0.7,,7,4,0.636,,64.8,61.6,,-5.09,-8.37,,,,,,
3,Youngstown State,Horizon,14,7,0.667,,7,4,0.636,,63.1,60.6,,-3.16,-5.64,,,,,,
4,Purdue Fort Wayne,Horizon,13,8,0.619,,7,4,0.636,,69.3,65.6,,1.93,-1.77,,,,,,
5,Northern Kentucky,Horizon,10,13,0.435,,7,5,0.583,,68.1,71.0,,-2.6,0.27,,,,,,
6,Cleveland State,Horizon,15,7,0.682,,5,6,0.455,,68.6,61.7,,-2.36,-9.26,,,,,,
7,IU Indy,Horizon,8,11,0.421,,4,6,0.4,,63.9,69.5,,-8.09,-2.45,,,,,,
8,Oakland,Horizon,7,13,0.35,,4,6,0.4,,61.8,73.9,,-9.5,2.65,,,,,,
9,Milwaukee,Horizon,7,15,0.318,,3,8,0.273,,59.7,68.2,,-13.13,-4.68,,,,,,
10,Wright State,Horizon,6,15,0.286,,2,8,0.2,,62.2,73.9,,-17.09,-5.41,,,,,,
11,Detroit Mercy,Horizon,4,16,0.2,,2,9,0.182,,61.3,71.4,,-13.54,-3.43,,,,,,
