Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Bryant,AmEast,11,3,0.786,,1.0,0.0,1.0,,65.8,54.7,,-2.58,-13.67,,,,,,
2,Vermont,AmEast,12,4,0.75,,1.0,0.0,1.0,,63.2,56.0,,3.45,-3.76,,,,,,
3,NJIT,AmEast,10,4,0.714,,1.0,0.0,1.0,,68.1,64.1,,-5.56,-9.56,,,,,,
4,Maine,AmEast,6,8,0.429,,1.0,0.0,1.0,,58.4,61.9,,-4.26,-0.83,,,,,,
5,Binghamton,AmEast,8,5,0.615,,,,,,65.9,69.3,,-3.29,0.08,,,,,,
6,Albany (NY),AmEast,10,4,0.714,,0.0,1.0,0.0,,57.7,53.5,,0.54,-3.69,,,,,,
7,Massachusetts-Lowell,AmEast,6,8,0.429,,0.0,1.0,0.0,,56.3,66.6,,-20.95,-10.59,,,,,,
8,New Hampshire,AmEast,6,8,0.429,,0.0,1.0,0.0,,57.9,66.0,,-13.04,-4.95,,,,,,
9,Maryland-Baltimore County,AmEast,5,8,0.385,,0.0,1.0,0.0,,62.7,65.9,,-8.87,-5.69,,,,,,
