Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,17,2,0.895,,6,0,1.0,,78.4,61.2,,14.49,-2.75,,,,,,
2,South Dakota State,Summit,15,5,0.75,,5,1,0.833,,76.1,64.7,,16.88,5.48,,,,,,
3,South Dakota,Summit,14,5,0.737,,4,1,0.8,,68.8,57.8,,2.8,-8.26,,,,,,
4,Oral Roberts,Summit,11,8,0.579,,4,2,0.667,,75.3,78.3,,-0.62,2.32,,,,,,
5,Kansas City,Summit,6,14,0.3,,3,4,0.429,,63.5,72.5,,-9.43,-0.43,,,,,,
6,St. Thomas,Summit,9,11,0.45,,2,4,0.333,,60.7,65.3,,-6.78,-2.19,,,,,,
7,Denver,Summit,8,11,0.421,,2,4,0.333,,56.1,68.8,,-13.14,-0.45,,,,,,
8,North Dakota,Summit,4,15,0.211,,1,5,0.167,,54.8,74.0,,-20.32,-1.09,,,,,,
9,Omaha,Summit,2,19,0.095,,0,6,0.0,,50.7,81.0,,-28.85,1.41,,,,,,
