Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Princeton,Ivy,8,1,0.889,,,,,,75.3,66.9,,19.33,10.88,,,,,,
2,Brown,Ivy,5,3,0.625,,,,,,61.4,57.9,,-3.5,-7.0,,,,,,
3,Pennsylvania,Ivy,5,3,0.625,,,,,,59.3,62.2,,-5.52,-2.69,,,,,,
4,Dartmouth,Ivy,3,2,0.6,,,,,,53.8,57.3,,-12.32,-8.82,,,,,,
5,Columbia,Ivy,4,4,0.5,,,,,,73.6,73.5,,10.38,10.26,,,,,,
6,Cornell,Ivy,4,4,0.5,,,,,,52.0,55.5,,-21.53,-18.03,,,,,,
7,Harvard,Ivy,4,5,0.444,,,,,,64.9,65.7,,12.19,12.97,,,,,,
8,Yale,Ivy,1,7,0.125,,,,,,59.4,73.6,,-21.35,-7.1,,,,,,
