Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Alabama A&M,SWAC,13,9,0.591,,9,1,0.9,,58.5,60.3,,-7.44,-5.65,,,,,,
2,Alcorn State,SWAC,12,9,0.571,,9,1,0.9,,52.4,63.4,,-14.66,-3.66,,,,,,
3,Southern,SWAC,11,10,0.524,,7,3,0.7,,59.3,64.5,,-6.31,-1.05,,,,,,
4,Alabama State,SWAC,10,11,0.476,,7,3,0.7,,57.7,69.8,,-15.75,-3.58,,,,,,
5,Texas Southern,SWAC,9,13,0.409,,5,5,0.5,,60.3,76.8,,-20.11,-3.61,,,,,,
6,Arkansas-Pine Bluff,SWAC,8,12,0.4,,5,5,0.5,,56.5,71.1,,-22.41,-7.89,,,,,,
7,Florida A&M,SWAC,6,15,0.286,,5,5,0.5,,57.9,72.0,,-22.96,-8.91,,,,,,
8,Jackson State,SWAC,6,16,0.273,,4,6,0.4,,56.8,67.6,,-15.39,-4.62,,,,,,
9,Grambling,SWAC,6,16,0.273,,3,6,0.333,,56.9,69.4,,-18.37,-5.84,,,,,,
10,Mississippi Valley State,SWAC,4,16,0.2,,3,6,0.333,,57.9,83.1,,-30.07,-4.82,,,,,,
11,Bethune-Cookman,SWAC,4,19,0.174,,2,8,0.2,,52.6,70.5,,-24.48,-6.58,,,,,,
12,Prairie View,SWAC,2,19,0.095,,0,10,0.0,,53.8,78.7,,-30.39,-5.49,,,,,,
