Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Duke,ACC,19,6,0.76,,14,0,1.0,,75.8,58.7,,34.54,17.46,,7.0,7.0,,,
2,Louisville,ACC,24,4,0.857,,14,1,0.933,,82.1,60.3,,34.38,12.63,,20.0,6.0,,,
3,Syracuse,ACC,21,5,0.808,,11,4,0.733,,75.3,61.6,,21.35,7.66,,,,,,
4,North Carolina,ACC,21,6,0.778,,10,4,0.714,,75.8,57.8,,29.03,11.03,,11.0,11.0,,,
5,NC State,ACC,17,8,0.68,,10,4,0.714,,77.9,66.5,,27.5,16.06,,9.0,9.0,,,
6,Virginia Tech,ACC,20,7,0.741,,10,5,0.667,,73.9,60.1,,20.41,6.67,,,,,,
7,Virginia,ACC,18,8,0.692,,10,5,0.667,,76.2,62.7,,20.89,7.31,,,,,,
8,Clemson,ACC,18,9,0.667,,9,6,0.6,,69.8,58.1,,18.57,6.91,,,,,,
9,Notre Dame,ACC,16,9,0.64,,8,6,0.571,,79.1,66.2,,26.81,13.89,,15.0,15.0,,,
10,California,ACC,16,11,0.593,,7,7,0.5,,69.6,63.8,,17.6,11.86,,,,,,
11,Georgia Tech,ACC,11,15,0.423,,6,8,0.429,,66.0,66.8,,11.0,11.76,,,,,,
12,Stanford,ACC,16,11,0.593,,5,9,0.357,,69.3,62.0,,18.87,11.65,,,,,,
13,Miami (FL),ACC,13,12,0.52,,5,9,0.357,,71.2,65.7,,17.17,11.69,,,,,,
14,Florida State,ACC,9,17,0.346,,4,10,0.286,,73.3,77.3,,9.54,13.62,,,,,,
15,Wake Forest,ACC,13,13,0.5,,3,11,0.214,,66.3,65.5,,5.42,4.69,,,,,,
16,Southern Methodist,ACC,9,17,0.346,,2,12,0.143,,63.1,73.5,,-1.16,9.23,,,,,,
17,Pittsburgh,ACC,8,19,0.296,,1,13,0.071,,61.3,71.5,,-6.76,3.39,,,,,,
18,Boston College,ACC,4,24,0.143,,0,15,0.0,,63.6,76.9,,-3.79,9.57,,,,,,
