Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Northern Iowa,MVC,6,6,0.5,,2,0,1.0,,60.3,59.1,,6.68,5.43,,,,,,
2,Belmont,MVC,6,7,0.462,,2,0,1.0,,67.0,68.8,,7.34,9.11,,,,,,
3,Drake,MVC,3,9,0.25,,2,0,1.0,,67.5,77.4,,-3.81,6.11,,,,,,
4,Murray State,MVC,10,2,0.833,,1,0,1.0,,81.3,77.3,,5.72,1.72,,,,,,
5,Bradley,MVC,8,4,0.667,,1,0,1.0,,69.5,66.1,,0.97,-2.39,,,,,,
6,Illinois State,MVC,7,6,0.538,,1,1,0.5,,71.6,65.8,,5.12,-0.65,,,,,,
7,Illinois-Chicago,MVC,6,7,0.462,,1,1,0.5,,61.8,63.3,,-6.46,-5.0,,,,,,
8,Indiana State,MVC,4,8,0.333,,0,2,0.0,,69.4,83.8,,-17.05,-2.6,,,,,,
9,Southern Illinois,MVC,3,8,0.273,,0,2,0.0,,57.7,73.1,,-16.9,-1.46,,,,,,
10,Evansville,MVC,2,11,0.154,,0,2,0.0,,62.5,76.5,,-15.45,-1.38,,,,,,
11,Valparaiso,MVC,0,13,0.0,,0,2,0.0,,51.8,79.3,,-30.56,-3.1,,,,,,
