Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,17,2,0.895,,6,0,1.0,,78.4,61.2,,14.62,-2.62,,,,,,
2,South Dakota,Summit,15,5,0.75,,5,1,0.833,,68.7,56.6,,2.8,-9.26,,,,,,
3,South Dakota State,Summit,15,5,0.75,,5,1,0.833,,76.1,64.7,,16.94,5.54,,,,,,
4,Oral Roberts,Summit,11,8,0.579,,4,2,0.667,,75.3,78.3,,-0.4,2.54,,,,,,
5,Kansas City,Summit,6,14,0.3,,3,4,0.429,,63.5,72.5,,-9.34,-0.34,,,,,,
6,St. Thomas,Summit,9,11,0.45,,2,4,0.333,,60.7,65.3,,-6.56,-1.97,,,,,,
7,Denver,Summit,8,11,0.421,,2,4,0.333,,56.1,68.8,,-13.11,-0.42,,,,,,
8,North Dakota,Summit,4,15,0.211,,1,5,0.167,,54.8,74.0,,-20.16,-0.93,,,,,,
9,Omaha,Summit,2,20,0.091,,0,7,0.0,,50.2,80.3,,-28.45,1.7,,,,,,
