Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UTEP,CUSA,7,2,0.778,,,,,,64.5,64.6,,-7.42,-7.3,,,,,,
2,Sam Houston,CUSA,5,2,0.714,,,,,,61.6,56.2,,3.63,-1.78,,,,,,
3,Kennesaw State,CUSA,6,3,0.667,,,,,,62.3,63.0,,-4.45,-3.73,,,,,,
4,Liberty,CUSA,6,3,0.667,,,,,,65.3,66.1,,6.61,7.47,,,,,,
5,Missouri State,CUSA,7,4,0.636,,,,,,68.2,65.2,,1.95,-1.05,,,,,,
6,Delaware,CUSA,5,3,0.625,,,,,,68.9,65.7,,-4.17,-7.31,,,,,,
7,Florida International,CUSA,5,3,0.625,,,,,,75.0,74.8,,-7.35,-7.6,,,,,,
8,Louisiana Tech,CUSA,5,4,0.556,,,,,,71.5,72.5,,2.89,3.89,,,,,,
9,Jacksonville State,CUSA,5,5,0.5,,,,,,60.7,67.4,,-10.32,-3.6,,,,,,
10,Middle Tennessee,CUSA,4,6,0.4,,,,,,57.1,63.7,,-3.17,3.43,,,,,,
11,Western Kentucky,CUSA,4,6,0.4,,,,,,55.8,66.9,,-13.2,-2.09,,,,,,
12,New Mexico State,CUSA,3,6,0.333,,,,,,49.9,68.7,,-17.82,1.04,,,,,,
